Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
3.439826489022924478e-08	5.053951320298516293e+03	7.865983647882273544e+03
3.552634676578139226e-08	5.196215422609591769e+03	8.094650065323717172e+03
3.669142378402493899e-08	5.343145038017652951e+03	8.330815536624026208e+03
3.789470919074667737e-08	5.494893170773972997e+03	8.574725991244135002e+03
3.913745601980383687e-08	5.651617842863236547e+03	8.826635423835738038e+03
4.042095839796305955e-08	5.810677737764778612e+03	9.083261548132395546e+03
4.174655289253134782e-08	5.971758343235036591e+03	9.344264744727095604e+03
4.311561990318228626e-08	6.138121543979039416e+03	9.613827471184118622e+03
4.452958509942655287e-08	6.309940581292615207e+03	9.892230434990628055e+03
4.598992090522439315e-08	6.487394377873462872e+03	1.017976354936061762e+04
4.749814803228499868e-08	6.670667724141178041e+03	1.047672623513418876e+04
4.905583706365045989e-08	6.859951470667633657e+03	1.078342773257763656e+04
5.066461008921269181e-08	7.052944613548947018e+03	1.109701687740230227e+04
5.232614239486661694e-08	7.247243367729977763e+03	1.141451432781954281e+04
5.404216420705915059e-08	7.447914097466563362e+03	1.174242402200816650e+04
5.581446249454960394e-08	7.655165769988841021e+03	1.208108742671133223e+04
5.764488282925879445e-08	7.869214205551245868e+03	1.243085720698250771e+04
5.953533130814369715e-08	8.090282302175584846e+03	1.279209759343101541e+04
6.148777653810024108e-08	8.318600267764553791e+03	1.316518476151140567e+04
6.350425168595962148e-08	8.552545254174681759e+03	1.354813483547677788e+04
6.558685659571428548e-08	8.786598733644610547e+03	1.393399950533707670e+04
6.773775997517751128e-08	9.028327934228460435e+03	1.433251850360245226e+04
6.995920165435375620e-08	9.277984579142435905e+03	1.474410682558054214e+04
7.225349491787214948e-08	9.535828646798147020e+03	1.516919307623887107e+04
7.462302891391107044e-08	9.802128641529519882e+03	1.560821991652996985e+04
7.707027114212294845e-08	1.007716187319812707e+04	1.606164452435364183e+04
7.959777002314985573e-08	1.036046747971843070e+04	1.652898132524370885e+04
8.220815755240541849e-08	1.064200980899597926e+04	1.699747651305348700e+04
8.490415204088747078e-08	1.093278524348601968e+04	1.748133587495280153e+04
8.768856094587425811e-08	1.123309658039877650e+04	1.798106327491207412e+04
9.056428379445295063e-08	1.154325654709782430e+04	1.849717910098559150e+04
9.353431520292386860e-08	1.186358812675674380e+04	1.903022080721429666e+04
9.660174799522647250e-08	1.219442489469575230e+04	1.958074347330039382e+04
9.976977642363202159e-08	1.253611136574825287e+04	2.014932038263609138e+04
1.030416994950587396e-07	1.287530510484538172e+04	2.071888568209193545e+04
1.064209244064724761e-07	1.322455180139805816e+04	2.130574937840734492e+04
1.099109700929497372e-07	1.358525194973774887e+04	2.191185911231635691e+04
1.135154708920999096e-07	1.395778116274536478e+04	2.253784605246238061e+04
1.172381803286598596e-07	1.434252737142554361e+04	2.318436206649526139e+04
1.210829750232039531e-07	1.473989122887622034e+04	2.385208039988966266e+04
1.250538587290391570e-07	1.515028652750628862e+04	2.454169637702512046e+04
1.291549665014884007e-07	1.555954570659161800e+04	2.523499336144182598e+04
1.333905690039058854e-07	1.597835142195377739e+04	2.594599958132907705e+04
1.377650769549053468e-07	1.641089175847735169e+04	2.668032305959022415e+04
1.422830457214352017e-07	1.685761713938136018e+04	2.743872847946275579e+04
1.469491800624817218e-07	1.731899275939351355e+04	2.822200560176589715e+04
1.517683390283405561e-07	1.779549906917790213e+04	2.903097008731319875e+04
1.567455410205594968e-07	1.828763227564934641e+04	2.986646434629597570e+04
1.618859690178197646e-07	1.878082192176935132e+04	3.070965055156761809e+04
1.671949759731990056e-07	1.928218834665960094e+04	3.157003935974579508e+04
1.726780903884356132e-07	1.979999694904727585e+04	3.245864438823421369e+04
1.783410220710008120e-07	2.033478694573557368e+04	3.337639098041373654e+04
1.841896680799711039e-07	2.088711523699820827e+04	3.432423482605332538e+04
1.902301188668944219e-07	2.145755698650405247e+04	3.530316295651168912e+04
1.964686646180446931e-07	2.204670622026033379e+04	3.631419477257638937e+04
2.029118018046678038e-07	2.264026685767513845e+04	3.733874688376241102e+04
