# Frequency (Hz)	Imaginary Part (Ohm/m)
0.1	7290144567.250652
0.10032291440131577	7290130337.826585
0.10064687153973734	7290116062.453658
0.10097187478241294	7290101740.983495
0.1012979275073639	7290087373.267243
0.10162503310351959	7290072959.155567
0.1019531949707528	7290058498.498647
0.1022824165199149	7290043991.146185
0.10261270117287152	7290029436.947391
0.10294405236253784	7290014835.750994
0.10327647353291455	7290000187.4052305
0.1036099681391234	7289985491.757849
0.10394453964744331	7289970748.656106
0.10428019153534632	7289955957.946764
0.10461692729153362	7289941119.476091
0.10495475041597206	7289926233.089861
0.10529366441993025	7289911298.633345
0.10563367282601534	7289896315.951318
0.10597477916820933	7289881284.888053
0.10631698699190609	7289866205.28732
0.10666029985394797	7289851076.992386
0.10700472132266298	7289835899.846007
0.10735025497790167	7289820673.690438
0.10769690441107452	7289805398.367419
0.10804467322518918	7289790073.718183
0.10839356503488788	7289774699.583447
0.10874358346648513	7289759275.803416
0.10909473215800526	7289743802.217778
0.10944701475922035	7289728278.665703
0.10980043493168808	7289712704.985844
0.11015499634878988	7289697081.016329
0.11051070269576897	7289681406.594767
0.11086755766976887	7289665681.55824
0.11122556497987166	7289649905.743305
0.1115847283471365	7289634078.985992
0.1119450515046385	7289618201.121801
0.11230653819750734	7289602271.9857
0.11266919218296632	7289586291.412123
0.11303301723037126	7289570259.234974
0.11339801712124989	7289554175.287616
0.11376419564934094	7289538039.402875
0.11413155662063373	7289521851.413038
0.11450010385340763	7289505611.149852
0.11486984117827183	7289489318.444516
0.11524077243820502	7289472973.12769
0.11561290148859552	7289456575.02948
0.11598623219728124	7289440123.97945
0.11636076844458981	7289423619.806611
0.11673651412337911	7289407062.33942
0.11711347313907752	7289390451.405784
0.11749164940972472	7289373786.83305
0.11787104686601216	7289357068.448011
0.1182516694513242	7289340296.0769005
0.11863352112177884	7289323469.545387
0.11901660584626907	7289306588.678579
0.11940092760650392	7289289653.301023
0.11978649039704994	7289272663.236692
0.12017329822537279	7289255618.308998
0.12056135511187865	7289238505.64551
