#Parameters = {offset=0.98603827123941; C_1=27.534904321902; C_2=102.76166191088; Conductivity_MoGr=1000000; Ip=106.38670083569; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; d=-352.76166191088; half_gap_x=30; half_gap_y=2.4650956780985; half_gap_z=125; offset_x=5; offset_y=1; sigma_z=5; teta=15; thcoll=27.534904321902; translate_z=-227.76166191089; wakelength=20000}
#"Frequency / GHz"	"Y [Re / Ohm]"	"Y [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	1.4940004319246e-13	-351.63133395178
0.0020478289222872	-62.801312704230	-332.19410474105
0.0040956578445743	-101.39332596297	-282.89775624603
0.0061434867668615	-103.57380887672	-226.06825644540
0.0081913156891487	-74.667950491451	-185.81285509752
0.010239144611436	-33.760278952965	-176.04831259116
0.012286973533723	-3.0420551301484	-194.52222648525
0.014334802456010	3.6226488860211	-225.69698434735
0.016382631378297	-13.301084922963	-250.32108757096
0.018430460300585	-41.256170250367	-255.94561538505
0.020478289222872	-64.078594330841	-242.53983918762
0.022526118145159	-71.394336448716	-220.59274191265
0.024573947067446	-63.551678562275	-203.57961774365
0.026621775989733	-49.779892285807	-199.72280930019
0.028669604912020	-41.418867457801	-207.89787943651
0.030717433834308	-44.768875070185	-219.61410180237
0.032765262756595	-57.870515050519	-225.19448734378
0.034813091678882	-72.724426945264	-219.94829527320
0.036860920601169	-81.003128858887	-206.55662181977
0.038908749523456	-79.355033362278	-192.58901890676
0.040956578445743	-71.027427387291	-185.19067044852
0.043004407368031	-63.140422202088	-186.55852840781
0.045052236290318	-61.742709795947	-193.00240594412
0.047100065212605	-68.000793692297	-197.87137099165
0.049147894134892	-77.869052028954	-196.13760880575
0.051195723057179	-85.166357315360	-187.54675515479
0.053243551979466	-85.797068954874	-176.40935938732
0.055291380901754	-80.285755144711	-168.42636820187
0.057339209824041	-73.097405463110	-166.83812773481
0.059387038746328	-69.417462723629	-170.46446679042
0.061434867668615	-71.679586073446	-174.79101734473
0.063482696590902	-78.141865371949	-175.18352568156
0.065530525513189	-84.317445237505	-169.97299273333
0.067578354435477	-86.134808156153	-161.38119074828
0.069626183357764	-82.629674822023	-153.80550373028
0.071674012280051	-76.410485274210	-150.75735960862
0.073721841202338	-71.716275366389	-152.56635966712
0.075769670124625	-71.494452116520	-156.33548882061
0.077817499046912	-75.499927687880	-158.05468860155
0.079865327969200	-80.630431391463	-155.34736946303
0.081913156891487	-83.158306876434	-148.98124161069
0.083960985813774	-81.269537637574	-142.19456044520
0.086008814736061	-76.193591370539	-138.39663427163
0.088056643658348	-71.233785828654	-138.86310005145
0.090104472580635	-69.447629966757	-141.97384064534
0.092152301502923	-71.598087171930	-144.43520122873
0.094200130425210	-75.741981145872	-143.57549829209
0.096247959347497	-78.661102599492	-139.12119846770
0.098295788269784	-78.092746715571	-133.27901156753
0.10034361719207	-74.221855451310	-129.13948104204
0.10239144611436	-69.457943729343	-128.54838085475
0.10443927503665	-66.716372026310	-130.90499532988
0.10648710395893	-67.424474799802	-133.66302417928
0.10853493288122	-70.611640623068	-134.12967603192
0.11058276180351	-73.658121671409	-131.29636409938
0.11263059072579	-74.134012402169	-126.46023146770
0.11467841964808	-71.442816402652	-122.25943668175
0.11672624857037	-67.162477574650	-120.83281349025
0.11877407749266	-63.898278974875	-122.38275514717
0.12082190641494	-63.477236192388	-125.10257776905
0.12286973533723	-65.732035147518	-126.47149679391
0.12491756425952	-68.680827896429	-124.99222649505
0.12696539318180	-69.935099622363	-121.17609334361
0.12901322210409	-68.339145248294	-117.13021297014
0.13106105102638	-64.718953648058	-115.07164056147
0.13310887994867	-61.258730790030	-115.81266020259
0.13515670887095	-59.971344892927	-118.24892401063
0.13720453779324	-61.331277604073	-120.16872462827
0.13925236671553	-63.996269650285	-119.79311920837
0.14130019563781	-65.775538632153	-116.97636175145
0.14334802456010	-65.148943097557	-113.25832740606
0.14539585348239	-62.285900224804	-110.76566721401
0.14744368240468	-58.883195831223	-110.74308349985
0.14949151132696	-56.964750476118	-112.72670634468
0.15153934024925	-57.490352414573	-114.90620105108
0.15358716917154	-59.727979530500	-115.39676660894
0.15563499809382	-61.798134459642	-113.52874169212
0.15768282701611	-61.988112081759	-110.27375120098
0.15973065593840	-59.918841860318	-107.53839630339
0.16177848486069	-56.770845028556	-106.83658377585
0.16382631378297	-54.438297433312	-108.26321731891
0.16587414270526	-54.215707202778	-110.46335212706
0.16792197162755	-55.926398458533	-111.59380114900
0.16996980054984	-58.078204608441	-110.59591981261
0.17201762947212	-58.915662893266	-107.90169426341
0.17406545839441	-57.628034165605	-105.10328458429
0.17611328731670	-54.882990399105	-103.83595246867
0.17816111623898	-52.336026774757	-104.65671648544
0.18020894516127	-51.474357210090	-106.68639754546
0.18225677408356	-52.601527132333	-108.24323044623
0.18430460300585	-54.654962442917	-108.01249994354
0.18635243192813	-55.963429129975	-105.93956993951
0.18840026085042	-55.405499098723	-103.24048355741
0.19044808977271	-53.166893495555	-101.54146853763
0.19249591869499	-50.586108285302	-101.75511959509
0.19454374761728	-49.212885049313	-103.46886573788
0.19659157653957	-49.740901490528	-105.25446906352
0.19863940546186	-51.548898234673	-105.66785831138
0.20068723438414	-53.152770400551	-104.24004132108
0.20273506330643	-53.240698512175	-101.77975788900
0.20478289222872	-51.570049691133	-99.793677251505
0.20683072115100	-49.113486610875	-99.438809581040
0.20887855007329	-47.368319583642	-100.73470277962
0.21092637899558	-47.318702945201	-102.57107187829
0.21297420791787	-48.769287375235	-103.49083479206
0.21502203684015	-50.500812585366	-102.69689213052
0.21706986576244	-51.125887892103	-100.58753669047
0.21911769468473	-50.044885866872	-98.461432918721
0.22116552360701	-47.843891551232	-97.609504258424
0.22321335252930	-45.871293392723	-98.428075789277
0.22526118145159	-45.298100991988	-100.16191957936
0.22730901037388	-46.316266117808	-101.44280568475
0.22935683929616	-48.023296859390	-101.24005700686
0.23140466821845	-49.060824634632	-99.563166382618
0.23345249714074	-48.555800896312	-97.437917700305
0.23550032606302	-46.712626995724	-96.184454896322
0.23754815498531	-44.655058031629	-96.504827965948
0.23959598390760	-43.638712690278	-98.010170542266
0.24164381282989	-44.185546002068	-99.505406113382
0.24369164175217	-45.736455049916	-99.823724954302
