time	wake_longitudinal
1.310121974825745e-10	-15448219606068.857
1.3119334073716654e-10	-15425550089954.217
1.3137473444842838e-10	-15402849229964.672
1.3155637896265248e-10	-15380116982762.793
1.317382746266101e-10	-15357353304951.234
1.3192042178755197e-10	-15334558153072.645
1.3210282079320891e-10	-15311731483609.59
1.3228547199179257e-10	-15288873252984.467
1.3246837573199604e-10	-15265983417559.414
1.3265153236299452e-10	-15243061933636.238
1.32834942234446e-10	-15009971870204.271
1.3301860569649193e-10	-14038345587459.1
1.3320252309975786e-10	-13065375891272.39
1.3338669479535415e-10	-12091060924181.338
1.3357112113487664e-10	-11868703092562.156
1.3375580247040723e-10	-11847963131016.098
1.339407391545147e-10	-11827194493482.56
1.3412593154025527e-10	-11806397140312.855
1.343113799811733e-10	-11785571031803.479
1.3449708483130206e-10	-11764716128196.021
1.346830464451642e-10	-11743832389677.11
1.3486926517777262e-10	-11722919776378.326
1.3505574138463163e-10	-11701978248376.055
1.3524247542173535e-10	-11681007765691.68
1.354294676455719e-10	-11660008288291.11
1.356167184131216e-10	-11638979776084.97
1.358042280818585e-10	-11617922188928.453
1.3599199700975072e-10	-11596835486621.254
1.3618002555526147e-10	-11575719628907.477
1.3636831407734957e-10	-11554574575475.564
1.365568629354701e-10	-11533400285958.227
1.367456724895752e-10	-11512196719932.36
1.369347431001146e-10	-11490963836918.973
1.3712407512803652e-10	-11469701596383.098
1.3731366893478814e-10	-11448409957733.732
1.3750352488231645e-10	-11427088880323.744
1.376936433330689e-10	-11405738323449.797
1.3788402464999404e-10	-11384358246352.287
1.3807466919654224e-10	-11362948608215.244
1.3826557733666644e-10	-11341509368166.271
1.3845674943482275e-10	-11320040485276.453
1.3864818585597122e-10	-11298541918560.291
1.3883988696557647e-10	-11277013626975.617
1.3903185312960851e-10	-11255455569423.506
1.3922408471454326e-10	-11233867704748.225
1.3941658208736343e-10	-11212249991737.121
1.3960934561555907e-10	-11190602389120.57
1.3980237566712836e-10	-11168924855571.883
1.3999567261057832e-10	-11147217349707.225
1.4018923681492542e-10	-11125479830085.557
1.4038306864969645e-10	-11103712255208.52
1.405771684849296e-10	-11081914583520.33
1.40771536691173e-10	-11060086773407.94
1.4096617363948887e-10	-11038228783200.56
1.4116107970145184e-10	-11016340571169.865
1.4135625524915037e-10	-10994422095529.816
1.4155170065518732e-10	-10972473314436.621
1.4174741629268076e-10	-10950494185988.613
1.4194340253526466e-10	-10928484668226.201
1.4213965975708957e-10	-10906444719131.773
1.4233618833282338e-10	-10884374296629.627
1.4253298863765197e-10	-10862273358585.883
1.4273006104728e-10	-10840141862808.402
