#Parameters = {C_1=25.412767459909; C_2=94.841739321315; Conductivity=10000000; Conductivity_Mo=17900000; Conductivity_MoGr=1000000; Ip=98.18739362802; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; conductivity_copper=59500000; d=-394.84173932132; half_gap_x=4.5872325400905; half_gap_y=30; half_gap_z=150; mu_copper=0.999994; offset=1.8348930160362; offset_x=1; offset_y=5; sigma_z=5; teta=15; thcoll=25.412767459909; translate_z=-244.84173932132; wakelength=20000}
#"s / mm"	"Z [Real Part / V/pC]"
#-------------------------------
3383.4986832820	0.0021061257862892
3383.7259932594	0.0021069318462372
3383.9533032367	0.0020947834535960
3384.1806132140	0.0020693962762165
3384.4079231914	0.0020301541330218
3384.6352331687	0.0019768874673595
3384.8625431461	0.0019103479378802
3385.0898531234	0.0018318994258349
3385.3171631007	0.0017426909024585
3385.5444730781	0.0016430941185054
3385.7717830554	0.0015329441787836
3385.9990930328	0.0014123533985360
3386.2264030101	0.0012823201500981
3386.4537129875	0.0011445580958569
3386.6810229648	0.0010007197526655
3386.9083329421	0.00085174676826508
3387.1356429195	0.00069792928342165
3387.3629528968	0.00053956550356491
3387.5902628742	0.00037757631782799
3387.8175728515	0.00021352585527804
3388.0448828288	4.9095919342917e-05
3388.2721928062	-0.00011445186668894
3388.4995027835	-0.00027635508186283
3388.7268127609	-0.00043598991938260
3388.9541227382	-0.00059248569026638
3389.1814327155	-0.00074467757669921
3389.4087426929	-0.00089136918190526
3389.6360526702	-0.0010315847007430
3389.8633626476	-0.0011645642913968
3390.0906726249	-0.0012895728819145
3390.3179826022	-0.0014057832713147
3390.5452925796	-0.0015123770675642
3390.7726025569	-0.0016087351337293
3390.9999125343	-0.0016944765194961
3391.2272225116	-0.0017692768220285
3391.4545324889	-0.0018326519189995
3391.6818424663	-0.0018839602382675
3391.9091524436	-0.0019226587518475
3392.1364624210	-0.0019485790817947
3392.3637723983	-0.0019619436290477
3392.5910823756	-0.0019630833099326
3392.8183923530	-0.0019521115083401
3393.0457023303	-0.0019288635266858
3393.2730123077	-0.0018931685552532
3393.5003222850	-0.0018452071458416
3393.7276322623	-0.0017856242681593
3393.9549422397	-0.0017152845080788
3394.1822522170	-0.0016348835861080
3394.4095621944	-0.0015447566048494
3394.6368721717	-0.0014450514598210
3394.8641821491	-0.0013361208351271
3395.0914921264	-0.0012188003618305
3395.3188021037	-0.0010943446939044
3395.5461120811	-0.00096407227572946
3395.7734220584	-0.00082899631572844
3396.0007320358	-0.00068971501715915
3396.2280420131	-0.00054662695689640
3396.4553519904	-0.00040029512548358
3396.6826619678	-0.00025169076980335
3396.9099719451	-0.00010214462537313
3397.1372819225	4.6946793524337e-05
3397.3645918998	0.00019444975497222
3397.5919018771	0.00033961749151417
3397.8192118545	0.00048193267476264
3398.0465218318	0.00062079187872723
3398.2738318092	0.00075528863542123
3398.5011417865	0.00088427110992083
3398.7284517638	0.0010066332947948
3398.9557617412	0.0011215965238891
3399.1830717185	0.0012287392292652
3399.4103816959	0.0013277500740786
3399.6376916732	0.0014181299013192
3399.8650016505	0.0014991227632777
3400.0923116279	0.0015699465472298
3400.3196216052	0.0016301084595949
3400.5469315826	0.0016795000340407
3400.7742415599	0.0017181759115894
3401.0015515372	0.0017460291406711
3401.2288615146	0.0017626906829851
3401.4561714919	0.0017677638096511
3401.6834814693	0.0017611748817444
3401.9107914466	0.0017432953574767
3402.1381014239	0.0017147046636759
3402.3654114013	0.0016758137026877
3402.5927213786	0.0016267022716586
3402.8200313560	0.0015673188057625
3403.0473413333	0.0014978436639887
3403.2746513107	0.0014188737235527
3403.5019612880	0.0013312761010070
3403.7292712653	0.0012358747284500
3403.9565812427	0.0011332706531518
3404.1838912200	0.0010239329048012
3404.4112011974	0.00090842757785934
3404.6385111747	0.00078754670920585
3404.8658211520	0.00066223363830697
3405.0931311294	0.00053341139847226
3405.3204411067	0.00040188668657420
3405.5477510841	0.00026838724009198
3405.7750610614	0.00013365375137169
3406.0023710387	-1.5120679951692e-06
3406.2296810161	-0.00013625249863355
3406.4569909934	-0.00026965998360392
3406.6843009708	-0.00040077506689392
3406.9116109481	-0.00052862627860210
3407.1389209254	-0.00065234443889308
3407.3662309028	-0.00077127405252494
3407.5935408801	-0.00088495090228780
3407.8208508575	-0.00099291693916170
3408.0481608348	-0.0010945120246694
3408.2754708121	-0.0011888515994069
3408.5027807895	-0.0012750470009204
3408.7300907668	-0.0013524922824925
3408.9574007442	-0.0014209577080904
3409.1847107215	-0.0014803941267300
3409.4120206988	-0.0015306211964254
3409.6393306762	-0.0015711894476807
3409.8666406535	-0.0016015401466810
3410.0939506309	-0.0016213180843507
3410.3212606082	-0.0016305499802401
3410.5485705855	-0.0016295364682733
3410.7758805629	-0.0016185675814120
3411.0031905402	-0.0015977197541814
3411.2305005176	-0.0015669042526539
3411.4578104949	-0.0015261040625319
3411.6851204723	-0.0014755798241196
3411.9124304496	-0.0014158696096482
3412.1397404269	-0.0013475980524975
3412.3670504043	-0.0012712728900909
3412.5943603816	-0.0011872444154614
3412.8216703590	-0.0010958548167698
3413.0489803363	-0.00099763663938975
3413.2762903136	-0.00089338186683714
3413.5036002910	-0.00078401666407040
3413.7309102683	-0.00067038778805822
3413.9582202457	-0.00055313837788764
3414.1855302230	-0.00043277222392091
3414.4128402003	-0.00030983776596707
3414.6401501777	-0.00018506812086578
3414.8674601550	-5.9371702738050e-05
3415.0947701324	6.6289473789974e-05
3415.3220801097	0.00019100848610467
3415.5493900870	0.00031395680348998
3415.7767000644	0.00043436092324485
3416.0040100417	0.00055151032556668
3416.2313200191	0.00066479551206639
3416.4586299964	0.00077369629906582
3416.6859399737	0.00087767312962664
3416.9132499511	0.00097604474950723
3417.1405599284	0.0010679981588355
3417.3678699058	0.0011527628946076
3417.5951798831	0.0012298006317376
3417.8224898604	0.0012988102067189
3418.0497998378	0.0013595357291207
3418.2771098151	0.0014115911546038
3418.5044197925	0.0014545150634551
3418.7317297698	0.0014880160995402
3418.9590397471	0.0015121186032737
3419.1863497245	0.0015269915970793
3419.4136597018	0.0015325972539562
3419.6409696792	0.0015285512657308
3419.8682796565	0.0015144212146238
3420.0955896339	0.0014902217453640
3420.3228996112	0.0014565944740111
3420.5502095885	0.0014144236796493
3420.7775195659	0.0013642144854691
3421.0048295432	0.0013058467208809
3421.2321395206	0.0012389834942160
3421.4594494979	0.0011637573008863
3421.6867594752	0.0010810611569204
3421.9140694526	0.00099215510111880
3422.1413794299	0.00089797935331648
3422.3686894073	0.00079884695092736
3422.5959993846	0.00069478142271793
3422.8233093619	0.00058611594134134
3423.0506193393	0.00047374710143709
3423.2779293166	0.00035883839892195
3423.5052392940	0.00024234148060372
3423.7325492713	0.00012483092019031
3423.9598592486	6.7595476068997e-06
3424.1871692260	-0.00011121139102980
3424.4144792033	-0.00022816994349130
3424.6417891807	-0.00034319003924985
3424.8690991580	-0.00045553595954830
3425.0964091353	-0.00056462294450940
3425.3237191127	-0.00066984866574466
3425.5510290900	-0.00077054878814705
3425.7783390674	-0.00086612118112106
3426.0056490447	-0.00095610423865077
3426.2329590220	-0.0010400373855792
3426.4602689994	-0.0011172424343405
3426.6875789767	-0.0011868430787780
3426.9148889541	-0.0012481142087499
3427.1421989314	-0.0013008453914674
3427.3695089087	-0.0013452990053185
3427.5968188861	-0.0013817273777550
3427.8241288634	-0.0014098922414088
3428.0514388408	-0.0014290750642762
3428.2787488181	-0.0014385893189476
3428.5060587955	-0.0014382959720546
3428.7333687728	-0.0014286297523386
3428.9606787501	-0.0014101475204229
3429.1879887275	-0.0013830820339723
3429.4152987048	-0.0013473285411278
3429.6426086822	-0.0013028114389262
3429.8699186595	-0.0012498043534815
3430.0972286368	-0.0011888921915963
3430.3245386142	-0.0011206829787862
3430.5518485915	-0.0010456149664932
3430.7791585689	-0.00096403047116548
3431.0064685462	-0.00087635930612026
3431.2337785235	-0.00078316565841248
3431.4610885009	-0.00068504042908450
3431.6883984782	-0.00058253726592417
3431.9157084556	-0.00047627940967388
3432.1430184329	-0.00036710478430873
3432.3703284102	-0.00025601156182514
3432.5976383876	-0.00014388467338034
3432.8249483649	-3.1268227760120e-05
3433.0522583423	8.1546794942094e-05
3433.2795683196	0.00019416692855874
3433.5068782969	0.00030581608439237
3433.7341882743	0.00041540601946274
3433.9614982516	0.00052188115101732
3434.1888082290	0.00062449918657945
3434.4161182063	0.00072281698539722
3434.6434281836	0.00081646735557676
3434.8707381610	0.00090498575814890
3435.0980481383	0.00098780969555131
3435.3253581157	0.0010643554189475
3435.5526680930	0.0011340377527210
3435.7799780703	0.0011962617851219
3436.0072880477	0.0012505053163888
3436.2345980250	0.0012964854833970
3436.4619080024	0.0013342152468478
3436.6892179797	0.0013637958401095
3436.9165279571	0.0013850854000925
3437.1438379344	0.0013975912740198
3437.3711479117	0.0014007689289610
3437.5984578891	0.0013944825959535
3437.8257678664	0.0013791623855434
3438.0530778438	0.0013554633048816
3438.2803878211	0.0013237445359615
3438.5076977984	0.0012838922308671
3438.7350077758	0.0012356667017992
3438.9623177531	0.0011792124609362
3439.1896277305	0.0011152078619921
3439.4169377078	0.0010445197300741
3439.6442476851	0.00096774386871198
3439.8715576625	0.00088510190294476
3440.0988676398	0.00079676055411191
3440.3261776172	0.00070319936953393
3440.5534875945	0.00060525133872885
3440.7807975718	0.00050383015854242
3441.0081075492	0.00039967985641075
3441.2354175265	0.00029338843610613
3441.4627275039	0.00018556376322152
3441.6900374812	7.6900374747874e-05
3441.9173474585	-3.1937363768213e-05
3442.1446574359	-0.00014041227868227
3442.3719674132	-0.00024799266189991
3442.5992773906	-0.00035391202085503
3442.8265873679	-0.00045712487956437
3443.0538973452	-0.00055660335351606
3443.2812073226	-0.00065171926479879
3443.5085172999	-0.00074230061749871
3443.7358272773	-0.00082824914167636
3443.9631372546	-0.00090907803703994
3444.1904472319	-0.00098384431010687
3444.4177572093	-0.0010515669726716
3444.6450671866	-0.0011117260875218
3444.8723771640	-0.0011643502614885
3445.0996871413	-0.0012096191297734
3445.3269971187	-0.0012473805018554
3445.5543070960	-0.0012770466750369
3445.7816170733	-0.0012979367151871
3446.0089270507	-0.0013097161893774
3446.2362370280	-0.0013125415180771
3446.4635470054	-0.0013068381411449
3446.6908569827	-0.0012929640689180
3446.9181669600	-0.0012710377193214
3447.1454769374	-0.0012409972533320
3447.3727869147	-0.0012027682137886
3447.6000968921	-0.0011564099701130
3447.8274068694	-0.0011022004983580
3448.0547168467	-0.0010406591105106
3448.2820268241	-0.00097247708060537
3448.5093368014	-0.00089834711221250
3448.7366467788	-0.00081878540248705
3448.9639567561	-0.00073410224801330
3449.1912667334	-0.00064457971361069
3449.4185767108	-0.00055071606680954
3449.6458866881	-0.00045330457125161
3449.8731966655	-0.00035326046198008
3450.1005066428	-0.00025135648750301
3450.3278166201	-0.00014812156789396
3450.5551265975	-4.3989358534487e-05
3450.7824365748	6.0466086919473e-05
3451.0097465522	0.00016444332545843
3451.2370565295	0.00026703934989866
3451.4643665068	0.00036744387683563
3451.6916764842	0.00046502112974898
3451.9189864615	0.00055925090965422
3452.1462964389	0.00064963634659943
3452.3736064162	0.00073567085695232
3452.6009163935	0.00081683882713922
3452.8282263709	0.00089259068444088
3453.0555363482	0.00096231073940710
3453.2828463256	0.0010253673159368
3453.5101563029	0.0010812642000035
3453.7374662802	0.0011297588743307
3453.9647762576	0.0011707965773758
3454.1920862349	0.0012042795717017
3454.4193962123	0.0012298969429408
3454.6467061896	0.0012472153038204
3454.8740161670	0.0012559727170815
3455.1013261443	0.0012562766045980
3455.3286361216	0.0012484792529415
3455.5559460990	0.0012328311216512
3455.7832560763	0.0012092655379067
3456.0105660537	0.0011775554093167
3456.2378760310	0.0011377005839508
3456.4651860083	0.0010901576404654
3456.6924959857	0.0010356720211408
3456.9198059630	0.00097487880833466
3457.1471159404	0.00090807057094733
3457.3744259177	0.00083535155101546
3457.6017358950	0.00075699887111688
3457.8290458724	0.00067365080760541
3458.0563558497	0.00058614520246439
3458.2836658271	0.00049520548719980
3458.5109758044	0.00040131087727495
3458.7382857817	0.00030486919887073
3458.9655957591	0.00020647244865294
3459.1929057364	0.00010694281713040
3459.4202157138	7.1224727596409e-06
3459.6475256911	-9.2346407007097e-05
3459.8748356684	-0.00019099896345168
3460.1021456458	-0.00028830966970851
3460.3294556231	-0.00038352021263712
3460.5567656005	-0.00047575596829179
3460.7840755778	-0.00056432980652738
3461.0113855551	-0.00064890383845404
3461.2386955325	-0.00072930081597506
3461.4660055098	-0.00080512456867968
3461.6933154872	-0.00087557838332312
3461.9206254645	-0.00093970747212508
3462.1479354418	-0.00099686945990712
3462.3752454192	-0.0010469882825072
3462.6025553965	-0.0010903247956569
3462.8298653739	-0.0011269618428354
3463.0571753512	-0.0011564859474754
3463.2844853286	-0.0011781781971056
3463.5117953059	-0.0011915364047624
3463.7391052832	-0.0011966325496228
3463.9664152606	-0.0011939627767401
3464.1937252379	-0.0011839406619919
3464.4210352153	-0.0011665333884525
3464.6483451926	-0.0011413940062065
3464.8756551699	-0.0011083538254761
3465.1029651473	-0.0010677829806467
3465.3302751246	-0.0010204637000929
3465.5575851020	-0.00096710923247236
3465.7848950793	-0.00090801016128629
3466.0122050566	-0.00084314660308162
3466.2395150340	-0.00077262888211695
3466.4668250113	-0.00069700703431972
3466.6941349887	-0.00061714810279565
3466.9214449660	-0.00053383982135525
3467.1487549433	-0.00044754895183825
3467.3760649207	-0.00035857439889368
3467.6033748980	-0.00026739696937579
3467.8306848754	-0.00017482323012907
3468.0579948527	-8.1764450953266e-05
3468.2853048300	1.1100627321095e-05
3468.5126148074	0.00010340048702670
3468.7399247847	0.00019480705556219
3468.9672347621	0.00028473776057997
3469.1945447394	0.00037236254621179
3469.4218547167	0.00045690557161937
3469.6491646941	0.00053788749759848
3469.8764746714	0.00061502291175676
3470.1037846488	0.00068788839767477
3470.3310946261	0.00075576551820843
3470.5584046034	0.00081788727471630
3470.7857145808	0.00087385136163656
3471.0130245581	0.00092373485407444
3471.2403345355	0.00096772446029951
3471.4676445128	0.0010056076973367
3471.6949544902	0.0010366598378675
3471.9222644675	0.0010600867766225
3472.1495744448	0.0010756107414133
3472.3768844222	0.0010836167984877
3472.6041943995	0.0010847069706759
3472.8315043769	0.0010791025336434
3473.0588143542	0.0010664810128078
3473.2861243315	0.0010463890559009
3473.5134343089	0.0010187998773992
3473.7407442862	0.00098426369602857
3473.9680542636	0.00094353488547731
3474.1953642409	0.00089707798929872
3474.4226742182	0.00084493790512093
3474.6499841956	0.00078705647390321
3474.8772941729	0.00072367628712271
3475.1046041503	0.00065543548512341
3475.3319141276	0.00058311426032533
3475.5592241049	0.00050733860901017
3475.7865340823	0.00042853259017448
3476.0138440596	0.00034709980229778
3476.2411540370	0.00026358003914386
3476.4684640143	0.00017860214970737
3476.6957739916	9.2721763508373e-05
3476.9230839690	6.3682047681609e-06
3477.1503939463	-8.0012458466865e-05
3477.3777039237	-0.00016577957136375
3477.6050139010	-0.00025010453970431
3477.8323238783	-0.00033219490937673
3478.0596338557	-0.00041152581991573
3478.2869438330	-0.00048784840428861
3478.5142538104	-0.00056095665833214
3478.7415637877	-0.00063043412133807
3478.9688737650	-0.00069561592699726
3479.1961837424	-0.00075579580104224
3479.4234937197	-0.00081048247628911
3479.6508036971	-0.00085947690687934
3479.8781136744	-0.00090272211285648
3480.1054236518	-0.00094007549450597
3480.3327336291	-0.00097120987010006
3480.5600436064	-0.00099571486371531
3480.7873535838	-0.0010132970934476
3481.0146635611	-0.0010239039375573
3481.2419735385	-0.0010276746390923
3481.4692835158	-0.0010247728247789
3481.6965934931	-0.0010152440595658
3481.9239034705	-0.00099901593732733
3482.1512134478	-0.00097603544079350
3482.3785234252	-0.00094642838077156
3482.6058334025	-0.00091054405121138
3482.8331433798	-0.00086884140083781
3483.0604533572	-0.00082170390510582
3483.2877633345	-0.00076933959273698
3483.5150733119	-0.00071186288609305
3483.7423832892	-0.00064950414365564
3483.9696932665	-0.00058277339512690
3484.1970032439	-0.00051242354787120
3484.4243132212	-0.00043921711199858
3484.6516231986	-0.00036367753037413
3484.8789331759	-0.00028603811594318
3485.1062431532	-0.00020645224690253
3485.3335531306	-0.00012529853430953
3485.5608631079	-4.3318113858955e-05
3485.7881730853	3.8550909550626e-05
3486.0154830626	0.00011951036172423
3486.2427930399	0.00019911722225513
3486.4701030173	0.00027718050454507
3486.6974129946	0.00035343426199130
3486.9247229720	0.00042729728598226
3487.1520329493	0.00049795623053224
3487.3793429266	0.00056470361856102
3487.6066529040	0.00062719996243374
3487.8339628813	0.00068539330994681
3488.0612728587	0.00073916132967751
3488.2885828360	0.00078803068079329
3488.5158928134	0.00083126989878448
3488.7432027907	0.00086828456215018
3488.9705127680	0.00089893106372785
3489.1978227454	0.00092342952529049
3489.4251327227	0.00094195716670912
3489.6524427001	0.00095432879886983
3489.8797526774	0.00096009054982505
3490.1070626547	0.00095892881402209
3490.3343726321	0.00095096974390604
3490.5616826094	0.00093665800897134
3490.7889925868	0.00091634385077621
3491.0163025641	0.00089001366665763
3491.2436125414	0.00085744802572333
3491.4709225188	0.00081864029481762
3491.6982324961	0.00077403672553869
3491.9255424735	0.00072435650123137
3492.1528524508	0.00067018997171348
3492.3801624281	0.00061179594090158
3492.6074724055	0.00054928192389444
3492.8347823828	0.00048293371246391
3493.0620923602	0.00041331923931327
3493.2894023375	0.00034107285356603
3493.5167123148	0.00026664119183142
3493.7440222922	0.00019031564399545
3493.9713322695	0.00011253062461642
3494.1986422469	3.4074059675705e-05
3494.4259522242	-4.4082852709323e-05
3494.6532622015	-0.00012121676993096
3494.8805721789	-0.00019710585318256
3495.1078821562	-0.00027181362944262
3495.3351921336	-0.00034517571780934
3495.5625021109	-0.00041648112155254
3495.7898120882	-0.00048466097692639
3496.0171220656	-0.00054880913284374
3496.2444320429	-0.00060854755589565
3496.4717420203	-0.00066391724279870
3496.6990519976	-0.00071493984158295
3496.9263619750	-0.00076128343634515
3497.1536719523	-0.00080232184180971
3497.3809819296	-0.00083748037062371
3497.6082919070	-0.00086651165804633
3497.8356018843	-0.00088946126089900
3498.0629118617	-0.00090640297436385
3498.2902218390	-0.00091722286872788
3498.5175318163	-0.00092164626512410
3498.7448417937	-0.00091944947367188
3498.9721517710	-0.00091064398063290
3499.1994617484	-0.00089546798656931
3499.4267717257	-0.00087421488063385
3499.6540817030	-0.00084706576048186
3499.8813916804	-0.00081407608741124
3500.1087016577	-0.00077532317360840
3500.3360116351	-0.00073107012343880
3500.5633216124	-0.00068178688711309
3500.7906315897	-0.00062799285885770
3501.0179415671	-0.00057006033529643
3501.2452515444	-0.00050817834791963
3501.4725615218	-0.00044254185516670
3501.6998714991	-0.00037360631168209
3501.9271814764	-0.00030214360063460
3502.1544914538	-0.00022899745785199
3502.3818014311	-0.00015473800404320
3502.6091114085	-7.9560121035848e-05
3502.8364213858	-3.5651728021106e-06
3503.0637313631	7.2817814915674e-05
3503.2910413405	0.00014870088810925
3503.5183513178	0.00022306688022834
3503.7456612952	0.00029526730679277
3503.9729712725	0.00036518637201173
3504.2002812498	0.00043287673186583
3504.4275912272	0.00049801280691061
3504.6549012045	0.00055971846294853
3504.8822111819	0.00061697127440346
3505.1095211592	0.00066919562431941
3505.3368311366	0.00071644865661262
3505.5641411139	0.00075900760285058
3505.7914510912	0.00079677359903415
3506.0187610686	0.00082909494156493
3506.2460710459	0.00085517929039922
3506.4733810233	0.00087466651050271
3506.7006910006	0.00088778584168838
3506.9280009779	0.00089496462157154
3507.1553109553	0.00089631176600421
3507.3826209326	0.00089149456918475
3507.6099309100	0.00088009647924848
3507.8372408873	0.00086205979429718
3508.0645508646	0.00083777890222266
3508.2918608420	0.00080780813759596
3508.5191708193	0.00077252472928606
3508.7464807967	0.00073206522349479
3508.9737907740	0.00068651486572016
3509.2011007513	0.00063608395753602
3509.4284107287	0.00058110219363477
3509.6557207060	0.00052192729058419
3509.8830306834	0.00045895726518866
3510.1103406607	0.00039274783273254
3510.3376506380	0.00032404320609045
3510.5649606154	0.00025358466741645
3510.7922705927	0.00018184103653522
3511.0195805701	0.00010895711033840
3511.2468905474	3.5033207673738e-05
3511.4742005247	-3.9499058563077e-05
3511.7015105021	-0.00011377787220741
3511.9288204794	-0.00018680268346152
3512.1561304568	-0.00025784850511209
3512.3834404341	-0.00032661319211191
3512.6107504114	-0.00039298638721962
3512.8380603888	-0.00045669598305194
3513.0653703661	-0.00051717779289036
3513.2926803435	-0.00057375126769201
3513.5199903208	-0.00062587599039650
3513.7473002982	-0.00067322688891797
3513.9746102755	-0.00071556511393144
3514.2019202528	-0.00075260483257511
3514.4292302302	-0.00078403862528007
3514.6565402075	-0.00080966468456194
3514.8838501849	-0.00082942328996886
3515.1111601622	-0.00084326407560635
3515.3384701395	-0.00085098551770443
3515.5657801169	-0.00085225391871067
3515.7930900942	-0.00084683530299369
3516.0204000716	-0.00083483634802172
3516.2477100489	-0.00081670921454663
3516.4750200262	-0.00079298042339251
3516.7023300036	-0.00076392067671752
3516.9296399809	-0.00072943390194167
3517.1569499583	-0.00068926849031891
3517.3842599356	-0.00064338490280747
3517.6115699129	-0.00059220292807283
3517.8388798903	-0.00053654243577184
3518.0661898676	-0.00047730255733974
3518.2934998450	-0.00041510392790998
3518.5208098223	-0.00035014384718318
3518.7481197996	-0.00028237228113154
3518.9754297770	-0.00021187024834369
3519.2027397543	-0.00013915839318898
3519.4300497317	-6.5191578039852e-05
3519.6573597090	8.9779184922645e-06
3519.8846696863	8.2618429670833e-05
3520.1119796637	0.00015548080832352
3520.3392896410	0.00022755957781189
3520.5665996184	0.00029864865531581
3520.7939095957	0.00036807252953226
3521.0212195730	0.00043483244369405
3521.2485295504	0.00049804071755172
3521.4758395277	0.00055726319825693
3521.7031495051	0.00061247513601953
3521.9304594824	0.00066369055161899
3522.1577694597	0.00071060723317713
3522.3850794371	0.00075258083389765
3522.6123894144	0.00078892164250019
3522.8396993918	0.00081922886189642
3523.0670093691	0.00084346489159466
3523.2943193465	0.00086173824635334
3523.5216293238	0.00087402030852952
3523.7489393011	0.00088006062429006
3523.9762492785	0.00087955832472024
3524.2035592558	0.00087241738223213
3524.4308692332	0.00085884866073759
3524.6581792105	0.00083923136175341
3524.8854891878	0.00081385446743734
3525.1127991652	0.00078275762971657
3525.3401091425	0.00074580981232242
3525.5674191199	0.00070297497807914
3525.7947290972	0.00065456044608064
3526.0220390745	0.00060124555556812
3526.2493490519	0.00054384642789269
3526.4766590292	0.00048298303320984
3526.7039690066	0.00041890826407353
3526.9312789839	0.00035164626320426
3527.1585889612	0.00028133680457628
3527.3858989386	0.00020850146193067
3527.6132089159	0.00013400472239527
3527.8405188933	5.8746494921025e-05
3528.0678288706	-1.6638152291896e-05
3528.2951388479	-9.1810202424082e-05
3528.5224488253	-0.00016648347926304
3528.7497588026	-0.00024016387470181
3528.9770687800	-0.00031213043499223
3529.2043787573	-0.00038166502555921
3529.4316887346	-0.00044828084511568
3529.6589987120	-0.00051170931156727
3529.8863086893	-0.00057166079532718
3530.1136186667	-0.00062761767095835
3530.3409286440	-0.00067888403597321
3530.5682386213	-0.00072485100484267
3530.7955485987	-0.00076521475366090
3531.0228585760	-0.00079993700955921
3531.2501685534	-0.00082900074852949
3531.4774785307	-0.00085220791326260
3531.7047885081	-0.00086919911944855
3531.9320984854	-0.00087963791936901
3532.1594084627	-0.00088336099005695
3532.3867184401	-0.00088037843313910
3532.6140284174	-0.00087078920311714
3532.8413383948	-0.00085473954530893
3533.0686483721	-0.00083243933966638
3533.2959583494	-0.00080414020526582
3533.5232683268	-0.00077002464594801
3533.7505783041	-0.00073011957732726
3533.9778882815	-0.00068439600164810
3534.2051982588	-0.00063304654014811
3534.4325082361	-0.00057668938154701
3534.6598182135	-0.00051624133516473
3534.8871281908	-0.00045249281082575
3535.1144381682	-0.00038575114944168
3535.3417481455	-0.00031591572686531
3535.5690581228	-0.00024296736836142
3535.7963681002	-0.00016744188720330
3536.0236780775	-9.0437171253879e-05
3536.2509880549	-1.3127361490928e-05
3536.4782980322	6.3775756795740e-05
3536.7056080095	0.00014012357668744
3536.9329179869	0.00021591921008398
3537.1602279642	0.00029079936842282
3537.3875379416	0.00036389171653397
3537.6148479189	0.00043415349040867
3537.8421578962	0.00050084569046190
3538.0694678736	0.00056370376359530
3538.2967778509	0.00062268454688146
3538.5240878283	0.00067756540603832
3538.7513978056	0.00072776909748911
3538.9787077829	0.00077254424813750
3539.2060177603	0.00081130007355655
3539.4333277376	0.00084379705237096
3539.6606377150	0.00087005910892153
3539.8879476923	0.00089012499027199
3540.1152576697	0.00090385811573823
3540.3425676470	0.00091095606169604
3540.5698776243	0.00091112114251003
3540.7971876017	0.00090425224999672
3541.0244975790	0.00089050703567289
3541.2518075564	0.00087019293487496
3541.4791175337	0.00084356706385271
3541.7064275110	0.00081070605212313
3541.9337374884	0.00077157068130527
3542.1610474657	0.00072623051255934
3542.3883574431	0.00067506842606589
3542.6156674204	0.00061876334939192
3542.8429773977	0.00055803573005152
3543.0702873751	0.00049336006318579
3543.2975973524	0.00042490387160901
3543.5249073298	0.00035276267610428
3543.7522173071	0.00027728461991856
3543.9795272844	0.00019919902144940
3544.2068372618	0.00011944235846780
3544.4341472391	3.8850438554084e-05
3544.6614572165	-4.2011683916353e-05
3544.8887671938	-0.00012277448581728
3545.1160771711	-0.00020305905310335
3545.3433871485	-0.00028234619488218
3545.5706971258	-0.00035999168341750
3545.7980071032	-0.00043531463727026
3546.0253170805	-0.00050765849964761
3546.2526270578	-0.00057642037443593
3546.4799370352	-0.00064108762780674
3546.7072470125	-0.00070126985325414
3546.9345569899	-0.00075665428266187
3547.1618669672	-0.00080687529483721
3547.3891769445	-0.00085142182131800
3547.6164869219	-0.00088972563171141
3547.8437968992	-0.00092139692671652
3548.0711068766	-0.00094637338782071
3548.2984168539	-0.00096478621004314
3548.5257268313	-0.00097662793996004
3548.7530368086	-0.00098156472477704
3548.9803467859	-0.00097912664363339
3549.2076567633	-0.00096912611042494
3549.4349667406	-0.00095187127567008
3549.6622767180	-0.00092791997551912
3549.8895866953	-0.00089760015696308
3550.1168966726	-0.00086080483655358
3550.3442066500	-0.00081730800463155
3550.5715166273	-0.00076729376477734
3550.7988266047	-0.00071152898424823
3551.0261365820	-0.00065095930010119
3551.2534465593	-0.00058611672367264
3551.4807565367	-0.00051695587077509
3551.7080665140	-0.00044331432468534
3551.9353764914	-0.00036554954824829
3552.1626864687	-0.00028471329151323
3552.3899964460	-0.00020208360664233
3552.6173064234	-0.00011851848360554
3552.8446164007	-3.4248445923224e-05
3553.0719263781	5.0732367211870e-05
3553.2992363554	0.00013610150808400
3553.5265463327	0.00022101472013715
3553.7538563101	0.00030440524118361
3553.9811662874	0.00038542154817878
3554.2084762648	0.00046358742994351
3554.4357862421	0.00053860968988986
3554.6630962194	0.00061010534522768
3554.8904061968	0.00067750905283870
3555.1177161741	0.00074017644180420
3555.3450261515	0.00079751503683038
3555.5723361288	0.00084903726167118
3555.7996461061	0.00089437231164493
3556.0269560835	0.00093328977077355
3556.2542660608	0.00096568551629372
3556.4815760382	0.00099145691761622
3556.7088860155	0.0010103338936016
3556.9361959929	0.0010218618950506
3557.1635059702	0.0010256354650546
3557.3908159475	0.0010216017291910
3557.6181259249	0.0010101159826042
3557.8454359022	0.00099164188721869
3558.0727458796	0.00096636506387046
3558.3000558569	0.00093411872611254
3558.5273658342	0.00089471651994531
3558.7546758116	0.00084835947329130
3558.9819857889	0.00079569063362356
3559.2092957663	0.00073743803295275
3559.4366057436	0.00067402455874883
3559.6639157209	0.00060555288212954
3559.8912256983	0.00053216905679296
3560.1185356756	0.00045440287743319
3560.3458456530	0.00037312873829208
