# Frequency (Hz)	Real Part (Ohm)
1000.0	3.87616897
1018.6101701559753	3.966559613921955
1037.566678745186	4.058632443107811
1056.875971184804	4.152418763311553
1076.544612842316	4.247950462892593
1096.5792912678098	4.345260023658121
1116.9868184678226	4.444380531907299
1137.7741332214914	4.545345689680948
1158.9483034398106	4.648189826220582
1180.5165285688056	4.7529479096407705
1202.4861420374123	4.8596555588186146
1224.8646137509306	4.9683490555046035
1247.6595526308697	5.079065356658773
1270.8787092020582	5.182812748951064
1294.529978227916	5.279822449997722
1318.6214013947485	5.378637518087634
1343.1611700460153	5.479291551408672
1368.1576279674719	5.581818773416707
1393.6192742241421	5.686254044471926
1419.5547660501015	5.792632873691772
1445.9729217920196	5.900991431024387
1472.8827239075017	6.011366559546818
1500.2933220192183	6.123795787992047
1528.2140360258693	6.238317343509139
1556.654359271062	6.354970164660938
1585.6239617711371	6.4731230589057285
1615.1326935030913	6.567068829743251
1645.1905877536624	6.662762947361488
1675.8078645307671	6.760237948791526
1706.994934038408	6.859526976584138
1738.7624002162504	6.960663790078584
1771.1210643450886	7.063682776881202
1804.0819287193829	7.168618964557507
1837.6562003881704	7.275508032541987
1871.8552949655793	7.384386324269479
1906.690840512252	7.495290859532304
1942.1746814890264	7.608259347067446
1978.3188827841643	7.723330197377875
2015.1357338155585	7.823543708895064
2052.6377527092523	7.910859859937032
2090.83769055575	7.999800979407256
2129.748535745521	8.09039730824469
2169.3835183851843	8.182679650177286
2209.756114795903	8.276679382195649
2250.880052095462	8.372428465221484
2292.7693128656488	8.469959454974706
2335.438139906479	8.569305513042723
2378.9010410788933	8.670500418155706
2423.1727942376006	8.773578577671765
2468.2684522556924	8.878575039275777
2514.2033481427966	8.984023592869507
2560.9931002584594	9.062633615463627
2608.6536176225477	9.142706583954183
2657.201105324507	9.224269724013247
2706.652070033241	9.307350767987263
2757.0233256095826	9.391977964326369
2808.3319988231724	9.478180087189175
2860.595535175742	9.56598644622626
2913.8317048327885	9.655426896545805
2968.058608665602	9.74653184886462
3023.2946844057765	9.83933227984814
3079.5587129142264	9.933859742642817
3136.8698245668766	10.03014637760451
3195.2475057592137	10.114682163290304
3254.711605531848	10.190160374509132
3315.282342319423	10.26704324808181
3376.9803108250912	10.34535692501376
3439.8264890229248	10.42512803279895
3503.8422452906757	10.506383694473557
3569.0493456752297	10.58915153783806
3635.4699612933177	10.67345970485102
3703.126675869927	10.759336861197633
3772.0424934169973	10.846812206036365
3842.240846055061	10.935915481927003
3913.745601980384	11.026676984943416
3986.581073580439	11.117920584772794
4060.7720257003652	11.195837957999782
4136.343684063274	11.275205386800629
4213.321743847289	11.356049856956304
4291.732378422157	11.43839885645774
4371.602248248502	11.522280384852074
4452.958509942656	11.607722962762775
4535.828825510186	11.694755641586953
4620.241371751313	11.783408013373185
4706.224849841282	11.873710220883087
4793.808495089107	11.965692967840205
4883.02208687788	12.059387529369616
4973.895958790063	12.154825762631772
5066.461008921268	12.246626850557172
5160.7487103859075	12.336300372885766
5256.791122018419	12.42764273472338
5354.620899273607	12.520684993457246
5454.271305329837	12.615458784457847
5555.7762223988775	12.711996331835287
5659.170163246243	12.810330459395866
5764.488282925873	12.910494601802485
5871.766390733255	13.012522815942823
5981.040962380944	13.116449792509025
6092.349152400711	13.222310867792913
6205.7288067765	13.33014203570073
6321.218475812449	13.439440222490708
6438.857427240419	13.545869783946648
6558.685659571435	13.654280017650908
6680.743915695614	13.764707784251048
6805.073696735207	13.877190630377562
6931.7172761554075	13.991766801410124
7060.717714137772	14.108475254481414
7192.118872221193	14.22735567172301
7325.9654282152305	14.34844847375768
7462.302891391108	14.471794833442877
7601.17761795533	14.597436689869943
7742.63682681127	14.725416762623823
7886.728615614156	14.855778566308235
8033.501977124734	14.984777642878052
8183.006815867389	15.113758235577329
8335.293965098195	15.245139179053565
8490.415204088747	15.37896514424314
8648.423275731726	15.515281633416185
8809.37190447399	15.6541349956478
8973.31581458352	15.795572442577276
9140.310748756232	15.939642064460541
9310.413487069076	16.086392846521356
9483.681866285928	16.235874685606852
9660.174799522645	16.388138407152947
9839.952296278227	16.5432357824656
10023.075482838643	16.699815599754768
10209.606623060476	16.849390637369986
10399.609139541202	17.001749291886295
10593.147635183701	17.156943366887884
10790.287915161836	17.315025630032455
10991.097009294961	17.476049830992785
11195.643194838794	17.640070719732236
11403.996019700331	17.807144065120248
11616.226326085018	17.977326673894453
11832.40627458378	18.15067640997554
12052.609368708414	18.327252214141584
12276.910479883603	18.507114124068607
12505.385872903913	18.690323294743934
12738.113231864785	18.865261269158285
12975.171686575868	19.03675138281767
13216.641839466038	19.211432956672322
13462.60579298911	19.38936538433954
13713.147177539457	19.570609164761894
13968.351179887397	19.75522592277762
14228.30457214352	19.94327843007366
14493.095741262152	20.13483062652874
14762.81471909391	20.32994764195362
15037.553212997384	20.52869581823586
15317.404637020798	20.731142731896906
15602.46414366368	20.937357217068737
15892.828656229764	21.143811215170256
16188.596901781992	21.333528662858843
16489.86944471065	21.52677678453045
16796.74872092653	21.723621286628692
17109.339072690134	21.924129098405245
17427.746784089173	22.128368394676567
17752.08011717636	22.336408619004054
18082.44934877952	22.548320507305544
18418.96680799711	22.764176111906394
18761.746914391195	22.984048826037988
19110.90621689136	23.20801340879223
19466.563433422634	23.436146010540465
19828.839491270715	23.66852419882533
20197.857568198782	23.88713817547966
20573.743134329117	24.1005202385169
20956.623994804308	24.31787337805549
21346.630333242454	24.53927149650486
21743.8947560008	24.76478987161076
22148.552337263594	24.99450518205068
22560.74066496859	25.228495533505317
22980.599887588487	25.466840485215382
23408.272761782944	25.709621077032615
23843.904700937204	25.95691985697411
24287.643824604504	26.20882090928968
24739.641008868115	26.46540988305131
25200.049937640895	26.721664739504966
25669.02715491952	26.958378615197834
26146.73211801092	27.1994977763956
26633.327251749808	27.445104206211123
27128.978003724646	27.695281413476916
27633.85290053167	27.95011446113907
28148.123605075813	28.20968999517961
28671.9649749377	28.474096274076945
29205.555121827452	28.74342319881487
29749.075472144435	29.017762343449782
30302.71082866393	29.29720698624673
30866.649433372746	29.581852141395373
31441.083031472648	29.87179459131537
32026.206936576502	30.14506588809671
32622.220097116733	30.413299491159506
33229.325163989684	30.68652496721679
33847.72855945983	30.964835215874505
34477.64054734464	31.248324865615867
35119.275304507275	31.53709030597637
35772.850993678774	31.831229720317182
36438.58983763541	32.130843119208386
37116.71819475767	32.436032374434035
37807.46663599349	32.746901253629176
38511.07002325569	33.06355545556234
39227.76758927724	33.38610264607411
39957.803018952654	33.70747977214251
40701.42453219439	34.00588089339779
41458.88496832911	34.30983531029433
42230.44187206672	34.619446370608976
43016.357581068	34.934819345438285
