# Frequency (Hz)	Real Part (Ohm)
0.1	0.01856461175599959
0.10032291440131577	0.018627958813925368
0.10064687153973734	0.018691510428624006
0.10097187478241294	0.01875526726063877
0.1012979275073639	0.018819229972645932
0.10162503310351959	0.018883399229461636
0.1019531949707528	0.01894777569804882
0.1022824165199149	0.019012360047524126
0.10261270117287152	0.019077152949164893
0.10294405236253784	0.019142155076416076
0.10327647353291455	0.019207367104897323
0.1036099681391234	0.019272789712409925
0.10394453964744331	0.019338423578943893
0.10428019153534632	0.01940426938668505
0.10461692729153362	0.01947032782002206
0.10495475041597206	0.019536599565553606
0.10529366441993025	0.019603085312095467
0.10563367282601534	0.019669785750687743
0.10597477916820933	0.01973670157460197
0.10631698699190609	0.019803833479348373
0.10666029985394797	0.01987118216268308
0.10700472132266298	0.01993874832461538
0.10735025497790167	0.020006532667414964
0.10769690441107452	0.02007453589561929
0.10804467322518918	0.02014275871604085
0.10839356503488788	0.02021120183777453
0.10874358346648513	0.020279865972205
0.10909473215800526	0.020348751833014087
0.10944701475922035	0.020417860136188196
0.10980043493168808	0.02048719160002576
0.11015499634878988	0.020556746945144696
0.11051070269576897	0.020626526894489905
0.11086755766976887	0.02069653217334078
0.11122556497987166	0.020766763509318754
0.1115847283471365	0.02083722163239483
0.1119450515046385	0.020907907274897216
0.11230653819750734	0.020978821171518905
0.11266919218296632	0.021049964059325323
0.11303301723037126	0.021121336677761976
0.11339801712124989	0.02119293976866216
0.11376419564934094	0.021264774076254645
0.11413155662063373	0.021336840347171437
0.11450010385340763	0.0214091393304555
0.11486984117827183	0.021481671777568608
0.11524077243820502	0.021554438442399057
0.11561290148859552	0.021627440081269603
0.11598623219728124	0.021700677452945266
0.11636076844458981	0.021774151318641202
0.11673651412337911	0.021847862442030686
0.11711347313907752	0.02192181158925296
0.11749164940972472	0.021995999528921267
0.11787104686601216	0.0220704270321308
0.1182516694513242	0.022145094872466745
0.11863352112177884	0.022220003826012275
0.11901660584626907	0.02229515467135668
0.11940092760650392	0.02237054818960342
0.11978649039704994	0.022446185164378227
0.12017329822537279	0.022522066381837312
0.12056135511187865	0.022598192630675463
0.12095066508995639	0.022674564702134293
0.12134123220601907	0.022751183390010445
0.12173306051954635	0.022828049490663853
0.12212615410312641	0.022905163803025996
0.1225205170424985	0.02298252712860823
0.1229161534365953	0.023060140271510113
0.12331306739758549	0.023138004038427737
0.12371126305091651	0.023216119238662142
0.12411074453535756	0.02329448668412772
0.12451151600304249	0.023373107189360653
0.12491358161951291	0.02345198157152737
0.12531694556376166	0.02353111065043305
0.12572161202827611	0.02361049524853015
0.1261275852190818	0.02369013619092693
0.12653486935578603	0.023770034305396055
0.12694346867162198	0.023850190422383177
0.12735338741349242	0.023930605375015578
0.12776462984201406	0.024011279999110853
0.12817720023156173	0.024092215133185536
0.1285911028703128	0.024173411618463866
0.12900634206029185	0.024254870298886528
0.12942292211741524	0.024336592021119395
0.1298408473715361	0.02441857763456235
0.13026012216648922	0.024500827991358123
0.13068075086013636	0.024583343946401128
0.13110273782441131	0.02466612635734634
0.1315260874453656	0.024749176084618255
0.1319508041232139	0.024832493991419787
0.13237689227237973	0.024916080943741255
0.13280435632154153	0.02499993781036939
0.1332332007136785	0.02508406546289636
0.13366342990611696	0.02516846477572883
0.13409504837057643	0.025253136626097045
0.1345280605932164	0.02533808189406396
0.1349624710746827	0.025423301462534374
0.13539828433015447	0.02550879621726411
0.13583550488939106	0.025594567046869257
0.13627413729677892	0.025680614842835323
0.13671418611137906	0.02576694049952657
0.13715565590697434	0.025853544914195305
0.1375985512721171	0.025940428986991178
0.13804287681017663	0.026027593620970565
0.1384886371393873	0.026115039722105923
0.13893583689289635	0.02620276819929524
0.13938448071881213	0.026290779964371454
0.13983457328025237	0.026379075932111945
0.1402861192553928	0.026467657020248066
0.14073912333751548	0.026556524149474608
0.1411935902350579	0.02664567824345946
0.1416495246716617	0.026735120228853153
0.14210693138622188	0.02682485103529851
0.1425658151329359	0.026914871595440284
0.14302618068135337	0.027005182844934906
0.14348803281642541	0.027095785722460162
0.14395137633855434	0.027186681169724947
0.14441621606364385	0.027277870131479094
0.14488255682314866	0.02736935355552315
0.14535040346412512	0.027461132392718263
0.1458197608492814	0.027553207596996043
0.14629063385702798	0.027645580125368482
0.14676302738152844	0.027738250937937883
0.1472369463327504	0.027831220997906882
0.14771239563651647	0.027924491271588452
0.1481893802345553	0.02801806272841587
0.1486679050845533	0.028111936340952912
0.14914797516020578	0.028206113084903867
0.149629595451269	0.028300593939123736
0.15011277096361167	0.02839537988562836
0.1505975067192674	0.028490471909604687
0.1510838077564864	0.02858587099942092
0.1515716791297883	0.028681578146636893
0.15206112591001456	0.02877759434601433
0.15255215318438092	0.02887392059552714
0.1530447660565306	0.028970557896371877
0.1535389696465872	0.029067507252978082
0.15403476909120792	0.02916476967301876
0.1545321695436369	0.029262346167420808
0.15503117617375906	0.02936023775037559
0.15553179416815335	0.029458445439349397
0.15603402873014713	0.0295569702550941
0.15653788507987	0.02965581322165772
0.15704336845430808	0.02975497536639507
0.15755048410735842	0.029854457719978415
0.1580592373098838	0.029954261316408253
0.1585696333497673	0.030054387193023994
0.15908167753196734	0.030154836390514767
0.1595953751785728	0.030255609952930248
0.16011073162885836	0.03035670892769149
0.16062775223934	0.030458134365601814
0.1611464423838307	0.03055988732085775
0.16166680745349613	0.030661968851059974
0.1621888528569109	0.030764380017224303
0.1627125840201147	0.030867121883792727
0.16323800638666874	0.03097019551864449
0.16376512541771204	0.03107360199310714
