# Frequency (Hz)	Real Part (Ohm)
1000.0	1678985425.390413
1018.6101701559753	1659073292.4015563
1037.566678745186	1638790591.2296066
1056.875971184804	1618130425.537626
1076.544612842316	1597085770.6466656
1096.5792912678098	1575649471.147312
1116.9868184678226	1553814238.4667604
1137.7741332214914	1531572648.3906279
1158.9483034398106	1508917138.5386398
1180.5165285688056	1485840005.7933345
1202.4861420374123	1462333403.680929
1224.8646137509306	1438389339.7034225
1247.6595526308697	1413999672.6210675
1270.8787092020582	1394088614.7580254
1294.529978227916	1378542357.876549
1318.6214013947485	1362706782.5092206
1343.1611700460153	1346576504.3897886
1368.1576279674719	1330146039.0498896
1393.6192742241421	1313409799.9542744
1419.5547660501015	1296362096.6013174
1445.9729217920196	1278997132.5881946
1472.8827239075017	1261309003.6400354
1500.2933220192183	1243291695.6024086
1528.2140360258693	1224939082.3964503
1556.654359271062	1206244923.935921
1585.6239617711371	1187393221.642263
1615.1326935030913	1175683470.769493
1645.1905877536624	1163755799.4404979
1675.8078645307671	1151606152.118506
1706.994934038408	1139230397.7925155
1738.7624002162504	1126624328.5727108
1771.1210643450886	1113783658.2597265
1804.0819287193829	1100704020.8873014
1837.6562003881704	1087380969.2377975
1871.8552949655793	1073809973.3300984
1906.690840512252	1059986418.8793719
1942.1746814890264	1045905605.7281561
1978.3188827841643	1031562746.2482624
2015.1357338155585	1020138562.0547072
2052.6377527092523	1011268252.2115632
2090.83769055575	1002232864.3929023
2129.748535745521	993029326.4695102
2169.3835183851843	983654509.1393273
2209.756114795903	974105224.8634479
2250.880052095462	964378226.7823272
2292.7693128656488	954470207.6118102
2335.438139906479	944377798.5186205
2378.9010410788933	934097567.9749234
2423.1727942376006	923626020.5915649
2468.2684522556924	912959595.9296063
2514.2033481427966	902314187.0777718
2560.9931002584594	895680223.5616003
2608.6536176225477	888922800.855585
2657.201105324507	882039621.3631942
2706.652070033241	875028344.7292365
2757.0233256095826	867886587.0441102
2808.3319988231724	860611920.0332505
2860.595535175742	853201870.2314911
2913.8317048327885	845653918.1420562
2968.058608665602	837965497.3799082
3023.2946844057765	830133993.7991459
3079.5587129142264	822156744.6041679
3136.8698245668766	814031037.4442954
3195.2475057592137	807499439.6147934
3254.711605531848	802216337.4104515
3315.282342319423	796834915.7751355
3376.9803108250912	791353344.9675051
3439.8264890229248	785769761.1944227
3503.8422452906757	780082265.9772428
3569.0493456752297	774288925.5063103
3635.4699612933177	768387769.9834424
3703.126675869927	762376792.9521765
3772.0424934169973	756253950.6155555
3842.240846055061	750017161.1412113
3913.745601980384	743664303.9535232
3986.581073580439	737347830.291813
4060.7720257003652	732838365.1030606
4136.343684063274	728244977.9998333
4213.321743847289	723566107.1810224
4291.732378422157	718800161.7801359
4371.602248248502	713945521.3243849
4452.958509942656	709000535.1837058
4535.828825510186	703963522.0095302
4620.241371751313	698832769.163105
4706.224849841282	693606532.1331797
