# Frequency (Hz)	Real Part (Ohm)
0.1	0.6388497558689177
0.10002620760039366	0.6390171828376542
0.10005242206917049	0.6391846536849819
0.10007864340813055	0.6393521684224
0.10010487161907435	0.6395197270614108
0.10013110670380286	0.6396873296135205
0.10015734866411753	0.6398549760902371
0.10018359750182028	0.6400226665030723
0.10020985321871355	0.6401904008635407
0.10023611581660018	0.6403581791831603
0.10026238529728351	0.6405260014734514
0.10028866166256738	0.6406938677459378
0.10031494491425605	0.640861778012146
0.10034123505415429	0.6410297322836058
0.10036753208406735	0.6411977305718499
0.1003938360058009	0.641365772888414
0.10042014682116117	0.641533859244837
0.10044646453195478	0.6417019896526607
0.10047278913998887	0.6418701641234295
0.10049912064707103	0.6420383826686917
0.10052545905500933	0.6422066452999979
0.10055180436561235	0.6423749520289023
0.10057815658068911	0.6425433028669618
0.10060451570204908	0.642711697825736
0.10063088173150224	0.642880136916788
0.10065725467085905	0.6430486201516841
0.10068363452193041	0.6432171475419931
0.10071002128652773	0.643385719099287
0.10073641496646286	0.643554334835141
0.10076281556354817	0.6437229947611334
0.10078922307959647	0.6438916988888451
0.10081563751642103	0.6440604472298606
0.10084205887583565	0.6442292397957667
0.10086848715965456	0.6443980765981543
0.10089492236969247	0.644566957648616
0.10092136450776461	0.6447358829587488
0.10094781357568662	0.6449048525401518
0.10097426957527468	0.6450738664044275
0.10100073250834538	0.6452429245631814
0.10102720237671582	0.6454120270280219
0.1010536791822036	0.6455811738105606
0.10108016292662676	0.6457503649224123
0.10110665361180383	0.6459196003751944
0.10113315123955381	0.6460888801805278
0.10115965581169618	0.646258204350036
0.10118616733005091	0.6464275728953459
0.10121268579643843	0.6465969858280876
0.10123921121267962	0.6467664431598932
0.10126574358059592	0.6469359449023995
0.10129228290200919	0.647105491067245
0.10131882917874176	0.6472750816660721
0.10134538241261645	0.6474447167105255
0.10137194260545658	0.6476143962122536
0.1013985097590859	0.6477841201829073
0.10142508387532868	0.647953888634141
0.10145166495600966	0.648123701577612
0.10147825300295404	0.6482935590249809
0.10150484801798751	0.6484634609879104
0.10153145000293626	0.6486334074780677
0.10155805895962691	0.6488033985071221
0.10158467488988658	0.6489734340867458
0.10161129779554291	0.6491435142286149
0.10163792767842397	0.6493136389444081
0.10166456454035833	0.6494838082458069
0.10169120838317501	0.6496540221444961
0.10171785920870356	0.6498242806521636
0.10174451701877396	0.6499945837805005
0.10177118181521669	0.6501649315412008
0.10179785359986272	0.6503353239459615
0.10182453237454349	0.6505057610064827
0.10185121814109092	0.6506762427344678
0.10187791090133741	0.6508467691416228
0.10190461065711584	0.6510173402396571
0.10193131741025957	0.6511879560402832
0.10195803116260241	0.6513586165552162
0.10198475191597874	0.6515293217961753
0.10201147967222333	0.6517000717748819
0.10203821443317149	0.6518708665030606
0.10206495620065896	0.6520417059924389
0.102091704976522	0.6522125902547482
0.1021184607625973	0.652383519301722
0.10214522356072211	0.6525544931450973
0.10217199337273411	0.6527255117966142
0.10219877020047148	0.652896575268016
0.10222555404577284	0.6530676835710486
0.10225234491047736	0.6532388367174617
0.10227914279642464	0.6534100347190077
0.10230594770545476	0.6535812775874414
0.10233275963940834	0.653752565334522
0.10235957860012644	0.6539238979720108
0.1023864045894506	0.6540952755116725
0.10241323760922283	0.6542666979652751
0.10244007766128566	0.6544381653445892
0.10246692474748208	0.654609677661389
0.10249377886965556	0.6547812349274514
0.10252064002965008	0.6549528371545567
0.10254750822931007	0.6551244843544877
0.10257438347048047	0.655296176539031
0.10260126575500665	0.6554679137199757
0.10262815508473457	0.655639695909115
0.10265505146151052	0.6558115231182433
0.10268195488718146	0.6559833953591604
0.10270886536359468	0.6561553126436676
0.10273578289259803	0.6563272749835698
0.10276270747603981	0.6564992823906747
0.10278963911576884	0.6566713348767934
0.10281657781363437	0.6568434324537403
0.10284352357148621	0.6570155751333325
0.10287047639117458	0.6571877629273903
0.10289743627455022	0.6573599958477369
