Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
2.572825967447932303e-08	2.160626309554386418e+06	1.521727326471370645e+06
2.657201105324503850e-08	2.160335454645401798e+06	1.521415611182714114e+06
2.744343303228365032e-08	2.160035061227650847e+06	1.521093673274730798e+06
2.834343306151309448e-08	2.159724816488293465e+06	1.520761177499360638e+06
2.927294835042816131e-08	2.159404397355879657e+06	1.520417777614173014e+06
3.023294684405776334e-08	2.159073470163916703e+06	1.520063116021809867e+06
3.122442823092858392e-08	2.158731690303409006e+06	1.519696823397603352e+06
3.224842498408442807e-08	2.158381028015256859e+06	1.519326282262440072e+06
3.330600343624588813e-08	2.158020395475342404e+06	1.518948694731298136e+06
3.439826489022924478e-08	2.157647936087960377e+06	1.518558724318296416e+06
3.552634676578139226e-08	2.157263261994818226e+06	1.518155964930143906e+06
3.669142378402493899e-08	2.156865972617915832e+06	1.517739997155829333e+06
3.789470919074667737e-08	2.156455654242403340e+06	1.517310387829868821e+06
3.913745601980383687e-08	2.156031879585764371e+06	1.516866689581233775e+06
4.042095839796305955e-08	2.155596861677338835e+06	1.516416425182540668e+06
4.174655289253134782e-08	2.155150601947812364e+06	1.515960492794856429e+06
4.311561990318228626e-08	2.154689707250090316e+06	1.515489608226744458e+06
4.452958509942655287e-08	2.154213697634313256e+06	1.515003281125456560e+06
4.598992090522439315e-08	2.153722077410796657e+06	1.514501005057257134e+06
4.749814803228499868e-08	2.153214334633843042e+06	1.513982256980051752e+06
4.905583706365045989e-08	2.152689940568635240e+06	1.513446496698720846e+06
5.066461008921269181e-08	2.152151115316078532e+06	1.512900665485585341e+06
5.232614239486661694e-08	2.151600182036667597e+06	1.512352014264129335e+06
5.404216420705915059e-08	2.151031181048053317e+06	1.511785370172948577e+06
5.581446249454960394e-08	2.150443519824555144e+06	1.511200143140704371e+06
5.764488282925879445e-08	2.149836586408773903e+06	1.510595723744825693e+06
5.953533130814369715e-08	2.149209748774329200e+06	1.509971482576892478e+06
6.148777653810024108e-08	2.148562354167706333e+06	1.509326769587204326e+06
6.350425168595962148e-08	2.147896125966795720e+06	1.508666776298576500e+06
6.558685659571428548e-08	2.147217795380739495e+06	1.508008972328528762e+06
6.773775997517751128e-08	2.146517219124961179e+06	1.507329595853627892e+06
6.995920165435375620e-08	2.145793667658685707e+06	1.506627939409360988e+06
7.225349491787214948e-08	2.145046387516044080e+06	1.505903272330105072e+06
7.462302891391107044e-08	2.144274600521456450e+06	1.505154839988254244e+06
7.707027114212294845e-08	2.143477502979282290e+06	1.504381863008392742e+06
7.959777002314985573e-08	2.142655379887364339e+06	1.503585997640080517e+06
8.220815755240541849e-08	2.141822790279899258e+06	1.502800440048387274e+06
8.490415204088747078e-08	2.140962896119459532e+06	1.501989120306067867e+06
8.768856094587425811e-08	2.140074801960549317e+06	1.501151193550298456e+06
9.056428379445295063e-08	2.139157582991778851e+06	1.500285787211205810e+06
9.353431520292386860e-08	2.138210284072816372e+06	1.499392000103221508e+06
9.660174799522647250e-08	2.137231918739759829e+06	1.498468901486638701e+06
9.976977642363202159e-08	2.136221468177886680e+06	1.497515530098389834e+06
1.030416994950587396e-07	2.135201410915672779e+06	1.496577825345779536e+06
1.064209244064724761e-07	2.134149740579427686e+06	1.495613037569298642e+06
1.099109700929497372e-07	2.133063580996437930e+06	1.494616609836329473e+06
1.135154708920999096e-07	2.131941801101103425e+06	1.493587504522981122e+06
1.172381803286598596e-07	2.130783232734829187e+06	1.492524649976765038e+06
1.210829750232039531e-07	2.129586669429572765e+06	1.491426939400637057e+06
1.250538587290391570e-07	2.128350865151496604e+06	1.490293229700440308e+06
1.291549665014884007e-07	2.127103211219694465e+06	1.489174106409411412e+06
1.333905690039058854e-07	2.125822254989386071e+06	1.488032025874454295e+06
1.377650769549053468e-07	2.124499290142903570e+06	1.486852491114523495e+06
1.422830457214352017e-07	2.123132939018943347e+06	1.485634273828351637e+06
1.469491800624817218e-07	2.121721778776165098e+06	1.484376105432860786e+06
1.517683390283405561e-07	2.120264339911530726e+06	1.483076675742130494e+06
1.567455410205594968e-07	2.118759104730042163e+06	1.481734631603045855e+06
1.618859690178197646e-07	2.117238168930815998e+06	1.480403675498749828e+06
1.671949759731990056e-07	2.115685203263951465e+06	1.479058286059920909e+06
1.726780903884356132e-07	2.114081308504363522e+06	1.477668774935118854e+06
1.783410220710008120e-07	2.112424814446107950e+06	1.476233695165480720e+06
1.841896680799711039e-07	2.110713996109286323e+06	1.474751552339514950e+06
1.902301188668944219e-07	2.108947071943747345e+06	1.473220803036906291e+06
1.964686646180446931e-07	2.107122201973877847e+06	1.471639853221283061e+06
2.029118018046678038e-07	2.105274988237635233e+06	1.470062857613128377e+06
2.095662399480432992e-07	2.103402175359866582e+06	1.468486192401286913e+06
2.164389086064020114e-07	2.101467944085837808e+06	1.466857820876496844e+06
2.235369645909794139e-07	2.099470280215707608e+06	1.465176047344087157e+06
2.308677994187169850e-07	2.097407103494492825e+06	1.463439120499533601e+06
2.384390470093720426e-07	2.095276265445803758e+06	1.461645231604749803e+06
2.462585916350547006e-07	2.093075547134545166e+06	1.459792512604569551e+06
2.543345761304648365e-07	2.090841242778809043e+06	1.457931377920461353e+06
2.626754103723835758e-07	2.088596116796215763e+06	1.456093926802259404e+06
2.712897800372467241e-07	2.086277362508899067e+06	1.454196216967222048e+06
2.801866556459195443e-07	2.083882565296343761e+06	1.452236272246884648e+06
2.893753019050950594e-07	2.081409231351203285e+06	1.450212051664867671e+06
2.988652873550382326e-07	2.078854785082385177e+06	1.448121447311518947e+06
3.086664943337274455e-07	2.076216566432979889e+06	1.445962282148853177e+06
3.187891292677645596e-07	2.073526247509072768e+06	1.443775034366966924e+06
3.292437333007768907e-07	2.070852640273103723e+06	1.441646323932530126e+06
3.400411932703706463e-07	2.068091352804574883e+06	1.439447803010062780e+06
3.511927530450727317e-07	2.065239509653763846e+06	1.437177182183324825e+06
3.627100252330649086e-07	2.062294141071347520e+06	1.434832096955284709e+06
3.746050032748993774e-07	2.059252179915868212e+06	1.432410105285863625e+06
3.868900739327976195e-07	2.056110458459787071e+06	1.429908685048934072e+06
3.995780301895269929e-07	2.052887126598441275e+06	1.427349654250389198e+06
4.126820845702951630e-07	2.049726809098082362e+06	1.424899062879578676e+06
4.262158829015325345e-07	2.046462849832520355e+06	1.422368105021719588e+06
4.401935185208874400e-07	2.043091849897849606e+06	1.419754145079413895e+06
4.546295469532399562e-07	2.039610298924023053e+06	1.417054461021553492e+06
4.695390010680058238e-07	2.036014571419347310e+06	1.414266241548749618e+06
4.849374067335232931e-07	2.032300922995102126e+06	1.411386583165803924e+06
5.008407989848212921e-07	2.028465486466342583e+06	1.408412487158171134e+06
5.172657387216018967e-07	2.024754799628085690e+06	1.405604602146425517e+06
5.342293299538352136e-07	2.020927996914098505e+06	1.402710502452224726e+06
5.517492376129122323e-07	2.016975695230999729e+06	1.399721491534406319e+06
5.698437059469141914e-07	2.012893778873740695e+06	1.396634456804835005e+06
5.885315775191450570e-07	2.008677997163829859e+06	1.393446183598882984e+06
6.078323128297229089e-07	2.004323960022913758e+06	1.390153351827857317e+06
6.277660105806500796e-07	1.999827133401195984e+06	1.386752532521646935e+06
6.483534286054720147e-07	1.995469120096072322e+06	1.383519850021628663e+06
6.696160054853222944e-07	1.991022428713272559e+06	1.380234140133625362e+06
6.915758828738524922e-07	1.986429909278647508e+06	1.376840676270681433e+06
7.142559285543126448e-07	1.981686779400331201e+06	1.373335924670075765e+06
7.376797602527731619e-07	1.976788099849198945e+06	1.369716235680285841e+06
7.618717702322991504e-07	1.971728769415430492e+06	1.365977839960445650e+06
7.868571506936852863e-07	1.966503519596396945e+06	1.362116844555166084e+06
8.126619200091945450e-07	1.961421028249199037e+06	1.358415671295793727e+06
8.393129498166364485e-07	1.956304061257120222e+06	1.354713674064317252e+06
8.668379930019773693e-07	1.951019284704298479e+06	1.350890270826070104e+06
