Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
8.490415204088747078e-08	6.885955948044177785e+04	1.221252877497565059e+05
8.768856094587425811e-08	7.058080417277410743e+04	1.253979023335567617e+05
9.056428379445295063e-08	7.235849662335847097e+04	1.287778414353069238e+05
9.353431520292386860e-08	7.419448802129403339e+04	1.322686247338012618e+05
9.660174799522647250e-08	7.609069026493038109e+04	1.358738873347568442e+05
9.976977642363202159e-08	7.804907795281091239e+04	1.395973835562081949e+05
1.030416994950587396e-07	7.995110893546814623e+04	1.432681034701254393e+05
1.064209244064724761e-07	8.190609049765448435e+04	1.470455324813127227e+05
1.099109700929497372e-07	8.392518515607912559e+04	1.509468412642646581e+05
1.135154708920999096e-07	8.601049548254581168e+04	1.549760924228865188e+05
1.172381803286598596e-07	8.816419300213678798e+04	1.591374817930895369e+05
1.210829750232039531e-07	9.038852045451726008e+04	1.634353428120987664e+05
1.250538587290391570e-07	9.268579412939857866e+04	1.678741510310514132e+05
1.291549665014884007e-07	9.493177290012867888e+04	1.722714441531811608e+05
1.333905690039058854e-07	9.721778628912994463e+04	1.767632736311493791e+05
1.377650769549053468e-07	9.957876887438663107e+04	1.814024114526731428e+05
1.422830457214352017e-07	1.020171792505921330e+05	1.861936885553889151e+05
1.469491800624817218e-07	1.045355566413937340e+05	1.911420943062377628e+05
1.517683390283405561e-07	1.071365235435973736e+05	1.962527816971118154e+05
1.567455410205594968e-07	1.098227884580888494e+05	2.015310727108910796e+05
1.618859690178197646e-07	1.124683527624089766e+05	2.067883213184640335e+05
1.671949759731990056e-07	1.151323877191325300e+05	2.121150421281703166e+05
1.726780903884356132e-07	1.178837889880844450e+05	2.176164513188378769e+05
1.783410220710008120e-07	1.207254217240530852e+05	2.232982777490897570e+05
1.841896680799711039e-07	1.236602450438099477e+05	2.291664381539318128e+05
1.902301188668944219e-07	1.266913151075677451e+05	2.352270433061080985e+05
1.964686646180446931e-07	1.298217883014941181e+05	2.414864043795167527e+05
2.029118018046678038e-07	1.329298323872331239e+05	2.477583210078594857e+05
2.095662399480432992e-07	1.360231262022254814e+05	2.540561682680189551e+05
2.164389086064020114e-07	1.392178637586270634e+05	2.605605517407418520e+05
2.235369645909794139e-07	1.425173718767422251e+05	2.672782447257507592e+05
2.308677994187169850e-07	1.459250864790555206e+05	2.742162426513170940e+05
2.384390470093720426e-07	1.494445561682078405e+05	2.813817703589064186e+05
2.462585916350547006e-07	1.530794459223127924e+05	2.887822896267239703e+05
2.543345761304648365e-07	1.567205897176916769e+05	2.962473388186474331e+05
2.626754103723835758e-07	1.602983309652674943e+05	3.036688350237411796e+05
2.712897800372467241e-07	1.639934032779330446e+05	3.113337172073187539e+05
2.801866556459195443e-07	1.678096544965134817e+05	3.192499671472968766e+05
2.893753019050950594e-07	1.717510586507426342e+05	3.274258283818600466e+05
2.988652873550382326e-07	1.758217200975939631e+05	3.358698147938171169e+05
3.086664943337274455e-07	1.800258777953277749e+05	3.445907194764820160e+05
3.187891292677645596e-07	1.842788178889027331e+05	3.534534760743061197e+05
3.292437333007768907e-07	1.883996033767381741e+05	3.621673976898161345e+05
3.400411932703706463e-07	1.926555289199427061e+05	3.711670900286695687e+05
3.511927530450727317e-07	1.970510264004035853e+05	3.804619248651287053e+05
3.627100252330649086e-07	2.015906730423868285e+05	3.900615813182808342e+05
3.746050032748993774e-07	2.062791961790004862e+05	3.999760559313277481e+05
3.868900739327976195e-07	2.111214781749752001e+05	4.102156730814268230e+05
3.995780301895269929e-07	2.160731621609423892e+05	4.207089639166223933e+05
4.126820845702951630e-07	2.207981501706744311e+05	4.308994828983473126e+05
4.262158829015325345e-07	2.256780928955060372e+05	4.414241972181932651e+05
4.401935185208874400e-07	2.307180720337781822e+05	4.522940667226817459e+05
4.546295469532399562e-07	2.359233359367670782e+05	4.635204106835638522e+05
4.695390010680058238e-07	2.412993050740218896e+05	4.751149195850730757e+05
4.849374067335232931e-07	2.468515776779374864e+05	4.870896672977392445e+05
5.008407989848212921e-07	2.525859355734396668e+05	4.994571236514397315e+05
5.172657387216018967e-07	2.579888278055397968e+05	5.113409835898153833e+05
5.342293299538352136e-07	2.635573454663794255e+05	5.235947844497324550e+05
5.517492376129122323e-07	2.693084811710923095e+05	5.362504454238386825e+05
5.698437059469141914e-07	2.752482238294709241e+05	5.493211454068482853e+05
5.885315775191450570e-07	2.813827587559983949e+05	5.628204954917933792e+05
6.078323128297229089e-07	2.877184741108887829e+05	5.767625531438543694e+05
6.277660105806500796e-07	2.942619675523576443e+05	5.911618368390131509e+05
6.483534286054720147e-07	3.004814109470636467e+05	6.050826653587170877e+05
6.696160054853222944e-07	3.068027641469422961e+05	6.192799015634257812e+05
6.915758828738524922e-07	3.133314244303758023e+05	6.339427323234574869e+05
7.142559285543126448e-07	3.200741903775943792e+05	6.490864266874374589e+05
7.376797602527731619e-07	3.270380835264442139e+05	6.647267544483465608e+05
7.618717702322991504e-07	3.342303556842227699e+05	6.808800025652992772e+05
7.868571506936852863e-07	3.416584964793041581e+05	6.975629921238683164e+05
8.126619200091945450e-07	3.487885933744861977e+05	7.138057014252454974e+05
8.393129498166364485e-07	3.559245566264509689e+05	7.301655214117496507e+05
8.668379930019773693e-07	3.632945418802474742e+05	7.470618573089535348e+05
8.952657125996391396e-07	3.709062238246888155e+05	7.645123040123189567e+05
9.246257116405743783e-07	3.787675288379507256e+05	7.825350334371876670e+05
9.549485639791965964e-07	3.868866432416553725e+05	8.011488134419920389e+05
9.862658461312820294e-07	3.952720218256488442e+05	8.203730273720525438e+05
1.018610170155975315e-06	4.034102463439370040e+05	8.392431510923581664e+05
1.052015217616159169e-06	4.114173818728631013e+05	8.579817024866145803e+05
1.086515774652537176e-06	4.196871092648985796e+05	8.773347796503938735e+05
1.122147768207980340e-06	4.282280401497991988e+05	8.973225357915676432e+05
1.158948303439811928e-06	4.370490685734083527e+05	9.179657850370522356e+05
1.196955702359042833e-06	4.461593802594188019e+05	9.392860241074773949e+05
1.236209543736769070e-06	4.555684621748705395e+05	9.613054547026664950e+05
1.276750704319264407e-06	4.648135653176431661e+05	9.831242861029847991e+05
1.318621401394748678e-06	4.737399145380856935e+05	1.004444218209032901e+06
1.361865236756082925e-06	4.829590009882276063e+05	1.026463331773028942e+06
1.406527242105236574e-06	4.924804249070389196e+05	1.049204556263447739e+06
