#Parameters = {C_1=25.815589753809; C_2=591.27421521573; Conductivity_MoGr=1000000; Ip=591.83751338802; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=30; d=-841.27421521573; half_gap_x=4.1844102461909; half_gap_y=30; half_gap_z=125; offset=1.6737640984764; offset_x=1; offset_y=5; sigma_z=5; teta=2.5; thcoll=25.815589753809; translate_z=-716.27421521573; wakelength=20000}
#"Frequency / GHz"	"Z [Re / Ohm]"	"Z [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	0.027212294692926	-1.3061261689368e-13
0.0020478289222872	0.024843681199460	0.019077467296588
0.0040956578445743	0.019075239936802	0.041758569878160
0.0061434867668615	0.013246248026349	0.069897132439069
0.0081913156891487	0.011043425147828	0.10275926663990
0.010239144611436	0.014750874446182	0.13750374524092
0.012286973533723	0.024312227797032	0.17066779388146
0.014334802456010	0.037634358552368	0.19982293631966
0.016382631378297	0.051869620812655	0.22452716502896
0.018430460300585	0.064906735658882	0.24614551409841
0.020478289222872	0.076255216178430	0.26676319585699
0.022526118145159	0.086921188463372	0.28789129029665
0.024573947067446	0.098475913235963	0.30970583112510
0.026621775989733	0.11195123345793	0.33117716608819
0.028669604912020	0.12722219582651	0.35089493005809
0.030717433834308	0.14317634814524	0.36801138447200
0.032765262756595	0.15846904582623	0.38272258829236
0.034813091678882	0.17233501706684	0.39605011532349
0.036860920601169	0.18495050436533	0.40913748816002
0.038908749523456	0.19717040176675	0.42255115518124
0.040956578445743	0.20987083660683	0.43602284359541
0.043004407368031	0.22335192905516	0.44875067183724
0.045052236290318	0.23717427410496	0.46001280038302
0.047100065212605	0.25049308299037	0.46967147253359
0.049147894134892	0.26263035766652	0.47825248392408
0.051195723057179	0.27349454090546	0.48658446431922
0.053243551979466	0.28358724747206	0.49526768799147
0.055291380901754	0.29362457265025	0.50433150149463
0.057339209824041	0.30404899171560	0.51328976805250
0.059387038746328	0.31475911072095	0.52152890436634
0.061434867668615	0.32521895600544	0.52875018616373
0.063482696590902	0.33484852970071	0.53517146497165
0.065530525513189	0.34341895729780	0.54137120101877
0.067578354435477	0.35119033596362	0.54790100502726
0.069626183357764	0.35871669579269	0.55493793334832
0.071674012280051	0.36646740076600	0.56220507248502
0.073721841202338	0.37452727517550	0.56919764429038
0.075769670124625	0.38257050122455	0.57554683355026
0.077817499046912	0.39011041657783	0.58127125938757
0.079865327969200	0.39684346751773	0.58675438720423
0.081913156891487	0.40285237733266	0.59247750311033
0.083960985813774	0.40853971533885	0.59869959187494
0.086008814736061	0.41434979990653	0.60530135313262
0.088056643658348	0.42047573429864	0.61189006604494
0.090104472580635	0.42674893278171	0.61808257889755
0.092152301502923	0.43277686625199	0.62376807467601
0.094200130425210	0.43822510113216	0.62917489726899
0.096247959347497	0.44304738764708	0.63470524159436
0.098295788269784	0.44751107945718	0.64065921630886
0.10034361719207	0.45200947201056	0.64703904486201
0.10239144611436	0.45679653805036	0.65356218448267
0.10443927503665	0.46182628800511	0.65986601509339
0.10648710395893	0.46680107106576	0.66575821731731
0.10853493288122	0.47138797923007	0.67134187321944
0.11058276180351	0.47545055754452	0.67693555562254
0.11263059072579	0.47913848576509	0.68285025029799
0.11467841964808	0.48277980625171	0.68917945656162
0.11672624857037	0.48665589539597	0.69574416689525
0.11877407749266	0.49081586509437	0.70222448440116
0.12082190641494	0.49505483809291	0.70838210881599
0.12286973533723	0.49906517893539	0.71421967487747
0.12491756425952	0.50265220523229	0.71997099218573
0.12696539318180	0.50586581576592	0.72593447417376
0.12901322210409	0.50896142777289	0.73226803025440
0.13106105102638	0.51222228807441	0.73888600745555
0.13310887994867	0.51576832748624	0.74552497603187
0.13515670887095	0.51948192750820	0.75192835688214
0.13720453779324	0.52309748108212	0.75802068135961
0.13925236671553	0.52638885558992	0.76395326572225
0.14130019563781	0.52932427431429	0.76999407492271
0.14334802456010	0.53208416143667	0.77634134205789
0.14539585348239	0.53493379008526	0.78299006492311
0.14744368240468	0.53804163474074	0.78974079331920
0.14949151132696	0.54136871607700	0.79634070496377
0.15153934024925	0.54470237123845	0.80265715366766
0.15358716917154	0.54780746889105	0.80876450701738
0.15563499809382	0.55058879460955	0.81488742076158
0.15768282701611	0.55315357305353	0.82124307485116
0.15973065593840	0.55573411891098	0.82789265232129
0.16177848486069	0.55852703665130	0.83470315383167
0.16382631378297	0.56156085263197	0.84144277124330
0.16587414270526	0.56468171222603	0.84794133162759
0.16792197162755	0.56766395059344	0.85420464373993
0.16996980054984	0.57036694462498	0.86040580690240
0.17201762947212	0.57282998843284	0.86676242818073
0.17406545839441	0.57524188090577	0.87338638137111
0.17611328731670	0.57780899878031	0.88020941682674
0.17816111623898	0.58061440930369	0.88703366973803
0.18020894516127	0.58356453086592	0.89366963201361
0.18225677408356	0.58645778978751	0.90006525106824
0.18430460300585	0.58912555180478	0.90633808794112
0.18635243192813	0.59154732520230	0.91269072777784
0.18840026085042	0.59386201589620	0.91926990033772
0.19044808977271	0.59626982756921	0.92606692277938
0.19249591869499	0.59889430978177	0.93292667888836
0.19454374761728	0.60169981263753	0.93965665020228
0.19659157653957	0.60451965993599	0.94615924591232
0.19863940546186	0.60717342128738	0.95249636275714
0.20068723438414	0.60959114199070	0.95884339434996
0.20273506330643	0.61185933190121	0.96536646346187
0.20478289222872	0.61415882403866	0.97210851435804
0.20683072115100	0.61663925152983	0.97896209503770
0.20887855007329	0.61931738999147	0.98574573332132
0.21092637899558	0.62206853002540	0.99232953067927
0.21297420791787	0.62471496246467	0.99872296114562
