Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
2.954407998880380251e-06	2.725483125498984475e+06	6.882498440929511562e+06
3.051297017182871440e-06	2.730068229700610973e+06	6.892190901590916328e+06
3.151363484866476280e-06	2.734803701165349688e+06	6.902201223901346326e+06
3.254711605531848180e-06	2.735943646655637771e+06	6.902945431431815028e+06
3.361449000108768764e-06	2.736663572114547249e+06	6.902544030425516888e+06
3.471686818926559579e-06	2.737407107335884124e+06	6.902129465580824763e+06
3.585539857459816780e-06	2.738175026595476549e+06	6.901701305193187669e+06
3.703126675869923221e-06	2.738968129561322741e+06	6.901259103400419466e+06
3.824569722466998750e-06	2.739787242126317695e+06	6.900802399718403816e+06
3.949995461220647668e-06	2.740633217268293723e+06	6.900330718561569229e+06
4.079534503452449404e-06	2.738965694746326655e+06	6.893611147791513242e+06
4.213321743847289341e-06	2.736415131577274296e+06	6.884639661835658364e+06
4.351496500925044872e-06	2.733780923372850288e+06	6.875373958402967080e+06
4.494202662119142613e-06	2.731060327016543131e+06	6.865804388710159808e+06
4.641588833612781958e-06	2.728250509432071354e+06	6.855920987544697709e+06
4.793808495089106764e-06	2.725348544633175712e+06	6.845713462887566537e+06
4.951020159556351225e-06	2.722351410676662344e+06	6.835171185195748694e+06
5.113387538414320594e-06	2.717764252861508634e+06	6.820865533107936382e+06
5.281079711934330620e-06	2.712103131773890927e+06	6.803974876421784982e+06
5.454271305329836335e-06	2.706256355737843551e+06	6.786530295177676715e+06
5.633142670601352205e-06	2.700217836249104701e+06	6.768513623568230309e+06
5.817880074344935696e-06	2.693981285132544581e+06	6.749906100043278188e+06
6.008675891719681185e-06	2.687540207994019147e+06	6.730688347772651352e+06
6.205728806776500758e-06	2.680887897457465064e+06	6.710840354468223639e+06
6.409244019356456972e-06	2.673350008453708608e+06	6.689039846347498707e+06
6.619433458774388568e-06	2.664846743811416440e+06	6.665123808533399366e+06
6.836516004510238809e-06	2.656064616884743795e+06	6.640423450670620427e+06
7.060717714137765353e-06	2.646994482459833380e+06	6.614913051193433814e+06
7.292272058728313350e-06	2.637626895407989156e+06	6.588566045004243962e+06
7.531420165974376510e-06	2.627952100850051269e+06	6.561354995810212567e+06
7.778411071286482598e-06	2.617960023998216260e+06	6.533251567552631721e+06
8.033501977124735881e-06	2.607526994485906791e+06	6.504261201460310258e+06
8.296958520834915102e-06	2.596538042802038603e+06	6.474385608348253183e+06
8.569055051268345481e-06	2.585188711393627804e+06	6.443530253169167787e+06
8.850074914473438512e-06	2.573467181704218499e+06	6.411663004888718016e+06
9.140310748756224233e-06	2.561361247590966057e+06	6.378750678743918426e+06
9.440064789417603028e-06	2.548858302613839507e+06	6.344759001686369069e+06
9.749649183484097127e-06	2.535945326907990966e+06	6.309652576692241244e+06
1.006938631476026946e-05	2.522759586715699639e+06	6.273977706441602670e+06
1.039960913954120295e-05	2.509703040622487199e+06	6.239304858565624803e+06
1.074066153333432437e-05	2.496218308600361459e+06	6.203494923938689753e+06
1.109289864895222712e-05	2.482291348406570032e+06	6.166510612105626613e+06
1.145668728634872662e-05	2.467907657286777627e+06	6.128313409680791199e+06
1.183240627458378028e-05	2.453052256872707512e+06	6.088863540242382325e+06
1.222044686631488820e-05	2.437709677584507968e+06	6.048119922911498696e+06
1.262121314522546164e-05	2.421994577078782953e+06	6.006439777110428549e+06
1.303512244681508904e-05	2.407321065034729894e+06	5.968155919863650575e+06
1.346260579298911035e-05	2.392166339096882381e+06	5.928616553781642579e+06
1.390410834090069648e-05	2.376514617984598968e+06	5.887780504788732156e+06
1.436008984651260800e-05	2.360349602874367032e+06	5.845605248516466469e+06
1.483102514336102853e-05	2.343654460427130572e+06	5.802046866021142341e+06
1.531740463702079875e-05	2.326411805258987006e+06	5.757059998049058020e+06
1.581973481578601704e-05	2.308603681837033015e+06	5.710597797801955603e+06
1.633853877809860416e-05	2.292624130133433733e+06	5.669442651451265439e+06
1.687435677727375848e-05	2.276269122942677699e+06	5.627358536104148254e+06
1.742774678408917511e-05	2.259377757675569504e+06	5.583894283476177603e+06
1.799928506782476860e-05	2.241932444612780120e+06	5.539004632335212082e+06
1.858956679635688644e-05	2.223915017184854951e+06	5.492642837119143456e+06
1.919920665593282809e-05	2.205306713054562453e+06	5.444760619257686660e+06
1.982883949127071257e-05	2.186088154578849673e+06	5.395308116897774860e+06
2.047912096665083489e-05	2.168899218119084369e+06	5.351456539274170995e+06
2.115072824868794552e-05	2.151792443636936136e+06	5.307920662643338554e+06
2.184436071149428344e-05	2.134124657071647234e+06	5.262957038609541021e+06
2.256074066496859061e-05	2.115877460182350129e+06	5.216518844579453580e+06
2.330061410696924993e-05	2.097031851362794871e+06	5.168557722425345331e+06
2.406475150015422205e-05	2.077568205854154192e+06	5.119023728127664886e+06
2.485394857429798490e-05	2.057466255308890948e+06	5.067865279766114429e+06
