# Frequency (Hz)	Real Part (Ohm/m)
1000.0	382.9833993866827
1001.6827065769118	383.6278480715697
1003.3682446552465	384.27338117449693
1005.0566189995923	384.9200005202224
1006.7478343825505	385.56770793657324
1008.4418955847577	386.21650525445386
1010.1388073948916	386.86639430784845
1011.8385746096877	387.51737693382694
1013.5412020339566	388.16945497255216
1015.2466944805891	388.82263026728134
1016.9550567705795	389.47690466437524
1018.666293733031	390.1322800133002
1020.3804102051729	390.78875816663475
1022.0974110323771	391.4463409800759
1023.8173010681647	392.1050303124417
1025.5400851742281	392.76482802567966
1027.2657682204374	393.42573598486905
1028.9943550848573	394.08775605822774
1030.7258506537637	394.7508901171184
1032.4602598216507	395.4151400360508
1034.1975874912525	396.0805076926909
1035.9378385735504	396.7469949678629
1037.681017987789	397.41460374555595
1039.4271306614933	398.08333591293035
1041.176181530477	398.75319336032067
1042.9281755388622	399.42417798124364
1044.6831176390879	400.0962916724012
1046.4410127919268	400.7695363336869
1048.201865966502	401.4439138681925
1049.9656821402941	402.11942618221036
1051.7324662991632	402.7960751852421
1053.5022234373564	403.47386279000153
1055.2749585575245	404.1527909124208
1057.0506766707394	404.8328614716574
1058.8293827965012	405.5140763900963
1060.6110819627604	406.19643759335924
1062.3957792059248	406.8799470103068
1064.1834795708767	407.56460657304507
1065.9741881109915	408.25041821693304
1067.7679098881429	408.93738388058415
1069.564649972727	409.6255055058761
1071.3644134436674	410.3147850379523
1073.1672053884383	411.0052244252308
1074.9730309030715	411.6968256194072
1076.7818950921737	412.3895905754612
1078.593803068945	413.08352125166357
1080.4087599551851	413.7786196095785
1082.2267708813138	414.47488761407163
1084.0478409863858	415.17232723331557
1085.8719754180995	415.87094043879347
1087.6991793328195	416.5707292053072
1089.5294578955834	417.2716955109805
1091.3628162801233	417.97384133726695
1093.199259668875	418.67716866895324
1095.0387932529936	419.38167949416584
1096.881422232374	420.087375804378
1098.7271518156556	420.79425959441215
1100.5759872202475	421.50233286244946
1102.4279336723341	422.21159761003173
1104.2829964068947	422.9220558420691
1106.1411806677204	423.63370956684656
1108.0024917074218	424.34656079602684
1109.8669347874525	425.06061154465914
1111.7345151781162	425.77586383118256
1113.605238158585	426.492319677432
1115.4791090169178	427.2099811086466
1117.3561330500672	427.92885015347105
1119.2363155639032	428.64892884396556
1121.119661873221	429.3702192156085
1123.0061773017592	430.09272330730323
1124.8958671822174	430.81644316138534
1126.7887368562647	431.5413808236253
1128.6847916745628	432.2675383432378
1130.5840369967739	432.9949177728844
1132.4864781915785	433.7235211686807
1134.3921206366952	434.4533505902035
1136.3009697188863	435.1844081004936
1138.2130308339836	435.91669576606483
1140.1283093868944	436.65021565690694
1142.046810791622	437.38496984649333
1143.968540471282	438.1209604117874
1145.8935038581121	438.85818943324574
1147.8217063934947	439.59665899482764
1149.753153527965	440.3363711839976
1151.6878507212305	441.07732809173297
1153.6258034421885	441.81953181253067
1155.5670171689346	442.56298444441023
1157.5114973887871	443.3076880889235
1159.459249598294	444.05364485115723
1161.4102793032532	444.8008568397405
1163.3645920187298	445.54932616685176
1165.3221932690647	446.2990549482218
1167.2830885878998	447.05004530314363
1169.2472835181845	447.802299354475
1171.2147836121956	448.5558192286455
1173.1855944315562	449.3106070556646
1175.159721547243	450.0666649691239
1177.1371705396125	450.82399510620724
1179.1179469984068	451.58259960769306
1181.1020565227745	452.3424806179624
1183.0895047212894	453.1036402850058
1185.080297211958	453.86608076042654
1187.074439622245	454.6298041994503
1189.0719375890812	455.3948127609278
1191.0727967588823	456.1611086073426
1193.0770227875691	456.92869390481854
1195.084621340575	457.6975708231224
1197.095598092871	458.46774153567407
1199.1099587289739	459.239208219549
1201.1277089429664	460.0119730554863
1203.1488544385156	460.786038227896
1205.1734009288818	461.5614059248616
1207.201354136944	462.33807833815104
1209.232719795207	463.1160576632184
1211.2675036458222	463.8953460992123
1213.3057114406065	464.6759458489832
1215.347348941051	465.4578591190865
1217.3924219183464	466.24108811979244
1219.4409361533908	467.02563506508903
1221.4928974368104	467.81150217269004
1223.5483115689783	468.59869166404195
1225.6071843600234	469.38720576432786
1227.6695216298565	470.17704670247673
1229.735329208177	470.9682167111669
1231.8046129344953	471.76071802683373
1233.8773786581503	472.55455288967704
1235.9536322383199	473.34972354366465
1238.0333795440451	474.1462322365419
1240.116626454239	474.94408121983474
1242.2033788577112	475.74327274885974
1244.2936426531771	476.5438090827268
1246.3874237492778	477.34569248434735
1248.4847280646009	478.14892522044227
1250.585561527689	478.95350956154493
1252.6899300770613	479.7594477820097
1254.797839661233	480.566742160019
1256.9092962387244	481.37539497758723
1259.024305778087	482.18540852057055
1261.14287425791	482.99678507866946
1263.2650076668492	483.80952694543953
1265.3907120036329	484.62363641829427
1267.5199932770831	485.4391157985127
1269.6528575061377	486.25596739124813
1271.7893107198568	487.07419350553045
1273.929358957451	487.89379645427715
1276.0730082682899	488.71477855429623
1278.2202647119211	489.537142126294
1280.3711343580937	490.3608894948835
1282.5256232867648	491.18602298858735
1284.6837375881273	492.0125449398484
1286.8454833626186	492.84045768503273
1289.0108667209406	493.66976356443803
1291.1798937840827	494.5004649223014
1293.3525706833282	495.3325641068026
1295.5289035602827	496.1660634700747
1297.708898566883	497.0009653682072
