# Frequency (Hz)	Imaginary Part (Ohm)
1000.0	2.8144236936606597
1001.6827065769118	2.8180711582039537
1003.3682446552465	2.821724760359822
1005.0566189995923	2.825384510456069
1006.7478343825505	2.8290504188378707
1008.4418955847577	2.8327224958678183
1010.1388073948916	2.8364007519259364
1011.8385746096877	2.840085197409712
1013.5412020339566	2.8437758427341384
1015.2466944805891	2.8474726983317225
1016.9550567705795	2.851175774652537
1018.666293733031	2.854885082164231
1020.3804102051729	2.8586006313520684
1022.0974110323771	2.8623224327189636
1023.8173010681647	2.8660504967854945
1025.5400851742281	2.8697848340899514
1027.2657682204374	2.8735254551883505
1028.9943550848573	2.8772723706544725
1030.7258506537637	2.881025591079894
1032.4602598216507	2.884785127074008
1034.1975874912525	2.888550989264067
1035.9378385735504	2.892323188295202
1037.681017987789	2.8961017348304527
1039.4271306614933	2.8998866395508123
1041.176181530477	2.903677913155236
1042.9281755388622	2.9074755663606906
1044.6831176390879	2.9112796099021705
1046.4410127919268	2.915090054532735
1048.201865966502	2.9189069110235417
1049.9656821402941	2.922730190163867
1051.7324662991632	2.9265599027611495
1053.5022234373564	2.930396059641007
1055.2749585575245	2.9342386716472735
1057.0506766707394	2.9380877496420377
1058.8293827965012	2.9419433045056564
1060.6110819627604	2.9458053471368046
1062.3957792059248	2.9496738884524887
1064.1834795708767	2.9535489393880847
1065.9741881109915	2.957430510897379
1067.7679098881429	2.961318613952578
1069.564649972727	2.9652132595443623
1071.3644134436674	2.969114458681896
1073.1672053884383	2.9730222223928786
1074.9730309030715	2.976936561723559
1076.7818950921737	2.980857487738773
1078.593803068945	2.984785011521982
1080.4087599551851	2.9887191441752927
1082.2267708813138	2.992659896819491
1084.0478409863858	2.996607280594084
1085.8719754180995	3.000561306657314
1087.6991793328195	3.004521986186208
1089.5294578955834	3.008489330376592
1091.3628162801233	3.0124633504431397
1093.199259668875	3.0164440576193914
1095.0387932529936	3.020431463157786
1096.881422232374	3.024425578329708
1098.7271518156556	3.0284264144254958
1100.5759872202475	3.0324339827544984
1102.4279336723341	3.0364482946450853
1104.2829964068947	3.0404693614446887
1106.1411806677204	3.0444971945198454
1108.0024917074218	3.048531805256206
1109.8669347874525	3.05257320505859
1111.7345151781162	3.0566214053510015
1113.605238158585	3.0606764175766674
1115.4791090169178	3.064738253198077
1117.3561330500672	3.0688069236969993
1119.2363155639032	3.072882440574531
1121.119661873221	3.076964815351117
1123.0061773017592	3.081054059566587
1124.8958671822174	3.085150184780195
1126.7887368562647	3.0892532025706383
1128.6847916745628	3.093363124536104
1130.5840369967739	3.097479962294292
1132.4864781915785	3.1016037274824497
1134.3921206366952	3.1057344317574134
