# Frequency (Hz)	Imaginary Part (Ohm)
1000.0	7.217587955359613e-05
1001.6827065769118	7.229733038000042e-05
1003.3682446552465	7.241898557250899e-05
1005.0566189995923	7.254084547501019e-05
1006.7478343825505	7.266291043197069e-05
1008.4418955847577	7.278518078843719e-05
1010.1388073948916	7.290765689003667e-05
1011.8385746096877	7.303033908297772e-05
1013.5412020339566	7.31532277140518e-05
1015.2466944805891	7.327632313063356e-05
1016.9550567705795	7.339962568068243e-05
1018.666293733031	7.352313571274322e-05
1020.3804102051729	7.364685357594721e-05
1022.0974110323771	7.377077962001337e-05
1023.8173010681647	7.389491419524885e-05
1025.5400851742281	7.401925765255059e-05
1027.2657682204374	7.414381034340571e-05
1028.9943550848573	7.426857261989284e-05
1030.7258506537637	7.439354483468325e-05
1032.4602598216507	7.451872734104131e-05
1034.1975874912525	7.464412049282625e-05
1035.9378385735504	7.476972464449236e-05
1037.681017987789	7.489554015109052e-05
1039.4271306614933	7.502156736826916e-05
1041.176181530477	7.514780665227497e-05
1042.9281755388622	7.527425835995429e-05
1044.6831176390879	7.54009228487538e-05
1046.4410127919268	7.55278004767216e-05
1048.201865966502	7.565489160250852e-05
1049.9656821402941	7.578219658536858e-05
1051.7324662991632	7.590971578516066e-05
1053.5022234373564	7.60374495623489e-05
1055.2749585575245	7.616539827800403e-05
1057.0506766707394	7.629356229380457e-05
1058.8293827965012	7.642194197203736e-05
1060.6110819627604	7.655053767559913e-05
1062.3957792059248	7.667934976799707e-05
1064.1834795708767	7.680837861334995e-05
1065.9741881109915	7.693762457638963e-05
1067.7679098881429	7.706708802246125e-05
1069.564649972727	7.719676931752515e-05
1071.3644134436674	7.732666882815708e-05
1073.1672053884383	7.745678692154995e-05
1074.9730309030715	7.758712396551434e-05
1076.7818950921737	7.771768032847976e-05
1078.593803068945	7.784845637949588e-05
1080.4087599551851	7.797945248823313e-05
1082.2267708813138	7.811066902498404e-05
1084.0478409863858	7.824210636066443e-05
1085.8719754180995	7.83737648668139e-05
1087.6991793328195	7.850564491559767e-05
1089.5294578955834	7.863774687980683e-05
1091.3628162801233	7.877007113286005e-05
1093.199259668875	7.890261804880419e-05
1095.0387932529936	7.903538800231544e-05
1096.881422232374	7.916838136870076e-05
1098.7271518156556	7.930159852389832e-05
1100.5759872202475	7.943503984447916e-05
1102.4279336723341	7.956870570764775e-05
1104.2829964068947	7.970259649124334e-05
1106.1411806677204	7.983671257374116e-05
1108.0024917074218	7.997105433425298e-05
1109.8669347874525	8.010562215252883e-05
1111.7345151781162	8.024041640895757e-05
1113.605238158585	8.037543748456804e-05
1115.4791090169178	8.051068576103052e-05
1117.3561330500672	8.064616162065727e-05
1119.2363155639032	8.078186544640409e-05
1121.119661873221	8.091779762187102e-05
1123.0061773017592	8.105395853130352e-05
1124.8958671822174	8.119034855959395e-05
1126.7887368562647	8.13269680922819e-05
1128.6847916745628	8.146381751555612e-05
1130.5840369967739	8.160089721625496e-05
1132.4864781915785	8.173820758186761e-05
1134.3921206366952	8.187574900053566e-05
1136.3009697188863	8.20135218610534e-05
1138.2130308339836	8.215152655286975e-05
1140.1283093868944	8.228976346608867e-05
1142.046810791622	8.242823299147052e-05
1143.968540471282	8.256693552043354e-05
1145.8935038581121	8.27058714450542e-05
