#Parameters = {C_1=27.534904321902; C_2=630.65299298732; Conductivity=10000; Conductivity_MoGr=1000000; Ip=631.25380673694; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=30; conductivity_copper=59500000; d=-880.65299298732; half_gap_x=30; half_gap_y=2.4650956780985; half_gap_z=125; mu_copper=0.999994; offset_x=5; offset_y=1; sigma_z=5; teta=2.5; thcoll=27.534904321902; translate_z=-755.65299298732; wakelength=20000}
#"Frequency / GHz"	"Z [Re / Ohm]"	"Z [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	-0.052142611392198	-9.5864217767496e-14
0.0020002000200020	-0.047669433145447	0.048156557920194
0.0040004000400040	-0.035210878124834	0.092706122787110
0.0060006000600060	-0.017336480536686	0.13106465711350
0.0080008000800080	0.0025979697254119	0.16233393364587
0.010001000100010	0.021476385624568	0.18738583968373
0.012001200120012	0.037283701884241	0.20837286128235
0.014001400140014	0.049517126514549	0.22788094550389
0.016001600160016	0.059050308699449	0.24805567391321
0.018001800180018	0.067564731595255	0.27001035466138
0.020002000200020	0.076809825416183	0.29368477350701
0.022002200220022	0.087982691419324	0.31813314489828
0.024002400240024	0.10143034520441	0.34206163738287
0.026002600260026	0.11672170562901	0.36437034835613
0.028002800280028	0.13298583342534	0.38449650248115
0.030003000300030	0.14932873013709	0.40247228255172
0.032003200320032	0.16514819443967	0.41874185864181
0.034003400340034	0.18024665479805	0.43387010530709
0.036003600360036	0.19474831737273	0.44829017796414
0.038003800380038	0.20890841067219	0.46218571506143
0.040004000400040	0.22292768161653	0.47552135816607
0.042004200420042	0.23685443401249	0.48816550258962
0.044004400440044	0.25059499561252	0.50002107776145
0.046004600460046	0.26399661938032	0.51109804607724
0.048004800480048	0.27694057508704	0.52150685798894
0.050005000500050	0.28939373448175	0.53139722157661
0.052005200520052	0.30140114763649	0.54088894115281
0.054005400540054	0.31303758705639	0.55003476460373
0.056005600560056	0.32435421761290	0.55882882095473
0.058005800580058	0.33535145241671	0.56724620991409
0.060006000600060	0.34598808778573	0.57528491711450
0.062006200620062	0.35621443607217	0.58298559154332
0.064006400640064	0.36600592366491	0.59042187513096
0.066006600660066	0.37537766719970	0.59767205406694
0.068006800680068	0.38437487198789	0.60479153847719
0.070007000700070	0.39304863979804	0.61180178912481
0.072007200720072	0.40143349683613	0.61869916316396
0.074007400740074	0.40953916215268	0.62547506332767
0.076007600760076	0.41735867510069	0.63213368151646
0.078007800780078	0.42488506543265	0.63869734919870
0.080008000800080	0.43212498950582	0.64519849006724
0.082008200820082	0.43910142314330	0.65166534439030
0.084008400840084	0.44584532072227	0.65811130382735
0.086008600860086	0.45238288060744	0.66453408142964
0.088008800880088	0.45872684362175	0.67092408788977
0.090009000900090	0.46487670499850	0.67727583830093
0.092009200920092	0.47082668285370	0.68359512942770
0.094009400940094	0.47657571595094	0.68989817806927
0.096009600960096	0.48213323051131	0.69620423918296
0.098009800980098	0.48751773887611	0.70252697543858
0.10001000100010	0.49275002833023	0.70886995065400
0.10201020102010	0.49784575454498	0.71522844981010
0.10401040104010	0.50281201168694	0.72159570506181
0.10601060106011	0.50764944900843	0.72796915371670
0.10801080108011	0.51235789810382	0.73435287327901
0.11001100110011	0.51694154475382	0.74075516987348
0.11201120112011	0.52141042205272	0.74718343768457
0.11401140114011	0.52577766416087	0.75363988624715
0.11601160116012	0.53005468862784	0.76012081280215
0.11801180118012	0.53424757041522	0.76661959963793
0.12001200120012	0.53835681816199	0.77313125347184
0.12201220122012	0.54238043056342	0.77965553176251
0.12401240124012	0.54631807377131	0.78619684540050
0.12601260126013	0.55017371876767	0.79276129308561
0.12801280128013	0.55395527798872	0.79935292564644
0.13001300130013	0.55767177627006	0.80597161360570
0.13201320132013	0.56133006543606	0.81261366446617
0.13401340134013	0.56493317430740	0.81927451207942
0.13601360136014	0.56848115413105	0.82595157319327
0.13801380138014	0.57197362486789	0.83264544878040
0.14001400140014	0.57541222647217	0.83935886946395
0.14201420142014	0.57880140270961	0.84609427558667
0.14401440144014	0.58214714578291	0.85285171977997
0.14601460146015	0.58545466685102	0.85962843848682
0.14801480148015	0.58872657366296	0.86642026855431
0.15001500150015	0.59196269979986	0.87322389310394
0.15201520152015	0.59516159951535	0.88003844363604
0.15401540154015	0.59832266678793	0.88686549544458
0.15601560156016	0.60144751865711	0.89370757448331
0.15801580158016	0.60453984656350	0.90056621921691
0.16001600160016	0.60760396212574	0.90744083789393
0.16201620162016	0.61064306442929	0.91432900115816
0.16401640164016	0.61365834519103	0.92122785250249
0.16601660166017	0.61664942380067	0.92813563808157
0.16801680168017	0.61961571627953	0.93505236379255
0.17001700170017	0.62255777472421	0.94197922578291
0.17201720172017	0.62547772472344	0.94891727768885
0.17401740174017	0.62837857229803	0.95586625959878
0.17601760176018	0.63126289883161	0.96282434966815
0.17801780178018	0.63413182741600	0.96978895687550
0.18001800180018	0.63698491868308	0.97675799533180
0.18201820182018	0.63982102088971	0.98373080290686
0.18401840184018	0.64263948859349	0.99070814166561
0.18601860186019	0.64544098506914	0.99769133423917
0.18801880188019	0.64822739665023	1.0046811336673
0.19001900190019	0.65100098010979	1.0116770526135
0.19201920192019	0.65376334095558	1.0186775360416
0.19401940194019	0.65651490447409	1.0256807979704
0.19601960196020	0.65925517846630	1.0326857320734
0.19801980198020	0.66198357662276	1.0396923006412
0.20002000200020	0.66470022480627	1.0467011842330
0.20202020202020	0.66740622030502	1.0537129685522
0.20402040204020	0.67010320156937	1.0607274306083
0.20602060206021	0.67279254329531	1.0677433915193
