Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
1.265033720395903769e-08	1.316534841185952909e+07	3.731614498640879244e+07
1.306520162124721228e-08	1.316132153453233093e+07	3.730825815677406639e+07
1.349367140588306343e-08	1.315716259684271552e+07	3.730011268067577481e+07
1.393619274224142065e-08	1.315286726790650375e+07	3.729170007587248832e+07
1.439322644719406651e-08	1.314843107480932586e+07	3.728301158194992691e+07
1.486524844997857277e-08	1.314384939794878289e+07	3.727403815119840950e+07
1.535275028780422776e-08	1.313911746622386016e+07	3.726477043919099867e+07
1.585623961771137302e-08	1.313423321976470761e+07	3.725520093543644994e+07
1.637624074521687477e-08	1.312938989310474508e+07	3.724546769678998739e+07
1.691329517029648562e-08	1.312438773084537126e+07	3.723541525919140130e+07
1.746796215127245689e-08	1.311922152401568741e+07	3.722503315459664166e+07
1.804081928719382751e-08	1.311388589281798713e+07	3.721431057166493684e+07
1.863246311931559514e-08	1.310837528102553822e+07	3.720323634450051188e+07
1.924350975230330612e-08	1.310268395019664615e+07	3.719179894102502614e+07
1.987459549580983990e-08	1.309680597369896062e+07	3.717998645096870512e+07
2.052637752709252173e-08	1.309097030983469449e+07	3.716798108076257259e+07
2.119953457536071000e-08	1.308497628492752835e+07	3.715560931712018698e+07
2.189476762856620985e-08	1.307878568758041598e+07	3.714283182480578870e+07
2.261280066337277307e-08	1.307239207125288621e+07	3.712963529805634916e+07
2.335438139906479724e-08	1.306578877799190208e+07	3.711600599474988878e+07
2.412028207618007283e-08	1.305896893149864301e+07	3.710192972209525853e+07
2.491130026067788373e-08	1.305192542996790819e+07	3.708739182185250521e+07
2.572825967447932303e-08	1.304491030925543234e+07	3.707261488932234049e+07
2.657201105324503850e-08	1.303775637004023604e+07	3.705743698060399294e+07
2.744343303228365032e-08	1.303036781930631399e+07	3.704176131643813848e+07
2.834343306151309448e-08	1.302273696303180046e+07	3.702557157306831330e+07
2.927294835042816131e-08	1.301485585487145372e+07	3.700885089140483737e+07
3.023294684405776334e-08	1.300671628788176551e+07	3.699158185946869850e+07
3.122442823092858392e-08	1.299830978597471118e+07	3.697374649425972253e+07
3.224842498408442807e-08	1.298990276398927532e+07	3.695560528654493392e+07
