Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
2.995549334359813486e-10	1.484466897406972021e+04	2.834688043047826795e+04
3.093787571730138678e-10	1.525686054093715939e+04	2.916653021241678289e+04
3.195247505759212065e-10	1.568256981973925758e+04	3.001306018922138173e+04
3.300034791125284578e-10	1.612224012021508861e+04	3.088735188967665090e+04
3.408258547423451742e-10	1.657632929032775064e+04	3.179031575206731941e+04
3.520031472796679687e-10	1.704531019304155780e+04	3.272289207225759310e+04
3.635469961293320139e-10	1.752967119873496267e+04	3.368605198286246014e+04
3.754694224073336536e-10	1.802991669376209029e+04	3.468079846453070058e+04
3.877828414589456106e-10	1.854656760569227845e+04	3.570816739039256208e+04
4.005000757873611052e-10	1.908016194577490751e+04	3.676922860475992638e+04
4.136343684063274911e-10	1.963125536919401929e+04	3.786508703720207996e+04
4.271993966306778827e-10	2.020042175369645702e+04	3.899688385315729101e+04
4.412092863191189219e-10	2.078825379719593184e+04	4.016579764227847045e+04
4.556786265841064474e-10	2.139536363497533966e+04	4.137304564575025870e+04
4.706224849841281415e-10	2.202238347713007533e+04	4.261988502385556785e+04
4.860564232142136024e-10	2.266996626691615165e+04	4.390761416511185234e+04
5.019965133110081441e-10	2.333878636068858032e+04	4.523757403833985154e+04
5.184593543892912175e-10	2.402954023013828919e+04	4.661114958907333494e+04
5.354620899273606527e-10	2.474294718755857684e+04	4.802977118176354270e+04
5.530224256192902378e-10	2.547975013489658159e+04	4.949491608928046480e+04
5.711586478126431938e-10	2.624071633736962394e+04	5.100811003126182914e+04
5.898896425508497150e-10	2.702663822245215124e+04	5.257092876291183347e+04
6.092349152400710261e-10	2.783833420506519906e+04	5.418499971590422501e+04
6.292146109610343618e-10	2.867664953982773659e+04	5.585200369309817324e+04
6.498495354469890483e-10	2.954245720125735534e+04	5.757367661883201072e+04
6.711611767496282870e-10	3.043665879283692993e+04	5.935181134661741817e+04
6.931717276155404727e-10	3.136018548589386046e+04	6.118825952611632965e+04
7.159041085964887260e-10	3.231399898926958849e+04	6.308493353134494100e+04
7.393819919175865964e-10	3.329909255078919523e+04	6.504380845211268024e+04
7.636298261282244400e-10	3.431649199157393014e+04	6.706692415076975885e+04
7.886728615614152294e-10	3.536725677427368646e+04	6.915638738640531665e+04
8.145371766280743462e-10	3.645248110633195756e+04	7.131437400870805141e+04
8.412497049736117954e-10	3.757329507943200588e+04	7.354313122377387481e+04
8.688382635251186617e-10	3.873086584631088772e+04	7.584497993422021682e+04
8.973315814583522479e-10	3.992639883616676525e+04	7.822231715604361671e+04
9.267593301146878953e-10	4.116113900992523850e+04	8.067761851473768183e+04
9.571521538991863169e-10	4.243637215667167766e+04	8.321344082327034266e+04
9.885417021919573871e-10	4.375342623259982793e+04	8.583242474460545054e+04
1.020960662306046580e-09	4.472474430186767859e+04	8.790896616921428358e+04
1.054442793526168950e-09	4.550833343215353671e+04	8.969886092263359751e+04
1.089022962263730067e-09	4.631762015790171426e+04	9.154745479465443350e+04
1.124737178364752061e-09	4.715344722486637329e+04	9.345667280713524087e+04
1.161622632608501755e-09	4.801668501642272895e+04	9.542850311251015228e+04
1.199717735435884489e-09	4.890823245993549062e+04	9.746499906413949793e+04
1.239062156947916503e-09	4.982901796285129967e+04	9.956828135455660231e+04
1.279696868215940940e-09	5.078000037949005491e+04	1.017405402238377719e+05
1.321664183946605026e-09	5.176217000954214018e+04	1.039840377403956081e+05
1.365007806546013663e-09	5.277654962931071350e+04	1.063011101565697463e+05
1.409772871628966933e-09	5.382419555677365133e+04	1.086941703414691729e+05
1.456005995020649598e-09	5.490619875157371280e+04	1.111657102935982693e+05
1.503755321299737753e-09	5.602368595108267618e+04	1.137183037358844158e+05
1.553070573933460069e-09	5.717782084372241661e+04	1.163546087958084245e+05
1.604003107056820079e-09	5.836980528076456540e+04	1.190773707734291820e+05
1.656605958949914401e-09	5.960088052787109336e+04	1.218894250001851615e+05
1.710933907269014249e-09	6.087232855767852743e+04	1.247936997914491367e+05
1.767043526088946692e-09	6.218547338477239100e+04	1.277932194959116168e+05
1.824993244816152494e-09	6.354168244444153243e+04	1.308911076449675165e+05
1.884843409033795523e-09	6.494236801664857921e+04	1.340905902053865721e+05
1.946656343342262358e-09	6.638898869669892883e+04	1.373949989386540547e+05
2.010496416260498236e-09	6.788305091413989430e+04	1.408077748704795376e+05
2.076430107255774870e-09	6.942611050147212518e+04	1.443324718740888056e+05
2.144526075971667793e-09	7.101977431430583238e+04	1.479727603710269032e+05
2.214855233726359314e-09	7.266570190465037012e+04	1.517324311533297296e+05
2.287490817355702788e-09	7.436560724907829717e+04	1.556153993310417281e+05
2.362508465477946229e-09	7.612126053356428747e+04	1.596257084091915749e+05
2.439986297259550245e-09	7.793448999685765011e+04	1.637675344984715339e+05
2.520004993764092080e-09	7.980718383430725953e+04	1.680451906640043308e+05
2.602647881969005809e-09	8.174129216412229289e+04	1.724631314167272358e+05
2.688001021537606561e-09	8.373882905811583623e+04	1.770259573520694685e+05
2.776153294436799262e-09	8.580187463904607284e+04	1.817384199407540727e+05
2.867196497493770032e-09	8.793257724673955818e+04	1.866054264767127752e+05
2.961225437988034610e-09	9.013315567525131337e+04	1.916320451872659323e+05
3.058338032378433485e-09	9.240590148339277948e+04	1.968235105108904827e+05
3.158635408267817403e-09	9.475318138103211822e+04	2.021852285480698338e+05
3.262222009711669644e-09	9.717743969365333032e+04	2.077227826909035502e+05
3.369205705980266915e-09	9.968120090773918491e+04	2.134419394373380928e+05
3.479697903887691433e-09	1.022670722996300901e+05	2.193486543960744166e+05
3.593813663804627762e-09	1.049377466505949706e+05	2.254490784884042514e+05
3.711671819475765297e-09	1.076960050509425055e+05	2.317495643534339033e+05
3.833395101766601886e-09	1.105447197960927006e+05	2.382566729633664363e+05
3.959110266468459240e-09	1.134868573776236153e+05	2.449771804557290743e+05
4.088948226294862618e-09	1.165254815724095533e+05	2.519180851896631357e+05
4.223044187206674123e-09	1.196637566330658592e+05	2.590866150336214341e+05
4.361537789208003199e-09	1.229049505830243579e+05	2.664902348920654040e+05
4.504573251759458750e-09	1.262524386196691048e+05	2.741366544789969339e+05
4.652299523960189308e-09	1.297097066290774819e+05	2.820338363464216236e+05
4.804870439655131104e-09	1.332803548160264327e+05	2.901900041761038592e+05
4.962444877628916452e-09	1.369681014530431712e+05	2.986136513432463398e+05
5.125186927053329472e-09	1.407767867524058966e+05	3.073135497610150487e+05
5.293266058360561204e-09	1.447103768651249702e+05	3.162987590151167824e+05
5.466857299720180771e-09	1.487729680110696063e+05	3.255786357979423483e+05
5.646141419303669251e-09	1.529687907445418823e+05	3.351628436521016411e+05
5.831305113526221869e-09	1.573022143597377581e+05	3.450613630334935733e+05
6.022541201461928965e-09	1.617777514406853297e+05	3.552845017043929547e+05
6.220048825634711276e-09	1.664000625603957742e+05	3.658429054673744249e+05
6.424033659394191079e-09	1.711739611341231794e+05	3.767475692512550158e+05
6.634708121092347870e-09	1.761044184317842592e+05	3.880098485605944879e+05
6.852291595284060743e-09	1.811965687547599082e+05	3.996414713006798411e+05
7.077010661181889919e-09	1.864557147824686544e+05	4.116545499903089949e+05
7.309099328602911004e-09	1.918873330942786415e+05	4.240615943750854931e+05
7.548799281653435948e-09	1.974970798725105997e+05	4.368755244543675217e+05
7.796360130405233414e-09	2.032907967924677650e+05	4.501096839354276308e+05
8.052039670825474778e-09	2.092745171056292020e+05	4.637778541288416018e+05
8.316104153230961616e-09	2.154544719223388820e+05	4.778942682995714713e+05
8.588828559546249041e-09	2.218370967005336424e+05	4.924736264886871213e+05
8.870496889654407999e-09	2.284290379472687200e+05	5.075311108211654937e+05
9.161402457138517586e-09	2.352371601400158543e+05	5.230824013157010195e+05
9.461848194721997291e-09	2.422685528749455407e+05	5.391436922129985178e+05
9.772146969725725887e-09	2.495305382496342645e+05	5.557317088395454921e+05
1.009262190987047331e-08	2.564578914101934351e+05	5.718382181698970962e+05
1.042360673976401127e-08	2.621571394248557626e+05	5.858674206721405499e+05
1.076544612842315905e-08	2.680432927502988605e+05	6.003567071094823768e+05
1.111849604819270880e-08	2.741224808960834052e+05	6.153211658112331061e+05
1.148312414543511117e-08	2.804010343873939128e+05	6.307763799244200345e+05
1.185971012337669343e-08	2.868854913572907099e+05	6.467384436411990318e+05
1.224864613750930795e-08	2.935826043551552575e+05	6.632239789584429236e+05
1.265033720395903769e-08	3.004082590078453068e+05	6.800733537723773625e+05
1.306520162124721228e-08	3.069331804830198525e+05	6.964571111529795453e+05
1.349367140588306343e-08	3.136720850087649887e+05	7.133781694647037657e+05
1.393619274224142065e-08	3.206319901018593227e+05	7.308541493475459283e+05
1.439322644719406651e-08	3.278201434166629915e+05	7.489032493056667736e+05
1.486524844997857277e-08	3.352440302924182033e+05	7.675442646582933376e+05
1.535275028780422776e-08	3.429113815480602789e+05	7.867966071121055866e+05
1.585623961771137302e-08	3.508197104635339347e+05	8.066593909708181163e+05
1.637624074521687477e-08	3.582531071107262978e+05	8.257055722777853953e+05
1.691329517029648562e-08	3.659302800082107424e+05	8.453763679947950877e+05
1.746796215127245689e-08	3.738592237327634357e+05	8.656922621839758940e+05
1.804081928719382751e-08	3.820481950411633006e+05	8.866744106767845806e+05
1.863246311931559514e-08	3.905057214683140628e+05	9.083446631044986425e+05
1.924350975230330612e-08	3.992406102073407383e+05	9.307255856511957245e+05
1.987459549580983990e-08	4.082619572809059755e+05	9.538404845529112499e+05
2.052637752709252173e-08	4.167924082916732877e+05	9.760905945846383693e+05
2.119953457536071000e-08	4.254921106109340908e+05	9.988424561178720323e+05
2.189476762856620985e-08	4.344771173355297069e+05	1.022340458850745112e+06
2.261280066337277307e-08	4.437567849469484063e+05	1.046609072283873451e+06
2.335438139906479724e-08	4.533407767699809046e+05	1.071673568388586864e+06
2.412028207618007283e-08	4.632390730355628184e+05	1.097560047923737206e+06
2.491130026067788373e-08	4.734619812736288295e+05	1.124295467615567846e+06
2.572825967447932303e-08	4.832240154485378880e+05	1.150210686710618204e+06
2.657201105324503850e-08	4.930261324328280753e+05	1.176378830042260000e+06
2.744343303228365032e-08	5.031497072158565279e+05	1.203405150619280757e+06
2.834343306151309448e-08	5.136052819199556252e+05	1.231317792134379968e+06
2.927294835042816131e-08	5.244037443935341435e+05	1.260145821245116182e+06
3.023294684405776334e-08	5.355563395490705734e+05	1.289919257842290914e+06
3.122442823092858392e-08	5.470746810729338322e+05	1.320669106310977135e+06
3.224842498408442807e-08	5.581957723599602468e+05	1.350718022488989634e+06
3.330600343624588813e-08	5.691719603571144398e+05	1.380628345193987479e+06
3.439826489022924478e-08	5.805081094971272396e+05	1.411519568913704716e+06
3.552634676578139226e-08	5.922160246091799345e+05	1.443423862033958780e+06
3.669142378402493899e-08	6.043078976586626377e+05	1.476374447894156212e+06
3.789470919074667737e-08	6.167963204432008788e+05	1.510405639384210343e+06
3.913745601980383687e-08	6.296942977050484624e+05	1.545552874676063191e+06
4.042095839796305955e-08	6.423022923405229812e+05	1.580223690541253891e+06
4.174655289253134782e-08	6.545113697864965070e+05	1.614175287212705007e+06
4.311561990318228626e-08	6.671208406542888843e+05	1.649240317395217717e+06
4.452958509942655287e-08	6.801438357388298027e+05	1.685455295842294581e+06
4.598992090522439315e-08	6.935939164559503552e+05	1.722857934798994334e+06
4.749814803228499868e-08	7.074850889644768322e+05	1.761487183273340110e+06
4.905583706365045989e-08	7.218318187514605233e+05	1.801383267595632467e+06
5.066461008921269181e-08	7.360509146024711663e+05	1.841170840890282299e+06
5.232614239486661694e-08	7.495335183079171693e+05	1.879413956459844252e+06
5.404216420705915059e-08	7.634582803874529200e+05	1.918911244752255501e+06
5.581446249454960394e-08	7.778397013064221246e+05	1.959703836025741883e+06
5.764488282925879445e-08	7.926927570690428838e+05	2.001834209394323407e+06
5.953533130814369715e-08	8.080329148135756841e+05	2.045346237063171109e+06
6.148777653810024108e-08	8.238761489189348649e+05	2.090285230014669010e+06
6.350425168595962148e-08	8.398217645507350098e+05	2.135672983640712220e+06
6.558685659571428548e-08	8.545943533885845682e+05	2.178382415452672169e+06
6.773775997517751128e-08	8.698514053171207197e+05	2.222492491631316952e+06
6.995920165435375620e-08	8.856088081735264277e+05	2.268049145933163818e+06
7.225349491787214948e-08	9.018829708323468221e+05	2.315099818499963731e+06
7.462302891391107044e-08	9.186908402927685529e+05	2.363693505260198377e+06
7.707027114212294845e-08	9.360499193262734916e+05	2.413880808950688224e+06
7.959777002314985573e-08	9.538223381843060488e+05	2.465316631497825962e+06
8.220815755240541849e-08	9.698707029744250467e+05	2.512561180629071780e+06
8.490415204088747078e-08	9.864453695855734404e+05	2.561355102083707694e+06
8.768856094587425811e-08	1.003563597944880486e+06	2.611749207111723721e+06
9.056428379445295063e-08	1.021243214014159050e+06	2.663795973304430488e+06
9.353431520292386860e-08	1.039502628352858941e+06	2.717549599241673015e+06
9.660174799522647250e-08	1.058360855289793573e+06	2.773066060931199696e+06
9.976977642363202159e-08	1.077837532723591663e+06	2.830403170098923147e+06
1.030416994950587396e-07	1.095310105119594140e+06	2.882640727460630704e+06
1.064209244064724761e-07	1.113149091722986195e+06	2.936045772899871226e+06
1.099109700929497372e-07	1.131573103109741583e+06	2.991202222487409133e+06
1.135154708920999096e-07	1.150601325010797009e+06	3.048167513052770868e+06
1.172381803286598596e-07	1.170253572347992100e+06	3.107000965050909668e+06
1.210829750232039531e-07	1.190550309868215350e+06	3.167763844335193746e+06
1.250538587290391570e-07	1.211512673454244388e+06	3.230519425956231076e+06
1.291549665014884007e-07	1.230578159095427953e+06	3.288266667974523269e+06
1.333905690039058854e-07	1.249582741776183713e+06	3.346031560794360004e+06
1.377650769549053468e-07	1.269210574651186587e+06	3.405690837788549252e+06
1.422830457214352017e-07	1.289482097043475369e+06	3.467306624778242782e+06
1.469491800624817218e-07	1.310418418578208657e+06	3.530943084984239656e+06
1.517683390283405561e-07	1.332041341165041784e+06	3.596666485842960887e+06
1.567455410205594968e-07	1.354373381701414473e+06	3.664545268013646826e+06
1.618859690178197646e-07	1.375005979273813311e+06	3.727778108911375050e+06
1.671949759731990056e-07	1.395025824797889683e+06	3.789440992219312582e+06
1.726780903884356132e-07	1.415702215788986301e+06	3.853126093254680745e+06
1.783410220710008120e-07	1.437056683479687432e+06	3.918899730105735362e+06
1.841896680799711039e-07	1.459111465213577030e+06	3.986830395744655281e+06
1.902301188668944219e-07	1.481889527601960348e+06	4.056988829352278728e+06
1.964686646180446931e-07	1.505414590440005064e+06	4.129448089981920552e+06
2.029118018046678038e-07	1.527541201186651830e+06	4.197961453519615345e+06
2.095662399480432992e-07	1.548369460920804879e+06	4.262824780315652490e+06
2.164389086064020114e-07	1.569880777849277714e+06	4.329815282525335439e+06
2.235369645909794139e-07	1.592097552649643272e+06	4.399002720296101645e+06
2.308677994187169850e-07	1.615042920623691287e+06	4.470459141540721990e+06
2.384390470093720426e-07	1.638740775789229432e+06	4.544258956963944249e+06
2.462585916350547006e-07	1.663215795761975227e+06	4.620479017549639568e+06
2.543345761304648365e-07	1.686707079253803240e+06	4.693848804811701179e+06
2.626754103723835758e-07	1.708077462037286023e+06	4.760965872830855660e+06
2.712897800372467241e-07	1.730148680795159424e+06	4.830284027102887630e+06
2.801866556459195443e-07	1.752943719255320961e+06	4.901875451661385596e+06
2.893753019050950594e-07	1.776486314890865935e+06	4.975814697795975022e+06
2.988652873550382326e-07	1.800800983638954349e+06	5.052178761685836129e+06
3.086664943337274455e-07	1.825913045430335449e+06	5.131047164579211734e+06
3.187891292677645596e-07	1.850574778651581146e+06	5.208594731483368203e+06
3.292437333007768907e-07	1.872161427951572230e+06	5.276772621432495303e+06
3.400411932703706463e-07	1.894456005628384883e+06	5.347186387005303986e+06
3.511927530450727317e-07	1.917481728003354510e+06	5.419909353143475950e+06
3.627100252330649086e-07	1.941262572770852828e+06	5.495017249460503459e+06
3.746050032748993774e-07	1.965823303967306390e+06	5.572588289102241397e+06
3.868900739327976195e-07	1.991189497759081190e+06	5.652703250193704851e+06
3.995780301895269929e-07	2.016754927671607351e+06	5.733466368137301877e+06
4.126820845702951630e-07	2.038175882381735835e+06	5.801289341281305999e+06
4.262158829015325345e-07	2.060299331559031969e+06	5.871336550647516735e+06
4.401935185208874400e-07	2.083148313321219292e+06	5.943680939466560259e+06
4.546295469532399562e-07	2.106746621314918622e+06	6.018397843122765422e+06
4.695390010680058238e-07	2.131118829493012279e+06	6.095565067604188807e+06
4.849374067335232931e-07	2.156290317704578862e+06	6.175262970525410958e+06
5.008407989848212921e-07	2.182287298124046531e+06	6.257574544807441533e+06
5.172657387216018967e-07	2.203239328035660554e+06	6.323853721763676032e+06
5.342293299538352136e-07	2.224747236286674161e+06	6.391889666678935289e+06
5.517492376129122323e-07	2.246960490622916725e+06	6.462156832168543711e+06
5.698437059469141914e-07	2.269902222680164501e+06	6.534728390513088554e+06
5.885315775191450570e-07	2.293596322689986322e+06	6.609679913658482954e+06
6.078323128297229089e-07	2.318067464357689954e+06	6.687089451912347227e+06
6.277660105806500796e-07	2.343341130556137301e+06	6.767037615221217275e+06
6.483534286054720147e-07	2.364086724648231640e+06	6.832418523741188459e+06
6.696160054853222944e-07	2.384497703701298218e+06	6.896686799814445898e+06
6.915758828738524922e-07	2.405578055340613239e+06	6.963062736772418022e+06
7.142559285543126448e-07	2.427349731460696552e+06	7.031615454788794741e+06
7.376797602527731619e-07	2.449835403862564359e+06	7.102416340814835392e+06
7.618717702322991504e-07	2.473058487862868700e+06	7.175539122917722911e+06
7.868571506936852863e-07	2.497043166677295230e+06	7.251059947056844831e+06
8.126619200091945450e-07	2.517157274942152668e+06	7.314038619798111729e+06
8.393129498166364485e-07	2.535970969164442271e+06	7.372761684703152627e+06
8.668379930019773693e-07	2.555401653445157222e+06	7.433410556779214181e+06
8.952657125996391396e-07	2.575469561807860620e+06	7.496048392356196418e+06
9.246257116405743783e-07	2.596195591845492832e+06	7.560740418958910741e+06
9.549485639791965964e-07	2.617601326481953263e+06	7.627554003231353126e+06
9.862658461312820294e-07	2.639709056447343901e+06	7.696558721088554710e+06
1.018610170155975315e-06	2.658719033107173163e+06	7.755501967888239771e+06
1.052015217616159169e-06	2.675438743850368541e+06	7.806984610315095633e+06
1.086515774652537176e-06	2.692706773025147617e+06	7.860155612198815681e+06
1.122147768207980340e-06	2.710541102587483823e+06	7.915070342835179530e+06
1.158948303439811928e-06	2.728960304206770845e+06	7.971785987341162749e+06
1.196955702359042833e-06	2.747983558605322149e+06	8.030361606204328127e+06
1.236209543736769070e-06	2.767630675532101654e+06	8.090858196785100736e+06
1.276750704319264407e-06	2.785028031623080838e+06	8.144060835695630871e+06
1.318621401394748678e-06	2.799186871609868016e+06	8.186797070682883263e+06
1.361865236756082925e-06	2.813810046958304942e+06	8.230934829039768316e+06
1.406527242105236574e-06	2.828912785422096495e+06	8.276520073349468410e+06
1.452653925946781372e-06	2.844510814145051874e+06	8.323600273525767960e+06
1.500293322019216825e-06	2.860620376038439106e+06	8.372224456245535053e+06
1.549495039314631713e-06	2.877258246695452835e+06	8.422443256002379581e+06
1.600310313738701654e-06	2.892515189385179896e+06	8.468200351668413728e+06
1.652792061464893799e-06	2.903703972084591165e+06	8.500972519798507914e+06
1.706994934038407828e-06	2.915259687913129572e+06	8.534819442396832630e+06
1.762975375287203917e-06	2.927194370344395749e+06	8.569776365748049691e+06
1.820791680099462520e-06	2.939520447486533783e+06	8.605879692029282451e+06
1.880504055128583443e-06	2.952250755024161190e+06	8.643167017217291519e+06
1.942174681489024486e-06	2.965398549584729597e+06	8.681677170238813385e+06
2.005867779508234000e-06	2.977989249067477416e+06	8.718368016125293449e+06
2.071649675602067297e-06	2.985883637451258488e+06	8.740327442516142502e+06
2.139588871343421664e-06	2.994036920185750350e+06	8.763007022408576682e+06
2.209756114795903333e-06	3.002457587641779333e+06	8.786430373043615371e+06
2.282224474186896537e-06	3.011154408629606944e+06	8.810621886183373630e+06
2.357069413996727979e-06	3.020136439530277625e+06	8.835606753511264920e+06
2.434368873543112862e-06	3.029413033726423979e+06	8.861410992865204811e+06
2.514203348142796913e-06	3.038838993202272337e+06	8.887589265980193391e+06
2.596655972934872394e-06	3.043223043864197098e+06	8.898309136185670272e+06
2.681812609453013329e-06	3.047750868292297702e+06	8.909380561660740525e+06
2.769761935036891063e-06	3.052427181508694310e+06	8.920815071566225961e+06
2.860595535175745131e-06	3.057256853163391817e+06	8.932624573158686981e+06
2.954407998880380251e-06	3.062244912605261430e+06	8.944821364189969376e+06
3.051297017182871440e-06	3.067396554119323380e+06	8.957418145713396370e+06
3.151363484866476280e-06	3.072717142335780896e+06	8.970428035309921950e+06
3.254711605531848180e-06	3.073997939947632607e+06	8.971395242709249258e+06
3.361449000108768764e-06	3.074806819684724323e+06	8.970873562925729901e+06
3.471686818926559579e-06	3.075642226415948942e+06	8.970334774793559685e+06
3.585539857459816780e-06	3.076505030086967163e+06	8.969778317249035463e+06
3.703126675869923221e-06	3.077396129173074849e+06	8.969203610828513280e+06
3.824569722466998750e-06	3.078316451614824589e+06	8.968610057064998895e+06
3.949995461220647668e-06	3.079266955784331542e+06	8.967997037864929065e+06
4.079534503452449404e-06	3.077393393511362839e+06	8.959263965028364211e+06
4.213321743847289341e-06	3.074527681735113729e+06	8.947604196423225105e+06
4.351496500925044872e-06	3.071567989709406160e+06	8.935562048832446337e+06
4.494202662119142613e-06	3.068511235377152450e+06	8.923124982239697129e+06
4.641588833612781958e-06	3.065354235606030095e+06	8.910280045382183045e+06
4.793808495089106764e-06	3.062093702873745933e+06	8.897013862263908610e+06
4.951020159556351225e-06	3.058726241844593547e+06	8.883312618226684630e+06
5.113387538414320594e-06	3.053572292971694376e+06	8.864720314353028312e+06
5.281079711934330620e-06	3.047211681494040880e+06	8.842768415914082900e+06
5.454271305329836335e-06	3.040642475468136836e+06	8.820096610850719735e+06
5.633142670601352205e-06	3.033857834091693629e+06	8.796681290018185973e+06
5.817880074344935696e-06	3.026850692220143043e+06	8.772498070016151294e+06
6.008675891719681185e-06	3.019613753009397537e+06	8.747521767797216773e+06
6.205728806776500758e-06	3.012139480317321140e+06	8.721726374442681670e+06
6.409244019356456972e-06	3.003670206727777142e+06	8.693393400238314644e+06
6.619433458774388568e-06	2.994116275298967026e+06	8.662310983319168910e+06
6.836516004510238809e-06	2.984249025250176899e+06	8.630209226869765669e+06
7.060717714137765353e-06	2.974058181381260045e+06	8.597054701923480257e+06
7.292272058728313350e-06	2.963533131519633811e+06	8.562812883219677955e+06
7.531420165974376510e-06	2.952662915469361469e+06	8.527448113251067698e+06
7.778411071286482598e-06	2.941436213597820606e+06	8.490923565131964162e+06
8.033501977124735881e-06	2.929714074778384063e+06	8.453246310541367158e+06
8.296958520834915102e-06	2.917367323821109254e+06	8.414418572935590521e+06
8.569055051268345481e-06	2.904615664476121310e+06	8.374317490084015764e+06
8.850074914473438512e-06	2.891445817881391849e+06	8.332901302970659919e+06
9.140310748756224233e-06	2.877844069698175415e+06	8.290126883103819564e+06
9.440064789417603028e-06	2.863796255829660222e+06	8.245949687604455277e+06
9.749649183484097127e-06	2.849287747671280056e+06	8.200323712821758352e+06
1.006938631476026946e-05	2.834472772137213498e+06	8.153958959626184776e+06
1.039960913954120295e-05	2.819802953976877034e+06	8.108896482227864675e+06
1.074066153333432437e-05	2.804652043062673882e+06	8.062356192963666283e+06
1.109289864895222712e-05	2.789004262086709496e+06	8.014289627389614470e+06
1.145668728634872662e-05	2.772843316328512505e+06	7.964646731683297083e+06
1.183240627458378028e-05	2.756152376686620060e+06	7.913375810520613566e+06
1.222044686631488820e-05	2.738914062153694686e+06	7.860423473243158311e+06
1.262121314522546164e-05	2.721257197532334831e+06	7.806253979152633809e+06
1.303512244681508904e-05	2.704770620460342616e+06	7.756498462730268016e+06
1.346260579298911035e-05	2.687743370513012633e+06	7.705111227485342883e+06
1.390410834090069648e-05	2.670157716468344443e+06	7.652038761636507697e+06
1.436008984651260800e-05	2.651995345613660756e+06	7.597225798497878946e+06
1.483102514336102853e-05	2.633237344675786793e+06	7.540615258927437477e+06
1.531740463702079875e-05	2.613864180125818122e+06	7.482148191887993366e+06
1.581973481578601704e-05	2.593855677838011179e+06	7.421763713058903813e+06
1.633853877809860416e-05	2.575901686322800349e+06	7.368276533151268028e+06
1.687435677727375848e-05	2.557525847889991943e+06	7.313582021081157960e+06
1.742774678408917511e-05	2.538547378761994652e+06	7.257093817150274292e+06
1.799928506782476860e-05	2.518946515826711897e+06	7.198753097714889795e+06
1.858956679635688644e-05	2.498702847846086137e+06	7.138499110025661997e+06
1.919920665593282809e-05	2.477795294200981036e+06	7.076269108963124454e+06
1.982883949127071257e-05	2.456202082939002197e+06	7.011998291698419489e+06
2.047912096665083489e-05	2.436889274602544028e+06	6.955006701835005544e+06
2.115072824868794552e-05	2.417668780210580677e+06	6.898425411953358911e+06
2.184436071149428344e-05	2.397817954857682809e+06	6.839988553838416003e+06
2.256074066496859061e-05	2.377316127008968499e+06	6.779635274627409875e+06
2.330061410696924993e-05	2.356141947212105151e+06	6.717302725804246031e+06
2.406475150015422205e-05	2.334273365865201689e+06	6.652925997752606869e+06
2.485394857429798490e-05	2.311687610255577601e+06	6.586438052162689157e+06
