#Parameters = {C_1=13.247618914885; C_2=303.4203577015; Conductivity=10000000; Conductivity_Mo=17900000; Conductivity_MoGr=1000000; Ip=303.70942177453; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=30; conductivity_copper=59500000; d=-603.4203577015; half_gap_x=16.752381085115; half_gap_y=30; half_gap_z=150; mu_copper=0.999994; offset=6.7009524340459; offset_x=1; offset_y=5; sigma_z=5; teta=2.5; thcoll=13.247618914885; translate_z=-453.4203577015; wakelength=20000}
#"Frequency / GHz"	"X [Re / Ohm]"	"X [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	-1.6087200489803e-12	10.160704078856
0.0020002000200020	4.3929392418637	9.0389307342255
0.0040004000400040	7.6388103067203	6.0112785623796
0.0060006000600060	8.9678762850171	1.9705506117097
0.0080008000800080	8.2234034344032	-1.9483561042297
0.010001000100010	5.8721416258177	-4.7519260430283
0.012001200120012	2.7968867485628	-5.8963670917590
0.014001400140014	-0.037307305964310	-5.4120701767216
0.016001600160016	-1.9090316357125	-3.8142520049107
0.018001800180018	-2.5388205036646	-1.8553054330526
0.020002000200020	-2.1018123482469	-0.23025947074856
0.022002200220022	-1.0759111518826	0.64793902265769
0.024002400240024	-0.0083639625244698	0.72933370923618
0.026002600260026	0.69611627800829	0.25772775811815
0.028002800280028	0.88756273009990	-0.39400344713186
0.030003000300030	0.65892393216874	-0.90014643527144
0.032003200320032	0.24119574955684	-1.0966980986708
0.034003400340034	-0.13071238094147	-1.0009815714717
0.036003600360036	-0.31822578768431	-0.75019938216427
0.038003800380038	-0.31046439847939	-0.50494656379019
0.040004000400040	-0.18991618973469	-0.36905591087693
0.042004200420042	-0.064632263983513	-0.35812093056837
0.044004400440044	-0.0072401503348026	-0.41902172236229
0.046004600460046	-0.028446790280910	-0.47801635530693
0.048004800480048	-0.089459227275539	-0.48629415987306
0.050005000500050	-0.13732029820231	-0.44036402953561
0.052005200520052	-0.13911861296526	-0.37266121830895
0.054005400540054	-0.096988000858641	-0.32431682683063
0.056005600560056	-0.039947877863767	-0.31892814715031
0.058005800580058	-0.0019866261250393	-0.35167999217344
0.060006000600060	-0.0014369047130386	-0.39685225144495
0.062006200620062	-0.033050180643614	-0.42596132185335
0.064006400640064	-0.074931620506225	-0.42428710711828
0.066006600660066	-0.10372992452030	-0.39667421519117
0.068006800680068	-0.10796834230794	-0.36118908736622
0.070007000700070	-0.092216491954271	-0.33638021152079
0.072007200720072	-0.071294036710587	-0.33057367396508
0.074007400740074	-0.059577664284510	-0.33904877411438
0.076007600760076	-0.062486887294493	-0.34940248004977
0.078007800780078	-0.074806053924447	-0.35057620380085
0.080008000800080	-0.085739012326082	-0.33957713106014
0.082008200820082	-0.086615259556276	-0.32220962630182
0.084008400840084	-0.076188557054865	-0.30825559444255
0.086008600860086	-0.060637722021764	-0.30481305363379
0.088008800880088	-0.048971176882879	-0.31210217139580
0.090009000900090	-0.047222051449625	-0.32398432065857
0.092009200920092	-0.055116639155608	-0.33229795729118
0.094009400940094	-0.066938380574625	-0.33191670091984
0.096009600960096	-0.075556121847132	-0.32338056106594
0.098009800980098	-0.076795585237900	-0.31180688251246
0.10001000100010	-0.071469176733760	-0.30320002225852
0.10201020102010	-0.064127461906726	-0.30072181101268
0.10401040104010	-0.059704911329153	-0.30319835869817
0.10601060106011	-0.060378514403741	-0.30649875657745
0.10801080108011	-0.064552768324849	-0.30658292240647
0.11001100110011	-0.068351316502854	-0.30212534766901
0.11201120112011	-0.068399248451870	-0.29511953830462
0.11401140114011	-0.064008899273675	-0.28929730685928
0.11601160116012	-0.057451062073503	-0.28757771549189
0.11801180118012	-0.052322226674158	-0.29024467482104
0.12001200120012	-0.051207212198542	-0.29493162564671
0.12201220122012	-0.054162637013570	-0.29826111429945
0.12401240124012	-0.058892173197641	-0.29796958330832
0.12601260126013	-0.062350246809863	-0.29415462883279
0.12801280128013	-0.062647181633690	-0.28895503684787
0.13001300130013	-0.060047458727873	-0.28501322876125
0.13201320132013	-0.056531688200772	-0.28379432368161
0.13401340134013	-0.054338941727569	-0.28482328127238
0.13601360136014	-0.054504485490262	-0.28622671900327
0.13801380138014	-0.056315957320528	-0.28611059314137
0.14001400140014	-0.057947686070016	-0.28382077805192
0.14201420142014	-0.057764401558531	-0.28029195297968
0.14401440144014	-0.055404098366711	-0.27733631981264
0.14601460146015	-0.051962860956570	-0.27640964895654
0.14801480148015	-0.049228653610232	-0.27768226688057
0.15001500150015	-0.048519311119624	-0.27998583313108
0.15201520152015	-0.049889501186242	-0.28160866354814
0.15401540154015	-0.052181128369679	-0.28137736189905
0.15601560156016	-0.053823507603518	-0.27932367043683
0.15801580158016	-0.053823837665276	-0.27655011394140
0.16001600160016	-0.052311581860293	-0.27444285684559
0.16201620162016	-0.050331498392851	-0.27378045368718
0.16401640164016	-0.049079043431045	-0.27430978618500
0.16601660166017	-0.049110160136206	-0.27501939653000
0.16801680168017	-0.050032504610162	-0.27487889558609
0.17001700170017	-0.050839437917284	-0.27353302453736
0.17201720172017	-0.050624642417752	-0.27150527532062
0.17401740174017	-0.049189157317742	-0.26981190494966
0.17601760176018	-0.047154337628904	-0.26927273324624
0.17801780178018	-0.045536472006948	-0.26998160958073
0.18001800180018	-0.045087001927774	-0.27126820730500
0.18201820182018	-0.045833774421615	-0.27214789091448
0.18401840184018	-0.047103678255104	-0.27194483566964
0.18601860186019	-0.047982795936481	-0.27068271321499
0.18801880188019	-0.047894578073034	-0.26901093542130
0.19001900190019	-0.046922284432878	-0.26774494567186
