Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
2.900430493863991314e-10	2.825107310323325451e+06	1.995150853371401085e+06
2.995549334359813486e-10	2.825103852083802223e+06	1.995146184891377343e+06
3.093787571730138678e-10	2.825100280432240106e+06	1.995141363309802720e+06
3.195247505759212065e-10	2.825096591649323236e+06	1.995136383605752839e+06
3.300034791125284578e-10	2.825092781893759035e+06	1.995131240593643859e+06
3.408258547423451742e-10	2.825088847198282368e+06	1.995125928917831508e+06
3.520031472796679687e-10	2.825084783465522807e+06	1.995120443047034787e+06
3.635469961293320139e-10	2.825080586463736370e+06	1.995114777268575737e+06
3.754694224073336536e-10	2.825076251822401769e+06	1.995108925682431320e+06
3.877828414589456106e-10	2.825071775027666241e+06	1.995102882195087615e+06
4.005000757873611052e-10	2.825067151417647954e+06	1.995096640513197053e+06
4.136343684063274911e-10	2.825062376177578233e+06	1.995090194137021899e+06
4.271993966306778827e-10	2.825057444334791042e+06	1.995083536353668198e+06
4.412092863191189219e-10	2.825052350753541570e+06	1.995076660230094567e+06
4.556786265841064474e-10	2.825047090129660442e+06	1.995069558605891420e+06
4.706224849841281415e-10	2.825041656985029113e+06	1.995062224085826194e+06
4.860564232142136024e-10	2.825036045661876909e+06	1.995054649032141780e+06
5.019965133110081441e-10	2.825030250316885766e+06	1.995046825556602562e+06
5.184593543892912175e-10	2.825024264915109146e+06	1.995038745512280380e+06
5.354620899273606527e-10	2.825018083223685622e+06	1.995030400485070888e+06
5.530224256192902378e-10	2.825011698805349413e+06	1.995021781784930965e+06
5.711586478126431938e-10	2.825005105011725333e+06	1.995012880436830921e+06
5.898896425508497150e-10	2.824998294976407196e+06	1.995003687171405414e+06
6.092349152400710261e-10	2.824991261607806198e+06	1.994994192415305413e+06
6.292146109610343618e-10	2.824983997581767384e+06	1.994984386281224433e+06
6.498495354469890483e-10	2.824976495333942119e+06	1.994974258557605091e+06
6.711611767496282870e-10	2.824968747051910963e+06	1.994963798698004801e+06
6.931717276155404727e-10	2.824960744667047635e+06	1.994952995810112683e+06
7.159041085964887260e-10	2.824952479846117552e+06	1.994941838644408155e+06
7.393819919175865964e-10	2.824943943982600700e+06	1.994930315582445823e+06
7.636298261282244400e-10	2.824935128187728580e+06	1.994918414624755271e+06
7.886728615614152294e-10	2.824926023281226866e+06	1.994906123378347605e+06
8.145371766280743462e-10	2.824916619781756774e+06	1.994893429043809418e+06
8.412497049736117954e-10	2.824906907897043042e+06	1.994880318401972530e+06
8.688382635251186617e-10	2.824896877513674088e+06	1.994866777800151845e+06
8.973315814583522479e-10	2.824886518186570611e+06	1.994852793137924280e+06
9.267593301146878953e-10	2.824875819128111936e+06	1.994838349852447864e+06
9.571521538991863169e-10	2.824864769196899608e+06	1.994823432903296547e+06
9.885417021919573871e-10	2.824853356886155903e+06	1.994808026756796520e+06
1.020960662306046580e-09	2.824841644629985560e+06	1.994793002428991022e+06
1.054442793526168950e-09	2.824829590232459828e+06	1.994777986202417174e+06
1.089022962263730067e-09	2.824817140514198691e+06	1.994762477522718487e+06
1.124737178364752061e-09	2.824804282510764897e+06	1.994746460240026470e+06
1.161622632608501755e-09	2.824791002832555212e+06	1.994729917674842291e+06
1.199717735435884489e-09	2.824777287650858983e+06	1.994712832600667840e+06
1.239062156947916503e-09	2.824763122683455702e+06	1.994695187226065900e+06
1.279696868215940940e-09	2.824748493179743644e+06	1.994676963176134508e+06
1.321664183946605026e-09	2.824733383905379567e+06	1.994658141473371070e+06
1.365007806546013663e-09	2.824717779126413167e+06	1.994638702517911093e+06
1.409772871628966933e-09	2.824701662592903711e+06	1.994618626067118021e+06
1.456005995020649598e-09	2.824685017521998379e+06	1.994597891214503441e+06
1.503755321299737753e-09	2.824667826580455061e+06	1.994576476367956027e+06
1.553070573933460069e-09	2.824650071866591927e+06	1.994554359227256849e+06
1.604003107056820079e-09	2.824631734891647939e+06	1.994531516760857776e+06
1.656605958949914401e-09	2.824612796560526360e+06	1.994507925181896659e+06
1.710933907269014249e-09	2.824593237151912414e+06	1.994483559923428111e+06
1.767043526088946692e-09	2.824573036297736224e+06	1.994458395612839842e+06
1.824993244816152494e-09	2.824552172961963341e+06	1.994432406045431970e+06
1.884843409033795523e-09	2.824530625418686774e+06	1.994405564157128101e+06
1.946656343342262358e-09	2.824508371229504701e+06	1.994377841996293282e+06
2.010496416260498236e-09	2.824485387220154516e+06	1.994349210694625741e+06
2.076430107255774870e-09	2.824461649456379004e+06	1.994319640437095193e+06
2.144526075971667793e-09	2.824437133219004143e+06	1.994289100430896273e+06
2.214855233726359314e-09	2.824411812978197820e+06	1.994257558873381466e+06
2.287490817355702788e-09	2.824385662366881035e+06	1.994224982918943744e+06
2.362508465477946229e-09	2.824358654153276701e+06	1.994191338644812815e+06
2.439986297259550245e-09	2.824330760212548077e+06	1.994156591015731450e+06
2.520004993764092080e-09	2.824301951497511007e+06	1.994120703847469296e+06
2.602647881969005809e-09	2.824272198008387350e+06	1.994083639769144822e+06
2.688001021537606561e-09	2.824241468761564232e+06	1.994045360184308141e+06
2.776153294436799262e-09	2.824209731757329311e+06	1.994005825230748393e+06
2.867196497493770032e-09	2.824176953946548048e+06	1.993964993738985155e+06
2.961225437988034610e-09	2.824143101196249947e+06	1.993922823189395946e+06
3.058338032378433485e-09	2.824108138254081365e+06	1.993879269667937886e+06
3.158635408267817403e-09	2.824072028711596970e+06	1.993834287820419762e+06
3.262222009711669644e-09	2.824034734966347460e+06	1.993787830805270933e+06
3.369205705980266915e-09	2.823996218182719778e+06	1.993739850244764471e+06
3.479697903887691433e-09	2.823956438251498621e+06	1.993690296174638905e+06
3.593813663804627762e-09	2.823915353748097550e+06	1.993639116992068244e+06
3.711671819475765297e-09	2.823872921889421530e+06	1.993586259401924908e+06
3.833395101766601886e-09	2.823829098489314783e+06	1.993531668361283373e+06
3.959110266468459240e-09	2.823783837912550196e+06	1.993475287022098666e+06
4.088948226294862618e-09	2.823737093027304392e+06	1.993417056672010338e+06
4.223044187206674123e-09	2.823688815156077966e+06	1.993356916673201136e+06
4.361537789208003199e-09	2.823638954025006853e+06	1.993294804399253335e+06
4.504573251759458750e-09	2.823587457711509429e+06	1.993230655169932637e+06
4.652299523960189308e-09	2.823534272590216249e+06	1.993164402183833299e+06
4.804870439655131104e-09	2.823479343277127948e+06	1.993095976448816247e+06
4.962444877628916452e-09	2.823422612571942154e+06	1.993025306710162899e+06
5.125186927053329472e-09	2.823364021398488432e+06	1.992952319376375992e+06
5.293266058360561204e-09	2.823303508743208833e+06	1.992876938442543382e+06
5.466857299720180771e-09	2.823241011591620743e+06	1.992799085411194479e+06
5.646141419303669251e-09	2.823176464862701483e+06	1.992718679210552946e+06
5.831305113526221869e-09	2.823109801341110840e+06	1.992635636110117426e+06
6.022541201461928965e-09	2.823040951607200783e+06	1.992549869633464841e+06
6.220048825634711276e-09	2.822969843964724336e+06	1.992461290468203137e+06
6.424033659394191079e-09	2.822896404366176110e+06	1.992369806372962659e+06
6.634708121092347870e-09	2.822820556335680652e+06	1.992275322081344202e+06
6.852291595284060743e-09	2.822742220889358316e+06	1.992177739202711498e+06
7.077010661181889919e-09	2.822661316453074571e+06	1.992076956119734095e+06
7.309099328602911004e-09	2.822577758777491283e+06	1.991972867882568855e+06
7.548799281653435948e-09	2.822491460850337986e+06	1.991865366099569481e+06
7.796360130405233414e-09	2.822402332805798855e+06	1.991754338824415812e+06
8.052039670825474778e-09	2.822310281830932014e+06	1.991639670439537847e+06
8.316104153230961616e-09	2.822215212069021538e+06	1.991521241535718320e+06
8.588828559546249041e-09	2.822117024519755971e+06	1.991398928787746700e+06
8.870496889654407999e-09	2.822015616936134174e+06	1.991272604825994931e+06
9.161402457138517586e-09	2.821910883717993274e+06	1.991142138103782432e+06
9.461848194721997291e-09	2.821802715802039951e+06	1.991007392760390649e+06
9.772146969725725887e-09	2.821691000548280776e+06	1.990868228479585377e+06
1.009262190987047331e-08	2.821575944197597448e+06	1.990726918034625007e+06
1.042360673976401127e-08	2.821457934173933230e+06	1.990587116003440693e+06
1.076544612842315905e-08	2.821336054043178912e+06	1.990442729202122428e+06
1.111849604819270880e-08	2.821210176886210684e+06	1.990293607274362119e+06
1.148312414543511117e-08	2.821080171621624846e+06	1.990139594932957552e+06
1.185971012337669343e-08	2.820945902869238984e+06	1.989980531798104523e+06
1.224864613750930795e-08	2.820807230809113476e+06	1.989816252230385551e+06
1.265033720395903769e-08	2.820664106311636046e+06	1.989647127192785498e+06
1.306520162124721228e-08	2.820516836778099183e+06	1.989475577326168306e+06
1.349367140588306343e-08	2.820364737579689361e+06	1.989298401527665090e+06
1.393619274224142065e-08	2.820207650328843854e+06	1.989115415296347346e+06
1.439322644719406651e-08	2.820045411443718243e+06	1.988926428080628626e+06
1.486524844997857277e-08	2.819877851977848914e+06	1.988731243079834152e+06
1.535275028780422776e-08	2.819704797444215510e+06	1.988529657039264217e+06
1.585623961771137302e-08	2.819526081204720773e+06	1.988321529792629182e+06
1.637624074521687477e-08	2.819342455692923628e+06	1.988111468575061066e+06
1.691329517029648562e-08	2.819152808231693693e+06	1.987894518456176389e+06
1.746796215127245689e-08	2.818956941332813352e+06	1.987670453516302863e+06
1.804081928719382751e-08	2.818754651031492744e+06	1.987439040426793741e+06
1.863246311931559514e-08	2.818545726673970465e+06	1.987200038207052043e+06
1.924350975230330612e-08	2.818329950698151719e+06	1.986953197973585222e+06
1.987459549580983990e-08	2.818107098407051992e+06	1.986698262680835556e+06
2.052637752709252173e-08	2.817878204275366385e+06	1.986440835417522350e+06
2.119953457536071000e-08	2.817641981513552833e+06	1.986175790163443191e+06
2.189476762856620985e-08	2.817398011889591813e+06	1.985902052821310004e+06
2.261280066337277307e-08	2.817146041347217280e+06	1.985619338336425601e+06
2.335438139906479724e-08	2.816885807498453651e+06	1.985327352305799956e+06
2.412028207618007283e-08	2.816617039350383449e+06	1.985025790671575582e+06
2.491130026067788373e-08	2.816339457022949122e+06	1.984714339404399740e+06
2.572825967447932303e-08	2.816054365936643910e+06	1.984399327423837967e+06
2.657201105324503850e-08	2.815760486265077256e+06	1.984076325166727649e+06
2.744343303228365032e-08	2.815456968888465315e+06	1.983742730137186358e+06
2.834343306151309448e-08	2.815143497740854509e+06	1.983398194948081393e+06
2.927294835042816131e-08	2.814819746390993707e+06	1.983042360819813330e+06
3.023294684405776334e-08	2.814485377702405211e+06	1.982674857206701301e+06
3.122442823092858392e-08	2.814140043482312933e+06	1.982295301411117893e+06
3.224842498408442807e-08	2.813785316693976056e+06	1.981910567194305826e+06
3.330600343624588813e-08	2.813420227552871220e+06	1.981517995656618848e+06
3.439826489022924478e-08	2.813043165411257651e+06	1.981112549840594642e+06
3.552634676578139226e-08	2.812653737617793027e+06	1.980693807537725661e+06
3.669142378402493899e-08	2.812251538644239772e+06	1.980261332693291362e+06
3.789470919074667737e-08	2.811836149663170800e+06	1.979814674952272326e+06
3.913745601980383687e-08	2.811407138111826032e+06	1.979353369190376718e+06
4.042095839796305955e-08	2.810966273402892519e+06	1.978884445732756052e+06
4.174655289253134782e-08	2.810513475862740073e+06	1.978408702139584813e+06
4.311561990318228626e-08	2.810045828948645387e+06	1.977917356662813341e+06
4.452958509942655287e-08	2.809562845679369755e+06	1.977409897642851807e+06
4.598992090522439315e-08	2.809064023103257176e+06	1.976885796640370507e+06
4.749814803228499868e-08	2.808548841774485540e+06	1.976344507886014646e+06
4.905583706365045989e-08	2.808016765212147962e+06	1.975785467712068697e+06
5.066461008921269181e-08	2.807469560983442236e+06	1.975215183729611570e+06
5.232614239486661694e-08	2.806909080012844875e+06	1.974640454501516186e+06
5.404216420705915059e-08	2.806330218219071161e+06	1.974046877182459692e+06
5.581446249454960394e-08	2.805732372807952110e+06	1.973433833654351067e+06
5.764488282925879445e-08	2.805114921216846444e+06	1.972800685528083937e+06
5.953533130814369715e-08	2.804477220466338098e+06	1.972146773478750605e+06
6.148777653810024108e-08	2.803818606490671635e+06	1.971471416559060803e+06
6.350425168595962148e-08	2.803140417866534088e+06	1.970779485076641664e+06
6.558685659571428548e-08	2.802448217831990682e+06	1.970087519438336138e+06
6.773775997517751128e-08	2.801733317282879725e+06	1.969372860972425202e+06
6.995920165435375620e-08	2.800994971761912573e+06	1.968634765473710606e+06
7.225349491787214948e-08	2.800232412397521082e+06	1.967872464330985909e+06
7.462302891391107044e-08	2.799444845103202388e+06	1.967085163726643194e+06
7.707027114212294845e-08	2.798631449750598054e+06	1.966272043810041854e+06
7.959777002314985573e-08	2.797792327211405616e+06	1.965434610852960497e+06
8.220815755240541849e-08	2.796939707970113494e+06	1.964604522253746167e+06
8.490415204088747078e-08	2.796059127309374046e+06	1.963747211121451808e+06
8.768856094587425811e-08	2.795149668241932523e+06	1.962861784700402291e+06
9.056428379445295063e-08	2.794210383708183188e+06	1.961947320957240881e+06
9.353431520292386860e-08	2.793240295589954127e+06	1.961002867620772682e+06
9.660174799522647250e-08	2.792238393691949546e+06	1.960027441190325189e+06
9.976977642363202159e-08	2.791203634689791128e+06	1.959020025911584496e+06
1.030416994950587396e-07	2.790155089027980808e+06	1.958024713801253121e+06
1.064209244064724761e-07	2.789073731587038841e+06	1.957000289435564307e+06
1.099109700929497372e-07	2.787956911318712402e+06	1.955942269347431837e+06
1.135154708920999096e-07	2.786803465229084715e+06	1.954849551774144638e+06
1.172381803286598596e-07	2.785612192184164189e+06	1.953720998820977751e+06
1.210829750232039531e-07	2.784381851659093052e+06	1.952555435276255477e+06
1.250538587290391570e-07	2.783111162446333561e+06	1.951351647387549514e+06
1.291549665014884007e-07	2.781823557070150971e+06	1.950158489183155820e+06
1.333905690039058854e-07	2.780500297768178862e+06	1.948939505433691666e+06
1.377650769549053468e-07	2.779133642532138620e+06	1.947680545438950183e+06
1.422830457214352017e-07	2.777722168204007205e+06	1.946380298188684508e+06
1.469491800624817218e-07	2.776264404953673948e+06	1.945037409678418422e+06
1.517683390283405561e-07	2.774758834748345427e+06	1.943650481499460759e+06
1.567455410205594968e-07	2.773203889771746937e+06	1.942218069382683141e+06
1.618859690178197646e-07	2.771627267466249410e+06	1.940792377151401713e+06
1.671949759731990056e-07	2.770014484481245279e+06	1.939348400019101566e+06
1.726780903884356132e-07	2.768348810710604303e+06	1.937857068043850362e+06
1.783410220710008120e-07	2.766628511615191121e+06	1.936316828236268833e+06
1.841896680799711039e-07	2.764851795772123151e+06	1.934726076677106554e+06
1.902301188668944219e-07	2.763016813009285834e+06	1.933083156847011996e+06
1.964686646180446931e-07	2.761121652478665113e+06	1.931386357901524752e+06
2.029118018046678038e-07	2.759197329896822106e+06	1.929688676966153551e+06
2.095662399480432992e-07	2.757240669862694573e+06	1.927986401379395975e+06
2.164389086064020114e-07	2.755219841687290929e+06	1.926228300121119013e+06
2.235369645909794139e-07	2.753132740993620828e+06	1.924412542403390398e+06
2.308677994187169850e-07	2.750977194392214064e+06	1.922537237398079131e+06
2.384390470093720426e-07	2.748750957217875402e+06	1.920600432267852128e+06
2.462585916350547006e-07	2.746451711192216258e+06	1.918600110132600181e+06
2.543345761304648365e-07	2.744111364674395882e+06	1.916585939168788726e+06
2.626754103723835758e-07	2.741749786400696263e+06	1.914589473954904592e+06
2.712897800372467241e-07	2.739310760800604708e+06	1.912527535199545557e+06
2.801866556459195443e-07	2.736791748009814881e+06	1.910397975715471199e+06
2.893753019050950594e-07	2.734190124869850464e+06	1.908198577899011085e+06
2.988652873550382326e-07	2.731503182196456473e+06	1.905927051420777105e+06
3.086664943337274455e-07	2.728728121958407573e+06	1.903581030840642983e+06
3.187891292677645596e-07	2.725893024751821533e+06	1.901200649026729632e+06
3.292437333007768907e-07	2.723059375712320674e+06	1.898872011192332022e+06
3.400411932703706463e-07	2.720132797912217211e+06	1.896467006304418901e+06
3.511927530450727317e-07	2.717110243777719792e+06	1.893983129925943213e+06
3.627100252330649086e-07	2.713988565790670458e+06	1.891417795487515163e+06
3.746050032748993774e-07	2.710764513210898731e+06	1.888768331593896728e+06
3.868900739327976195e-07	2.707434728691081051e+06	1.886031979242158122e+06
3.995780301895269929e-07	2.704015262389235664e+06	1.883230425664762268e+06
4.126820845702951630e-07	2.700637382552744821e+06	1.880530254935478792e+06
4.262158829015325345e-07	2.697148726052561775e+06	1.877741532830992946e+06
4.401935185208874400e-07	2.693545659997697920e+06	1.874861355332694249e+06
4.546295469532399562e-07	2.689824432357478421e+06	1.871886723185459618e+06
4.695390010680058238e-07	2.685981168054388370e+06	1.868814538774399320e+06
4.849374067335232931e-07	2.682011864928785246e+06	1.865641602899172343e+06
5.008407989848212921e-07	2.677912389571272302e+06	1.862364611442521447e+06
5.172657387216018967e-07	2.673910043868524488e+06	1.859247446665789001e+06
5.342293299538352136e-07	2.669781595476158895e+06	1.856034003437118139e+06
5.517492376129122323e-07	2.665517755725524388e+06	1.852715176199226175e+06
5.698437059469141914e-07	2.661114084493322764e+06	1.849287508911782410e+06
5.885315775191450570e-07	2.656565996043602005e+06	1.845747432194539346e+06
6.078323128297229089e-07	2.651868754252428189e+06	1.842091259610381909e+06
6.277660105806500796e-07	2.647017467675955500e+06	1.838315183826477500e+06
6.483534286054720147e-07	2.642275700066439342e+06	1.834701272243315354e+06
6.696160054853222944e-07	2.637429321382486727e+06	1.831023031021432951e+06
6.915758828738524922e-07	2.632424007008816581e+06	1.827224162864745595e+06
7.142559285543126448e-07	2.627254544692091644e+06	1.823300711845264304e+06
7.376797602527731619e-07	2.621915551244524773e+06	1.819248592301402008e+06
7.618717702322991504e-07	2.616401466938128229e+06	1.815063584583395161e+06
7.868571506936852863e-07	2.610706549715124071e+06	1.810741330659197411e+06
8.126619200091945450e-07	2.605124442987925839e+06	1.806573091387506109e+06
8.393129498166364485e-07	2.599485354159163311e+06	1.802392633075678255e+06
8.668379930019773693e-07	2.593661332923993934e+06	1.798075077754215803e+06
8.952657125996391396e-07	2.587646314473727252e+06	1.793615929363440489e+06
9.246257116405743783e-07	2.581434035105896182e+06	1.789010544396603014e+06
9.549485639791965964e-07	2.575018025701591279e+06	1.784254127064394299e+06
9.862658461312820294e-07	2.568391604988883249e+06	1.779341724300881149e+06
1.018610170155975315e-06	2.561865148820250761e+06	1.774560360029502539e+06
1.052015217616159169e-06	2.555366485343307257e+06	1.769844859141827095e+06
1.086515774652537176e-06	2.548654699939806014e+06	1.764974714666677173e+06
1.122147768207980340e-06	2.541722803333299700e+06	1.759944855109057855e+06
1.158948303439811928e-06	2.534563577035892289e+06	1.754750042655656347e+06
1.196955702359042833e-06	2.527169565831315238e+06	1.749384867720476585e+06
1.236209543736769070e-06	2.519533070011477917e+06	1.743843743311599363e+06
1.276750704319264407e-06	2.511958461203064304e+06	1.738390801355657168e+06
1.318621401394748678e-06	2.504546511311977170e+06	1.733114264332555467e+06
1.361865236756082925e-06	2.496891488511215430e+06	1.727664684692320880e+06
1.406527242105236574e-06	2.488985421289869584e+06	1.722036387548713712e+06
1.452653925946781372e-06	2.480820076713465620e+06	1.716223511909121647e+06
1.500293322019216825e-06	2.472386951850654092e+06	1.710220004571251338e+06
1.549495039314631713e-06	2.463677264918725938e+06	1.704019613819662016e+06
1.600310313738701654e-06	2.454955161676692311e+06	1.697838967932739062e+06
1.652792061464893799e-06	2.446594902455789503e+06	1.691984636681470554e+06
1.706994934038407828e-06	2.437960470774963498e+06	1.685938314206252107e+06
1.762975375287203917e-06	2.429042875221893191e+06	1.679693704206363298e+06
1.820791680099462520e-06	2.419832829513297416e+06	1.673244303895589430e+06
1.880504055128583443e-06	2.410320742824727204e+06	1.666583397230585804e+06
1.942174681489024486e-06	2.400496709803215694e+06	1.659704047917166259e+06
2.005867779508234000e-06	2.390537419502029195e+06	1.652744314496396575e+06
2.071649675602067297e-06	2.381217860309164971e+06	1.646307115169622004e+06
2.139588871343421664e-06	2.371592668670967221e+06	1.639658809616616694e+06
2.209756114795903333e-06	2.361651821453326847e+06	1.632792474665285554e+06
2.282224474186896537e-06	2.351384966816137079e+06	1.625700960099959746e+06
2.357069413996727979e-06	2.340781413433468901e+06	1.618376881215564674e+06
2.434368873543112862e-06	2.329830119360228069e+06	1.610812611127602402e+06
2.514203348142796913e-06	2.318559585024482105e+06	1.603029985542536248e+06
2.596655972934872394e-06	2.308298312405261677e+06	1.596018835892113158e+06
2.681812609453013329e-06	2.297700524101347663e+06	1.588777757468460826e+06
2.769761935036891063e-06	2.286755184171072207e+06	1.581299209819100564e+06
2.860595535175745131e-06	2.275450894752021879e+06	1.573575405204436276e+06
2.954407998880380251e-06	2.263775884191939607e+06	1.565598300488040317e+06
3.051297017182871440e-06	2.251717994790388737e+06	1.557359588760980172e+06
3.151363484866476280e-06	2.239264670138405636e+06	1.548850690691473894e+06
3.254711605531848180e-06	2.227930598091718741e+06	1.541160795541595435e+06
3.361449000108768764e-06	2.216411122258232906e+06	1.533352616954570403e+06
3.471686818926559579e-06	2.204513868302942254e+06	1.525288371244008653e+06
3.585539857459816780e-06	2.192226447093614843e+06	1.516959660757240141e+06
3.703126675869923221e-06	2.179536063199753407e+06	1.508357812442827970e+06
3.824569722466998750e-06	2.166429501568143722e+06	1.499473868818936870e+06
3.949995461220647668e-06	2.152893113761445507e+06	1.490298578645516653e+06
4.079534503452449404e-06	2.140445419204995036e+06	1.481893349426366156e+06
4.213321743847289341e-06	2.128089084242472425e+06	1.473561568722735625e+06
4.351496500925044872e-06	2.115327526587354485e+06	1.464956549504522234e+06
4.494202662119142613e-06	2.102147457070067991e+06	1.456069330987890018e+06
4.641588833612781958e-06	2.088535150706288870e+06	1.446890658522499260e+06
4.793808495089106764e-06	2.074476432404512074e+06	1.437410973954234738e+06
4.951020159556351225e-06	2.059956662204903085e+06	1.427620405671877321e+06
5.113387538414320594e-06	2.046420865612432826e+06	1.418507412478578975e+06
5.281079711934330620e-06	2.033345138760566711e+06	1.409713825462334789e+06
5.454271305329836335e-06	2.019840596951947780e+06	1.400631855117286788e+06
5.633142670601352205e-06	2.005893177315028151e+06	1.391252043989477912e+06
5.817880074344935696e-06	1.991488355790153379e+06	1.381564624470281182e+06
6.008675891719681185e-06	1.976611132005030988e+06	1.371559508624966722e+06
6.205728806776500758e-06	1.961246013654176611e+06	1.361226277687686728e+06
6.409244019356456972e-06	1.946676563742945902e+06	1.351429586637386819e+06
6.619433458774388568e-06	1.933027703408119967e+06	1.342253603540914599e+06
6.836516004510238809e-06	1.918931232357613277e+06	1.332776696538700256e+06
7.060717714137765353e-06	1.904372471318002557e+06	1.322988996911928291e+06
7.292272058728313350e-06	1.889336259613025002e+06	1.312880312299792189e+06
7.531420165974376510e-06	1.873806939376106253e+06	1.302440116085747723e+06
7.778411071286482598e-06	1.857768339245135197e+06	1.291657536435683258e+06
8.033501977124735881e-06	1.842249797354012262e+06	1.281219278224387439e+06
8.296958520834915102e-06	1.828196597533752443e+06	1.271755961273034336e+06
8.569055051268345481e-06	1.813682526792784454e+06	1.261982297379198251e+06
8.850074914473438512e-06	1.798692470992812887e+06	1.251888108798097121e+06
9.140310748756224233e-06	1.783210820331431925e+06	1.241462884008539841e+06
9.440064789417603028e-06	1.767221453086947324e+06	1.230695766766814049e+06
9.749649183484097127e-06	1.750707718830125872e+06	1.219575544801605633e+06
1.006938631476026946e-05	1.734354283314044587e+06	1.208556749476197641e+06
1.039960913954120295e-05	1.720079959065929754e+06	1.198913511934662936e+06
1.074066153333432437e-05	1.705337512180774705e+06	1.188954027003123192e+06
1.109289864895222712e-05	1.690111590702190762e+06	1.178667923433202319e+06
1.145668728634872662e-05	1.674386339210497448e+06	1.168044489854215411e+06
1.183240627458378028e-05	1.658145382311777212e+06	1.157072663618947146e+06
1.222044686631488820e-05	1.641371807585455012e+06	1.145741019283631584e+06
1.262121314522546164e-05	1.624324934277078370e+06	1.134221462332871277e+06
1.303512244681508904e-05	1.610017876066520577e+06	1.124513610221035313e+06
1.346260579298911035e-05	1.595241621717398521e+06	1.114487391701682936e+06
1.390410834090069648e-05	1.579980784068132052e+06	1.104132366033828352e+06
1.436008984651260800e-05	1.564219471339297947e+06	1.093437750075181713e+06
1.483102514336102853e-05	1.547941270584831946e+06	1.082392407053196104e+06
1.531740463702079875e-05	1.531129230600499315e+06	1.070984834967850707e+06
1.581973481578601704e-05	1.513765844271870097e+06	1.059203154614120256e+06
1.633853877809860416e-05	1.499397593806358520e+06	1.049407098555333214e+06
1.687435677727375848e-05	1.484777679750224575e+06	1.039435873608179856e+06
1.742774678408917511e-05	1.469678309531942941e+06	1.029137645011981484e+06
1.799928506782476860e-05	1.454083759515206562e+06	1.018501688769730157e+06
1.858956679635688644e-05	1.437977790411274880e+06	1.007516929193812422e+06
1.919920665593282809e-05	1.421343630368285580e+06	9.961719273724092636e+05
1.982883949127071257e-05	1.404163957505988656e+06	9.844548692576522008e+05
2.047912096665083489e-05	1.389586462543121539e+06	9.744705048607599456e+05
2.115072824868794552e-05	1.375299561905710259e+06	9.646727394367930247e+05
2.184436071149428344e-05	1.360544126191942720e+06	9.545536589223421179e+05
2.256074066496859061e-05	1.345304789919595700e+06	9.441027258751542540e+05
2.330061410696924993e-05	1.329565683699573390e+06	9.333090572803802788e+05
2.406475150015422205e-05	1.313310417710422305e+06	9.221614132176194107e+05
2.485394857429798490e-05	1.296522064630884910e+06	9.106481851562917000e+05
