Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
1.210829750232039531e-07	9.293376826641024672e+04	7.727324201059226471e+04
1.250538587290391570e-07	9.516644433707170538e+04	7.895068047016617493e+04
1.291549665014884007e-07	9.731388202027956140e+04	8.053844803749979474e+04
1.333905690039058854e-07	9.948967302631506755e+04	8.213987237430438108e+04
1.377650769549053468e-07	1.017368185151051584e+05	8.379381499292295484e+04
1.422830457214352017e-07	1.040576585377830052e+05	8.550199821632845851e+04
1.469491800624817218e-07	1.064546098868314148e+05	8.726620085061402642e+04
1.517683390283405561e-07	1.089301686127945723e+05	8.908826003734167898e+04
1.567455410205594968e-07	1.114869126235253061e+05	9.097007316663851088e+04
1.618859690178197646e-07	1.139661021215526416e+05	9.277129938773516915e+04
1.671949759731990056e-07	1.164410176106316212e+05	9.455614608301151020e+04
1.726780903884356132e-07	1.189970972896968888e+05	9.639952634717577894e+04
1.783410220710008120e-07	1.216370029166005988e+05	9.830335977292800089e+04
1.841896680799711039e-07	1.243634835408299550e+05	1.002696289054961235e+05
1.902301188668944219e-07	1.271793783662131318e+05	1.023003813071472978e+05
1.964686646180446931e-07	1.300876197075067903e+05	1.043977316894044779e+05
2.029118018046678038e-07	1.329345812373265799e+05	1.064306190621008282e+05
2.095662399480432992e-07	1.357287907756797504e+05	1.084058921826804872e+05
2.164389086064020114e-07	1.386146356667685614e+05	1.104459438557162648e+05
2.235369645909794139e-07	1.415951210674203467e+05	1.125528984764700581e+05
2.308677994187169850e-07	1.446733506877749169e+05	1.147289501091769635e+05
2.384390470093720426e-07	1.478525300233138842e+05	1.169763647718201682e+05
2.462585916350547006e-07	1.511359696928841586e+05	1.192974827958355163e+05
2.543345761304648365e-07	1.543861230929801241e+05	1.215791090115013649e+05
2.626754103723835758e-07	1.575147095497613191e+05	1.237484407101325487e+05
2.712897800372467241e-07	1.607458971606780542e+05	1.259889150602637237e+05
2.801866556459195443e-07	1.640830507030744629e+05	1.283028651660786272e+05
2.893753019050950594e-07	1.675296453012662241e+05	1.306927006452876085e+05
2.988652873550382326e-07	1.710892700453389261e+05	1.331609101383675879e+05
3.086664943337274455e-07	1.747656317286257108e+05	1.357100639000930532e+05
3.187891292677645596e-07	1.784521352203483984e+05	1.382554982577613846e+05
3.292437333007768907e-07	1.819228706997678091e+05	1.406181883094089280e+05
3.400411932703706463e-07	1.855074280187964032e+05	1.430583621479078429e+05
3.511927530450727317e-07	1.892095399341506127e+05	1.455785608332759584e+05
3.627100252330649086e-07	1.930330616173029703e+05	1.481814087589133123e+05
3.746050032748993774e-07	1.969819746690404427e+05	1.508696163844976400e+05
3.868900739327976195e-07	2.010603912656809262e+05	1.536459830585054879e+05
3.995780301895269929e-07	2.052120099230811466e+05	1.564672176867584931e+05
4.126820845702951630e-07	2.090228802511012764e+05	1.590172277615256025e+05
4.262158829015325345e-07	2.129587270499068545e+05	1.616508647330853855e+05
4.401935185208874400e-07	2.170236488893531787e+05	1.643708711230992340e+05
4.546295469532399562e-07	2.212218787507956731e+05	1.671800793934914400e+05
4.695390010680058238e-07	2.255577884350782842e+05	1.700814148960156599e+05
4.849374067335232931e-07	2.300358931150817371e+05	1.730778989185520913e+05
5.008407989848212921e-07	2.346608560375710658e+05	1.761726518313070992e+05
5.172657387216018967e-07	2.388110131919838313e+05	1.789075375154872017e+05
5.342293299538352136e-07	2.430833325237075915e+05	1.817218463875686575e+05
5.517492376129122323e-07	2.474957614225873840e+05	1.846284497646471136e+05
5.698437059469141914e-07	2.520528947443175130e+05	1.876303744202717207e+05
5.885315775191450570e-07	2.567594780316525430e+05	1.907307463902182935e+05
6.078323128297229089e-07	2.616204124561499921e+05	1.939327942277683178e+05
6.277660105806500796e-07	2.666407599219743861e+05	1.972398523657424666e+05
6.483534286054720147e-07	2.711906107132500620e+05	2.002030446855266928e+05
6.696160054853222944e-07	2.757693347153161885e+05	2.031777141900250281e+05
6.915758828738524922e-07	2.804982167435607407e+05	2.062499371834707854e+05
7.142559285543126448e-07	2.853821811901979963e+05	2.094229129063817963e+05
7.376797602527731619e-07	2.904263139415644109e+05	2.126999455175110197e+05
7.618717702322991504e-07	2.956358676742754178e+05	2.160844475346118852e+05
7.868571506936852863e-07	3.010162673250683001e+05	2.195799433880428551e+05
8.126619200091945450e-07	3.059530572255415027e+05	2.227620992979070870e+05
8.393129498166364485e-07	3.107907838509639259e+05	2.258684918624326237e+05
8.668379930019773693e-07	3.157871624241642421e+05	2.290767577383468160e+05
8.952657125996391396e-07	3.209473958932382520e+05	2.323902378335863468e+05
9.246257116405743783e-07	3.262768578355699428e+05	2.358123826202681812e+05
9.549485639791965964e-07	3.317810980535724666e+05	2.393467557278169261e+05
9.862658461312820294e-07	3.374658483539418667e+05	2.429970376539293211e+05
1.018610170155975315e-06	3.427615145872589201e+05	2.463809460918301484e+05
1.052015217616159169e-06	3.477921974577590590e+05	2.495815583325567713e+05
1.086515774652537176e-06	3.529878602243661298e+05	2.528871337936942582e+05
1.122147768207980340e-06	3.583539133585458039e+05	2.563011147159179091e+05
1.158948303439811928e-06	3.638959447667236673e+05	2.598270562272622774e+05
1.196955702359042833e-06	3.696197256092188181e+05	2.634686300452328287e+05
1.236209543736769070e-06	3.755312163100067992e+05	2.672296283003270510e+05
1.276750704319264407e-06	3.811398385614868021e+05	2.707889644873765646e+05
1.318621401394748678e-06	3.862786155199438217e+05	2.740372742539013270e+05
1.361865236756082925e-06	3.915859172911446076e+05	2.773921114684089553e+05
1.406527242105236574e-06	3.970672706011445844e+05	2.808569696699978667e+05
1.452653925946781372e-06	4.027283834234994720e+05	2.844354569674453232e+05
1.500293322019216825e-06	4.085751509232260287e+05	2.881312997964876122e+05
1.549495039314631713e-06	4.146136615956989699e+05	2.919483468003232265e+05
1.600310313738701654e-06	4.204693182300884509e+05	2.956465476112363976e+05
1.652792061464893799e-06	4.256138062266922789e+05	2.988873666075593210e+05
1.706994934038407828e-06	4.309270063280054019e+05	3.022344673940647044e+05
1.762975375287203917e-06	4.364144514022724470e+05	3.056913354535690160e+05
1.820791680099462520e-06	4.420818557666704291e+05	3.092615705743641593e+05
1.880504055128583443e-06	4.479351211378750741e+05	3.129488905988334445e+05
1.942174681489024486e-06	4.539803427777785109e+05	3.167571352950043511e+05
2.005867779508234000e-06	4.599956946777104167e+05	3.205465130974954227e+05
2.071649675602067297e-06	4.650289676012989949e+05	3.237169599315806990e+05
2.139588871343421664e-06	4.702273053610919160e+05	3.269913807196533307e+05
2.209756114795903333e-06	4.755961212141414289e+05	3.303731852596607059e+05
2.282224474186896537e-06	4.811410059438135359e+05	3.338658951729596592e+05
2.357069413996727979e-06	4.868677336817171308e+05	3.374731475715361303e+05
2.434368873543112862e-06	4.927822679205580498e+05	3.411986988454879029e+05
2.514203348142796913e-06	4.988482375079462654e+05	3.450199376421043999e+05
2.596655972934872394e-06	5.036435326969869784e+05	3.480511145710602868e+05
2.681812609453013329e-06	5.085960883062242065e+05	3.511816981347998953e+05
2.769761935036891063e-06	5.137110616489803651e+05	3.544149483472624561e+05
2.860595535175745131e-06	5.189937791712847538e+05	3.577542321336696623e+05
2.954407998880380251e-06	5.244497419985365123e+05	3.612030268366531236e+05
3.051297017182871440e-06	5.300846316640678560e+05	3.647649238373646513e+05
3.151363484866476280e-06	5.359043160255729454e+05	3.684436322953373310e+05
3.254711605531848180e-06	5.404985172429619124e+05	3.713665276891563553e+05
3.361449000108768764e-06	5.450706649485845119e+05	3.742783969856555341e+05
3.471686818926559579e-06	5.497927550125065027e+05	3.772857602551162126e+05
3.585539857459816780e-06	5.546697047541722422e+05	3.803917491967819515e+05
3.703126675869923221e-06	5.597065927551977802e+05	3.835995982131326455e+05
3.824569722466998750e-06	5.649086641479231184e+05	3.869126477780112764e+05
3.949995461220647668e-06	5.702813360773960594e+05	3.903343479152043001e+05
4.079534503452449404e-06	5.746012664715223946e+05	3.931087237924866495e+05
4.213321743847289341e-06	5.786622778974757530e+05	3.957265020757172024e+05
4.351496500925044872e-06	5.828564691044627689e+05	3.984301296959693427e+05
4.494202662119142613e-06	5.871882076877000509e+05	4.012224220592366182e+05
4.641588833612781958e-06	5.916620044765175553e+05	4.041062869019965292e+05
4.793808495089106764e-06	5.962825182316839928e+05	4.070847273191649583e+05
4.951020159556351225e-06	6.010545604967791587e+05	4.101608448913513566e+05
5.113387538414320594e-06	6.049787714179803152e+05	4.127145782049818663e+05
5.281079711934330620e-06	6.084098980354524683e+05	4.149661988585793879e+05
5.454271305329836335e-06	6.119535475305245491e+05	4.172916608078947174e+05
5.633142670601352205e-06	6.156134100608021254e+05	4.196933856584254536e+05
5.817880074344935696e-06	6.193932968016206287e+05	4.221738744315725635e+05
6.008675891719681185e-06	6.232971439147879137e+05	4.247357101690627751e+05
6.205728806776500758e-06	6.273290166474843863e+05	4.273815606227846583e+05
6.409244019356456972e-06	6.307351458953702822e+05	4.296393374615359935e+05
6.619433458774388568e-06	6.334373696884517558e+05	4.314602036660404410e+05
6.836516004510238809e-06	6.362282121864124201e+05	4.333407846895818366e+05
7.060717714137765353e-06	6.391105796159215970e+05	4.352830388636421412e+05
7.292272058728313350e-06	6.420874735125736333e+05	4.372889887426592759e+05
7.531420165974376510e-06	6.451619938465175219e+05	4.393607232102017151e+05
7.778411071286482598e-06	6.483373422505923081e+05	4.415003996542142122e+05
8.033501977124735881e-06	6.511078051274419995e+05	4.433865773959838552e+05
8.296958520834915102e-06	6.530084129959074780e+05	4.447237276858123951e+05
8.569055051268345481e-06	6.549713507899020333e+05	4.461047294609310338e+05
8.850074914473438512e-06	6.569986626026246231e+05	4.475310208190444973e+05
9.140310748756224233e-06	6.590924595627612434e+05	4.490040870198854245e+05
9.440064789417603028e-06	6.612549220328984084e+05	4.505254620318818488e+05
9.749649183484097127e-06	6.634883018800285645e+05	4.520967301295449724e+05
1.006938631476026946e-05	6.655165113340306561e+05	4.535387913546871278e+05
1.039960913954120295e-05	6.665737559948663693e+05	4.543546496719641727e+05
1.074066153333432437e-05	6.676656727109268541e+05	4.551972638440401643e+05
1.109289864895222712e-05	6.687933985429684399e+05	4.560675113220005296e+05
1.145668728634872662e-05	6.699581078413500218e+05	4.569662983327037655e+05
1.183240627458378028e-05	6.711610134689352708e+05	4.578945608224751777e+05
1.222044686631488820e-05	6.724033680641013198e+05	4.588532654317491688e+05
1.262121314522546164e-05	6.735999991683490807e+05	4.597857057762164040e+05
1.303512244681508904e-05	6.738053309736575466e+05	4.600609745734682074e+05
1.346260579298911035e-05	6.740173965804753825e+05	4.603452707371314755e+05
1.390410834090069648e-05	6.742364168220181018e+05	4.606388903172676219e+05
1.436008984651260800e-05	6.744626197736670729e+05	4.609421390728204278e+05
1.483102514336102853e-05	6.746962409904745873e+05	4.612553327900164877e+05
1.531740463702079875e-05	6.749375237524579279e+05	4.615787976112065953e+05
1.581973481578601704e-05	6.751867193179371534e+05	4.619128703744928935e+05
1.633853877809860416e-05	6.746138870769912610e+05	4.616824787940550596e+05
1.687435677727375848e-05	6.739711374281900935e+05	4.614090917993909679e+05
1.742774678408917511e-05	6.733073089769653743e+05	4.611267391515266499e+05
1.799928506782476860e-05	6.726217104496426182e+05	4.608351268242690130e+05
1.858956679635688644e-05	6.719136279024123214e+05	4.605339511489147553e+05
1.919920665593282809e-05	6.711823239778691204e+05	4.602228984980267123e+05
1.982883949127071257e-05	6.704270371371691581e+05	4.599016449588401010e+05
2.047912096665083489e-05	6.691483606276044156e+05	4.592036844182130881e+05
2.115072824868794552e-05	6.677066763901027152e+05	4.583939214681436424e+05
2.184436071149428344e-05	6.662177125045204302e+05	4.575576025592087535e+05
2.256074066496859061e-05	6.646799184474734357e+05	4.566938567958566127e+05
2.330061410696924993e-05	6.630916928465790115e+05	4.558017847217491944e+05
