Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
1.633853877809860416e-05	5.127120309910224751e+05	3.520210565008991398e+05
1.687435677727375848e-05	5.115138236270986963e+05	3.513376999849317945e+05
1.742774678408917511e-05	5.102763213738917839e+05	3.506319329752181657e+05
1.799928506782476860e-05	5.089982355660417816e+05	3.499030205256236950e+05
1.858956679635688644e-05	5.076782352767539560e+05	3.491502035876524169e+05
1.919920665593282809e-05	5.063149459318460431e+05	3.483726982200163766e+05
1.982883949127071257e-05	5.049069478783438099e+05	3.475696947722831392e+05
2.047912096665083489e-05	5.032650322747252649e+05	3.465804716793961707e+05
2.115072824868794552e-05	5.015236832344342838e+05	3.455199842668183264e+05
2.184436071149428344e-05	4.997252271191896871e+05	3.444247184538416332e+05
2.256074066496859061e-05	4.978677911177777569e+05	3.432935336921484559e+05
2.330061410696924993e-05	4.959494410006427788e+05	3.421252520294446731e+05
