# Frequency (Hz)	Real Part (Ohm)
1000.0	4.1259987070446655
1018.6101701559753	4.1423261369684
1037.566678745186	4.158957423141226
1056.875971184804	4.175898220379641
1076.544612842316	4.19315428873724
1096.5792912678098	4.210731495463197
1116.9868184678226	4.2286358169971905
1137.7741332214914	4.246873341001461
1158.9483034398106	4.265450268430673
1180.5165285688056	4.2843729156403185
1202.4861420374123	4.303647716534336
1224.8646137509306	4.323281224752714
1247.6595526308697	4.343280115899796
1270.8787092020582	4.36451385776872
1294.529978227916	4.386970949658105
1318.6214013947485	4.409845971848758
1343.1611700460153	4.4331467020947
1368.1576279674719	4.456881062895281
1393.6192742241421	4.481057124188902
1419.5547660501015	4.505683106096899
1445.9729217920196	4.530767381718461
1472.8827239075017	4.5563184799775795
1500.2933220192183	4.582345088522974
1528.2140360258693	4.608856056681979
1556.654359271062	4.6358603984694255
1585.6239617711371	4.663425631673117
1615.1326935030913	4.693800058786598
1645.1905877536624	4.724739759157051
1675.8078645307671	4.756255252615972
1706.994934038408	4.788357254770715
1738.7624002162504	4.821056680647904
1771.1210643450886	4.854364648404671
1804.0819287193829	4.88829248310894
1837.6562003881704	4.922851720590079
1871.8552949655793	4.958054111361205
1906.690840512252	4.993911624614476
1942.1746814890264	5.030436452290764
1978.3188827841643	5.067641013225022
2015.1357338155585	5.106894385302103
2052.6377527092523	5.148056236789295
2090.83769055575	5.189984117336599
2129.748535745521	5.232692282875169
2169.3835183851843	5.27619525464146
2209.756114795903	5.320507824114615
2250.880052095462	5.365645058045711
2292.7693128656488	5.411622303580635
2335.438139906479	5.458455193478269
2378.9010410788933	5.506159651425792
2423.1727942376006	5.554751897452919
2468.2684522556924	5.6042484534468695
2514.2033481427966	5.654745482938913
2560.9931002584594	5.7077035996607295
2608.6536176225477	5.761647275945876
2657.201105324507	5.8165948532255305
2706.652070033241	5.872565014268015
2757.0233256095826	5.929576789531159
2808.3319988231724	5.9876495636328455
2860.595535175742	6.0468030819419925
2913.8317048327885	6.107057457292199
2968.058608665602	6.1684331768203124
3023.2946844057765	6.230951108932288
3079.5587129142264	6.294632510398673
3136.8698245668766	6.359499033582113
3195.2475057592137	6.424955056975381
3254.711605531848	6.491144363960108
3315.282342319423	6.558565465210326
3376.9803108250912	6.627241284626918
3439.8264890229248	6.69719517272845
3503.8422452906757	6.768450914590628
3569.0493456752297	6.841032737933446
3635.4699612933177	6.914965321358907
3703.126675869927	6.9902738027419895
3772.0424934169973	7.0669837877777955
3842.240846055061	7.145121358687784
3913.745601980384	7.224713083087979
3986.581073580439	7.305363248137013
4060.7720257003652	7.382251739777261
4136.343684063274	7.460571139329966
4213.321743847289	7.540348076234864
4291.732378422157	7.621609675510081
4371.602248248502	7.704383566974956
4452.958509942656	7.78869789464447
4535.828825510186	7.874581326298494
4620.241371751313	7.962063063229184
4706.224849841282	8.05117285016969
4793.808495089107	8.141940985407723
4883.02208687788	8.234398331087279
4973.895958790063	8.328576323702098
5066.461008921268	8.417996233024612
5160.7487103859075	8.504466552865699
5256.791122018419	8.592546100072466
5354.620899273607	8.68226482264002
5454.271305329837	8.773653225900734
5555.7762223988775	8.866742382896405
5659.170163246243	8.961563944943443
5764.488282925873	9.058150152394632
5871.766390733255	9.156533845601214
5981.040962380944	9.256748476078942
6092.349152400711	9.358828117881973
6205.7288067765	9.462807479188422
6321.218475812449	9.56718530451955
6438.857427240419	9.659547889574414
6558.685659571435	9.753629358053194
6680.743915695614	9.849461698668884
6805.073696735207	9.947077495449879
6931.7172761554075	10.046509938818883
7060.717714137772	10.147792836878
7192.118872221193	10.250960626903899
7325.9654282152305	10.356048387056786
7462.302891391108	10.46309184830743
7601.17761795533	10.57212740658604
7742.63682681127	10.68319213515726
7886.728615614156	10.796323797225524
8033.501977124734	10.901003242013541
8183.006815867389	11.00088963643884
8335.293965098195	11.102634933660669
8490.415204088747	11.206273728176361
8648.423275731726	11.311841258292754
8809.37190447399	11.419373418107554
8973.31581458352	11.528906769713748
9140.310748756232	11.640478555631091
9310.413487069076	11.754126711468958
9483.681866285928	11.869889878824887
9660.174799522645	11.987807418423097
9839.952296278227	12.107919423497602
10023.075482838643	12.228190116349527
10209.606623060476	12.336027953689042
10399.609139541202	12.445872671530683
10593.147635183701	12.557761618262095
10790.287915161836	12.671732837330751
10991.097009294961	12.787825080179157
11195.643194838794	12.906077819420775
11403.996019700331	13.026531262261079
11616.226326085018	13.14922636416851
11832.40627458378	13.274204842799746
12052.609368708414	13.401509192184141
12276.910479883603	13.531182697172191
12505.385872903913	13.663269448152777
12738.113231864785	13.78789577694226
12975.171686575868	13.909149232105761
13216.641839466038	14.032659234701857
13462.60579298911	14.15846777946224
13713.147177539457	14.28661764264768
13968.351179887397	14.417152396592465
14228.30457214352	14.55011642451943
14493.095741262152	14.68555493563074
14762.81471909391	14.823513980479518
15037.553212997384	14.964040466627473
15317.404637020798	15.107182174594065
