Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
4.412092863191189219e-10	8.345814324291617368e+02	1.470017201613204179e+03
4.556786265841064474e-10	8.600196757326725674e+02	1.515462199520344939e+03
4.706224849841281415e-10	8.862921594058105939e+02	1.562397553950906513e+03
4.860564232142136024e-10	9.134262421378548424e+02	1.610872140747540243e+03
5.019965133110081441e-10	9.414501798389627538e+02	1.660936438623051345e+03
5.184593543892912175e-10	9.703931550642920456e+02	1.712642581726100616e+03
5.354620899273606527e-10	1.000285307403072920e+03	1.766044413930776955e+03
5.530224256192902378e-10	1.031157764864284445e+03	1.821197544906586700e+03
5.711586478126431938e-10	1.063042676291615862e+03	1.878159408027238669e+03
5.898896425508497150e-10	1.095973244841465657e+03	1.936989320178536445e+03
6.092349152400710261e-10	1.129983762558846820e+03	1.997748543527651918e+03
6.292146109610343618e-10	1.165109646087194051e+03	2.060500349318104782e+03
6.498495354469890483e-10	1.201387473549269998e+03	2.125310083756886343e+03
6.711611767496282870e-10	1.238855022637566663e+03	2.192245236062326512e+03
6.931717276155404727e-10	1.277551309953874124e+03	2.261375508743577029e+03
7.159041085964887260e-10	1.317516631638978652e+03	2.332772890184893186e+03
7.393819919175865964e-10	1.358792605334800783e+03	2.406511729610292605e+03
7.636298261282244400e-10	1.401422213522670972e+03	2.482668814506662329e+03
7.886728615614152294e-10	1.445449848282872608e+03	2.561323450585937735e+03
8.145371766280743462e-10	1.490921357522060362e+03	2.642557544369615698e+03
8.412497049736117954e-10	1.537884092716697296e+03	2.726455688481607922e+03
8.688382635251186617e-10	1.586386958222223484e+03	2.813105249738251132e+03
8.973315814583522479e-10	1.636480462199303929e+03	2.902596460127200316e+03
9.267593301146878953e-10	1.688216769210193661e+03	2.995022510769957080e+03
9.571521538991863169e-10	1.741649754539982496e+03	3.090479648965871547e+03
9.885417021919573871e-10	1.796835060299290717e+03	3.189067278418670867e+03
1.020960662306046580e-09	1.842955527385514642e+03	3.274994530122462947e+03
1.054442793526168950e-09	1.884448855184989725e+03	3.354766497377150699e+03
1.089022962263730067e-09	1.927302945546073033e+03	3.437154564912601927e+03
1.124737178364752061e-09	1.971562424312179473e+03	3.522244527036200452e+03
1.161622632608501755e-09	2.017273380819292015e+03	3.610124991656634393e+03
1.199717735435884489e-09	2.064483415890814285e+03	3.700887472555208660e+03
1.239062156947916503e-09	2.113241691406391965e+03	3.794626484683151830e+03
1.279696868215940940e-09	2.163598981496332726e+03	3.891439642584176454e+03
1.321664183946605026e-09	2.215607725414939068e+03	3.991427762044794235e+03
1.365007806546013663e-09	2.269322082147796209e+03	4.094694965078201221e+03
1.409772871628966933e-09	2.324797986809907343e+03	4.201348788351110670e+03
1.456005995020649598e-09	2.382093208893373685e+03	4.311500295166385513e+03
1.503755321299737753e-09	2.441267412425303064e+03	4.425264191118134477e+03
1.553070573933460069e-09	2.502382218098580779e+03	4.542758943539679422e+03
1.604003107056820079e-09	2.565501267440191441e+03	4.664106904868770471e+03
1.656605958949914401e-09	2.630690289083940570e+03	4.789434440058561449e+03
1.710933907269014249e-09	2.698017167216553844e+03	4.918872058166964052e+03
1.767043526088946692e-09	2.767552012268467479e+03	5.052554548261459786e+03
1.824993244816152494e-09	2.839367233922883315e+03	5.190621119780861591e+03
1.884843409033795523e-09	2.913537616519155563e+03	5.333215547500210960e+03
1.946656343342262358e-09	2.990140396928999962e+03	5.480486321249753928e+03
2.010496416260498236e-09	3.069255344986630007e+03	5.632586800543907884e+03
2.076430107255774870e-09	3.150964846556593329e+03	5.789675374281259792e+03
2.144526075971667793e-09	3.235353989325773455e+03	5.951915625681856909e+03
2.214855233726359314e-09	3.322510651408939339e+03	6.119476502633599921e+03
2.287490817355702788e-09	3.412525592860074084e+03	6.292532493625081770e+03
2.362508465477946229e-09	3.505492550184797437e+03	6.471263809448095344e+03
2.439986297259550245e-09	3.601508333952308021e+03	6.655856570859048588e+03
2.520004993764092080e-09	3.700672929608460436e+03	6.846503002394651048e+03
2.602647881969005809e-09	3.803089601595008389e+03	7.043401632543770575e+03
2.688001021537606561e-09	3.908865000883386074e+03	7.246757500483837248e+03
2.776153294436799262e-09	4.018109276035044331e+03	7.456782369597141951e+03
2.867196497493770032e-09	4.130936187903985228e+03	7.673694947989337379e+03
2.961225437988034610e-09	4.247463228100908054e+03	7.897721116239747971e+03
3.058338032378433485e-09	4.367811741342399728e+03	8.129094162620763200e+03
3.158635408267817403e-09	4.492107051812488862e+03	8.368055026031111993e+03
3.262222009711669644e-09	4.620478593668230133e+03	8.614852546896127024e+03
3.369205705980266915e-09	4.753060045825149246e+03	8.869743726296170280e+03
3.479697903887691433e-09	4.889989471162981317e+03	9.132993993593141568e+03
3.593813663804627762e-09	5.031409460296585166e+03	9.404877482833717295e+03
3.711671819475765297e-09	5.177467280061804558e+03	9.685677318217118227e+03
3.833395101766601886e-09	5.328315026870894144e+03	9.975685908924811883e+03
3.959110266468459240e-09	5.484109785097161875e+03	1.027520525361894943e+04
4.088948226294862618e-09	5.645013790653841170e+03	1.058454725492687612e+04
4.223044187206674123e-09	5.811194599937433850e+03	1.090403404423896609e+04
4.361537789208003199e-09	5.982825264311556566e+03	1.123399831715818982e+04
4.504573251759458750e-09	6.160084510312904058e+03	1.157478367995063854e+04
4.652299523960189308e-09	6.343156925767018038e+03	1.192674500735776019e+04
4.804870439655131104e-09	6.532233152007705939e+03	1.229024881214304514e+04
4.962444877628916452e-09	6.727510082400203828e+03	1.266567362675777622e+04
5.125186927053329472e-09	6.929191067374877093e+03	1.305341039752351571e+04
5.293266058360561204e-09	7.137486126184950081e+03	1.345386289174164813e+04
5.466857299720180771e-09	7.352612165608737087e+03	1.386744811815393405e+04
5.646141419303669251e-09	7.574793205824216784e+03	1.429459676119205324e+04
5.831305113526221869e-09	7.804260613691034450e+03	1.473575362946814857e+04
6.022541201461928965e-09	8.041253343682984450e+03	1.519137811897356733e+04
6.220048825634711276e-09	8.286018186721756138e+03	1.566194469146801566e+04
6.424033659394191079e-09	8.538810027171168258e+03	1.614794336855744405e+04
6.634708121092347870e-09	8.799892108259424276e+03	1.664988024197499180e+04
6.852291595284060743e-09	9.069536306205804067e+03	1.716827800059649599e+04
7.077010661181889919e-09	9.348023413337341481e+03	1.770367647473938632e+04
7.309099328602911004e-09	9.635643430490137689e+03	1.825663319831159970e+04
7.548799281653435948e-09	9.932695868999990125e+03	1.882772398939615596e+04
7.796360130405233414e-09	1.023949006259663838e+04	1.941754354987570332e+04
8.052039670825474778e-09	1.055634548952657860e+04	2.002670608472172898e+04
8.316104153230961616e-09	1.088359210523975707e+04	2.065584594159310655e+04
8.588828559546249041e-09	1.122157068598662590e+04	2.130561827141010144e+04
8.870496889654407999e-09	1.157063318368344699e+04	2.197669971059181262e+04
9.161402457138517586e-09	1.193114309241518458e+04	2.266978908566725659e+04
9.461848194721997291e-09	1.230347582695790516e+04	2.338560814099417257e+04
9.772146969725725887e-09	1.268801911371461392e+04	2.412490229034302320e+04
1.009262190987047331e-08	1.306761843714029783e+04	2.486211580185654020e+04
1.042360673976401127e-08	1.341506456359976437e+04	2.555662034078549186e+04
1.076544612842315905e-08	1.377390509263275817e+04	2.627390096988514415e+04
1.111849604819270880e-08	1.414451370061702983e+04	2.701470462492675142e+04
1.148312414543511117e-08	1.452727631854700485e+04	2.777980273724002836e+04
1.185971012337669343e-08	1.492259153392058761e+04	2.856999203703831154e+04
1.224864613750930795e-08	1.533087100580583137e+04	2.938609538308870833e+04
1.265033720395903769e-08	1.574952349311799117e+04	3.022433829218964820e+04
1.306520162124721228e-08	1.616453410124298898e+04	3.106343961238996053e+04
1.349367140588306343e-08	1.659315487100496830e+04	3.193005903543907698e+04
1.393619274224142065e-08	1.703583214400618454e+04	3.282509901014284696e+04
1.439322644719406651e-08	1.749302689950209242e+04	3.374949158087377145e+04
1.486524844997857277e-08	1.796521523443924889e+04	3.470419935814971541e+04
1.535275028780422776e-08	1.845288885923591079e+04	3.569021652104233362e+04
1.585623961771137302e-08	1.895619814941267396e+04	3.670801688938918960e+04
1.637624074521687477e-08	1.945094641917122863e+04	3.772041920882543491e+04
1.691329517029648562e-08	1.996191982580389958e+04	3.876602299092175235e+04
1.746796215127245689e-08	2.048965046832478038e+04	3.984591706874532974e+04
1.804081928719382751e-08	2.103468789579255827e+04	4.096122598335199291e+04
1.863246311931559514e-08	2.159759967957992922e+04	4.211311115481999877e+04
1.924350975230330612e-08	2.217897200441063251e+04	4.330277209168771515e+04
1.987459549580983990e-08	2.277941027877927263e+04	4.453144764005449542e+04
2.052637752709252173e-08	2.337176981276391598e+04	4.575702887196669326e+04
2.119953457536071000e-08	2.397965519885730464e+04	4.701670860744111997e+04
2.189476762856620985e-08	2.460747602322508101e+04	4.831769920214417652e+04
2.261280066337277307e-08	2.525588606322112901e+04	4.966135543462959322e+04
2.335438139906479724e-08	2.592556053665242871e+04	5.104907651305064064e+04
2.412028207618007283e-08	2.661719680491285180e+04	5.248230753221674968e+04
2.491130026067788373e-08	2.733151509917629301e+04	5.396254097843432100e+04
2.572825967447932303e-08	2.804011019906411821e+04	5.544526960649836110e+04
2.657201105324503850e-08	2.876168952343870842e+04	5.696042507431157719e+04
2.744343303228365032e-08	2.950693284831444180e+04	5.852526965950730664e+04
2.834343306151309448e-08	3.027661622824384904e+04	6.014143290336932114e+04
2.927294835042816131e-08	3.107154116828050610e+04	6.181059778755104344e+04
3.023294684405776334e-08	3.189253545862135434e+04	6.353450248663804086e+04
3.122442823092858392e-08	3.274045403662094759e+04	6.531494217818546167e+04
3.224842498408442807e-08	3.358664410255425901e+04	6.710654159086673462e+04
3.330600343624588813e-08	3.444116269367693167e+04	6.892583910234220093e+04
3.439826489022924478e-08	3.532370499291523447e+04	7.080479998798729503e+04
3.552634676578139226e-08	3.623519003026419523e+04	7.274538089216333174e+04
3.669142378402493899e-08	3.717656697506117780e+04	7.474960262685891939e+04
3.789470919074667737e-08	3.814881612439743913e+04	7.681955227604992979e+04
3.913745601980383687e-08	3.915294992394460860e+04	7.895738536907188245e+04
4.042095839796305955e-08	4.016162394862696965e+04	8.111931610455510963e+04
4.174655289253134782e-08	4.117102804930003185e+04	8.329971830277597473e+04
4.311561990318228626e-08	4.221353528685258061e+04	8.555162620656304352e+04
4.452958509942655287e-08	4.329023126978419168e+04	8.787738482636088156e+04
4.598992090522439315e-08	4.440223720883428177e+04	9.027941607660322916e+04
4.749814803228499868e-08	4.555071108454777277e+04	9.276022129775819485e+04
4.905583706365045989e-08	4.673684885313122504e+04	9.532238386108407576e+04
5.066461008921269181e-08	4.793689944981152803e+04	9.792747508699136961e+04
5.232614239486661694e-08	4.912605964069582842e+04	1.005353565872714535e+05
5.404216420705915059e-08	5.035421802124888200e+04	1.032287628622296470e+05
5.581446249454960394e-08	5.162265352664617239e+04	1.060104986739238957e+05
5.764488282925879445e-08	5.293268703439949604e+04	1.088834607658321183e+05
5.953533130814369715e-08	5.428568273984439293e+04	1.118506408793576702e+05
6.148777653810024108e-08	5.568304957673684839e+04	1.149151288692615490e+05
6.350425168595962148e-08	5.710787921375044243e+04	1.180494193020479725e+05
6.558685659571428548e-08	5.850478520780921099e+04	1.211617111095378787e+05
6.773775997517751128e-08	5.994750235945915483e+04	1.243760696925080701e+05
6.995920165435375620e-08	6.143753303333229996e+04	1.276958423034980515e+05
7.225349491787214948e-08	6.297642886370612541e+04	1.311244859672973398e+05
7.462302891391107044e-08	6.456579237028824718e+04	1.346655710808965086e+05
7.707027114212294845e-08	6.620727862699049001e+04	1.383227851314983563e+05
7.959777002314985573e-08	6.789532981495129934e+04	1.420875716198270675e+05
8.220815755240541849e-08	6.953123791814823926e+04	1.457929107307899685e+05
8.490415204088747078e-08	7.122079518903353892e+04	1.496197654445656517e+05
8.768856094587425811e-08	7.296576103767921450e+04	1.535721208327723725e+05
9.056428379445295063e-08	7.476795257353904890e+04	1.576540926563839312e+05
9.353431520292386860e-08	7.662924649768392555e+04	1.618699316516513645e+05
9.660174799522647250e-08	7.855158105709352822e+04	1.662240279565821111e+05
9.976977642363202159e-08	8.053695806303746940e+04	1.707209156825823011e+05
1.030416994950587396e-07	8.245638783772355237e+04	1.751379372360416164e+05
1.064209244064724761e-07	8.442851988645053643e+04	1.796820423256593931e+05
1.099109700929497372e-07	8.646532747702421329e+04	1.843751701235026121e+05
1.135154708920999096e-07	8.856893162650123122e+04	1.892222077893374371e+05
1.172381803286598596e-07	9.074152291012395290e+04	1.942282027560244023e+05
1.210829750232039531e-07	9.298536374246253399e+04	1.993983679856314848e+05
1.250538587290391570e-07	9.530279073336654983e+04	2.047380873979203752e+05
1.291549665014884007e-07	9.755907916596275754e+04	2.100099832443255873e+05
1.333905690039058854e-07	9.985295131353403849e+04	2.153902684582060610e+05
1.377650769549053468e-07	1.022220503832412505e+05	2.209469986833231524e+05
1.422830457214352017e-07	1.046688434218289913e+05	2.266859603865189711e+05
1.469491800624817218e-07	1.071958783821784018e+05	2.326131298002643744e+05
1.517683390283405561e-07	1.098057867766022391e+05	2.387346791459716333e+05
1.567455410205594968e-07	1.125012864171542169e+05	2.450569830613999802e+05
1.618859690178197646e-07	1.151462570827648597e+05	2.513348526594215946e+05
1.671949759731990056e-07	1.178043071807302476e+05	2.576851089743068733e+05
1.726780903884356132e-07	1.205495273190854641e+05	2.642436202426552190e+05
1.783410220710008120e-07	1.233847762159365229e+05	2.710172161298364517e+05
1.841896680799711039e-07	1.263130063402833475e+05	2.780129502782651107e+05
1.902301188668944219e-07	1.293372669865551143e+05	2.852381076526677934e+05
1.964686646180446931e-07	1.324607074499744922e+05	2.927002121262364672e+05
2.029118018046678038e-07	1.355522343614548154e+05	3.001575123706510640e+05
2.095662399480432992e-07	1.386198379812732455e+05	3.076266350685738144e+05
2.164389086064020114e-07	1.417880428394372575e+05	3.153407056430446682e+05
2.235369645909794139e-07	1.450601481265890761e+05	3.233077570940091973e+05
2.308677994187169850e-07	1.484395612294437306e+05	3.315360858614928438e+05
2.384390470093720426e-07	1.519298012790497742e+05	3.400342604650468566e+05
2.462585916350547006e-07	1.555345028154154425e+05	3.488111304265248473e+05
2.543345761304648365e-07	1.591366896148414235e+05	3.576456111424745759e+05
2.626754103723835758e-07	1.626616062584505999e+05	3.663971953826932004e+05
2.712897800372467241e-07	1.663021215984236915e+05	3.754357854819362983e+05
2.801866556459195443e-07	1.700620266630178958e+05	3.847707937204089831e+05
2.893753019050950594e-07	1.739452368062462192e+05	3.944119410515236668e+05
2.988652873550382326e-07	1.779557957851066603e+05	4.043692672247532755e+05
3.086664943337274455e-07	1.820978799705241108e+05	4.146531412404639414e+05
3.187891292677645596e-07	1.862810702188138966e+05	4.250884612319230218e+05
3.292437333007768907e-07	1.903126208776923886e+05	4.352994930204458651e+05
3.400411932703706463e-07	1.944763851596464519e+05	4.458453928590893047e+05
3.511927530450727317e-07	1.987766989750008797e+05	4.567371426557850209e+05
3.627100252330649086e-07	2.032180404290974257e+05	4.679860844671921805e+05
3.746050032748993774e-07	2.078050344855414005e+05	4.796039323096758453e+05
3.868900739327976195e-07	2.125424577823803120e+05	4.916027843576289597e+05
3.995780301895269929e-07	2.173830147845120810e+05	5.038895795275450801e+05
4.126820845702951630e-07	2.219709456035280018e+05	5.157479238253433723e+05
4.262158829015325345e-07	2.267093363838163787e+05	5.279951593453909736e+05
4.401935185208874400e-07	2.316031214194713975e+05	5.406440396710663335e+05
4.546295469532399562e-07	2.366573968234397180e+05	5.537077366360971937e+05
4.695390010680058238e-07	2.418774258343256952e+05	5.671998540409666020e+05
4.849374067335232931e-07	2.472686442972328514e+05	5.811344418191477889e+05
5.008407989848212921e-07	2.528366663243477524e+05	5.955260106679160381e+05
5.172657387216018967e-07	2.580414092295752198e+05	6.092508865422402741e+05
5.342293299538352136e-07	2.634046927512605907e+05	6.234005273352068616e+05
5.517492376129122323e-07	2.689438637182449456e+05	6.380142018047282472e+05
5.698437059469141914e-07	2.746646903121450450e+05	6.531071278108289698e+05
5.885315775191450570e-07	2.805731298805466504e+05	6.686950222791717388e+05
6.078323128297229089e-07	2.866753351406533620e+05	6.847941175677847350e+05
6.277660105806500796e-07	2.929776605863796431e+05	7.014211783705255948e+05
6.483534286054720147e-07	2.989245127039027284e+05	7.173814177609554026e+05
6.696160054853222944e-07	3.049598798845837009e+05	7.336354151209779084e+05
6.915758828738524922e-07	3.111931753139874199e+05	7.504224579670330277e+05
7.142559285543126448e-07	3.176308899959700066e+05	7.677600273829364451e+05
7.376797602527731619e-07	3.242797278051188914e+05	7.856661777399608400e+05
7.618717702322991504e-07	3.311466124677914777e+05	8.041595554976440035e+05
7.868571506936852863e-07	3.382386947720949538e+05	8.232594186211670749e+05
8.126619200091945450e-07	3.450022124092547456e+05	8.417333400198455201e+05
8.393129498166364485e-07	3.517513676474178792e+05	8.602860463264726568e+05
8.668379930019773693e-07	3.587218596222958877e+05	8.794471836627967423e+05
8.952657125996391396e-07	3.659209470128333196e+05	8.992367053613277385e+05
9.246257116405743783e-07	3.733561265444047167e+05	9.196752191187669523e+05
9.549485639791965964e-07	3.810351407954830793e+05	9.407840084557025693e+05
9.862658461312820294e-07	3.889659862603272777e+05	9.625850548800766701e+05
1.018610170155975315e-06	3.966202851918051601e+05	9.838601729435577290e+05
1.052015217616159169e-06	4.041165836463540909e+05	1.004887205423351726e+06
1.086515774652537176e-06	4.118587211991038639e+05	1.026603813796370057e+06
1.122147768207980340e-06	4.198547600773763261e+05	1.049032612519172020e+06
1.158948303439811928e-06	4.281130269070751965e+05	1.072196957683352288e+06
1.196955702359042833e-06	4.366421213835686794e+05	1.096120971337268362e+06
1.236209543736769070e-06	4.454509252269307035e+05	1.120829566605391912e+06
1.276750704319264407e-06	4.540671636357046082e+05	1.145194157779538771e+06
1.318621401394748678e-06	4.623323099780269549e+05	1.168838522114290157e+06
1.361865236756082925e-06	4.708685095789166517e+05	1.193258297038793331e+06
1.406527242105236574e-06	4.796846515573235229e+05	1.218478911935465178e+06
1.452653925946781372e-06	4.887899165484723635e+05	1.244526630136506399e+06
1.500293322019216825e-06	4.981937862640562234e+05	1.271428576273049228e+06
1.549495039314631713e-06	5.079060533659640932e+05	1.299212764521239791e+06
1.600310313738701654e-06	5.175492540957413730e+05	1.326944313564962242e+06
1.652792061464893799e-06	5.265896283150026575e+05	1.353299793806998758e+06
1.706994934038407828e-06	5.359264791832320625e+05	1.380519594958169619e+06
1.762975375287203917e-06	5.455695295726517215e+05	1.408632062190978555e+06
1.820791680099462520e-06	5.555288212144739227e+05	1.437666470250269864e+06
1.880504055128583443e-06	5.658147251557924319e+05	1.467653053938290803e+06
1.942174681489024486e-06	5.764379525594098959e+05	1.498623039599523880e+06
2.005867779508234000e-06	5.871631041926747421e+05	1.529973094400731847e+06
2.071649675602067297e-06	5.969658159341088030e+05	1.559065399649720872e+06
2.139588871343421664e-06	6.070900049791826168e+05	1.589111779250257183e+06
2.209756114795903333e-06	6.175462140898862854e+05	1.620143521814927692e+06
2.282224474186896537e-06	6.283453317752635339e+05	1.652192942057982553e+06
2.357069413996727979e-06	6.394986036300944397e+05	1.685293414446068462e+06
2.434368873543112862e-06	6.510176440454237163e+05	1.719479407952512382e+06
2.514203348142796913e-06	6.628650453061299631e+05	1.754654494623787003e+06
2.596655972934872394e-06	6.733938878318783827e+05	1.786421013307201443e+06
2.681812609453013329e-06	6.842680209256748203e+05	1.819229306454834761e+06
2.769761935036891063e-06	6.954987682991340989e+05	1.853113538780965377e+06
2.860595535175745131e-06	7.070978250219553011e+05	1.888108995422510896e+06
2.954407998880380251e-06	7.190772697005135706e+05	1.924252118682994973e+06
3.051297017182871440e-06	7.314495770558437798e+05	1.961580545981522417e+06
3.151363484866476280e-06	7.442276309141101083e+05	2.000133149046258768e+06
3.254711605531848180e-06	7.556309673857137095e+05	2.034988609207547735e+06
3.361449000108768764e-06	7.671895271520144306e+05	2.070382105813088594e+06
3.471686818926559579e-06	7.791271467872194480e+05	2.106936322651480325e+06
3.585539857459816780e-06	7.914562574581122026e+05	2.144689325231596362e+06
3.703126675869923221e-06	8.041896980082552182e+05	2.183680427410460543e+06
3.824569722466998750e-06	8.173407283276467351e+05	2.223950232332507614e+06
3.949995461220647668e-06	8.309230431608208455e+05	2.265540674711401574e+06
4.079534503452449404e-06	8.432271403437538538e+05	2.303570127000487875e+06
4.213321743847289341e-06	8.553728994920069817e+05	2.341241389653613791e+06
4.351496500925044872e-06	8.679169755554783624e+05	2.380148071266495157e+06
4.494202662119142613e-06	8.808724312306232750e+05	2.420330687072730158e+06
4.641588833612781958e-06	8.942527576015222585e+05	2.461831080992131960e+06
4.793808495089106764e-06	9.080718881887419848e+05	2.504692469204648864e+06
4.951020159556351225e-06	9.223442134589236230e+05	2.548959485153272748e+06
5.113387538414320594e-06	9.354970175563433440e+05	2.590004094878720120e+06
5.281079711934330620e-06	9.480982985188098392e+05	2.629501008402086329e+06
5.454271305329836335e-06	9.611128351122759050e+05	2.670293212616077624e+06
5.633142670601352205e-06	9.745541799443732016e+05	2.712423186231647152e+06
5.817880074344935696e-06	9.884363300768702757e+05	2.755934801037694793e+06
6.008675891719681185e-06	1.002773741601420217e+06	2.800873367586664390e+06
6.205728806776500758e-06	1.017581344693330466e+06	2.847285682378432248e+06
6.409244019356456972e-06	1.031496775668654009e+06	2.891053381502183154e+06
6.619433458774388568e-06	1.044386000203067088e+06	2.931772872413700912e+06
6.836516004510238809e-06	1.057697923400730593e+06	2.973827748113540933e+06
7.060717714137765353e-06	1.071446407550986158e+06	3.017261802187839057e+06
7.292272058728313350e-06	1.085645769553242251e+06	3.062120264421659987e+06
7.531420165974376510e-06	1.100310795825782232e+06	3.108449847898735199e+06
7.778411071286482598e-06	1.115456757703513838e+06	3.156298797645855229e+06
8.033501977124735881e-06	1.130009888898938894e+06	3.202345014183624182e+06
8.296958520834915102e-06	1.142983919487919426e+06	3.243537216928200331e+06
8.569055051268345481e-06	1.156383429931972874e+06	3.286080306918933522e+06
8.850074914473438512e-06	1.170222373728885548e+06	3.330018586140919942e+06
9.140310748756224233e-06	1.184515161977658281e+06	3.375397809450967703e+06
9.440064789417603028e-06	1.199276678385424661e+06	3.422265232224162202e+06
9.749649183484097127e-06	1.214522294766501058e+06	3.470669659562936053e+06
1.006938631476026946e-05	1.229545234770235140e+06	3.518382509207997005e+06
1.039960913954120295e-05	1.242367958264566492e+06	3.559167673629921861e+06
1.074066153333432437e-05	1.255611199538364308e+06	3.601290376585331280e+06
1.109289864895222712e-05	1.269288749359475216e+06	3.644794482291867491e+06
1.145668728634872662e-05	1.283414850760277361e+06	3.689725293482423294e+06
1.183240627458378028e-05	1.298004213869577972e+06	3.736129598580871709e+06
1.222044686631488820e-05	1.313072031230917433e+06	3.784055720424911939e+06
1.262121314522546164e-05	1.328351029438849306e+06	3.832648487344435416e+06
1.303512244681508904e-05	1.340758604827722767e+06	3.872047702576161362e+06
1.346260579298911035e-05	1.353573083325238433e+06	3.912739004509228747e+06
1.390410834090069648e-05	1.366807809209760744e+06	3.954764766780621372e+06
1.436008984651260800e-05	1.380476564381687436e+06	3.998168752659397200e+06
1.483102514336102853e-05	1.394593582715142285e+06	4.042996160619278438e+06
1.531740463702079875e-05	1.409173564880338963e+06	4.089293671405828092e+06
1.581973481578601704e-05	1.424231693652026122e+06	4.137109496647137217e+06
1.633853877809860416e-05	1.436156978582017822e+06	4.174786855779538862e+06
1.687435677727375848e-05	1.448249985528253950e+06	4.212978832958130166e+06
1.742774678408917511e-05	1.460739579395384993e+06	4.252423305789744481e+06
1.799928506782476860e-05	1.473638766145166010e+06	4.293161349533558823e+06
1.858956679635688644e-05	1.486960978266378632e+06	4.335235386500854045e+06
1.919920665593282809e-05	1.500720088762672851e+06	4.378689230231236666e+06
1.982883949127071257e-05	1.514930425599137088e+06	4.423568131117608398e+06
2.047912096665083489e-05	1.526402348646837985e+06	4.459534604505134746e+06
2.115072824868794552e-05	1.537472395723655121e+06	4.494159115423077717e+06
2.184436071149428344e-05	1.548905482026686659e+06	4.529919127894400619e+06
2.256074066496859061e-05	1.560713513330031652e+06	4.566851880388135090e+06
2.330061410696924993e-05	1.572908785854461137e+06	4.604995832598933950e+06
2.406475150015422205e-05	1.585503999072006904e+06	4.644390705496812239e+06
2.485394857429798490e-05	1.598512268930485239e+06	4.685077522690359503e+06
