#Parameters = {C_1=22; C_2=503.88284206549; Conductivity=10000; Conductivity_Mo=17900000; Conductivity_MoGr=1000000; Conductivity_W=18000000; Ip=504.36288377317; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=30; conductivity_copper=59500000; d=-603.88284206549; half_gap_x=30; half_gap_y=8; half_gap_z=50; mu_copper=0.999994; offset_x=5; offset_y=1; sigma_z=5; teta=2.5; thcoll=22; translate_z=-553.88284206549; wakelength=20000}
#"Frequency / GHz"	"Y [Re / Ohm]"	"Y [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	8.9632759345736e-14	-2.7382072813095
0.0020002000200020	-0.18961707316485	-2.6982574374062
0.0040004000400040	-0.34041995756787	-2.5895243835816
0.0060006000600060	-0.42582653465598	-2.4415126041327
0.0080008000800080	-0.43922720345173	-2.2920746933265
0.010001000100010	-0.39455833134358	-2.1750318115206
0.012001200120012	-0.31987902307073	-2.1100626997756
0.014001400140014	-0.24678213191748	-2.0983492300440
0.016001600160016	-0.19985119530155	-2.1250198768823
0.018001800180018	-0.18997909082427	-2.1667485382584
0.020002000200020	-0.21348290904848	-2.2010712879289
0.022002200220022	-0.25648772122022	-2.2137447582037
0.024002400240024	-0.30208762718990	-2.2017332846461
0.026002600260026	-0.33708864698012	-2.1714852755625
0.028002800280028	-0.35583474207346	-2.1340748357746
0.030003000300030	-0.36023367796546	-2.0997556658102
0.032003200320032	-0.35681290733023	-2.0742245886266
0.034003400340034	-0.35269536440350	-2.0577186695417
0.036003600360036	-0.35243787319190	-2.0466354005630
0.038003800380038	-0.35687222067408	-2.0363472800075
0.040004000400040	-0.36394477229659	-2.0236600665874
0.042004200420042	-0.37064866657643	-2.0078891762904
0.044004400440044	-0.37485266462016	-1.9904138404305
0.046004600460046	-0.37616767872983	-1.9733263940808
0.048004800480048	-0.37566834445934	-1.9580873802807
0.050005000500050	-0.37490397157532	-1.9448774175007
0.052005200520052	-0.37489645389996	-1.9328176991165
0.054005400540054	-0.37567091213861	-1.9207359297308
0.056005600560056	-0.37645961755500	-1.9079334627860
0.058005800580058	-0.37632338214925	-1.8945237528566
0.060006000600060	-0.37475597709840	-1.8812360159031
0.062006200620062	-0.37193109168794	-1.8688969838016
0.064006400640064	-0.36851609689915	-1.8579447872978
0.066006600660066	-0.36523563411064	-1.8482466474256
0.068006800680068	-0.36247789256348	-1.8392713982105
0.070007000700070	-0.36016133810558	-1.8304564790958
0.072007200720072	-0.35789312138763	-1.8215248588430
0.074007400740074	-0.35527690701643	-1.8125774022983
0.076007600760076	-0.35216472679973	-1.8039455304447
0.078007800780078	-0.34871369587973	-1.7959317177064
0.080008000800080	-0.34524566651699	-1.7886112010311
0.082008200820082	-0.34202532777485	-1.7818051014797
0.084008400840084	-0.33910387522178	-1.7752161205557
0.086008600860086	-0.33631484837652	-1.7686213482661
0.088008800880088	-0.33340486484211	-1.7619966686768
0.090009000900090	-0.33020254455487	-1.7555052617890
0.092009200920092	-0.32671814644371	-1.7493737130367
0.094009400940094	-0.32312187095281	-1.7437443952379
0.096009600960096	-0.31962867642934	-1.7385961999129
0.098009800980098	-0.31637062240130	-1.7337730059789
0.10001000100010	-0.31333535664712	-1.7290891784261
0.10201020102010	-0.31039956136542	-1.7244384151561
0.10401040104010	-0.30742482257913	-1.7198392542878
0.10601060106011	-0.30434916285428	-1.7153974027865
0.10801080108011	-0.30121812827170	-1.7112185671164
0.11001100110011	-0.29814323709813	-1.7073321502136
0.11201120112011	-0.29522212330149	-1.7036726338259
0.11401140114011	-0.29247491932867	-1.7001244075745
0.11601160116012	-0.28983564306050	-1.6965954993380
0.11801180118012	-0.28719907642688	-1.6930709566162
0.12001200120012	-0.28448883924718	-1.6896140415787
0.12201220122012	-0.28170229817399	-1.6863189511760
0.12401240124012	-0.27890644948174	-1.6832486311304
0.12601260126013	-0.27619175394998	-1.6803974240140
0.12801280128013	-0.27361632541438	-1.6776991852402
0.13001300130013	-0.27117577705406	-1.6750713632312
0.13201320132013	-0.26881470494268	-1.6724641443435
0.13401340134013	-0.26646832860290	-1.6698836226164
0.13601360136014	-0.26410508666895	-1.6673772028849
0.13801380138014	-0.26174318957002	-1.6649942912474
0.14001400140014	-0.25943309135018	-1.6627497083727
0.14201420142014	-0.25722018120085	-1.6606130762300
0.14401440144014	-0.25511337098847	-1.6585289142014
0.14601460146015	-0.25307942666283	-1.6564522110669
0.14801480148015	-0.25106495388966	-1.6543755329794
0.15001500150015	-0.24903020184552	-1.6523308741123
0.15201520152015	-0.24697248640138	-1.6503666918568
0.15401540154015	-0.24492518875077	-1.6485162252977
0.15601560156016	-0.24293469497772	-1.6467775120511
0.15801580158016	-0.24103132121582	-1.6451166367513
0.16001600160016	-0.23921279608770	-1.6434902737547
0.16201620162016	-0.23744950270864	-1.6418717907976
0.16401640164016	-0.23570623926039	-1.6402642262665
0.16601660166017	-0.23396525474258	-1.6386931176148
0.16801680168017	-0.23223574936329	-1.6371855199012
0.17001700170017	-0.23054483886578	-1.6357498615434
0.17201720172017	-0.22891724233601	-1.6343696353859
0.17401740174017	-0.22735768251348	-1.6330140906000
0.17601760176018	-0.22584729028289	-1.6316579248425
0.17801780178018	-0.22435555797488	-1.6302966953334
0.18001800180018	-0.22285929395703	-1.6289482441851
0.18201820182018	-0.22135606406085	-1.6276399913909
0.18401840184018	-0.21986389522276	-1.6263909891633
0.18601860186019	-0.21840828619049	-1.6252004133307
0.18801880188019	-0.21700557767103	-1.6240493192407
0.19001900190019	-0.21565344732902	-1.6229135991006
