#Parameters = {C_1=13.8; C_2=316.07196456835; Conductivity_W=18000000; Ip=316.37308163954; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=30; conductivity_copper=59500000; d=-416.07196456835; half_gap_x=16.2; half_gap_y=30; half_gap_z=50; mu_copper=0.999994; offset=6.48; offset_x=1; offset_y=5; sigma_z=5; teta=2.5; thcoll=13.8; translate_z=-366.07196456835; wakelength=20000}
#"Frequency / GHz"	"X [Re / Ohm]"	"X [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	6.1723639757381e-11	-377.00912964920
0.0020002000200020	-157.31820503002	-336.81326916853
0.0040004000400040	-273.50346354695	-228.34204436245
0.0060006000600060	-320.96807432394	-83.627975650825
0.0080008000800080	-294.12636102152	56.621076883050
0.010001000100010	-209.76337189408	156.78926049477
0.012001200120012	-99.578772941592	197.41751042536
0.014001400140014	1.8025122337050	179.66080187654
0.016001600160016	68.529660207434	122.06570173839
0.018001800180018	90.635616620257	51.666616529171
0.020002000200020	74.475721911402	-6.5945188843770
0.022002200220022	37.259356763375	-37.932006596815
0.024002400240024	-1.3424421920010	-40.608215930031
0.026002600260026	-26.806510760766	-23.430815117988
0.028002800280028	-33.778928975094	0.17505948666174
0.030003000300030	-25.636344965899	18.501860614144
0.032003200320032	-10.706137098745	25.670603235189
0.034003400340034	2.5594577096458	22.325914408102
0.036003600360036	9.1848731028433	13.417748329701
0.038003800380038	8.7921391452702	4.7273099539121
0.040004000400040	4.3595351489245	-0.014904045356871
0.042004200420042	-0.22122418797888	-0.25712002997706
0.044004400440044	-2.3390710367833	2.0808928654271
0.046004600460046	-1.6143809639771	4.3410650953570
0.048004800480048	0.55112156489556	4.7665546758647
0.050005000500050	2.2480560378833	3.2339337395730
0.052005200520052	2.2909600130366	0.91309426097861
0.054005400540054	0.75722625476602	-0.71420371024998
0.056005600560056	-1.3078867834093	-0.79868526170509
0.058005800580058	-2.6810044497554	0.48547380487822
0.060006000600060	-2.7031436867866	2.2117425859376
0.062006200620062	-1.5645223837974	3.3548020242284
0.064006400640064	-0.054298968260681	3.3854609963365
0.066006600660066	0.98658870031308	2.4790643689395
0.068006800680068	1.1452558571971	1.2866614158728
0.070007000700070	0.58668411043257	0.47611699001841
0.072007200720072	-0.15534958819439	0.34682505770612
0.074007400740074	-0.56343345830551	0.72833220084201
0.076007600760076	-0.44297846328997	1.1737808155469
0.078007800780078	0.017607278886079	1.2850412306452
0.080008000800080	0.42913306508062	0.95463850715316
0.082008200820082	0.47916897872393	0.39190560563254
0.084008400840084	0.12275564083665	-0.050703085383627
0.086008600860086	-0.41770539397611	-0.11749784941424
0.088008800880088	-0.81801331181274	0.19951589056747
0.090009000900090	-0.86117491727934	0.67944192272895
0.092009200920092	-0.55726702466397	1.0286755037904
0.094009400940094	-0.11221577602771	1.0629927291460
0.096009600960096	0.21729898018671	0.80218180873303
0.098009800980098	0.28120292812643	0.43071178404171
0.10001000100010	0.10900088707868	0.16479892643274
0.10201020102010	-0.13529868273537	0.11815088218015
0.10401040104010	-0.27402510168500	0.24830099268921
0.10601060106011	-0.22894173424257	0.40636065211826
0.10801080108011	-0.057717644556525	0.44682811088412
0.11001100110011	0.099869640701411	0.32206001890496
0.11201120112011	0.12217059687892	0.10398362866861
0.11401140114011	-0.015629910748615	-0.072881981876853
0.11601160116012	-0.23178230251907	-0.10331778468369
0.11801180118012	-0.39680316978030	0.022979273743867
0.12001200120012	-0.41765340977790	0.22087325426415
0.12201220122012	-0.29232954497796	0.36885155079822
0.12401240124012	-0.10352293531391	0.38553411273881
0.12601260126013	0.039146367520236	0.27455835556166
0.12801280128013	0.067723689450923	0.11302229929495
0.13001300130013	-0.0081661017056177	-0.0039019274574017
0.13201320132013	-0.11712983704809	-0.023490473224103
0.13401340134013	-0.17851891033326	0.037092064884869
0.13601360136014	-0.15508234052591	0.11033845273036
0.13801380138014	-0.072526670305687	0.12803050803994
0.14001400140014	0.0033531283780731	0.066632202649915
0.14201420142014	0.013635865229711	-0.040163520918243
0.14401440144014	-0.054734145374573	-0.12706665300444
0.14601460146015	-0.16230560141869	-0.14163231920260
0.14801480148015	-0.24472440557681	-0.077706904224850
0.15001500150015	-0.25457844241350	0.022671349692204
0.15201520152015	-0.18994138147832	0.097923843163707
0.15401540154015	-0.092537490436745	0.10587928393207
0.15601560156016	-0.018912843483536	0.047770236143549
0.15801580158016	-0.0047686369843463	-0.036628580794368
