#Parameters = {C_1=27.02612532093; C_2=108.39586814454; Conductivity=10000; Conductivity_Mo=17900000; Conductivity_MoGr=1000000; Ip=111.71425907497; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; conductivity_copper=59500000; d=-408.39586814454; half_gap_x=30; half_gap_y=2.9738746790698; half_gap_z=150; mu_copper=0.999994; offset_x=5; offset_y=1; sigma_z=5; teta=14; thcoll=27.02612532093; translate_z=-258.39586814454; wakelength=20000}
#"Frequency / GHz"	"Z (2) [Re / Ohm]"	"Z (2) [Im / Ohm]"
#-------------------------------------------------------
0.0000000000000	-0.12192902199873	-2.8161929662343e-11
0.020478289222872	0.00077638786422422	0.28722151598431
0.040956578445743	0.043838930017974	0.51864715738061
0.061434867668615	0.058569559649521	0.74417515025891
0.081913156891487	0.079495868750483	0.97506416905018
0.10239144611436	0.096242577581425	1.1916372301762
0.12286973533723	0.10180243372841	1.4136207913622
0.14334802456010	0.11297916246384	1.6375340019487
0.16382631378297	0.11941790342656	1.8559391184254
0.18430460300585	0.12312514767604	2.0803609790284
0.20478289222872	0.13114467365259	2.3029653692332
0.22526118145159	0.13449750839243	2.5237991054095
0.24573947067446	0.13892818171141	2.7488793747453
0.26621775989733	0.14520859725676	2.9706101993775
0.28669604912020	0.14779929911429	3.1931086679328
0.30717433834308	0.15305072524646	3.4175981141640
0.32765262756595	0.15789560270151	3.6388982843638
0.34813091678882	0.16069351307875	3.8623701768935
0.36860920601169	0.16623318873806	4.0857624610877
0.38908749523456	0.16991530892116	4.3071422414294
0.40956578445743	0.17330812998522	4.5309622904988
0.43004407368031	0.17854400684791	4.7532809522556
0.45052236290318	0.18147463166282	4.9751178901564
0.47100065212605	0.18547556393426	5.1987590912717
0.49147894134892	0.18999134889040	5.4203516947619
0.51195723057179	0.19263824382827	5.6427815993323
0.53243551979466	0.19700160917831	5.8658925159848
0.55291380901754	0.20064599402621	6.0872431875753
0.57339209824041	0.20340237899456	6.3101657231192
0.59387038746328	0.20775803335601	6.5326312181739
0.61434867668615	0.21064072101371	6.7541902740710
0.63482696590902	0.21372428433873	6.9773501818149
0.65530525513189	0.21771551580879	7.1992883347174
0.67578354435477	0.22012289610390	7.4213494938428
0.69626183357764	0.22353826448020	7.6444599796870
0.71674012280051	0.22693421914569	7.8661595931792
0.73721841202338	0.22920809454879	8.0888078714290
0.75769670124625	0.23278184792056	8.3116665078321
0.77817499046912	0.23553528715056	8.5334809993217
0.79865327969200	0.23795061309363	8.7566146369990
0.81913156891487	0.24141821133648	8.9791783966712
0.83960985813774	0.24365782334093	9.2014163530083
0.86008814736061	0.24634315583202	9.4248278296611
0.88056643658348	0.24945854762831	9.6472239890366
0.90104472580636	0.25142682250198	9.8700650219246
0.92152301502923	0.25434381243945	10.093542117945
0.94200130425210	0.25696657310086	10.316017479268
0.96247959347497	0.25892398657986	10.539481317566
0.98295788269784	0.26190506540894	10.762899317494
1.0034361719207	0.26404254942985	10.985735059044
1.0239144611436	0.26617800285786	11.209708443267
1.0443927503665	0.26900508152367	11.433079234339
1.0648710395893	0.27079710333172	11.656501354719
1.0853493288122	0.27317118500959	11.880808220172
1.1058276180351	0.27566348464472	12.104277753904
1.1263059072579	0.27732348751990	12.328396135747
1.1467841964808	0.27986374856834	12.552881431134
1.1672624857037	0.28194325415391	12.776677465812
1.1877407749266	0.28367642110881	13.001471061903
1.2082190641494	0.28621865560313	13.226070147553
1.2286973533723	0.28793248579345	13.450426974086
1.2491756425952	0.28986488327795	13.675777746739
1.2696539318180	0.29222444095394	13.900546750510
1.2901322210409	0.29371938987758	14.125632777176
1.3106105102638	0.29586034504417	14.351391995497
1.3310887994867	0.29790340812476	14.576491921132
1.3515670887095	0.29936521660171	14.802368361167
1.3720453779324	0.30161358608663	15.028429775607
1.3925236671553	0.30330364781654	15.254076717204
1.4130019563781	0.30488692339295	15.480701158233
1.4334802456010	0.30707935150460	15.707056178513
1.4539585348239	0.30848743265726	15.933455922017
1.4744368240468	0.31026487840730	16.160723535763
1.4949151132696	0.31224540398364	16.387475522348
1.5153934024925	0.31352133982740	16.614764495754
1.5358716917154	0.31546648621387	16.842567434740
1.5563499809382	0.31714811420645	17.069901459079
1.5768282701611	0.31846235113437	17.298115549999
1.5973065593840	0.32046688878717	17.526399185723
1.6177848486069	0.32186053768421	17.754524596325
1.6382631378297	0.32333897271172	17.983609119800
1.6587414270526	0.32525743222488	18.212408043051
1.6792197162755	0.32646131537119	18.441498463985
1.6996980054984	0.32813951538827	18.671355111150
1.7201762947212	0.32984513590623	18.900797961194
1.7406545839441	0.33100285609010	19.130952389361
1.7611328731670	0.33281862356790	19.361503970049
1.7816111623898	0.33425281048509	19.591786473122
1.8020894516127	0.33550160478934	19.823021334092
1.8225677408356	0.33732806089462	20.054264571193
1.8430460300585	0.33852437838653	20.285596481544
1.8635243192813	0.33994826894755	20.517866352986
1.8840026085042	0.34164822850549	20.749892301865
1.9044808977271	0.34271780087920	20.982440528073
1.9249591869499	0.34431963432866	21.215681334183
1.9454374761728	0.34579747219103	21.448660537133
1.9659157653957	0.34688135210149	21.682513558074
1.9863940546186	0.34858185201632	21.916695738181
2.0068723438414	0.34981456003399	22.150841464761
2.0273506330643	0.35102647372336	22.386012505813
2.0478289222872	0.35269621785607	22.621186750288
2.0683072115100	0.35374012135607	22.856709378545
2.0887855007329	0.35512586402901	23.093171115557
2.1092637899558	0.35663782411719	23.329483925453
2.1297420791787	0.35760685131654	23.566550035295
2.1502203684015	0.35913268806347	23.804284884589
2.1706986576244	0.36041272567833	24.041957861936
2.1911769468473	0.36143490532002	24.280667830950
2.2116552360701	0.36300397414395	24.519713698035
2.2321335252930	0.36405583893578	24.758997552655
2.2526118145159	0.36522088945490	24.999392552213
2.2730901037388	0.36670722477506	25.239872621173
2.2935683929616	0.36760248402085	25.480999484409
2.3140466821845	0.36892006582083	25.723100270452
2.3345249714074	0.37020763202932	25.965232702369
2.3550032606302	0.37104849233223	26.208393472687
2.3754815498531	0.37244049126670	26.452262777961
2.3959598390760	0.37346297491983	26.696350552519
2.4164381282989	0.37434322253553	26.941703314049
2.4369164175217	0.37568048311390	27.187502290817
2.4573947067446	0.37645177036361	27.433899233120
2.4778729959675	0.37743143248356	27.681596254221
2.4983512851903	0.37859786543599	27.929606617604
2.5188295744132	0.37921819494245	28.178666010450
2.5393078636361	0.38031238983230	28.428881878261
2.5597861528590	0.38125817808495	28.679484541430
2.5802644420818	0.38188050499829	28.931515425779
2.6007427313047	0.38305515081375	29.184476217934
2.6212210205276	0.38381180759426	29.438110597114
2.6416993097505	0.38457995548432	29.693376039725
2.6621775989733	0.38576036858171	29.949395651619
2.6826558881962	0.38641953147192	30.206529709394
2.7031341774191	0.38741222228928	30.465300783609
2.7236124666419	0.38851596079027	30.724822056778
2.7440907558648	0.38919912330916	30.985948398626
2.7645690450877	0.39041541084800	31.248590296687
2.7850473343106	0.39140835590987	31.512209617843
2.8055256235334	0.39224582917340	31.777857955097
2.8260039127563	0.39363323209110	32.044902645661
2.8464822019792	0.39457413746270	32.313363688795
2.8669604912020	0.39568448274376	32.584127266081
2.8874387804249	0.39717781511762	32.856315313865
2.9079170696478	0.39821188366025	33.130497581462
2.9283953588707	0.39967391693566	33.407099348752
2.9488736480935	0.40122428796836	33.685416346178
2.9693519373164	0.40252692463520	33.966366823756
2.9898302265393	0.40436023731298	34.249792163982
3.0103085157621	0.40596064498168	34.535539548550
3.0307868049850	0.40767488097273	34.824584476330
3.0512650942079	0.40985678865006	35.116282359642
3.0717433834308	0.41158142903213	35.411212735441
3.0922216726536	0.41379818700117	35.710160637877
3.1126999618765	0.41632241358367	36.012300348654
3.1331782510994	0.41837215593836	36.318854450910
3.1536565403222	0.42116881812831	36.630323436381
3.1741348295451	0.42412124052181	36.946152315448
3.1946131187680	0.42685479598357	37.267909901047
3.2150914079909	0.43039390133877	37.595923793041
3.2355696972137	0.43405071459058	37.930433655495
3.2560479864366	0.43804827979038	38.273067248302
3.2765262756595	0.44282318425802	38.624305942438
3.2970045648823	0.44794670956289	38.985743048329
3.3174828541052	0.45440802244740	39.359162687470
3.3379611433281	0.46208243277128	39.745820326451
3.3584394325510	0.47118724891123	40.149394622998
3.3789177217738	0.48394334102986	40.572936093373
3.3993960109967	0.50088641768254	41.019846387670
3.4198743002196	0.52416047081125	41.497455373188
3.4403525894424	0.55981241450408	42.013437638531
3.4608308786653	0.61506916435477	42.576690514560
3.4813091678882	0.70251888510592	43.201482529409
3.5017874571111	0.84872296240961	43.904930203724
3.5222657463339	1.1003123838474	44.698195050638
3.5427440355568	1.5300437500370	45.576057406108
3.5632223247797	2.2508630841162	46.482806400570
3.5837006140025	3.3671292925030	47.226353385515
3.6041789032254	4.7833850871867	47.488643683118
