#Parameters = {C_1=25.412767459909; C_2=94.841739321315; Conductivity=10000000; Conductivity_Mo=17900000; Conductivity_MoGr=1000000; Ip=98.18739362802; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; conductivity_copper=59500000; d=-394.84173932132; half_gap_x=4.5872325400905; half_gap_y=30; half_gap_z=150; mu_copper=0.999994; offset=1.8348930160362; offset_x=1; offset_y=5; sigma_z=5; teta=15; thcoll=25.412767459909; translate_z=-244.84173932132; wakelength=20000}
#"Frequency / GHz"	"Z [Re / Ohm]"	"Z [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	-0.0029812939582658	1.2892158984106e-12
0.0020478289222872	-0.0045166578875305	0.019302262306308
0.0040956578445743	-0.0081352339403801	0.040866539125047
0.0061434867668615	-0.011522770547925	0.065499259617974
0.0081913156891487	-0.012548233716368	0.092062113084840
0.010239144611436	-0.010625618025133	0.11826380950296
0.012286973533723	-0.0070266249513445	0.14218686387600
0.014334802456010	-0.0039583270027416	0.16351851918485
0.016382631378297	-0.0030522151580950	0.18367093036020
0.018430460300585	-0.0042950610028440	0.20473942299555
0.020478289222872	-0.0061121999003374	0.22803428277404
0.022526118145159	-0.0065165266507547	0.25319580031828
0.024573947067446	-0.0045114566663007	0.27848403519290
0.026621775989733	-0.00077768105394707	0.30201904097005
0.028669604912020	0.0028173348963295	0.32309796031551
0.030717433834308	0.0045294608389020	0.34267593926138
0.032765262756595	0.0039484604859340	0.36268797029103
0.034813091678882	0.0022694975127318	0.38469488081579
0.036860920601169	0.0014453541140298	0.40880025862587
0.038908749523456	0.0028170997131902	0.43358901191117
0.040956578445743	0.0061785085096064	0.45712362565818
0.043004407368031	0.0099222615478101	0.47829957680541
0.045052236290318	0.012161119764600	0.49761581837887
0.047100065212605	0.012040605455272	0.51682705478851
0.049147894134892	0.010330007002822	0.53772346215835
0.051195723057179	0.0088831518771514	0.56088866080700
0.053243551979466	0.0093467242481704	0.58529908654120
0.055291380901754	0.012015398978139	0.60904106464598
0.057339209824041	0.015628796663004	0.63064499127986
0.059387038746328	0.018249440332354	0.65010866356987
0.061434867668615	0.018610027352375	0.66889955421889
0.063482696590902	0.016993632749726	0.68893604776645
0.065530525513189	0.015036282985990	0.71125648474961
0.067578354435477	0.014590320216740	0.73530049691496
0.069626183357764	0.016438699044095	0.75930084739546
0.071674012280051	0.019752826663487	0.78151261889408
0.073721841202338	0.022669517924079	0.80142579195718
0.075769670124625	0.023585640439920	0.82011968191269
0.077817499046912	0.022271413945592	0.83951397764022
0.079865327969200	0.020029957316866	0.86103693540138
0.081913156891487	0.018793030904099	0.88463523433749
0.083960985813774	0.019781036111208	0.90881226716868
0.086008814736061	0.022657181675499	0.93166770807829
0.088056643658348	0.025762329118643	0.95221664409267
0.090104472580635	0.027267066320817	0.97107306843438
0.092152301502923	0.026441446490843	0.99002393000748
0.094200130425210	0.024161632633475	1.0107896665320
0.096247959347497	0.022302354957346	1.0338312192075
0.098295788269784	0.022436955352538	1.0580309041599
0.10034361719207	0.024746796333875	1.0814681579997
0.10239144611436	0.027896270468334	1.1027518351606
0.10443927503665	0.029959785723309	1.1219850016659
0.10648710395893	0.029757622077414	1.1406933222376
0.10853493288122	0.027674260246670	1.1607669870862
0.11058276180351	0.025391905453277	1.1831500853464
0.11263059072579	0.024724237214385	1.2071862241080
0.11467841964808	0.026359200190556	1.2310739511491
0.11672624857037	0.029382503972768	1.2531159890187
0.11877407749266	0.031912031253111	1.2728960256139
0.12082190641494	0.032403118125719	1.2915672284795
0.12286973533723	0.030719681192698	1.3110526277079
0.12491756425952	0.028228675265715	1.3327118868310
0.12696539318180	0.026852558126479	1.3563987854784
0.12901322210409	0.027736768057880	1.3805627241030
0.13106105102638	0.030455976733133	1.4033237388821
0.13310887994867	0.033309260605884	1.4237757090016
0.13515670887095	0.034499446790076	1.4426143789328
0.13720453779324	0.033379050822835	1.4616549583462
0.13925236671553	0.030899180593606	1.4825738028678
0.14130019563781	0.028950343474670	1.5057464467779
0.14334802456010	0.029052175254105	1.5299873646779
0.14539585348239	0.031300321149960	1.5533717466105
0.14744368240468	0.034300362764550	1.5745696100313
0.14949151132696	0.036134495379557	1.5937675410890
0.15153934024925	0.035690879107019	1.6125392604272
0.15358716917154	0.033434297612708	1.6327548101932
0.15563499809382	0.031084055056701	1.6552844433205
0.15768282701611	0.030422432271895	1.6793955077764
0.15973065593840	0.032059564337287	1.7032602623217
0.16177848486069	0.035010733284369	1.7252226080799
0.16382631378297	0.037378972403557	1.7449457969685
0.16587414270526	0.037669849240553	1.7636457309758
0.16792197162755	0.035827217985439	1.7832482248845
0.16996980054984	0.033272165329454	1.8050543207984
0.17201762947212	0.031918211254210	1.8288386273324
0.17406545839441	0.032845280925657	1.8530055148590
0.17611328731670	0.035551393333496	1.8756948769798
0.17816111623898	0.038300612941570	1.8960711388931
0.18020894516127	0.039326096336265	1.9149022468683
0.18225677408356	0.038054520005611	1.9340274413072
0.18430460300585	0.035503398557189	1.9550826715512
0.18635243192813	0.033575996699311	1.9783669196025
0.18840026085042	0.033742469875133	2.0026350173357
0.19044808977271	0.036021161449540	2.0259604935744
0.19249591869499	0.038965954625717	2.0470705079262
0.19454374761728	0.040668411856925	2.0662278228813
0.19659157653957	0.040080249496002	2.0850486747830
0.19863940546186	0.037739749233193	2.1053827778629
0.20068723438414	0.035398769253469	2.1280315672577
0.20273506330643	0.034808837543710	2.1521928501241
0.20478289222872	0.036507492653667	2.1760166621790
0.20683072115100	0.039445841267478	2.1978871406722
