time	wake_y_dipolar
1.5283345177132372e-11	8435.894125648141
1.5304476605653047e-11	8437.976165940618
1.5325637251420738e-11	8440.061084954023
1.5346827154832508e-11	8442.1488866686
1.5368046356341266e-11	8444.239575070105
1.538929489645586e-11	8446.333154149796
1.5410572815741133e-11	8448.429627904452
1.5431880154818033e-11	8450.529000336379
1.5453216954363662e-11	8452.631275453417
1.547458325511137e-11	8454.736457268948
1.549597909785088e-11	8456.844549801903
1.551740452342813e-11	8458.95555707676
1.5538859572745723e-11	8461.069483123576
1.5560344286762755e-11	8463.186331977975
1.5581858706494948e-11	8465.306107681155
1.5603402873014735e-11	8467.428814279914
1.5624976827451343e-11	8469.554455826632
1.5646580610990858e-11	8471.6830363793
1.566821426487632e-11	8473.777686208885
1.5689877830407786e-11	8475.766887942793
1.5711571348942424e-11	8477.758840034938
1.5733294861894574e-11	8479.753546288082
1.5755048410735848e-11	8481.751010510252
1.5776832036995194e-11	8483.75123651474
1.579864578225898e-11	8485.754228120102
1.5820489688171067e-11	8487.759989150187
1.5842363796432905e-11	8489.76852343412
1.5864268148803597e-11	8491.779834806324
1.5886202787099987e-11	8493.793927106528
1.590816775319673e-11	8495.81080417976
1.5930163089026384e-11	8497.830469876375
1.5952188836579488e-11	8499.852928052045
1.597424503790463e-11	8501.878182567776
1.5996331735108542e-11	8503.906237289912
1.6018448970356176e-11	8505.937096090138
1.604059678587078e-11	8507.9707628455
1.6062775223933983e-11	8510.007241438401
1.6084984326885873e-11	8512.04653575661
1.610722413712508e-11	8514.088649693274
1.612949469710886e-11	8516.133587146924
1.6151796049353166e-11	8518.067298693288
1.617412823643274e-11	8519.965489475806
1.6196491300981185e-11	8521.866304780795
1.6218885285691126e-11	8523.76974823704
1.6241310233314005e-11	8525.67582347833
1.6263766186660585e-11	8527.58453414349
1.6286253188600748e-11	8529.495883876376
1.6308771282063653e-11	8531.409876325879
1.6331320510037814e-11	8533.326515145935
1.635390091557118e-11	8535.245803995533
1.6376512541771227e-11	8537.16774653872
1.6399155431805023e-11	8539.092346444613
1.6421829628899328e-11	8541.019607387398
1.6444535176340668e-11	8542.949533046341
1.646727211747542e-11	8544.882127105797
1.649004049570989e-11	8546.817393255214
1.6512840354510402e-11	8548.755335189144
1.653567173740338e-11	8550.695956607244
1.6558534687975424e-11	8552.639261214283
1.6581429249873405e-11	8554.585252720162
1.6604355466804534e-11	8556.533934839903
1.6627313382536468e-11	8558.34755459185
1.6650303040897363e-11	8560.14217560411
1.6673324485775985e-11	8561.939277938698
1.6696377761121772e-11	8563.7388650264
1.6719462910944942e-11	8565.540940302748
1.6742579979316554e-11	8567.345507208018
1.67657290103686e-11	8569.152569187248
1.67889100482941e-11	8570.962129690237
1.6812123137347165e-11	8572.774192171553
1.6835368321843108e-11	8574.588760090546
1.6858645646158504e-11	8576.405836911343
1.6881955154731286e-11	8578.22542610286
1.6905296892060836e-11	8580.047531138815
1.692867090270805e-11	8581.872155497722
1.695207723129545e-11	8583.699302662913
1.6975515922507312e-11	8585.528976122534
1.6998987021089496e-11	8587.36117936954
1.7022490571849932e-11	8589.195915901735
1.7046026619658437e-11	8591.033189221747
1.706959520944687e-11	8592.873002837056
1.7093196386209202e-11	8594.62118971211
1.711683019500163e-11	8596.299708655552
1.714049668094264e-11	8597.98054839347
1.7164195889213097e-11	8599.663712134701
1.7187927865056347e-11	8601.34920309251
1.721169265377828e-11	8603.03702448461
1.7235490300747436e-11	8604.727179533165
1.7259320851395077e-11	8606.41967146479
1.728318435121528e-11	8608.11450351056
1.7307080845765032e-11	8609.811678906026
1.7331010380664306e-11	8611.511200891204
1.7354973001596144e-11	8613.21307271059
1.7378968754306758e-11	8614.917297613174
1.7402997684605614e-11	8616.62387885243
1.742705983836551e-11	8618.332819686331
1.7451155261522666e-11	8620.04412337736
1.747528400007683e-11	8621.757793192508
1.7499446100091337e-11	8623.47383240328
1.7523641607693216e-11	8625.19224428571
1.7547870569073276e-11	8626.913032120357
1.757213303048619e-11	8628.49388031228
1.7596429038250582e-11	8630.046060356928
1.7620758638749122e-11	8631.600386514307
1.7645121878428606e-11	8633.156861751726
1.7669518803800054e-11	8634.715489040602
1.7693949461438793e-11	8636.276271356453
1.771841389798455e-11	8637.839211678918
1.7742912160141526e-11	8639.404312991746
1.7767444294678513e-11	8640.971578282826
1.7792010348429032e-11	8642.541010544168
1.781661036829114e-11	8644.112612771916
1.7841244401227957e-11	8645.686387966363
1.7865912494267465e-11	8647.26233913195
1.789061469450267e-11	8648.840469277273
1.791535104909168e-11	8650.420781415081
1.794012160525782e-11	8652.003278562297
1.79649264102897e-11	8653.58796374001
1.7989765511541316e-11	8655.17483997349
1.801463895643214e-11	8656.763910292184
1.80395467924472e-11	8658.246953967933
1.806448906713719e-11	8659.66034574594
1.808946582811854e-11	8661.075691741888
1.811447712307352e-11	8662.492994657763
1.8139522999750334e-11	8663.912257199292
1.8164603505963193e-11	8665.333482075936
1.8189718689592426e-11	8666.75667200091
1.8214868598584562e-11	8668.181829691173
1.8240053280952423e-11	8669.60895786745
1.8265272784775214e-11	8671.038059254215
1.8290527158198618e-11	8672.46913657972
1.831581644943489e-11	8673.902192575986
1.834114070676293e-11	8675.337229978808
1.8366499978528413e-11	8676.774251527766
1.8391894313143844e-11	8678.213259966233
1.841732375908867e-11	8679.654258041366
1.8442788364909364e-11	8681.097248504124
1.8468288179219526e-11	8682.542234109274
1.849382325069997e-11	8683.989217615384
1.8519393628098818e-11	8685.274393852202
1.8544999360231594e-11	8686.538702352114
1.8570640495981313e-11	8687.804758940836
1.8596317084298583e-11	8689.072566035356
1.8622029174201766e-11	8690.342126055999
1.864777681477677e-11	8691.613441426436
1.8673560055177605e-11	8692.886514573693
1.8699378944626162e-11	8694.161347928148
1.8725233532412388e-11	8695.437943923544
1.8751123867894383e-11	8696.716304996982
1.877705000049849e-11	8697.996433588942
1.88030119797194e-11	8699.27833214327
1.882900985512022e-11	8700.562003107198
1.8855043676332597e-11	8701.847448931334
1.8881113493056804e-11	8703.134672069678
1.890721935506182e-11	8704.423674979627
1.8933361312185448e-11	8705.714460121968
1.895953941433439e-11	8707.007029960894
1.898575371148436e-11	8708.18044317434
1.9012004253680165e-11	8709.283712753491
1.9038291091035804e-11	8710.388507761922
1.9064614273734574e-11	8711.494830308762
1.909097385202915e-11	8712.60268250605
1.911736987624169e-11	8713.71206646875
1.9143802396763933e-11	8714.82298431475
1.917027146405729e-11	8715.935438164863
1.919677712865294e-11	8717.049430142833
1.9223319441151938e-11	8718.164962375351
1.9249898452225283e-11	8719.282036992036
1.9276514212614053e-11	8720.400656125455
1.9303166773129477e-11	8721.520821911128
1.932985618465303e-11	8722.642536487527
1.9356582498136552e-11	8723.765801996075
1.938334576460232e-11	8724.890620581158
1.941014603514316e-11	8726.016994390133
1.9436983360922543e-11	8727.144925573317
1.946385779317468e-11	8728.110358991882
1.9490769383204618e-11	8729.042501942336
1.9517718182388425e-11	8729.975933714832
1.9544704242172963e-11	8730.91065609135
1.957172761407646e-11	8731.846670856337
1.9598788349688307e-11	8732.783979796708
1.9625886500669213e-11	8733.722584701847
1.9653022118751326e-11	8734.662487363612
1.9680195255738312e-11	8735.603689576335
1.9707405963505468e-11	8736.546193136837
1.9734654293999817e-11	8737.489999844418
1.9761940299240203e-11	8738.435111500867
1.9789264031317396e-11	8739.381529910463
1.9816625542394185e-11	8740.329256879979
1.984402488470549e-11	8741.278294218691
1.9871462110558443e-11	8742.228643738374
1.9898937272332506e-11	8743.180307253304
1.992645042247956e-11	8744.041082807853
1.9954001613524005e-11	8744.790854759489
1.9981590898062868e-11	8745.541663378961
2.0009218328765902e-11	8746.293510099616
2.0036883958375674e-11	8747.046396356774
2.006458783970769e-11	8747.80032358775
2.009233002565046e-11	8748.555293231833
2.0120110569165637e-11	8749.311306730317
2.0147929523288097e-11	8750.068365526477
2.0175786941126043e-11	8750.826471065586
2.0203682875861107e-11	8751.585624794921
2.0231617380748458e-11	8752.345828163754
2.0259590509116883e-11	8753.107082623363
2.0287602314368923e-11	8753.869389627034
2.0315652849980943e-11	8754.63275063006
2.034374216950325e-11	8755.397167089746
2.0371870326560195e-11	8756.162640465416
2.0400037374850353e-11	8756.827612341574
2.042824336814629e-11	8757.385178441928
2.0456488360295184e-11	8757.943515457813
2.0484772405218565e-11	8758.502624455134
2.051309555691253e-11	8759.062506501265
2.0541457869447828e-11	8759.623162665059
2.0569859396969966e-11	8760.184594016844
2.059830019369932e-11	8760.74680162843
2.062678031393123e-11	8761.309786573105
2.0655299812036115e-11	8761.873549925649
2.0683858742459554e-11	8762.43809276232
2.0712457159722416e-11	8763.00341616087
2.0741095118420953e-11	8763.569521200536
2.0769772673226898e-11	8764.13640896205
2.0798489878887584e-11	8764.704080527636
2.082724679022603e-11	8765.27253698102
2.0856043462141065e-11	8765.84177940742
2.0884879949607413e-11	8766.216991632265
2.0913756307675825e-11	8766.572380683567
2.094267259147315e-11	8766.928261111478
2.097162885620247e-11	8767.284633595395
2.1000625157143182e-11	8767.641498815661
2.1029661549651128e-11	8767.998857453553
2.1058738089158678e-11	8768.356710191292
2.1087854831174848e-11	8768.715057712041
2.1117011831285406e-11	8769.073900699912
2.1146209145152967e-11	8769.433239839957
2.117544682851712e-11	8769.793075818177
2.1204724937194508e-11	8770.153409321527
2.123404352707896e-11	8770.514241037903
2.1263402654141584e-11	8770.875571656157
2.129280237443087e-11	8771.237401866096
2.1322242744072806e-11	8771.599732358474
2.135172381927099e-11	8771.80884034944
2.1381245656306808e-11	8771.95175682461
2.14108083115392e-11	8772.094870902412
2.14404118414053e-11	8772.238182856065
2.147005630242018e-11	8772.38169295916
2.1499741751177057e-11	8772.525401485662
2.1529468244347394e-11	8772.669308709928
2.1559235838681013e-11	8772.813414906681
2.15890445910062e-11	8772.95772035103
2.1618894558229806e-11	8773.102225318466
2.1648785797337378e-11	8773.246930084857
2.1678718365393245e-11	8773.391834926453
2.1708692319540636e-11	8773.536940119886
2.173870771700179e-11	8773.682245942175
2.176876461507807e-11	8773.827752670713
2.1798863071150055e-11	8773.973460583287
2.1829003142677667e-11	8773.929098448476
2.1859184887200276e-11	8773.85000671515
2.1889408362336805e-11	8773.770805626098
2.191967362578585e-11	8773.691495030122
2.194998073532577e-11	8773.612074775809
2.1980329748814827e-11	8773.532544711543
2.201072072419127e-11	8773.452904685495
2.2041153719473463e-11	8773.373154545627
2.2071628792759977e-11	8773.29329413969
2.2102146002229728e-11	8773.213323315227
2.213270540614206e-11	8773.133241919568
2.2163307062836882e-11	8773.053049799832
2.219395103073475e-11	8772.972746802927
2.2224637368337006e-11	8772.892332775547
2.2255366134225877e-11	8772.811807564181
2.228613738706459e-11	8772.654750151976
2.2316951185597472e-11	8772.344626618418
2.2347807588650084e-11	8772.034074294355
2.2378706655129414e-11	8771.723092586923
2.2409648444023613e-11	8771.411680902438
2.244063301440267e-11	8771.099838646394
2.247166042541816e-11	8770.787565223465
2.2502730736303444e-11	8770.4748600375
2.2533844006373773e-11	8770.161722491524
2.2565000295026414e-11	8769.848151987739
2.2596199661740766e-11	8769.534147927514
2.262744216607845e-11	8769.219709711399
2.2658727867683464e-11	8768.904836739106
2.2690056826282254e-11	8768.58952840953
2.2721429101683847e-11	8768.273784120718
2.275284475377997e-11	8767.923473552375
2.2784303842545163e-11	8767.373713625564
2.2815806428036884e-11	8766.823193576378
2.2847352570395623e-11	8766.271912353843
2.2878942329845035e-11	8765.719868905522
2.2910575766692036e-11	8765.167062177534
2.2942252941326928e-11	8764.61349111453
2.2973973914223505e-11	8764.059154659706
2.3005738745939184e-11	8763.5040517548
2.3037547497115106e-11	8762.948181340087
2.3069400228476255e-11	8762.391542354368
2.310129700083158e-11	8761.834133734985
2.3133237875074108e-11	8761.275954417812
2.3165222912181056e-11	8760.717003337242
2.319725217321395e-11	8760.157279426207
2.322932571931875e-11	8759.53260301719
2.3261443611725953e-11	8758.734890538777
2.329360591175071e-11	8757.936075107835
2.332581268079296e-11	8757.13615519937
2.3358063980337533e-11	8756.33512928629
2.339035987195427e-11	8755.532995839374
2.3422700417298136e-11	8754.729753327307
2.345508567810945e-11	8753.925400216638
2.3487515716213598e-11	8753.11993497181
2.3519990593521742e-11	8752.313356055136
2.3552510372030546e-11	8751.505661926803
2.358507511382239e-11	8750.696851044871
2.3617684881065506e-11	8749.886921865267
2.3650339736014067e-11	8749.075872841782
2.3683039741008328e-11	8748.263702426071
2.3715784958474735e-11	8747.283970939769
2.3748575450926057e-11	8746.230279298392
2.3781411280961483e-11	8745.175130776386
2.381429251126676e-11	8744.118523359397
2.3847219204614315e-11	8743.060455030292
2.3880191423863356e-11	8742.000923769156
2.3913209231960003e-11	8740.939927553267
2.3946272691937415e-11	8739.87746435712
2.3979381866915896e-11	8738.813532152399
2.4012536820103035e-11	8737.748128907988
2.4045737614793798e-11	8736.681252589964
2.407898431437068e-11	8735.61290116159
2.4112276982303803e-11	8734.543072583314
2.4145615682151046e-11	8733.47176481276
2.417900047755817e-11	8732.300394113483
2.4212431432258933e-11	8730.984789954065
2.424590861007522e-11	8729.66736678219
2.427943207491714e-11	8728.34812208281
2.4313001890783197e-11	8727.027053337404
2.434661812176035e-11	8725.704158023964
2.4380280832024195e-11	8724.379433616994
2.4413990085839042e-11	8723.05287758751
2.4447745947558065e-11	8721.72448740303
2.448154848162341e-11	8720.39426052757
2.4515397752566422e-11	8719.062194421636
2.454929382500738e-11	8717.728286542233
2.45832367636562e-11	8716.392534342844
2.4617226633312175e-11	8715.054935273425
2.465126349886419e-11	8713.61887429278
2.4685347425290844e-11	8712.034570261583
2.4719478477660584e-11	8710.448075701608
2.4753656721131824e-11	8708.859387584136
2.4787882220953065e-11	8707.268502876259
2.4822155042463024e-11	8705.675418540872
2.485647525109076e-11	8704.080131536673
2.4890842912355797e-11	8702.482638818155
2.4925258091868247e-11	8700.8829373356
2.4959720855328942e-11	8699.281024035072
2.499423126852955e-11	8697.676895858418
2.5028789397352707e-11	8696.070549743246
2.506339530777214e-11	8694.461982622941
2.5098049065852802e-11	8692.85119142664
2.513275073775098e-11	8691.078757374384
2.5167500389714436e-11	8689.219148121281
2.5202298088082527e-11	8687.356967690237
2.5237143899286338e-11	8685.492212526226
2.52720378898488e-11	8683.624879069308
2.5306980126384828e-11	8681.754963754622
2.5341970675601432e-11	8679.882463012376
2.5377009604297862e-11	8678.007373267847
2.541209697936573e-11	8676.129690941361
2.5447232867789117e-11	8674.249412448306
2.5482417336644746e-11	8672.3665341991
2.5517650453102065e-11	8670.48105259921
2.5552932284423395e-11	8668.592964049129
2.5588262897964064e-11	8666.661994948818
2.5623642361172524e-11	8664.52362245487
2.5659070741590485e-11	8662.382293352603
2.569454810685304e-11	8660.23800355408
2.5730074524688904e-11	8658.090748965702
2.5765650062920128e-11	8655.940525488233
2.5801274789462847e-11	8653.787329016754
2.583694877232699e-11	8651.631155440666
2.5872672079616523e-11	8649.472000643695
2.5908444779529582e-11	8647.309860503874
2.594426694035859e-11	8645.144730893537
2.598013863049039e-11	8642.976607679308
2.6016059918406392e-11	8640.805486722096
2.6052030872682683e-11	8638.631363877093
2.6088051561990162e-11	8636.227819902424
2.612412205509469e-11	8633.801942992603
2.6160242420857192e-11	8631.37271195815
2.619641272823381e-11	8628.940122161504
2.623263304627603e-11	8626.504168958692
2.6268903444130803e-11	8624.06484769932
2.6305223991040697e-11	8621.622153726565
2.634159475634401e-11	8619.176082377162
2.637801580947491e-11	8616.726628981402
2.6414487219963576e-11	8614.273788863118
2.6451009057436308e-11	8611.81755733968
2.6487581391615688e-11	8609.357929721979
2.6524204292320694e-11	8606.894901314425
