Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
1.691329517029648562e-08	1.168107003645659611e+07	2.865039747967682779e+07
1.746796215127245689e-08	1.167647196871904097e+07	2.864240907881584764e+07
1.804081928719382751e-08	1.167172310858268850e+07	2.863415870049017295e+07
1.863246311931559514e-08	1.166681851085124351e+07	2.862563775321907178e+07
1.924350975230330612e-08	1.166175306815202534e+07	2.861683736376652494e+07
1.987459549580983990e-08	1.165652150561743416e+07	2.860774836790109426e+07
2.052637752709252173e-08	1.165132760250319727e+07	2.859851096243906021e+07
2.119953457536071000e-08	1.164599275365715846e+07	2.858899163941254094e+07
2.189476762856620985e-08	1.164048294987338223e+07	2.857916013273931667e+07
2.261280066337277307e-08	1.163479245355159417e+07	2.856900620444038510e+07
2.335438139906479724e-08	1.162891533892844617e+07	2.855851928078496456e+07
2.412028207618007283e-08	1.162284548590677604e+07	2.854768844127961248e+07
2.491130026067788373e-08	1.161657657368247211e+07	2.853650240729622170e+07
2.572825967447932303e-08	1.161033292117561586e+07	2.852513245244081318e+07
2.657201105324503850e-08	1.160396571634115092e+07	2.851345397068724781e+07
2.744343303228365032e-08	1.159738970073106326e+07	2.850139249625535309e+07
2.834343306151309448e-08	1.159059802645194903e+07	2.848893546900291741e+07
2.927294835042816131e-08	1.158358362103557028e+07	2.847606991688122973e+07
3.023294684405776334e-08	1.157633918007399142e+07	2.846278244242672250e+07
3.122442823092858392e-08	1.156885715961317159e+07	2.844905920880959928e+07
3.224842498408442807e-08	1.156137467626813054e+07	2.843510064790267870e+07
3.330600343624588813e-08	1.155380785277944058e+07	2.842082551633319259e+07
3.439826489022924478e-08	1.154599287734296173e+07	2.840608223565077409e+07
3.552634676578139226e-08	1.153792161188209057e+07	2.839085545303077623e+07
3.669142378402493899e-08	1.152958565143418126e+07	2.837512931215676293e+07
3.789470919074667737e-08	1.152097631539809704e+07	2.835888743670866266e+07
3.913745601980383687e-08	1.151208463849470951e+07	2.834211291330938786e+07
4.042095839796305955e-08	1.150314680046588928e+07	2.832502598573521525e+07
4.174655289253134782e-08	1.149419551436557807e+07	2.830764955809767172e+07
4.311561990318228626e-08	1.148495067323727719e+07	2.828970327517404035e+07
4.452958509942655287e-08	1.147540265002254024e+07	2.827116844871298969e+07
4.598992090522439315e-08	1.146554150194611959e+07	2.825202577758698538e+07
4.749814803228499868e-08	1.145535696016211994e+07	2.823225532769319415e+07
4.905583706365045989e-08	1.144483841906059720e+07	2.821183651119521260e+07
5.066461008921269181e-08	1.143419919571904652e+07	2.819098751843040437e+07
5.232614239486661694e-08	1.142366205560121313e+07	2.816993631398520619e+07
5.404216420705915059e-08	1.141277935279802233e+07	2.814819474093366042e+07
5.581446249454960394e-08	1.140153975467384793e+07	2.812574015882238746e+07
5.764488282925879445e-08	1.138993155694231205e+07	2.810254918471042439e+07
5.953533130814369715e-08	1.137794267147811130e+07	2.807859766881952062e+07
6.148777653810024108e-08	1.136556061372910440e+07	2.805386066938592494e+07
6.350425168595962148e-08	1.135294286544898711e+07	2.802851246656138450e+07
6.558685659571428548e-08	1.134060392706324905e+07	2.800314617143045738e+07
6.773775997517751128e-08	1.132786033650098555e+07	2.797694799545093253e+07
6.995920165435375620e-08	1.131469882330254652e+07	2.794989065731339902e+07
7.225349491787214948e-08	1.130110568180711940e+07	2.792194598102519661e+07
7.462302891391107044e-08	1.128706675688041188e+07	2.789308486656956747e+07
7.707027114212294845e-08	1.127256742917430215e+07	2.786327725960247964e+07
7.959777002314985573e-08	1.125766197651810758e+07	2.783258141882601380e+07
8.220815755240541849e-08	1.124329398242995888e+07	2.780219989934308827e+07
8.490415204088747078e-08	1.122845479382747412e+07	2.777082202607342601e+07
8.768856094587425811e-08	1.121312895801287889e+07	2.773841512386170030e+07
9.056428379445295063e-08	1.119730051552130841e+07	2.770494544597961754e+07
9.353431520292386860e-08	1.118095298350153118e+07	2.767037813898397610e+07
9.660174799522647250e-08	1.116406933855163120e+07	2.763467720642225444e+07
9.976977642363202159e-08	1.114663199899178185e+07	2.759780547134791315e+07
1.030416994950587396e-07	1.112990414857699908e+07	2.756152615149988979e+07
1.064209244064724761e-07	1.111272787700304948e+07	2.752419789563854411e+07
1.099109700929497372e-07	1.109498831420746632e+07	2.748564546963322163e+07
1.135154708920999096e-07	1.107666698720564321e+07	2.744582872715223208e+07
1.172381803286598596e-07	1.105774481719639711e+07	2.740470620527568832e+07
1.210829750232039531e-07	1.103820209969437122e+07	2.736223508131837845e+07
1.250538587290391570e-07	1.101801848401089571e+07	2.731837112823658437e+07
1.291549665014884007e-07	1.099853952919986844e+07	2.727515869992154464e+07
1.333905690039058854e-07	1.097878459882117249e+07	2.723108404303832352e+07
1.377650769549053468e-07	1.095838181079663336e+07	2.718556396959820017e+07
1.422830457214352017e-07	1.093730991880842857e+07	2.713855107755266875e+07
1.469491800624817218e-07	1.091554697977144644e+07	2.708999641031577438e+07
