#Parameters = {C_1=25.815589753809; C_2=96.34509258857; Conductivity_MoGr=1000000; Ip=99.743779456351; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; d=-346.34509258857; half_gap_x=4.1844102461909; half_gap_y=30; half_gap_z=125; offset=1.6737640984764; offset_x=1; offset_y=5; sigma_z=5; teta=15; thcoll=25.815589753809; translate_z=-221.34509258857; wakelength=20000}
#"s / mm"	"Z [Real Part / V/pC]"
#-------------------------------
3694.1302277486	-0.0011259760923587
3694.3769675857	-0.0011184321594379
3694.6237074228	-0.0011007632881005
3694.8704472599	-0.0010734630741806
3695.1171870970	-0.0010369482658251
3695.3639269341	-0.00099137338942585
3695.6106667713	-0.00093683302431980
3695.8574066084	-0.00087370978403447
3696.1041464455	-0.00080275860659043
3696.3508862826	-0.00072484897788318
3696.5976261197	-0.00064069324326806
3696.8443659568	-0.00055087343164180
3697.0911057939	-0.00045608307862905
3697.3378456310	-0.00035724511719944
3697.5845854681	-0.00025535983821711
3697.8313253052	-0.00015130467461387
3698.0780651423	-4.5857996019613e-05
3698.3248049794	6.0097702298538e-05
3698.5715448165	0.00016548830741423
3698.8182846536	0.00026921995002052
3699.0650244907	0.00037040266097244
3699.3117643278	0.00046833929950347
3699.5585041649	0.00056229239270400
3699.8052440020	0.00065133170043042
3700.0519838391	0.00073446574918109
3700.2987236762	0.00081090108028728
3700.5454635133	0.00088011533799842
3700.7922033504	0.00094167159537234
3701.0389431875	0.00099502223487479
3701.2856830246	0.0010395447663391
3701.5324228617	0.0010747464846747
3701.7791626988	0.0011003735612466
3702.0259025359	0.0011163117160524
3702.2726423730	0.0011224427327612
3702.5193822101	0.0011186557736790
3702.7661220472	0.0011049749141426
3703.0128618843	0.0010815962428628
3703.2596017214	0.0010487649918327
3703.5063415585	0.0010066705037783
3703.7530813956	0.00095553983300040
3703.9998212327	0.00089584076569831
3704.2465610698	0.00082831942244005
3704.4933009069	0.00075377189623319
3704.7400407441	0.00067279119468988
3704.9867805812	0.00058580145663378
3705.2335204183	0.00049336723573848
3705.4802602554	0.00039642590951721
3705.7270000925	0.00029615660500813
3705.9737399296	0.00019361483563122
3706.2204797667	8.9538951290021e-05
3706.4672196038	-1.5459869969563e-05
3706.7139594409	-0.00012055404197537
3706.9606992780	-0.00022460415312054
3707.2074391151	-0.00032642223278021
3707.4541789522	-0.00042509381502063
3707.7009187893	-0.00052000095966949
3707.9476586264	-0.00061053596095881
3708.1943984635	-0.00069584224918365
3708.4411383006	-0.00077488051522108
3708.6878781377	-0.00084675154616835
3708.9346179748	-0.00091092925057915
3709.1813578119	-0.00096716085129809
3709.4280976490	-0.0010151467197286
3709.6748374861	-0.0010543381760734
3709.9215773232	-0.0010840624876165
3710.1683171603	-0.0011038521666845
3710.4150569974	-0.0011136551374522
3710.6617968345	-0.0011137231121886
3710.9085366716	-0.0011042868265107
3711.1552765087	-0.0010853300959382
3711.4020163458	-0.0010566804779415
3711.6487561829	-0.0010183340798935
3711.8954960200	-0.00097070625779789
3712.1422358571	-0.00091456445203916
3712.3889756942	-0.00085069746018427
3712.6357155313	-0.00077963044986270
3712.8824553684	-0.00070165610095977
3713.1291952055	-0.00061714961871561
3713.3759350426	-0.00052686210714741
3713.6226748797	-0.00043190678525521
3713.8694147169	-0.00033345352253582
3714.1161545540	-0.00023242134060807
3714.3628943911	-0.00012944684904186
3714.6096342282	-2.5130207279519e-05
3714.8563740653	7.9694951494072e-05
3715.1031139024	0.00018391489948933
3715.3498537395	0.00028633041287821
3715.5965935766	0.00038589950141716
3715.8433334137	0.00048182937779911
3716.0900732508	0.00057348094242043
3716.3368130879	0.00066020017261153
3716.5835529250	0.00074121509512643
3716.8302927621	0.00081565896123082
3717.0770325992	0.00088269027166668
3717.3237724363	0.00094163304237299
3717.5705122734	0.00099204748646491
3717.8172521105	0.0010336754181716
3718.0639919476	0.0010662867155223
3718.3107317847	0.0010895494875603
3718.5574716218	0.0011030544412723
3718.8042114589	0.0011064983453360
3719.0509512960	0.0010998672517642
3719.2976911331	0.0010834311882650
3719.5444309702	0.0010575355173003
3719.7911708073	0.0010223886678658
3720.0379106444	0.00097807126528397
3720.2846504815	0.00092477097146826
3720.5313903186	0.00086300104069783
3720.7781301557	0.00079356085267712
3721.0248699928	0.00071726314545440
3721.2716098299	0.00063470785923433
3721.5183496670	0.00054634413310308
3721.7650895041	0.00045275719393340
3722.0118293412	0.00035487153683285
3722.2585691783	0.00025384785941554
3722.5053090154	0.00015077427005612
3722.7520488525	4.6467938838430e-05
3722.9987886897	-5.8423851611202e-05
3723.2455285268	-0.00016315200113364
3723.4922683639	-0.00026671599838740
3723.7390082010	-0.00036797515384448
3723.9857480381	-0.00046588040875323
3724.2324878752	-0.00055959178763597
3724.4792277123	-0.00064840797390966
3724.7259675494	-0.00073163874105036
3724.9727073865	-0.00080856397513874
3725.2194472236	-0.00087848055517690
3725.4661870607	-0.00094073881925312
3725.7129268978	-0.00099473546401721
3725.9596667349	-0.0010399264731448
3726.2064065720	-0.0010758991482527
3726.4531464091	-0.0011024245118615
3726.6998862462	-0.0011193900929180
3726.9466260833	-0.0011266578494991
3727.1933659204	-0.0011240246101994
3727.4401057575	-0.0011113740468165
3727.6868455946	-0.0010888649662716
3727.9335854317	-0.0010569082868261
3728.1803252688	-0.0010159096829654
3728.4270651059	-0.00096606639674108
3728.6738049430	-0.00090750050091585
3728.9205447801	-0.00084063429715114
3729.1672846172	-0.00076637788293293
3729.4140244543	-0.00068584470219627
3729.6607642914	-0.00059983910508059
3729.9075041285	-0.00050867811125127
3730.1542439656	-0.00041259957067662
3730.4009838027	-0.00031236086398815
3730.6477236398	-0.00020936964740695
3730.8944634769	-0.00010515837450397
3731.1412033140	-7.2909855615544e-07
3731.3879431511	0.00010353665085699
3731.6346829882	0.00020730942660506
3731.8814228253	0.00030970484691524
3732.1281626625	0.00040929613456888
3732.3749024996	0.00050471598615992
3732.6216423367	0.00059517672183531
3732.8683821738	0.00068035524199381
3733.1151220109	0.00075981883266029
3733.3618618480	0.00083267333571183
3733.6086016851	0.00089783334803090
3733.8553415222	0.00095458295194071
3734.1020813593	0.0010027665207502
3734.3488211964	0.0010423881413569
3734.5955610335	0.0010730939481622
3734.8423008706	0.0010941519756440
3735.0890407077	0.0011049702334511
3735.3357805448	0.0011055697081328
3735.5825203819	0.0010964698960997
3735.8292602190	0.0010781100935989
3736.0760000561	0.0010504554188915
3736.3227398932	0.0010132272720117
3736.5694797303	0.00096649303792317
3736.8162195674	0.00091094842568147
3737.0629594045	0.00084758124196210
3737.3096992416	0.00077710351453362
3737.5564390787	0.00069979166460893
3737.8031789158	0.00061590055907806
3738.0499187529	0.00052616391634657
3738.2966585900	0.00043180127660902
3738.5433984271	0.00033401917599052
3738.7901382642	0.00023356961987483
3739.0368781013	0.00013086198804357
3739.2836179384	2.6496817733473e-05
3739.5303577755	-7.8386752208426e-05
3739.7770976126	-0.00018234625918762
3740.0238374497	-0.00028420118277496
3740.2705772868	-0.00038331271928928
3740.5173171239	-0.00047929054679996
3740.7640569610	-0.00057147011026871
3741.0107967981	-0.00065874150357860
3741.2575366353	-0.00073990235694374
3741.5042764724	-0.00081413427339685
3741.7510163095	-0.00088109117235981
3741.9977561466	-0.00094053789857678
3742.2444959837	-0.00099196278517361
3742.4912358208	-0.0010345855903889
3742.7379756579	-0.0010677282064391
3742.9847154950	-0.0010911337332406
3743.2314553321	-0.0011049094750895
3743.4781951692	-0.0011091895120489
3743.7249350063	-0.0011038876124264
3743.9716748434	-0.0010887756270330
3744.2184146805	-0.0010637672516411
3744.4651545176	-0.0010291090836547
3744.7118943547	-0.00098531951815696
3744.9586341918	-0.00093297888988193
3745.2053740289	-0.00087257732259157
3745.4521138660	-0.00080452101175374
3745.6988537031	-0.00072924379131619
3745.9455935402	-0.00064731839785037
3746.1923333773	-0.00055950501432781
3746.4390732144	-0.00046672094742810
3746.6858130515	-0.00036994079964060
3746.9325528886	-0.00027007100359663
3747.1792927257	-0.00016788804271182
3747.4260325628	-6.4109245070700e-05
3747.6727723999	4.0448509778007e-05
3747.9195122370	0.00014477652334849
3748.1662520741	0.00024776361902097
3748.4129919112	0.00034839958134113
3748.6597317483	0.00044588891093035
3748.9064715854	0.00053955045163169
3749.1532114225	0.00062861462600508
3749.3999512596	0.00071215769714775
3749.6466910967	0.00078927003355083
3749.8934309338	0.00085928211659428
3750.1401707709	0.00092178307953892
3750.3869106081	0.00097639022886133
3750.6336504452	0.0010225277769049
3750.8803902823	0.0010594976265574
3751.1271301194	0.0010868077120410
3751.3738699565	0.0011044063601835
3751.6206097936	0.0011125295590171
3751.8673496307	0.0011112821107389
3752.1140894678	0.0011003997285689
3752.3608293049	0.0010794891716981
3752.6075691420	0.0010485375334775
3752.8543089791	0.0010081580487291
3753.1010488162	0.00095927830780689
3753.3477886533	0.00090255857697273
3753.5945284904	0.00083813551285996
3753.8412683275	0.00076597048405437
3754.0880081646	0.00068645594340382
3754.3347480017	0.00060065611099374
3754.5814878388	0.00050993076596231
3754.8282276759	0.00041532435115026
3755.0749675130	0.00031733262494513
3755.3217073501	0.00021625704480311
3755.5684471872	0.00011275669090671
3755.8151870243	8.0374087237649e-06
3756.0619268614	-9.6481168208557e-05
3756.3086666985	-0.00019965491858102
3756.5554065356	-0.00030078673906844
3756.8021463727	-0.00039937539441056
3757.0488862098	-0.00049475202802887
3757.2956260469	-0.00058596406928915
3757.5423658840	-0.00067195734034934
3757.7891057211	-0.00075182118548667
3758.0358455582	-0.00082486854456574
3758.2825853953	-0.00089055093216309
3758.5293252324	-0.00094836401147661
3758.7760650695	-0.00099783991021882
3759.0228049066	-0.0010385767312860
3759.2695447437	-0.0010702218251505
3759.5162845809	-0.0010924269270309
3759.7630244180	-0.0011048703861434
3760.0097642551	-0.0011073721361490
3760.2565040922	-0.0010999910959852
3760.5032439293	-0.0010829718074404
3760.7499837664	-0.0010565617198975
3760.9967236035	-0.0010208847882443
3761.2434634406	-0.00097603216140020
3761.4902032777	-0.00092230144997830
3761.7369431148	-0.00086032638777479
3761.9836829519	-0.00079091890727750
3762.2304227890	-0.00071475444042829
3762.4771626261	-0.00063224394783496
3762.7239024632	-0.00054377885399883
3762.9706423003	-0.00045012272405945
3763.2173821374	-0.00035250060883768
3763.4641219745	-0.00025220572985634
3763.7108618116	-0.00015008180426801
3763.9576016487	-4.6455998237050e-05
3764.2043414858	5.8321751610042e-05
3764.4510813229	0.00016325338115456
3764.6978211600	0.00026668503073288
3764.9445609971	0.00036702292587862
3765.1913008342	0.00046347805617290
3765.4380406713	0.00055603412371225
3765.6847805084	0.00064461663350037
3765.9315203455	0.00072831785566631
3766.1782601826	0.00080552356462268
3766.4250000197	0.00087484084128674
3766.6717398568	0.00093585087023280
3766.9184796939	0.00098888403989421
3767.1652195310	0.0010340723099806
3767.4119593681	0.0010707183348518
3767.6586992052	0.0010976573976601
3767.9054390423	0.0011141907803868
3768.1521788794	0.0011205598245365
3768.3989187165	0.0011174757674686
3768.6456585537	0.0011052704300694
3768.8923983908	0.0010836083355313
3769.1391382279	0.0010520211664924
3769.3858780650	0.0010106132221125
3769.6326179021	0.00096016562805213
3769.8793577392	0.00090160200762126
3770.1260975763	0.00083547336140786
3770.3728374134	0.00076200662734622
3770.6195772505	0.00068156145407246
3770.8663170876	0.00059491219750414
3771.1130569247	0.00050306734551999
3771.3597967618	0.00040691934550935
3771.6065365989	0.00030716856337024
3771.8532764360	0.00020456261669304
3772.1000162731	0.00010008799059869
3772.3467561102	-5.1546158447888e-06
3772.5934959473	-0.00011022786859018
3772.8402357844	-0.00021442010289045
3773.0869756215	-0.00031700148387127
3773.3337154586	-0.00041697856722345
3773.5804552957	-0.00051316953213623
3773.8271951328	-0.00060454056549580
3774.0739349699	-0.00069042779551966
3774.3206748070	-0.00077039507276282
3774.5674146441	-0.00084389137175067
3774.8141544812	-0.00091009318500400
3775.0608943183	-0.00096810267442307
3775.3076341554	-0.0010172811315207
3775.5543739925	-0.0010573650054554
3775.8011138296	-0.0010882623405381
3776.0478536667	-0.0011097668551903
3776.2945935038	-0.0011214928459361
3776.5413333409	-0.0011230846194026
3776.7880731780	-0.0011144711409013
3777.0348130151	-0.0010959077342461
3777.2815528522	-0.0010677780388693
3777.5282926893	-0.0010303669233188
3777.7750325265	-0.00098382574811596
3778.0217723636	-0.00092834532910753
3778.2685122007	-0.00086434877634119
3778.5152520378	-0.00079251576340326
3778.7619918749	-0.00071363391441293
3779.0087317120	-0.00062844270348132
3779.2554715491	-0.00053761743282128
3779.5022113862	-0.00044187268580183
3779.7489512233	-0.00034204084234086
3779.9956910604	-0.00023903280885470
3780.2424308975	-0.00013374477698819
3780.4891707346	-2.7039626597545e-05
3780.7359105717	8.0169286575607e-05
3780.9826504088	0.00018684869081017
3781.2293902459	0.00029190904615195
3781.4761300830	0.00039436651613563
3781.7228699201	0.00049343821273567
3781.9696097572	0.00058845641557827
3782.2163495943	0.00067867685760088
3782.4630894314	0.00076317460191207
3782.7098292685	0.00084094373889198
3782.9565691056	0.00091112129728784
3783.2033089427	0.00097314243819856
3783.4500487798	0.0010266982157565
3783.6967886169	0.0010715362092633
3783.9435284540	0.0011072707858719
3784.1902682911	0.0011333590979802
3784.4370081282	0.0011492734237657
3784.6837479653	0.0011547419207675
3784.9304878024	0.0011498578292543
3785.1772276395	0.0011349472377316
3785.4239674766	0.0011102960755801
3785.6707073137	0.0010759899229261
3785.9174471508	0.0010320349804060
3786.1641869879	0.00097865089364462
3786.4109268250	0.00091642558354808
3786.6576666621	0.00084615195869716
3786.9044064993	0.00076851564222556
3787.1511463364	0.00068399076110493
3787.3978861735	0.00059307747077723
3787.6446260106	0.00049660779565887
3787.8913658477	0.00039573590675433
3788.1381056848	0.00029157800028976
3788.3848455219	0.00018489825718100
3788.6315853590	7.6223709893658e-05
3788.8783251961	-3.3707101695480e-05
3789.1250650332	-0.00014366837861016
3789.3718048703	-0.00025219254162125
3789.6185447074	-0.00035811072905293
3789.8652845445	-0.00046081106400571
3790.1120243816	-0.00055992420534404
3790.3587642187	-0.00065476171024382
3790.6055040558	-0.00074410435683177
3790.8522438929	-0.00082657200701794
3791.0989837300	-0.00090120639402605
3791.3457235671	-0.00096769300229571
3791.5924634042	-0.0010260223039517
3791.8392032413	-0.0010759357693593
3792.0859430784	-0.0011166831961653
3792.3326829155	-0.0011473045455230
3792.5794227526	-0.0011671697505938
3792.8261625897	-0.0011762927588610
3793.0729024268	-0.0011751438181397
3793.3196422639	-0.0011641252643292
3793.5663821010	-0.0011431830640604
3793.8131219381	-0.0011119271636011
3794.0598617752	-0.0010701757310858
3794.3066016123	-0.0010184110912227
3794.5533414494	-0.00095767246855739
3794.8000812865	-0.00088894951072240
3795.0468211236	-0.00081267899737409
3795.2935609607	-0.00072888969885250
3795.5403007978	-0.00063787540312072
3795.7870406349	-0.00054068131375744
3796.0337804721	-0.00043885146966393
3796.2805203092	-0.00033368084901231
3796.5272601463	-0.00022578001687158
3796.7739999834	-0.00011543068046824
3797.0207398205	-3.3290760158345e-06
3797.2674796576	0.00010912078011744
3797.5142194947	0.00022028603677788
3797.7609593318	0.00032900775740526
3798.0076991689	0.00043475200411755
3798.2544390060	0.00053709127413977
3798.5011788431	0.00063514641142038
3798.7479186802	0.00072760412397212
3798.9946585173	0.00081322666228430
3799.2413983544	0.00089124746318313
3799.4881381915	0.00096127224708941
3799.7348780286	0.0010229109516505
3799.9816178657	0.0010755988663147
3800.2283577028	0.0011187224195091
3800.4750975399	0.0011517822765298
3800.7218373770	0.0011743896154677
3800.9685772141	0.0011862196220428
3801.2153170512	0.0011871153367718
3801.4620568883	0.0011772382735877
3801.7087967254	0.0011569787889973
3801.9555365625	0.0011266101286783
3802.2022763996	0.0010860803557549
3802.4490162367	0.0010352780340427
3802.6957560738	0.00097454979082692
3802.9424959109	0.00090486408990136
3803.1892357480	0.00082736035595978
3803.4359755851	0.00074274643218911
3803.6827154222	0.00065123829255618
3803.9294552593	0.00055313746324419
3804.1761950964	0.00044939652116304
3804.4229349335	0.00034152190658529
3804.6696747706	0.00023092220470550
3804.9164146078	0.00011843511911362
3805.1631544449	4.5320066636250e-06
3805.4098942820	-0.00011008761602209
3805.6566341191	-0.00022420193983386
3805.9033739562	-0.00033635751322181
3806.1501137933	-0.00044535321735394
3806.3968536304	-0.00055037979936493
3806.6435934675	-0.00065075064615964
3806.8903333046	-0.00074561958454676
3807.1370731417	-0.00083400154917003
3807.3838129788	-0.00091498918616952
3807.6305528159	-0.00098785901068250
3807.8772926530	-0.0010519831103446
3808.1240324901	-0.0011067414496348
3808.3707723272	-0.0011515873532387
3808.6175121643	-0.0011861632775146
3808.8642520014	-0.0012102732225409
3809.1109918385	-0.0012237245491035
3809.3577316756	-0.0012262519565845
3809.6044715127	-0.0012176488479582
3809.8512113498	-0.0011979638780821
3810.0979511869	-0.0011675274356152
3810.3446910240	-0.0011267756299214
3810.5914308611	-0.0010760742324376
3810.8381706982	-0.0010157278018876
3811.0849105353	-0.00094613448634839
3811.3316503724	-0.00086790212569172
3811.5783902095	-0.00078182351325209
3811.8251300466	-0.00068877029995960
3812.0718698837	-0.00058960999894675
3812.3186097208	-0.00048518066952577
3812.5653495579	-0.00037631061872741
3812.8120893950	-0.00026388582543878
3813.0588292321	-0.00014894406916465
3813.3055690692	-3.2697099115305e-05
3813.5523089063	8.3616523915096e-05
3813.7990487434	0.00019896811979864
3814.0457885805	0.00031261397943071
3814.2925284177	0.00042385421971097
3814.5392682548	0.00053167411944195
3814.7860080919	0.00063467774068063
3815.0327479290	0.00073147730455477
3815.2794877661	0.00082119358867445
3815.5262276032	0.00090352896121899
3815.7729674403	0.00097828433626599
3816.0197072774	0.0010447978604252
3816.2664471145	0.0011019125795731
3816.5131869516	0.0011485385465565
3816.7599267887	0.0011842390276658
3817.0066666258	0.0012092333381643
3817.2534064629	0.0012238248109817
3817.5001463000	0.0012278628916193
3817.7468861371	0.0012207936055380
3817.9936259742	0.0012022187492780
3818.2403658113	0.0011723610509179
3818.4871056484	0.0011319618160211
3818.7338454855	0.0010817507950027
3818.9805853226	0.0010220618873993
3819.2273251597	0.00095298390349774
3819.4740649968	0.00087485597272422
3819.7208048339	0.00078856238495492
3819.9675446710	0.00069531188806025
3820.2142845081	0.00059614406174615
3820.4610243452	0.00049169479343082
3820.7077641823	0.00038247072366025
3820.9545040194	0.00026932635185191
3821.2012438565	0.00015361102432512
3821.4479836936	3.6805809597184e-05
3821.6947235307	-7.9966696417964e-05
3821.9414633678	-0.00019602810513314
3822.1882032049	-0.00031073794691219
3822.4349430420	-0.00042306061506676
3822.6816828791	-0.00053159993973450
3822.9284227162	-0.00063505878622527
3823.1751625533	-0.00073259193824947
3823.4219023905	-0.00082366054818622
3823.6686422276	-0.00090759757425872
3823.9153820647	-0.00098343731802174
3824.1621219018	-0.0010502203865234
3824.4088617389	-0.0011073819002033
3824.6556015760	-0.0011547200776941
3824.9023414131	-0.0011919779553762
3825.1490812502	-0.0012185844042480
3825.3958210873	-0.0012339211745365
3825.6425609244	-0.0012378098044520
3825.8893007615	-0.0012305961433991
3826.1360405986	-0.0012126880928462
3826.3827804357	-0.0011841045914416
3826.6295202728	-0.0011446206118140
3826.8762601099	-0.0010943651210232
3827.1229999470	-0.0010341351780425
3827.3697397841	-0.00096499748033700
3827.6164796212	-0.00088762526731797
3827.8632194583	-0.00080217991031494
3828.1099592954	-0.00070891483598269
3828.3566991325	-0.00060879746333968
3828.6034389696	-0.00050339044628972
3828.8501788067	-0.00039410040761524
3829.0969186438	-0.00028164979517300
3829.3436584809	-0.00016636728999166
3829.5903983180	-4.8938017190496e-05
3829.8371381551	6.9250747128358e-05
3830.0838779922	0.00018652628219049
3830.3306178293	0.00030159430879857
3830.5773576664	0.00041372426112903
3830.8240975035	0.00052235145025275
3831.0708373406	0.00062663241368672
3831.3175771777	0.00072542524277955
3831.5643170148	0.00081759496371724
3831.8110568519	0.00090222786951339
3832.0577966890	0.00097858907719750
3832.3045365262	0.0010460291494510
3832.5512763633	0.0011040231722155
3832.7980162004	0.0011522200229994
3833.0447560375	0.0011903097243143
3833.2914958746	0.0012178159663960
3833.5382357117	0.0012341403967947
3833.7849755488	0.0012389254033162
3834.0317153859	0.0012323485324728
3834.2784552230	0.0012149415762437
3834.5251950601	0.0011870662562341
3834.7719348972	0.0011486431959736
3835.0186747343	0.0010994948361492
3835.2654145714	0.0010399472735713
3835.5121544085	0.00097098951639593
3835.7588942456	0.00089377147653929
3836.0056340827	0.00080899044121436
3836.2523739198	0.00071686357403161
3836.4991137569	0.00061772263529768
3836.7458535940	0.00051256158112736
3836.9925934311	0.00040292415810091
3837.2393332682	0.00029025883570966
3837.4860731053	0.00017543768409385
3837.7328129424	5.8924525432224e-05
3837.9795527795	-5.8635375016284e-05
3838.2262926166	-0.00017604285101360
3838.4730324537	-0.00029174416044819
3838.7197722908	-0.00040435095807765
3838.9665121279	-0.00051295267850556
3839.2132519650	-0.00061696656577330
3839.4599918021	-0.00071573910185465
3839.7067316392	-0.00080830714088835
3839.9534714763	-0.00089352037113677
3840.2002113134	-0.00097037506693576
3840.4469511505	-0.0010382386901131
3840.6936909876	-0.0010967731476520
3840.9404308247	-0.0011456528013454
3841.1871706618	-0.0011843651184450
3841.4339104989	-0.0012122984836682
3841.6806503361	-0.0012290347712432
3841.9273901732	-0.0012345416693458
3842.1741300103	-0.0012290496611153
3842.4208698474	-0.0012127345648482
3842.6676096845	-0.0011855563968028
3842.9143495216	-0.0011474545412450
3843.1610893587	-0.0010986992869995
3843.4078291958	-0.0010400022145318
3843.6545690329	-0.00097223515295374
3843.9013088700	-0.00089604651711969
3844.1480487071	-0.00081179401917272
3844.3947885442	-0.00071987347371676
3844.6415283813	-0.00062109124059796
3844.8882682184	-0.00051668045162894
3845.1350080555	-0.00040794729975124
3845.3817478926	-0.00029591227301347
3845.6284877297	-0.00018128773199244
3845.8752275668	-6.4769568273294e-05
3846.1219674039	5.2672187250538e-05
3846.3687072410	0.00016976575843361
3846.6154470781	0.00028516030680653
3846.8621869152	0.00039768456652756
3847.1089267523	0.00050644773884381
3847.3556665894	0.00061073840600705
3847.6024064265	0.00070981465794366
3847.8491462636	0.00080274571073394
3848.0958861007	0.00088844006252829
3848.3426259378	0.00096586928638014
3848.5893657749	0.0010343203269359
3848.8361056120	0.0010934425281659
3849.0828454491	0.0011430199422915
3849.3295852862	0.0011826731966193
3849.5763251233	0.0012117953223968
3849.8230649604	0.0012298011546459
3850.0698047975	0.0012364449698952
3850.3165446346	0.0012318881741943
3850.5632844717	0.0012164691587120
3850.8100243089	0.0011904303608611
3851.0567641460	0.0011538680487696
3851.3035039831	0.0011069053137829
3851.5502438202	0.0010498768972708
3851.7969836573	0.00098336157714049
3852.0437234944	0.00090808947732245
3852.2904633315	0.00082483930483458
3852.5372031686	0.00073437991539418
3852.7839430057	0.00063745204910949
3853.0306828428	0.00053480546782358
3853.2774226799	0.00042730504605330
3853.5241625170	0.00031602083651339
3853.7709023541	0.00020215760269274
3854.0176421912	8.6824777977175e-05
3854.2643820283	-2.9120573786296e-05
3854.5111218654	-0.00014492924625842
3854.7578617025	-0.00025962213345809
3855.0046015396	-0.00037186128907484
3855.2513413767	-0.00048026012470673
3855.4980812138	-0.00058384072225232
3855.7448210509	-0.00068209947126552
3855.9915608880	-0.00077454998755107
3856.2383007251	-0.00086025202524948
3856.4850405622	-0.00093791408998395
3856.7317803993	-0.0010065058589630
3856.9785202364	-0.0010656778841016
3857.2252600735	-0.0011154715593621
3857.4719999106	-0.0011556406773723
3857.7187397477	-0.0011854005424629
3857.9654795848	-0.0012039318234869
3858.2122194219	-0.0012110570598943
3858.4589592590	-0.0012072786191850
3858.7056990961	-0.0011931204586003
3858.9524389332	-0.0011685521160383
3859.1991787703	-0.0011331770811558
3859.4459186074	-0.0010869556503843
3859.6926584446	-0.0010306085222828
3859.9393982817	-0.00096524830299825
3860.1861381188	-0.00089170034124790
3860.4328779559	-0.00081029341830882
3860.6796177930	-0.00072129056166057
3860.9263576301	-0.00062538849924974
3861.1730974672	-0.00052372420227907
3861.4198373043	-0.00041748798208260
3861.6665771414	-0.00030767002128712
3861.9133169785	-0.00019517606514084
3862.1600568156	-8.1015779345624e-05
3862.4067966527	3.3767242154547e-05
3862.6535364898	0.00014829283636644
3862.9002763269	0.00026178447175212
3863.1470161640	0.00037322725807073
3863.3937560011	0.00048120731424158
3863.6404958382	0.00058428234856321
3863.8872356753	0.00068155903839430
3864.1339755124	0.00077277838038044
3864.3807153495	0.00085770198002151
3864.6274551866	0.00093544241248343
3864.8741950237	0.0010045393880850
3865.1209348608	0.0010637767477648
3865.3676746979	0.0011128623309747
3865.6144145350	0.0011521980763228
3865.8611543721	0.0011819725948216
3866.1078942092	0.0012015735257331
3866.3546340463	0.0012099660439396
3866.6013738834	0.0012066175880599
3866.8481137205	0.0011919714790399
3867.0948535576	0.0011669921441936
3867.3415933947	0.0011323035154856
3867.5883332318	0.0010878227331204
3867.8350730689	0.0010332095104072
3868.0818129060	0.00096860878910021
3868.3285527431	0.00089493921278215
3868.5752925802	0.00081350868773050
3868.8220324173	0.00072539278829935
3869.0687722545	0.00063115587863042
3869.3155120916	0.00053110643012083
3869.5622519287	0.00042579525110827
3869.8089917658	0.00031630975703991
3870.0557316029	0.00020412984982580
3870.3024714400	9.0674886707265e-05
3870.5492112771	-2.3083286707373e-05
3870.7959511142	-0.00013660772235609
3871.0426909513	-0.00024937010005762
3871.2894307884	-0.00036037810479693
3871.5361706255	-0.00046811754313330
3871.7829104626	-0.00057102414591942
3872.0296502997	-0.00066807930819650
3872.2763901368	-0.00075894888093753
3872.5231299739	-0.00084349517428379
3872.7698698110	-0.00092112175070799
3873.0166096481	-0.00099060938612707
3873.2633494852	-0.0010506276963042
3873.5100893223	-0.0011004268117130
3873.7568291594	-0.0011400346175531
3874.0035689965	-0.0011697876434636
3874.2503088336	-0.0011896825468248
3874.4970486707	-0.0011991766787899
3874.7437885078	-0.0011975857577969
3874.9905283449	-0.0011846506054310
3875.2372681820	-0.0011607434723382
3875.4840080191	-0.0011265851446425
3875.7307478562	-0.0010827944732453
3875.9774876933	-0.0010296713861990
3876.2242275304	-0.00096733793561270
3876.4709673675	-0.00089605442995602
3876.7177072046	-0.00081644153777445
3876.9644470417	-0.00072946782220923
3877.2111868788	-0.00063623925311773
3877.4579267159	-0.00053774622421858
3877.7046665530	-0.00043474489976027
3877.9514063902	-0.00032786517018095
3878.1981462273	-0.00021786851593148
3878.4448860644	-0.00010583113504166
3878.6916259015	6.9347017921455e-06
3878.9383657386	0.00011917712885345
3879.1851055757	0.00022994414494284
3879.4318454128	0.00033852820876396
3879.6785852499	0.00044417080355098
3879.9253250870	0.00054584128203042
3880.1720649241	0.00064233263446892
3880.4188047612	0.00073258016114495
3880.6655445983	0.00081586920017367
3880.9122844354	0.00089172524680586
3881.1590242725	0.00095962828114225
3881.4057641096	0.0010188729170891
3881.6525039467	0.0010687119595954
3881.8992437838	0.0011086016227676
3882.1459836209	0.0011382783216561
3882.3927234580	0.0011576186633028
3882.6394632951	0.0011664842384565
3882.8862031322	0.0011647346111476
3883.1329429693	0.0011523604060038
3883.3796828064	0.0011295424542451
3883.6264226435	0.0010965598629730
3883.8731624806	0.0010536786609949
3884.1199023177	0.0010011806573984
3884.3666421548	0.00093950411399596
3884.6133819919	0.00086931219186558
3884.8601218290	0.00079138766806463
3885.1068616661	0.00070646980421513
3885.3536015032	0.00061522457018090
3885.6003413403	0.00051837556294501
3885.8470811774	0.00041682473690819
3886.0938210145	0.00031161000578023
3886.3405608516	0.00020375203363228
3886.5873006887	9.4174111969980e-05
3886.8340405258	-1.6223303069217e-05
