# Frequency (Hz)	Real Part (Ohm)
1000.0	0.0009249189281
1018.6101701559753	0.0009367290897196823
1037.566678745186	0.0009487590404566774
1056.875971184804	0.0009610128706238551
1076.5446128423157	0.000973494746655507
1096.5792912678098	0.0009862089125239734
1116.9868184678226	0.000999159691182643
1137.7741332214914	0.0010123514860358035
1158.9483034398106	0.0010257887824358435
1180.5165285688054	0.0010394761492083248
1202.4861420374123	0.001053418240205429
1224.8646137509306	0.001067619795888319
1247.6595526308697	0.0010820856449389484
1270.8787092020582	0.0010962002270780739
1294.529978227916	0.001109981806171417
1318.6214013947485	0.0011240198627967047
1343.1611700460153	0.0011383191700444484
1368.1576279674719	0.0011528845898331856
1393.619274224142	0.0011677210745625838
1419.5547660501015	0.0011828336687973136
1445.9729217920194	0.0011982275109822488
1472.882723907502	0.0012139078351896002
1500.2933220192183	0.001229879972898552
1528.2140360258693	0.001246149354808021
1556.654359271062	0.0012627215126831588
1585.6239617711371	0.001279566100785109
1615.132693503091	0.00129530792072339
1645.1905877536624	0.0013113426986092866
1675.807864530767	0.0013276758864400528
1706.9949340384078	0.00134431303767554
1738.7624002162504	0.0013612598091264296
1771.1210643450886	0.0013785219628776157
1804.0819287193826	0.0013961053682473687
1837.6562003881704	0.0014140160037829745
1871.8552949655793	0.0014322599592935007
1906.690840512252	0.0014508434379203947
1942.1746814890264	0.0014697727582466261
1978.3188827841643	0.0014890543564450645
2015.1357338155585	0.0015077713513066695
2052.6377527092523	0.0015260347288494776
2090.8376905557498	0.00154463799095598
2129.748535745521	0.0015635874629357424
2169.3835183851843	0.0015828895878134122
2209.756114795903	0.001602550928519429
2250.880052095462	0.0016225781701214776
2292.7693128656488	0.001642978122097496
2335.438139906479	0.0016637577206509626
2378.9010410788933	0.0016849240310692808
2423.1727942376006	0.0017064842501260593
2468.2684522556924	0.0017284457085280833
2514.2033481427966	0.001750714780593641
2560.9931002584594	0.0017714597065450566
2608.6536176225477	0.0017925906990983
2657.2011053245064	0.0018141149430185252
2706.652070033241	0.0018360397567805833
2757.0233256095826	0.0018583725950573912
2808.3319988231724	0.001881121051254598
2860.5955351757416	0.0019042928600924189
2913.831704832789	0.0019278959002355352
2968.0586086656026	0.0019519381969719113
3023.2946844057765	0.001976427924941492
3079.5587129142264	0.0020013734109156616
3136.8698245668766	0.0020267831366284324
3195.2475057592133	0.0020513215594099607
3254.711605531848	0.002075261489822181
3315.282342319423	0.0020996469464128966
3376.9803108250912	0.002124486220500097
3439.8264890229243	0.0021497877577046094
3503.8422452906757	0.002175560160821708
3569.0493456752292	0.0022018121927461416
3635.4699612933177	0.00222855277945163
3703.126675869927	0.002255791013025779
3772.0424934169973	0.0022835361547614897
3842.240846055061	0.002311797638305905
3913.745601980384	0.0023405850728679405
3986.581073580439	0.00236969937634523
4060.7720257003657	0.0023967555433066887
4136.343684063274	0.0024243152301390673
4213.321743847289	0.002452387807432843
4291.732378422157	0.0024809828201667714
4371.602248248501	0.0025101099909532903
4452.958509942655	0.0025397792233443103
4535.828825510186	0.0025700006051985226
4620.241371751313	0.002600784412111393
4706.224849841281	0.002632141110908958
4793.808495089106	0.0026640813632066757
4883.02208687788	0.0026966160290344803
4973.895958790063	0.0027297561705293062
5066.461008921268	0.00276159758358969
5160.7487103859075	0.002792674211181392
5256.791122018419	0.0028243291801004493
5354.620899273607	0.002856573253377375
5454.271305329836	0.0028894173943445054
5555.7762223988775	0.0029228727703636596
5659.170163246242	0.002956950756623162
5764.488282925873	0.0029916629400055265
5871.766390733255	0.0030270211230271245
5981.040962380945	0.003063037327851161
6092.349152400711	0.003099723800375343
6205.7288067765	0.0031370930143956224
6321.218475812449	0.003174781181502849
6438.8574272404185	0.0032097508610589814
6558.685659571435	0.003245371332301953
6680.743915695614	0.0032816547065757907
6805.073696735206	0.0033186133206186967
6931.717276155407	0.0033562597407576725
7060.717714137772	0.0033946067671811967
7192.118872221193	0.00343366743829144
7325.96542821523	0.003473455035137449
7462.302891391108	0.00351398308593086
7601.17761795533	0.003555265370645628
7742.636826811269	0.0035973159257033636
7886.728615614156	0.0036401490487458794
8033.501977124735	0.0036811031639438527
8183.00681586739	0.003721110698107035
8335.293965098195	0.003761862779288517
8490.415204088747	0.0038033732636349946
8648.423275731726	0.0038456562651584198
8809.37190447399	0.0038887261605348986
8973.31581458352	0.003932597593992934
9140.310748756232	0.003977285482292613
9310.413487069076	0.004022805019797456
9483.681866285926	0.004069171683640689
9660.174799522645	0.004116401238987607
9839.952296278227	0.004164509744395923
10023.075482838643	0.004212888078964628
10209.606623060476	0.004257747794344899
10399.609139541202	0.004303442356661542
10593.1476351837	0.004349987302558097
10790.287915161836	0.00439739845781769
10991.097009294961	0.004445691942743956
11195.643194838794	0.004494884177642129
11403.99601970033	0.0045449918884021044
11616.22632608502	0.004596032112185449
11832.40627458378	0.004648022203218201
12052.609368708414	0.004700979838691498
12276.910479883603	0.004754923024772016
12505.385872903913	0.004809870102724242
12738.113231864783	0.00486216619819988
12975.171686575868	0.004913327308851713
13216.641839466038	0.0049654405364781455
13462.60579298911	0.005018523600138089
13713.147177539455	0.005072594548645138
13968.351179887397	0.005127671766704399
14228.30457214352	0.0051837739811634595
14493.09574126215	0.005240920267379731
14762.81471909391	0.005299130055706274
15037.553212997384	0.0053584231380983125
15317.404637020798	0.00541881967484274
15602.46414366368	0.005480340201412812
15892.828656229764	0.005542022682041789
16188.596901781993	0.0055992313717341795
16489.86944471065	0.00565750472487614
16796.74872092653	0.00571686255503563
17109.339072690134	0.005777325044514479
