# Frequency (Hz)	Imaginary Part (Ohm)
1000.0	0.0014226927737
1018.6101701559753	0.0014375926847233155
1037.566678745186	0.0014527698856260842
1056.875971184804	0.001468229536820144
1076.5446128423157	0.0014839768947534783
1096.5792912678098	0.0015000173136974582
1116.9868184678226	0.0015163562475673585
1137.7741332214914	0.001532999251776746
1158.9483034398106	0.001549951985126376
1180.5165285688054	0.0015672202117282524
1202.4861420374123	0.0015848098029654807
1224.8646137509306	0.0016027267394886076
1247.6595526308697	0.0016209771132491045
1270.8787092020582	0.001638569310378598
1294.529978227916	0.0016555309656774845
1318.6214013947485	0.0016728082802676084
1343.1611700460153	0.0016904071286220938
1368.1576279674719	0.001708333494539006
1393.619274224142	0.001726593473175909
1419.5547660501015	0.0017451932731222908
1445.9729217920194	0.0017641392185105402
1472.882723907502	0.0017834377511662313
1500.2933220192183	0.001803095432798406
1528.2140360258693	0.001823118947230627
1556.654359271062	0.001843515102673553
1585.6239617711371	0.001864235440556698
1615.132693503091	0.0018831610102658567
1645.1905877536624	0.001902438788047601
1675.807864530767	0.0019220753285540922
1706.9949340384078	0.0019420773084206856
1738.7624002162504	0.0019624515285360513
1771.1210643450886	0.00198320491635456
1804.0819287193826	0.002004344528251683
1837.6562003881704	0.0020258775519232434
1871.8552949655793	0.002047811308829305
1906.690840512252	0.0020701532566835476
1942.1746814890264	0.002092910991988974
1978.3188827841643	0.0021160922526207984
2015.1357338155585	0.002138341585463771
2052.6377527092523	0.0021598210163775214
2090.8376905557498	0.0021817001831554305
2129.748535745521	0.002203986524949948
2169.3835183851843	0.002226687619357415
2209.756114795903	0.0022498111849945327
2250.880052095462	0.0022733650841227694
2292.7693128656488	0.0022973573253216185
2335.438139906479	0.0023217960662116027
2378.9010410788933	0.0023466896162279466
2423.1727942376006	0.0023720464394458816
2468.2684522556924	0.002397875157458517
2514.2033481427966	0.0024240411669318633
2560.9931002584594	0.002447944541779425
2608.6536176225477	0.0024722927625001985
2657.2011053245064	0.0024970941077515837
2706.652070033241	0.0025223570102581925
2757.0233256095826	0.002548090059679084
2808.3319988231724	0.00257430200552833
2860.5955351757416	0.0026010017601499494
2913.831704832789	0.0026281984017482015
2968.0586086656026	0.002655901177474267
3023.2946844057765	0.0026841195065703863
3079.5587129142264	0.002712862983572504
3136.8698245668766	0.0027421413815725037
3195.2475057592133	0.0027701294815762625
3254.711605531848	0.0027971978694650602
3315.282342319423	0.002824770004658316
3376.9803108250912	0.002852855261979084
3439.8264890229243	0.0028814631907174634
3503.8422452906757	0.002910603517877477
3569.0493456752292	0.0029402861514843366
3635.4699612933177	0.0029705211839532977
3703.126675869927	0.003001318895521179
3772.0424934169973	0.003032689757741751
3842.240846055061	0.0030646444370461905
3913.745601980384	0.003097193798369763
3986.581073580439	0.003130073841645111
4060.7720257003657	0.003160141826469478
4136.343684063274	0.003190769381607673
4213.321743847289	0.003221966920758452
4291.732378422157	0.0032537450514212737
4371.602248248501	0.0032861145785029683
4452.958509942655	0.003319086507991525
4535.828825510186	0.003352672050698232
4620.241371751313	0.0033868826260694935
4706.224849841281	0.003421729866069546
4793.808495089106	0.0034572256191354655
4883.02208687788	0.003493381954205759
4973.895958790063	0.003530211164823925
5066.461008921268	0.0035652870970198395
5160.7487103859075	0.003599287680898602
5256.791122018419	0.0036339210214287503
5354.620899273607	0.003669198894319236
5454.271305329836	0.003705133294426955
5555.7762223988775	0.003741736439835129
5659.170163246242	0.0037790207760075934
5764.488282925873	0.0038169989800203807
5871.766390733255	0.003855683964872065
5981.040962380945	0.003895088883874322
6092.349152400711	0.00393522713512419
6205.7288067765	0.003976112366059582
6321.218475812449	0.004017293979857805
6438.8574272404185	0.004055022739994551
6558.685659571435	0.0040934536387772155
6680.743915695614	0.004132599743125471
6805.073696735206	0.004172474363136591
6931.717276155407	0.0042130910566110236
7060.717714137772	0.004254463633662188
7192.118872221193	0.004296606161412068
7325.96542821523	0.004339532968774173
7462.302891391108	0.00438325865132554
7601.17761795533	0.0044277980762693755
7742.636826811269	0.004473166387490065
7886.728615614156	0.004519379010702262
8033.501977124735	0.00456324419011262
8183.00681586739	0.004605877704548202
8335.293965098195	0.00464930463594178
8490.415204088747	0.004693539749917945
8648.423275731726	0.004738598086892074
8809.37190447399	0.004784494967184236
8973.31581458352	0.004831245996228264
9140.310748756232	0.00487886706987777
9310.413487069076	0.0049273743798109015
9483.681866285926	0.004976784419035699
9660.174799522645	0.005027113987497882
9839.952296278227	0.005078380197793023
10023.075482838643	0.005129870335261162
10209.606623060476	0.005177160298830104
10399.609139541202	0.005225330336667728
10593.1476351837	0.005274396827105933
10790.287915161836	0.0053243764532801465
10991.097009294961	0.005375286208801795
11195.643194838794	0.005427143403536307
11403.99601970033	0.005479965669488634
11616.22632608502	0.005533770966798356
11832.40627458378	0.005588577589846307
12052.609368708414	0.005644404173474854
12276.910479883603	0.00570126969932396
12505.385872903913	0.0057591935022851225
12738.113231864783	0.005814007717739147
12975.171686575868	0.00586743882927506
13216.641839466038	0.0059218643028882785
13462.60579298911	0.005977302643826265
13713.147177539455	0.006033772701722267
13968.351179887397	0.006091293677004431
14228.30457214352	0.006149885127424133
14493.09574126215	0.006209566974705831
14762.81471909391	0.006270359511320672
15037.553212997384	0.0063322834073861215
15317.404637020798	0.00639535971769407
15602.46414366368	0.00645960988886966
15892.828656229764	0.006523958743464747
16188.596901781993	0.006583231040242947
16489.86944471065	0.0066436064045497165
16796.74872092653	0.006705105364659465
17109.339072690134	0.006767748830881272
17427.746784089173	0.006831558102668625
