# time [s]	wake_longitudinal [V/C]
3.209598032121877e-84	-11530367126851.432
3.27832167538938e-84	-11530367126851.432
3.348516823529561e-84	-11530367126851.432
3.4202149842812803e-84	-11530367126851.432
3.4934483400241244e-84	-11530367126851.432
3.568249762224196e-84	-11530367126851.432
3.6446528261886667e-84	-11530367126851.432
3.722691826136241e-84	-11530367126851.432
3.8024017905909177e-84	-11530367126851.432
3.883818498104014e-84	-11530367126851.432
3.9669784933146825e-84	-11530367126851.432
4.0519191033524385e-84	-11530367126851.432
4.138678454592282e-84	-11530367126851.432
4.22729548976795e-84	-11530367126851.432
4.31780998545158e-84	-11530367126851.432
4.410262569908351e-84	-11530367126851.432
4.5046947413320195e-84	-11530367126851.432
4.601148886472166e-84	-11530367126851.432
4.699668299660345e-84	-11530367126851.432
4.800297202242244e-84	-11530367126851.432
4.9030807624274405e-84	-11530367126851.432
5.008065115563253e-84	-11530367126851.432
5.1152973848436715e-84	-11530367126851.432
5.224825702460061e-84	-11530367126851.432
5.336699231206214e-84	-11530367126851.432
5.450968186546054e-84	-11530367126851.432
5.567683859152271e-84	-11530367126851.432
5.686898637929305e-84	-11530367126851.432
5.808666033528223e-84	-11530367126851.432
5.933040702366221e-84	-11530367126851.432
6.060078471158543e-84	-11530367126851.432
6.189836361977348e-84	-11530367126851.432
6.322372617847222e-84	-11530367126851.432
6.457746728886887e-84	-11530367126851.432
6.596019459012693e-84	-11530367126851.432
6.737252873212855e-84	-11530367126851.432
6.881510365405676e-84	-11530367126851.432
7.028856686895383e-84	-11530367126851.432
7.1793579754347765e-84	-11530367126851.432
7.33308178491359e-84	-11530367126851.432
7.490097115679061e-84	-11530367126851.432
7.650474445508298e-84	-11530367126851.432
7.814285761242645e-84	-11530367126851.432
7.981604591099385e-84	-11530367126851.432
8.152506037676589e-84	-11530367126851.432
8.327066811662061e-84	-11530367126851.432
8.505365266266393e-84	-11530367126851.432
8.68748143239336e-84	-11530367126851.432
8.873497054560899e-84	-11530367126851.432
9.06349562759396e-84	-11530367126851.432
9.257562434101371e-84	-11530367126851.432
9.455784582756919e-84	-11530367126851.432
9.65825104739708e-84	-11530367126851.432
9.865052706958624e-84	-11530367126851.432
1.0076282386271434e-83	-11530367126851.432
1.0292034897721892e-83	-11530367126851.432
1.0512407083811538e-83	-11530367126851.432
1.0737497860625072e-83	-11530367126851.432
1.0967408262231135e-83	-11530367126851.432
1.1202241486030299e-83	-11530367126851.432
1.1442102939077181e-83	-11530367126851.432
1.168710028539451e-83	-11530367126851.432
1.1937343494296902e-83	-11530367126851.432
1.2192944889753065e-83	-11530367126851.432
1.245401920080308e-83	-11530367126851.432
1.2720683613055183e-83	-11530367126851.432
1.2993057821287241e-83	-11530367126851.432
1.3271264083169969e-83	-11530367126851.432
1.3555427274146763e-83	-11530367126851.432
1.384567494348222e-83	-11530367126851.432
1.4142137371515492e-83	-11530367126851.432
1.4444947628137418e-83	-11530367126851.432
1.4754241632519655e-83	-11530367126851.432
1.5070158214125196e-83	-11530367126851.432
1.5392839175020376e-83	-11530367126851.432
1.572242935352542e-83	-11530367126851.432
1.6059076689228037e-83	-11530367126851.432
1.6402932289384408e-83	-11530367126851.432
1.6754150496747096e-83	-11530367126851.432
1.7112888958842147e-83	-11530367126851.432
1.747930869873286e-83	-11530367126851.432
1.785357418729316e-83	-11530367126851.432
1.8235853417033456e-83	-11530367126851.432
1.8626317977507454e-83	-11530367126851.432
1.9025143132328176e-83	-11530367126851.432
1.9432507897838987e-83	-11530367126851.432
1.9848595123465508e-83	-11530367126851.432
2.0273591573791827e-83	-11530367126851.432
2.0707688012387665e-83	-11530367126851.432
2.115107928743622e-83	-11530367126851.432
2.1603964419195684e-83	-11530367126851.432
2.206654668932721e-83	-11530367126851.432
2.2539033732142494e-83	-11530367126851.432
2.3021637627801645e-83	-11530367126851.432
2.3514574997506577e-83	-11530367126851.432
2.4018067100736473e-83	-11530367126851.432
2.4532339934556776e-83	-11530367126851.432
2.5057624335066266e-83	-11530367126851.432
2.5594156081004474e-83	-11530367126851.432
2.6142175999586274e-83	-11530367126851.432
2.6701930074598624e-83	-11530367126851.432
2.7273669556811756e-83	-11530367126851.432
2.7857651076758956e-83	-11530367126851.432
2.8454136759922237e-83	-11530367126851.432
2.9063394344392342e-83	-11530367126851.432
2.9685697301048357e-83	-11530367126851.432
3.0321324956301996e-83	-11530367126851.432
3.097056261747956e-83	-11530367126851.432
3.1633701700882816e-83	-11530367126851.432
3.2311039862597985e-83	-11530367126851.432
3.300288113209529e-83	-11530367126851.432
3.370953604869833e-83	-11530367126851.432
3.443132180097592e-83	-11530367126851.432
3.5168562369108534e-83	-11530367126851.432
3.592158867031414e-83	-11530367126851.432
3.669073870738116e-83	-11530367126851.432
3.7476357720388916e-83	-11530367126851.432
3.8278798341664675e-83	-11530367126851.432
3.909842075406938e-83	-11530367126851.432
3.9935592852672955e-83	-11530367126851.432
4.0790690409879804e-83	-11530367126851.432
4.166409724410274e-83	-11530367126851.432
4.255620539204216e-83	-11530367126851.432
4.346741528465392e-83	-11530367126851.432
4.439813592689212e-83	-11530367126851.432
4.53487850812848e-83	-11530367126851.432
4.6319789455461994e-83	-11530367126851.432
4.731158489367721e-83	-11530367126851.432
4.832461657244594e-83	-11530367126851.432
4.935933920036582e-83	-11530367126851.432
5.04162172222151e-83	-11530367126851.432
5.149572502742952e-83	-11530367126851.432
5.2598347163026625e-83	-11530367126851.432
5.372457855110382e-83	-11530367126851.432
5.487492471099416e-83	-11530367126851.432
5.604990198616287e-83	-11530367126851.432
5.725003777597983e-83	-11530367126851.432
5.847587077244396e-83	-11530367126851.432
5.972795120198774e-83	-11530367126851.432
6.100684107244001e-83	-11530367126851.432
6.231311442529388e-83	-11530367126851.432
6.364735759337679e-83	-11530367126851.432
6.501016946401926e-83	-11530367126851.432
6.640216174787903e-83	-11530367126851.432
6.782395925350881e-83	-11530367126851.432
6.927620016781617e-83	-11530367126851.432
7.075953634250644e-83	-11530367126851.432
7.227463358667874e-83	-11530367126851.432
7.382217196568776e-83	-11530367126851.432
7.540284610638324e-83	-11530367126851.432
7.701736550890906e-83	-11530367126851.432
7.866645486516654e-83	-11530367126851.432
8.035085438409641e-83	-11530367126851.432
8.207132012393894e-83	-11530367126851.432
8.382862433157923e-83	-11530367126851.432
8.562355578919866e-83	-11530367126851.432
8.745692016830809e-83	-11530367126851.432
8.932954039139185e-83	-11530367126851.432
9.124225700128129e-83	-11530367126851.432
9.319592853843717e-83	-11530367126851.432
9.51914319263256e-83	-11530367126851.432
9.722966286501505e-83	-11530367126851.432
9.931153623322836e-83	-11530367126851.432
1.0143798649900447e-82	-11530367126851.432
1.0360996813912364e-82	-11530367126851.432
1.0582845606754598e-82	-11530367126851.432
1.080944460730038e-82	-11530367126851.432
1.1040895526598466e-82	-11530367126851.432
1.1277302253524982e-82	-11530367126851.432
1.1518770901415907e-82	-11530367126851.432
1.1765409855698185e-82	-11530367126851.432
1.2017329822537278e-82	-11530367126851.432
1.2274643878530136e-82	-11530367126851.432
1.2537467521459883e-82	-11530367126851.432
1.2805918722139704e-82	-11530367126851.432
1.3080117977362685e-82	-11530367126851.432
1.336018836398909e-82	-11530367126851.432
1.3646255594191876e-82	-11530367126851.432
1.393844807188118e-82	-11530367126851.432
1.4236896950341296e-82	-11530367126851.432
1.4541736191099625e-82	-11530367126851.432
1.4853102624056033e-82	-11530367126851.432
1.5171136008902176e-82	-11530367126851.432
1.5495979097850498e-82	-11530367126851.432
1.5827777699713833e-82	-11530367126851.432
1.616668074534954e-82	-11530367126851.432
1.6512840354510472e-82	-11530367126851.432
1.686641190412485e-82	-11530367126851.432
1.7227554098038066e-82	-11530367126851.432
1.7596429038250583e-82	-11530367126851.432
1.797320229767559e-82	-11530367126851.432
1.8358042994459544e-82	-11530367126851.432
1.875112386789423e-82	-11530367126851.432
1.915262135594883e-82	-11530367126851.432
1.9562715674468088e-82	-11530367126851.432
1.9981590898062623e-82	-11530367126851.432
2.0409435042735095e-82	-11530367126851.432
2.0846440150269052e-82	-11530367126851.432
2.129280237443052e-82	-11530367126851.432
2.1748722069015573e-82	-11530367126851.432
2.2214403877776832e-82	-11530367126851.432
2.2690056826282438e-82	-11530367126851.432
2.3175894415737674e-82	-11530367126851.432
2.3672134718819957e-82	-11530367126851.432
2.417900047755827e-82	-11530367126851.432
2.469671920331514e-82	-11530367126851.432
2.5225523278909696e-82	-11530367126851.432
2.5765650062920023e-82	-11530367126851.432
2.631734199622695e-82	-11530367126851.432
2.6880846710835054e-82	-11530367126851.432
2.745641714102368e-82	-11530367126851.432
2.8044311636882407e-82	-11530367126851.432
2.864479408026758e-82	-11530367126851.432
2.925813400325536e-82	-11530367126851.432
2.988460670911729e-82	-11530367126851.432
3.052449339589633e-82	-11530367126851.432
3.1178081282624307e-82	-11530367126851.432
3.1845663738241783e-82	-11530367126851.432
3.252754041328352e-82	-11530367126851.432
3.3224017374373233e-82	-11530367126851.432
3.393540724160738e-82	-11530367126851.432
3.4662029328880986e-82	-11530367126851.432
3.540420978720801e-82	-11530367126851.432
3.6162281751121626e-82	-11530367126851.432
3.693658548820242e-82	-11530367126851.432
3.772746855181543e-82	-11530367126851.432
3.853528593710551e-82	-11530367126851.432
3.936040024034364e-82	-11530367126851.432
4.0203181821685535e-82	-11530367126851.432
4.106400897140356e-82	-11530367126851.432
4.1943268079690894e-82	-11530367126851.432
4.2841353810093645e-82	-11530367126851.432
4.37586692766648e-82	-11530367126851.432
4.4695626224897356e-82	-11530367126851.432
4.5652645216544113e-82	-11530367126851.432
4.663015581839524e-82	-11530367126851.432
4.7628596795084425e-82	-11530367126851.432
4.864841630603831e-82	-11530367126851.432
4.969007210663552e-82	-11530367126851.432
5.075403175367268e-82	-11530367126851.432
5.184077281523826e-82	-11530367126851.432
5.295078308506173e-82	-11530367126851.432
5.408456080147782e-82	-11530367126851.432
5.524261487105335e-82	-11530367126851.432
5.642546509702149e-82	-11530367126851.432
5.763364241259862e-82	-11530367126851.432
5.886768911929652e-82	-11530367126851.432
6.012815913034715e-82	-11530367126851.432
6.14156182193203e-82	-11530367126851.432
6.273064427408167e-82	-11530367126851.432
6.40738275561896e-82	-11530367126851.432
6.544577096582708e-82	-11530367126851.432
6.684709031242724e-82	-11530367126851.432
6.827841459108076e-82	-11530367126851.432
6.974038626487505e-82	-11530367126851.432
7.123366155325643e-82	-11530367126851.432
7.275891072658671e-82	-11530367126851.432
7.431681840700746e-82	-11530367126851.432
7.59080838757249e-82	-11530367126851.432
7.753342138689797e-82	-11530367126851.432
7.91935604882331e-82	-11530367126851.432
8.088924634845862e-82	-11530367126851.432
8.262124009178527e-82	-11530367126851.432
8.439031913955123e-82	-11530367126851.432
8.619727755918333e-82	-11530367126851.432
8.804292642060507e-82	-11530367126851.432
8.992809416030378e-82	-11530367126851.432
9.185362695317921e-82	-11530367126851.432
9.382038909235383e-82	-11530367126851.432
9.582926337713106e-82	-11530367126851.432
9.788115150922634e-82	-11530367126851.432
9.997697449752913e-82	-11530367126851.432
1.0211767307148424e-81	-11530367126851.432
1.0430420810335942e-81	-11530367126851.432
1.065375610395387e-81	-11530367126851.432
1.0881873434104998e-81	-11530367126851.432
1.1114875193354317e-81	-11530367126851.432
1.1352865966686737e-81	-11530367126851.432
1.1595952578452053e-81	-11530367126851.432
1.1844244140315197e-81	-11530367126851.432
1.2097852100229761e-81	-11530367126851.432
1.2356890292463929e-81	-11530367126851.432
1.2621474988695257e-81	-11530367126851.432
1.289172495020192e-81	-11530367126851.432
1.3167761481167364e-81	-11530367126851.432
1.3449708483129987e-81	-11530367126851.432
1.373769251059883e-81	-11530367126851.432
1.4031842827856122e-81	-11530367126851.432
1.4332291466980486e-81	-11530367126851.432
1.4639173287109822e-81	-11530367126851.432
1.4952626034976004e-81	-11530367126851.432
1.5272790406730904e-81	-11530367126851.432
1.5599810111100542e-81	-11530367126851.432
1.5933831933891635e-81	-11530367126851.432
1.627500580387472e-81	-11530367126851.432
1.6623484860083074e-81	-11530367126851.432
1.6979425520550084e-81	-11530367126851.432
1.7342987552518355e-81	-11530367126851.432
1.7714334144154958e-81	-11530367126851.432
1.809363197779599e-81	-11530367126851.432
1.8481051304768057e-81	-11530367126851.432
1.8876766021803087e-81	-11530367126851.432
1.9280953749095802e-81	-11530367126851.432
1.9693795910029604e-81	-11530367126851.432
2.0115477812609475e-81	-11530367126851.432
2.0546188732641796e-81	-11530367126851.432
2.0986121998688624e-81	-11530367126851.432
2.14354750788469e-81	-11530367126851.432
2.1894449669385966e-81	-11530367126851.432
2.2363251785276607e-81	-11530367126851.432
2.284209185266556e-81	-11530367126851.432
2.333118480332576e-81	-11530367126851.432
2.3830750171133493e-81	-11530367126851.432
2.434101219060365e-81	-11530367126851.432
2.4862199897541667e-81	-11530367126851.432
2.539454723185082e-81	-11530367126851.432
2.5938293142533505e-81	-11530367126851.432
2.6493681694948875e-81	-11530367126851.432
2.7060962180362147e-81	-11530367126851.432
2.7640389227844825e-81	-11530367126851.432
2.823222291856202e-81	-11530367126851.432
2.883672890251483e-81	-11530367126851.432
2.9454178517782684e-81	-11530367126851.432
3.008484891231032e-81	-11530367126851.432
3.0729023168311924e-81	-11530367126851.432
3.1386990429334256e-81	-11530367126851.432
3.2059046030040337e-81	-11530367126851.432
3.274549162877732e-81	-11530367126851.432
3.344663534297128e-81	-11530367126851.432
3.416279188743707e-81	-11530367126851.432
3.489428271563341e-81	-11530367126851.432
3.5641436163954535e-81	-11530367126851.432
3.640458759910599e-81	-11530367126851.432
3.718407956863577e-81	-11530367126851.432
3.7980261954694863e-81	-11530367126851.432
3.879349213107778e-81	-11530367126851.432
3.962413512363663e-81	-11530367126851.432
4.0472563774130243e-81	-11530367126851.432
4.133915890756998e-81	-11530367126851.432
4.222430950316163e-81	-11530367126851.432
4.3128412868899595e-81	-11530367126851.432
4.405187481990794e-81	-11530367126851.432
4.49951098605858e-81	-11530367126851.432
4.595854137066555e-81	-11530367126851.432
4.694260179525533e-81	-11530367126851.432
4.794773283893708e-81	-11530367126851.432
4.897438566403561e-81	-11530367126851.432
5.00230210931239e-81	-11530367126851.432
5.109410981587398e-81	-11530367126851.432
5.218813260032071e-81	-11530367126851.432
5.330558050866358e-81	-11530367126851.432
5.444695511768983e-81	-11530367126851.432
5.56127687439015e-81	-11530367126851.432
5.680354467348023e-81	-11530367126851.432
5.801981739716742e-81	-11530367126851.432
5.926213285017333e-81	-11530367126851.432
6.053104865723287e-81	-11530367126851.432
6.182713438288708e-81	-11530367126851.432
6.315097178715308e-81	-11530367126851.432
6.450315508663849e-81	-11530367126851.432
6.588429122126901e-81	-11530367126851.432
6.729500012671702e-81	-11530367126851.432
6.873591501266316e-81	-11530367126851.432
7.020768264702724e-81	-11530367126851.432
7.17109636462627e-81	-11530367126851.432
7.324643277188676e-81	-11530367126851.432
7.481477923336077e-81	-11530367126851.432
7.641670699743388e-81	-11530367126851.432
7.805293510413453e-81	-11530367126851.432
7.972419798951319e-81	-11530367126851.432
8.143124581531115e-81	-11530367126851.432
8.3174844805662e-81	-11530367126851.432
8.49557775910259e-81	-11530367126851.432
8.677484355948897e-81	-11530367126851.432
8.863285921555951e-81	-11530367126851.432
9.05306585466745e-81	-11530367126851.432
9.246909339753679e-81	-11530367126851.432
9.444903385248544e-81	-11530367126851.432
9.647136862602321e-81	-11530367126851.432
9.853700546173289e-81	-11530367126851.432
1.0064687153973618e-80	-11530367126851.432
1.02801913892848e-80	-11530367126851.432
1.0500309983167348e-80	-11530367126851.432
1.0725141737879113e-80	-11530367126851.432
1.0954787571223228e-80	-11530367126851.432
1.1189350561847416e-80	-11530367126851.432
1.1428935995509294e-80	-11530367126851.432
1.167365141233775e-80	-11530367126851.432
1.1923606655100754e-80	-11530367126851.432
1.2178913918510755e-80	-11530367126851.432
1.2439687799583964e-80	-11530367126851.432
1.2706045349077849e-80	-11530367126851.432
1.2978106124032105e-80	-11530367126851.432
1.3255992241430469e-80	-11530367126851.432
1.3539828433015233e-80	-11530367126851.432
1.3829742101275606e-80	-11530367126851.432
1.4125863376630854e-80	-11530367126851.432
1.4428325175842288e-80	-11530367126851.432
1.4737263261673253e-80	-11530367126851.432
1.505281630382942e-80	-11530367126851.432
1.5375125941199093e-80	-11530367126851.432
1.5704336845430518e-80	-11530367126851.432
1.6040596785870649e-80	-11530367126851.432
1.6384056695889737e-80	-11530367126851.432
1.6734870740631184e-80	-11530367126851.432
1.7093196386208922e-80	-11530367126851.432
1.7459194470389757e-80	-11530367126851.432
1.7833029274783563e-80	-11530367126851.432
1.821486859858419e-80	-11530367126851.432
1.8604883833889517e-80	-11530367126851.432
1.900325004262883e-80	-11530367126851.432
1.941014603514332e-80	-11530367126851.432
1.982575445044617e-80	-11530367126851.432
2.0250261838201104e-80	-11530367126851.432
2.0683858742459553e-80	-11530367126851.432
2.1126739787183476e-80	-11530367126851.432
2.1579103763609487e-80	-11530367126851.432
2.2041153719473373e-80	-11530367126851.432
2.2513097050152658e-80	-11530367126851.432
2.299514559175726e-80	-11530367126851.432
2.3487515716213312e-80	-11530367126851.432
2.3990428428386735e-80	-11530367126851.432
2.450410946527877e-80	-11530367126851.432
2.5028789397352296e-80	-11530367126851.432
2.5564703732028017e-80	-11530367126851.432
2.611209301938927e-80	-11530367126851.432
2.6671202960158396e-80	-11530367126851.432
2.724228451598003e-80	-11530367126851.432
2.7825594022071143e-80	-11530367126851.432
2.8421393302274142e-80	-11530367126851.432
2.9029949786581476e-80	-11530367126851.432
2.965153663117697e-80	-11530367126851.432
3.028643284103884e-80	-11530367126851.432
3.0934923395177393e-80	-11530367126851.432
3.159729937454852e-80	-11530367126851.432
3.227385809271217e-80	-11530367126851.432
3.296490322927815e-80	-11530367126851.432
3.3670744966218464e-80	-11530367126851.432
3.439170012709874e-80	-11530367126851.432
3.512809231928087e-80	-11530367126851.432
3.588025207918144e-80	-11530367126851.432
3.6648517020635056e-80	-11530367126851.432
3.74332319864341e-80	-11530367126851.432
3.823474920311953e-80	-11530367126851.432
3.905342843907244e-80	-11530367126851.432
3.9889637166009326e-80	-11530367126851.432
4.0743750723916324e-80	-11530367126851.432
4.1616152489529126e-80	-11530367126851.432
4.250723404841381e-80	-11530367126851.432
4.34173953707323e-80	-11530367126851.432
4.434704499077825e-80	-11530367126851.432
4.5296600190343e-80	-11530367126851.432
4.626648718602046e-80	-11530367126851.432
4.725714132052294e-80	-11530367126851.432
4.826900725807977e-80	-11530367126851.432
4.9302539184034916e-80	-11530367126851.432
5.0358201008709086e-80	-11530367126851.432
5.143646657563672e-80	-11530367126851.432
5.253781987424525e-80	-11530367126851.432
5.366275525710294e-80	-11530367126851.432
5.481177766181895e-80	-11530367126851.432
5.598540283767881e-80	-11530367126851.432
5.718415757715018e-80	-11530367126851.432
5.840857995233481e-80	-11530367126851.432
5.965921955649482e-80	-11530367126851.432
6.093663775073133e-80	-11530367126851.432
6.224140791596201e-80	-11530367126851.432
6.35741157102947e-80	-11530367126851.432
6.493535933189327e-80	-11530367126851.432
6.6325749787492445e-80	-11530367126851.432
6.774591116665177e-80	-11530367126851.432
6.919648092188175e-80	-11530367126851.432
7.067811015477922e-80	-11530367126851.432
7.219146390826453e-80	-11530367126851.432
7.37372214651105e-80	-11530367126851.432
7.53160766528285e-80	-11530367126851.432
7.692873815510857e-80	-11530367126851.432
7.857592982991643e-80	-11530367126851.432
8.025839103440099e-80	-11530367126851.432
8.197687695677224e-80	-11530367126851.432
8.373215895525872e-80	-11530367126851.432
8.552502490434636e-80	-11530367126851.432
8.735627954843178e-80	-11530367126851.432
8.922674486302252e-80	-11530367126851.432
9.113726042369942e-80	-11530367126851.432
9.308868378296206e-80	-11530367126851.432
9.508189085516116e-80	-11530367126851.432
9.711777630964277e-80	-11530367126851.432
9.919725397233755e-80	-11530367126851.432
1.0132125723594995e-79	-11530367126851.432
1.0349073947890076e-79	-11530367126851.432
1.0570667449327267e-79	-11530367126851.432
1.0797005692189901e-79	-11530367126851.432
1.1028190270483249e-79	-11530367126851.432
1.126432495353382e-79	-11530367126851.432
1.1505515732568195e-79	-11530367126851.432
1.1751870868289325e-79	-11530367126851.432
1.2003500939468097e-79	-11530367126851.432
1.2260518892579122e-79	-11530367126851.432
1.2523040092497432e-79	-11530367126851.432
1.279118237428065e-79	-11530367126851.432
1.3065066096061998e-79	-11530367126851.432
1.334481419307124e-79	-11530367126851.432
1.3630552232818676e-79	-11530367126851.432
1.392240847145427e-79	-11530367126851.432
1.4220513911338322e-79	-11530367126851.432
1.452500235984266e-79	-11530367126851.432
1.4836010489410832e-79	-11530367126851.432
1.51536778989067e-79	-11530367126851.432
1.5478147176271823e-79	-11530367126851.432
1.5809563962528737e-79	-11530367126851.432
1.6148077017154866e-79	-11530367126851.432
1.6493838284851507e-79	-11530367126851.432
1.684700296374765e-79	-11530367126851.432
1.7207729575061007e-79	-11530367126851.432
1.7576180034253974e-79	-11530367126851.432
1.7952519723707524e-79	-11530367126851.432
1.8336917566956235e-79	-11530367126851.432
1.8729546104513007e-79	-11530367126851.432
1.9130581571311896e-79	-11530367126851.432
1.9540203975815156e-79	-11530367126851.432
1.995859718081045e-79	-11530367126851.432
2.038594898594195e-79	-11530367126851.432
2.0822451212002073e-79	-11530367126851.432
2.1268299787033862e-79	-11530367126851.432
2.172369483427725e-79	-11530367126851.432
2.2188840761992056e-79	-11530367126851.432
2.2663946355211294e-79	-11530367126851.432
2.314922486945554e-79	-11530367126851.432
2.3644894126453878e-79	-11530367126851.432
2.415117661191827e-79	-11530367126851.432
2.466829957540291e-79	-11530367126851.432
2.519649513231354e-79	-11530367126851.432
2.5736000368089037e-79	-11530367126851.432
2.628705744462257e-79	-11530367126851.432
2.6849913708957416e-79	-11530367126851.432
2.7424821804310046e-79	-11530367126851.432
2.801203978347494e-79	-11530367126851.432
2.861183122464863e-79	-11530367126851.432
2.922446534974178e-79	-11530367126851.432
2.985021714522483e-79	-11530367126851.432
3.048936748555257e-79	-11530367126851.432
3.1142203259240923e-79	-11530367126851.432
3.180901749763759e-79	-11530367126851.432
3.249010950645597e-79	-11530367126851.432
3.31857850001151e-79	-11530367126851.432
3.389635623896542e-79	-11530367126851.432
3.462214216945305e-79	-11530367126851.432
3.536346856727529e-79	-11530367126851.432
3.612066818361238e-79	-11530367126851.432
3.6894080894483666e-79	-11530367126851.432
3.7684053853308874e-79	-11530367126851.432
3.849094164672394e-79	-11530367126851.432
3.9315106453743966e-79	-11530367126851.432
4.0156918208334547e-79	-11530367126851.432
4.101675476545239e-79	-11530367126851.432
4.1895002070654045e-79	-11530367126851.432
4.27920543333299e-79	-11530367126851.432
4.370831420364724e-79	-11530367126851.432
4.4644192953289154e-79	-11530367126851.432
4.560011066004767e-79	-11530367126851.432
4.657649639639111e-79	-11530367126851.432
4.7573788422046915e-79	-11530367126851.432
4.859243438072447e-79	-11530367126851.432
4.9632891501042655e-79	-11530367126851.432
5.0695626801759427e-79	-11530367126851.432
5.1781117301404106e-79	-11530367126851.432
5.28898502323817e-79	-11530367126851.432
5.40223232596764e-79	-11530367126851.432
5.51790447042385e-79	-11530367126851.432
5.636053377113848e-79	-11530367126851.432
5.756732078262387e-79	-11530367126851.432
5.879994741615569e-79	-11530367126851.432
6.0058966947553e-79	-11530367126851.432
6.134494449932439e-79	-11530367126851.432
6.265845729433399e-79	-11530367126851.432
6.400009491489954e-79	-11530367126851.432
6.537045956741963e-79	-11530367126851.432
6.677016635268771e-79	-11530367126851.432
6.819984354198146e-79	-11530367126851.432
6.966013285907705e-79	-11530367126851.432
7.115168976827953e-79	-11530367126851.432
7.267518376864036e-79	-11530367126851.432
7.42312986944756e-79	-11530367126851.432
7.5820733022297e-79	-11530367126851.432
7.744420018433914e-79	-11530367126851.432
7.910242888878753e-79	-11530367126851.432
8.079616344686352e-79	-11530367126851.432
8.25261641069257e-79	-11530367126851.432
8.429320739569586e-79	-11530367126851.432
8.609808646683166e-79	-11530367126851.432
8.79416114569219e-79	-11530367126851.432
8.982460984913468e-79	-11530367126851.432
9.174792684463817e-79	-11530367126851.432
9.371242574197378e-79	-11530367126851.432
9.571898832456799e-79	-11530367126851.432
9.776851525651061e-79	-11530367126851.432
9.986192648683511e-79	-11530367126851.432
1.0200016166245608e-78	-11530367126851.432
1.0418418054991907e-78	-11530367126851.432
1.0641496346621351e-78	-11530367126851.432
1.086935117187902e-78	-11530367126851.432
1.110208480550217e-78	-11530367126851.432
1.1339801712125048e-78	-11530367126851.432
1.158260859316986e-78	-11530367126851.432
1.1830614434741827e-78	-11530367126851.432
1.2083930556546357e-78	-11530367126851.432
1.234267066185741e-78	-11530367126851.432
1.2606950888553482e-78	-11530367126851.432
1.2876889861248793e-78	-11530367126851.432
1.31526087445366e-78	-11530367126851.432
1.3434231297376212e-78	-11530367126851.432
1.3721883928644695e-78	-11530367126851.432
1.4015695753874045e-78	-11530367126851.432
1.4315798653207614e-78	-11530367126851.432
1.4622327330595297e-78	-11530367126851.432
1.4935419374256157e-78	-11530367126851.432
1.5255215318438102e-78	-11530367126851.432
1.5581858706494566e-78	-11530367126851.432
1.5915496155319215e-78	-11530367126851.432
1.6256277421152798e-78	-11530367126851.432
1.6604355466804604e-78	-11530367126851.432
1.6959886530310737e-78	-11530367126851.432
1.7323030195062435e-78	-11530367126851.432
1.7693949461438795e-78	-11530367126851.432
1.807281081996762e-78	-11530367126851.432
1.8459784326057873e-78	-11530367126851.432
1.8855043676332443e-78	-11530367126851.432
1.9258766286589905e-78	-11530367126851.432
1.9671133371441592e-78	-11530367126851.432
2.0092330025650211e-78	-11530367126851.432
2.0522545307213946e-78	-11530367126851.432
2.0961972322222963e-78	-11530367126851.432
2.141080831153876e-78	-11530367126851.432
2.186925473932969e-78	-11530367126851.432
2.2337517383495833e-78	-11530367126851.432
2.281580642803707e-78	-11530367126851.432
2.330433655739466e-78	-11530367126851.432
2.380332705281736e-78	-11530367126851.432
2.4313001890783295e-78	-11530367126851.432
2.483358984353608e-78	-11530367126851.432
2.5365324581773807e-78	-11530367126851.432
2.5908444779529475e-78	-11530367126851.432
2.6463194221305233e-78	-11530367126851.432
2.7029821911496486e-78	-11530367126851.432
2.7608582186158934e-78	-11530367126851.432
2.8199734827173227e-78	-11530367126851.432
2.8803545178844144e-78	-11530367126851.432
2.942028426701016e-78	-11530367126851.432
3.005022892068938e-78	-11530367126851.432
3.0693661896340526e-78	-11530367126851.432
3.1350872004779845e-78	-11530367126851.432
3.2022154240815457e-78	-11530367126851.432
3.270780991566265e-78	-11530367126851.432
3.340814679218399e-78	-11530367126851.432
3.4123479223034524e-78	-11530367126851.432
3.4854128291765263e-78	-11530367126851.432
3.5600421956937877e-78	-11530367126851.432
3.636269519933631e-78	-11530367126851.432
3.714129017232367e-78	-11530367126851.432
3.7936556355425766e-78	-11530367126851.432
3.8748850711190996e-78	-11530367126851.432
3.9578537845419754e-78	-11530367126851.432
4.042599017082506e-78	-11530367126851.432
4.1291588074185764e-78	-11530367126851.432
4.2175720087091753e-78	-11530367126851.432
4.307878306033723e-78	-11530367126851.432
4.400118234205648e-78	-11530367126851.432
4.494333195965975e-78	-11530367126851.432
4.590565480567727e-78	-11530367126851.432
4.688858282758314e-78	-11530367126851.432
4.789255722166988e-78	-11530367126851.432
4.891802863108951e-78	-11530367126851.432
4.996545734812731e-78	-11530367126851.432
5.103531352080663e-78	-11530367126851.432
5.212807736392574e-78	-11530367126851.432
5.324423937459512e-78	-11530367126851.432
5.438430055241499e-78	-11530367126851.432
5.554877262434168e-78	-11530367126851.432
5.673817827438787e-78	-11530367126851.432
5.795305137823233e-78	-11530367126851.432
5.91939372428531e-78	-11530367126851.432
6.046139285130117e-78	-11530367126851.432
6.175598711269601e-78	-11530367126851.432
