Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
2.287490817355702788e-09	7.963859366376663558e+06	2.248402034114184603e+07
2.362508465477946229e-09	7.963833624894038774e+06	2.248398179853374511e+07
2.439986297259550245e-09	7.963807039226391353e+06	2.248394199193114415e+07
2.520004993764092080e-09	7.963779581688901410e+06	2.248390087988168374e+07
2.602647881969005809e-09	7.963751223688830622e+06	2.248385841957358271e+07
2.688001021537606561e-09	7.963721935695748776e+06	2.248381456679105759e+07
2.776153294436799262e-09	7.963691687210786156e+06	2.248376927586828917e+07
2.867196497493770032e-09	7.963660446734867990e+06	2.248372249964184687e+07
2.961225437988034610e-09	7.963628181735916995e+06	2.248367418940160051e+07
3.058338032378433485e-09	7.963594858614975587e+06	2.248362429483997449e+07
3.158635408267817403e-09	7.963560442671215162e+06	2.248357276399957761e+07
3.262222009711669644e-09	7.963524898065806367e+06	2.248351954321908578e+07
3.369205705980266915e-09	7.963488187784590758e+06	2.248346457707736269e+07
3.479697903887691433e-09	7.963450273599545471e+06	2.248340780833575875e+07
3.593813663804627762e-09	7.963411116028964520e+06	2.248334917787849158e+07
3.711671819475765297e-09	7.963370674296353944e+06	2.248328862465109304e+07
3.833395101766601886e-09	7.963328906287965365e+06	2.248322608559684083e+07
3.959110266468459240e-09	7.963285768508938141e+06	2.248316149559106678e+07
4.088948226294862618e-09	7.963241216038011946e+06	2.248309478737336770e+07
4.223044187206674123e-09	7.963195202480744570e+06	2.248302589147755504e+07
4.361537789208003199e-09	7.963147679921203293e+06	2.248295473615930602e+07
4.504573251759458750e-09	7.963098598872060888e+06	2.248288124732147530e+07
4.652299523960189308e-09	7.963047908223070204e+06	2.248280534843690321e+07
4.804870439655131104e-09	7.962995555187834427e+06	2.248272696046876162e+07
4.962444877628916452e-09	7.962941485248844139e+06	2.248264600178821757e+07
5.125186927053329472e-09	7.962885642100699246e+06	2.248256238808945194e+07
5.293266058360561204e-09	7.962827967591480352e+06	2.248247603230184689e+07
5.466857299720180771e-09	7.962768401662194170e+06	2.248238684449933842e+07
5.646141419303669251e-09	7.962706882284225896e+06	2.248229473180675879e+07
5.831305113526221869e-09	7.962643345394748263e+06	2.248219959830311313e+07
6.022541201461928965e-09	7.962577724830013700e+06	2.248210134492172673e+07
6.220048825634711276e-09	7.962509952256450430e+06	2.248199986934703588e+07
6.424033659394191079e-09	7.962439957099505700e+06	2.248189506590807438e+07
6.634708121092347870e-09	7.962367666470152326e+06	2.248178682546842843e+07
6.852291595284060743e-09	7.962293005088989623e+06	2.248167503531257808e+07
7.077010661181889919e-09	7.962215895207848400e+06	2.248155957902854308e+07
7.309099328602911004e-09	7.962136256528824568e+06	2.248144033638662100e+07
7.548799281653435948e-09	7.962054006120674312e+06	2.248131718321422115e+07
7.796360130405233414e-09	7.961969058332436718e+06	2.248118999126655236e+07
8.052039670825474778e-09	7.961881324704257771e+06	2.248105862809305266e+07
8.316104153230961616e-09	7.961790713875261135e+06	2.248092295689949766e+07
8.588828559546249041e-09	7.961697131488419138e+06	2.248078283640551940e+07
8.870496889654407999e-09	7.961600480092288926e+06	2.248063812069750577e+07
9.161402457138517586e-09	7.961500659039532766e+06	2.248048865907664225e+07
9.461848194721997291e-09	7.961397564382110722e+06	2.248033429590199143e+07
9.772146969725725887e-09	7.961291088763036765e+06	2.248017487042840943e+07
1.009262190987047331e-08	7.961181994517641142e+06	2.248001032450120524e+07
1.042360673976401127e-08	7.961071541136838496e+06	2.247984065638061240e+07
1.076544612842315905e-08	7.960957465467021801e+06	2.247966542403949052e+07
1.111849604819270880e-08	7.960839648716195486e+06	2.247948444500071555e+07
1.148312414543511117e-08	7.960717968196609989e+06	2.247929753080287948e+07
1.185971012337669343e-08	7.960592297197004780e+06	2.247910448680403829e+07
1.224864613750930795e-08	7.960462504850659519e+06	2.247890511197900027e+07
1.265033720395903769e-08	7.960328661207883619e+06	2.247869923586623371e+07
1.306520162124721228e-08	7.960191609997786582e+06	2.247848682208444178e+07
1.349367140588306343e-08	7.960050064229995012e+06	2.247826744224961847e+07
1.393619274224142065e-08	7.959903876506694593e+06	2.247804086791192368e+07
1.439322644719406651e-08	7.959752894596198574e+06	2.247780686312956363e+07
1.486524844997857277e-08	7.959596961274423636e+06	2.247756518422309682e+07
1.535275028780422776e-08	7.959435914161163382e+06	2.247731557952168584e+07
1.585623961771137302e-08	7.959269612558487803e+06	2.247705779367144033e+07
1.637624074521687477e-08	7.959099751039769500e+06	2.247679187430513278e+07
1.691329517029648562e-08	7.958924318958082236e+06	2.247651723418449610e+07
1.746796215127245689e-08	7.958743133628305979e+06	2.247623358731472865e+07
1.804081928719382751e-08	7.958556006374211051e+06	2.247594063832190633e+07
1.863246311931559514e-08	7.958362742331984453e+06	2.247563808214540035e+07
1.924350975230330612e-08	7.958163140247303061e+06	2.247532560372019187e+07
1.987459549580983990e-08	7.957956992265763693e+06	2.247500287764880061e+07
2.052637752709252173e-08	7.957746382552815601e+06	2.247467003254631907e+07
2.119953457536071000e-08	7.957529188833136111e+06	2.247432633714495972e+07
2.189476762856620985e-08	7.957304872303645127e+06	2.247397137034505233e+07
2.261280066337277307e-08	7.957073199373704381e+06	2.247360476250410080e+07
2.335438139906479724e-08	7.956833928792132996e+06	2.247322613185728714e+07
2.412028207618007283e-08	7.956586811395983212e+06	2.247283508411991224e+07
2.491130026067788373e-08	7.956331589851074852e+06	2.247243121207682788e+07
2.572825967447932303e-08	7.956070676103921607e+06	2.247201469147642329e+07
2.657201105324503850e-08	7.955802147719640285e+06	2.247158472096535191e+07
2.744343303228365032e-08	7.955524813018983230e+06	2.247114064968663082e+07
2.834343306151309448e-08	7.955238383201166056e+06	2.247068201520937681e+07
2.927294835042816131e-08	7.954942559994258918e+06	2.247020833993738890e+07
3.023294684405776334e-08	7.954637035344587639e+06	2.246971913061184064e+07
3.122442823092858392e-08	7.954321491095934995e+06	2.246921387779761106e+07
3.224842498408442807e-08	7.953998592686616816e+06	2.246869278504454717e+07
3.330600343624588813e-08	7.953667073715250939e+06	2.246815508302299678e+07
3.439826489022924478e-08	7.953324682668092661e+06	2.246759974720779434e+07
3.552634676578139226e-08	7.952971062998332083e+06	2.246702619930340722e+07
3.669142378402493899e-08	7.952605846466299146e+06	2.246643384204925597e+07
3.789470919074667737e-08	7.952228652756007388e+06	2.246582205859775096e+07
3.913745601980383687e-08	7.951839089079104364e+06	2.246519021187196299e+07
4.042095839796305955e-08	7.951439911786589772e+06	2.246453850181597471e+07
4.174655289253134782e-08	7.951031246551750228e+06	2.246386639665474743e+07
4.311561990318228626e-08	7.950609179250089452e+06	2.246317224998493865e+07
4.452958509942655287e-08	7.950173270364419557e+06	2.246245533896118030e+07
4.598992090522439315e-08	7.949723065963702276e+06	2.246171491703258827e+07
4.749814803228499868e-08	7.949258097230355255e+06	2.246095021316533908e+07
4.905583706365045989e-08	7.948777879972047172e+06	2.246016043103976920e+07
5.066461008921269181e-08	7.948284981590295210e+06	2.245934566733493656e+07
5.232614239486661694e-08	7.947782087230942212e+06	2.245850603195225820e+07
5.404216420705915059e-08	7.947262700585890561e+06	2.245763886095229536e+07
5.581446249454960394e-08	7.946726280795051716e+06	2.245674325131185725e+07
5.764488282925879445e-08	7.946172269260976464e+06	2.245581827039336041e+07
5.953533130814369715e-08	7.945600089067162015e+06	2.245486295497361198e+07
6.148777653810024108e-08	7.945009144377280958e+06	2.245387631024077162e+07
6.350425168595962148e-08	7.944401297024046071e+06	2.245285813078811020e+07
6.558685659571428548e-08	7.943783585745902732e+06	2.245180990210004523e+07
6.773775997517751128e-08	7.943145616791991517e+06	2.245072729703316838e+07
6.995920165435375620e-08	7.942486725817263126e+06	2.244960918822334334e+07
7.225349491787214948e-08	7.941806226689655334e+06	2.244845441133484989e+07
7.462302891391107044e-08	7.941103410775586031e+06	2.244726176384786889e+07
7.707027114212294845e-08	7.940377546202026308e+06	2.244603000380628183e+07
7.959777002314985573e-08	7.939628955016215332e+06	2.244475824646813050e+07
8.220815755240541849e-08	7.938871759535390884e+06	2.244345066891773790e+07
8.490415204088747078e-08	7.938089732031762600e+06	2.244210020971211419e+07
8.768856094587425811e-08	7.937282058145799674e+06	2.244070546255887300e+07
9.056428379445295063e-08	7.936447896811268292e+06	2.243926497504664958e+07
9.353431520292386860e-08	7.935586379379394464e+06	2.243777724713263288e+07
9.660174799522647250e-08	7.934696608714297414e+06	2.243624072958050296e+07
9.976977642363202159e-08	7.933777658258770593e+06	2.243465382234716415e+07
1.030416994950587396e-07	7.932849897605285980e+06	2.243302359510283917e+07
1.064209244064724761e-07	7.931893378413571976e+06	2.243134058681797981e+07
1.099109700929497372e-07	7.930905490431390703e+06	2.242960238472760469e+07
1.135154708920999096e-07	7.929885204927667044e+06	2.242780717876565084e+07
1.172381803286598596e-07	7.928831459434368648e+06	2.242595309950543568e+07
1.210829750232039531e-07	7.927743156640106812e+06	2.242403821621292457e+07
1.250538587290391570e-07	7.926619163247460499e+06	2.242206053483618051e+07
1.291549665014884007e-07	7.925482776403361000e+06	2.242002908295417950e+07
1.333905690039058854e-07	7.924315618302904069e+06	2.241793395380054414e+07
1.377650769549053468e-07	7.923110183565435931e+06	2.241577011544798315e+07
1.422830457214352017e-07	7.921865216918906197e+06	2.241353531459673494e+07
1.469491800624817218e-07	7.920579421924955212e+06	2.241122722405067459e+07
1.517683390283405561e-07	7.919251459628874436e+06	2.240884344029391184e+07
1.567455410205594968e-07	7.917879947165296413e+06	2.240638148098789155e+07
1.618859690178197646e-07	7.916490605510083959e+06	2.240385243705426529e+07
1.671949759731990056e-07	7.915070095755848102e+06	2.240124769375241175e+07
1.726780903884356132e-07	7.913603000765034929e+06	2.239855752859225497e+07
1.783410220710008120e-07	7.912087792787296697e+06	2.239577914018684998e+07
1.841896680799711039e-07	7.910522893970128149e+06	2.239290963527852669e+07
1.902301188668944219e-07	7.908906674715769477e+06	2.238994602572599053e+07
1.964686646180446931e-07	7.907237451984243467e+06	2.238688522539266944e+07
2.029118018046678038e-07	7.905542227704812773e+06	2.238374009575635195e+07
2.095662399480432992e-07	7.903818215940141119e+06	2.238050679172689095e+07
2.164389086064020114e-07	7.902037665671821684e+06	2.237716745235856622e+07
2.235369645909794139e-07	7.900198722734784707e+06	2.237371860025087371e+07
2.308677994187169850e-07	7.898299472157113254e+06	2.237015664396287873e+07
2.384390470093720426e-07	7.896337936165900901e+06	2.236647787427331507e+07
2.462585916350547006e-07	7.894312072127707303e+06	2.236267846031798795e+07
2.543345761304648365e-07	7.892247999409453012e+06	2.235877194214666635e+07
2.626754103723835758e-07	7.890161924940512516e+06	2.235476562913211435e+07
2.712897800372467241e-07	7.888007438218600117e+06	2.235062793015626445e+07
2.801866556459195443e-07	7.885782295682220720e+06	2.234635453645174205e+07
2.893753019050950594e-07	7.883484180192877539e+06	2.234194099794629589e+07
2.988652873550382326e-07	7.881110698622142896e+06	2.233738271862874925e+07
3.086664943337274455e-07	7.878659379359581508e+06	2.233267495176297054e+07
3.187891292677645596e-07	7.876151872807285748e+06	2.232782943417836726e+07
3.292437333007768907e-07	7.873635925050094724e+06	2.232287573985986784e+07
3.400411932703706463e-07	7.871037467460683547e+06	2.231775959046418220e+07
3.511927530450727317e-07	7.868353794151225127e+06	2.231247565832060948e+07
3.627100252330649086e-07	7.865582110495024361e+06	2.230701844103891030e+07
3.746050032748993774e-07	7.862719530216354877e+06	2.230138225577943400e+07
3.868900739327976195e-07	7.859763072384850122e+06	2.229556123333533108e+07
3.995780301895269929e-07	7.856724224723017775e+06	2.228956041712591425e+07
4.126820845702951630e-07	7.853700448597425595e+06	2.228345027312847972e+07
4.262158829015325345e-07	7.850577508544410579e+06	2.227713974859666452e+07
4.401935185208874400e-07	7.847352152509558015e+06	2.227062227210455760e+07
4.546295469532399562e-07	7.844021021788199432e+06	2.226389105671810731e+07
4.695390010680058238e-07	7.840580647527847439e+06	2.225693909292756394e+07
4.849374067335232931e-07	7.837027447115926072e+06	2.224975914134820551e+07
5.008407989848212921e-07	7.833357720449040644e+06	2.224234372518160567e+07
5.172657387216018967e-07	7.829733716114711016e+06	2.223482552596249804e+07
5.342293299538352136e-07	7.825994559099603444e+06	2.222706389382658899e+07
5.517492376129122323e-07	7.822132777432581410e+06	2.221904772104553133e+07
5.698437059469141914e-07	7.818144349671062082e+06	2.221076866002710164e+07
5.885315775191450570e-07	7.814025122490323149e+06	2.220221808942203596e+07
6.078323128297229089e-07	7.809770806358480826e+06	2.219338710514622182e+07
6.277660105806500796e-07	7.805376971069594845e+06	2.218426651110849902e+07
6.483534286054720147e-07	7.801025499368688092e+06	2.217502138668633997e+07
6.696160054853222944e-07	7.796566650092781521e+06	2.216550614756161720e+07
6.915758828738524922e-07	7.791961574050204828e+06	2.215567885872065276e+07
7.142559285543126448e-07	7.787205475773344748e+06	2.214552928657666221e+07
7.376797602527731619e-07	7.782293402528515086e+06	2.213504686193511263e+07
7.618717702322991504e-07	7.777220239158455282e+06	2.212422066898759082e+07
7.868571506936852863e-07	7.771980702755693346e+06	2.211303943394464627e+07
8.126619200091945450e-07	7.766772156371452846e+06	2.210170153951566666e+07
8.393129498166364485e-07	7.761478157609307207e+06	2.209008021559631452e+07
8.668379930019773693e-07	7.756010543576978147e+06	2.207807777347448096e+07
8.952657125996391396e-07	7.750363620608221740e+06	2.206568171448089555e+07
9.246257116405743783e-07	7.744531508314538747e+06	2.205287913005575910e+07
9.549485639791965964e-07	7.738508133461662568e+06	2.203965668830653280e+07
9.862658461312820294e-07	7.732287223645240068e+06	2.202600062012482435e+07
1.018610170155975315e-06	7.726073582658422180e+06	2.201213830054306984e+07
1.052015217616159169e-06	7.719817204796829261e+06	2.199800551271851361e+07
1.086515774652537176e-06	7.713355650700481609e+06	2.198340924390598014e+07
1.122147768207980340e-06	7.706682191669765860e+06	2.196833429437072575e+07
1.158948303439811928e-06	7.699789878339163028e+06	2.195276496590676904e+07
1.196955702359042833e-06	7.692671533440584317e+06	2.193668504548968375e+07
1.236209543736769070e-06	7.685319744329349138e+06	2.192007778839323670e+07
1.276750704319264407e-06	7.677933323578095995e+06	2.190318606158805266e+07
1.318621401394748678e-06	7.670576411171822809e+06	2.188608278677613661e+07
1.361865236756082925e-06	7.662978230795433745e+06	2.186841861465182528e+07
1.406527242105236574e-06	7.655130870130528696e+06	2.185017515073813498e+07
1.452653925946781372e-06	7.647026157376347110e+06	2.183133339731611684e+07
1.500293322019216825e-06	7.638655652740113437e+06	2.181187373364173993e+07
1.549495039314631713e-06	7.630010639648307115e+06	2.179177589551392943e+07
1.600310313738701654e-06	7.621263136547044851e+06	2.177126962705150619e+07
1.652792061464893799e-06	7.612658020906465128e+06	2.175068528808168322e+07
1.706994934038407828e-06	7.603770702805321664e+06	2.172942589123360813e+07
1.762975375287203917e-06	7.594591927489571273e+06	2.170746929816514999e+07
1.820791680099462520e-06	7.585112136697997339e+06	2.168479264451315254e+07
1.880504055128583443e-06	7.575321458708764054e+06	2.166137231608382240e+07
1.942174681489024486e-06	7.565209698059570976e+06	2.163718392426219955e+07
2.005867779508234000e-06	7.554891734156166203e+06	2.161239253423822671e+07
2.071649675602067297e-06	7.544883741526428610e+06	2.158777169877856225e+07
2.139588871343421664e-06	7.534547539461350068e+06	2.156234342962037027e+07
2.209756114795903333e-06	7.523872364420488477e+06	2.153608124719197676e+07
2.282224474186896537e-06	7.512847099875972606e+06	2.150895780353123695e+07
2.357069413996727979e-06	7.501460264736385085e+06	2.148094485380692407e+07
2.434368873543112862e-06	7.489700001390988939e+06	2.145201322690614313e+07
2.514203348142796913e-06	7.477581463453638367e+06	2.142217816228240728e+07
2.596655972934872394e-06	7.466012295134531334e+06	2.139293230211035907e+07
2.681812609453013329e-06	7.454063719041873701e+06	2.136272733179423586e+07
2.769761935036891063e-06	7.441723292599442415e+06	2.133153179757396877e+07
2.860595535175745131e-06	7.428978165180068463e+06	2.129931321417187899e+07
2.954407998880380251e-06	7.415815064723703079e+06	2.126603803096431494e+07
3.051297017182871440e-06	7.402220283916647546e+06	2.123167159704390168e+07
3.151363484866476280e-06	7.388179665917528793e+06	2.119617812513605878e+07
3.254711605531848180e-06	7.374763852574119344e+06	2.116147341207546368e+07
3.361449000108768764e-06	7.361040416497797705e+06	2.112586870147456974e+07
3.471686818926559579e-06	7.346866924014346674e+06	2.108909634393447265e+07
3.585539857459816780e-06	7.332228615644546226e+06	2.105111804678681493e+07
3.703126675869923221e-06	7.317110247876011766e+06	2.101189426156546548e+07
3.824569722466998750e-06	7.301496077289454639e+06	2.097138414282293245e+07
3.949995461220647668e-06	7.285369844164375216e+06	2.092954550559623167e+07
4.079534503452449404e-06	7.269853665159710683e+06	2.088855077716964856e+07
4.213321743847289341e-06	7.254199881451417692e+06	2.084693397378477082e+07
4.351496500925044872e-06	7.238032736102895811e+06	2.080395235848956555e+07
4.494202662119142613e-06	7.221335393556772731e+06	2.075956117264330387e+07
4.641588833612781958e-06	7.204090466138090938e+06	2.071371418975765258e+07
4.793808495089106764e-06	7.186279995947753079e+06	2.066636366735897586e+07
4.951020159556351225e-06	7.167885436162171885e+06	2.061746029727200791e+07
5.113387538414320594e-06	7.150035091467499733e+06	2.056935416175139323e+07
5.281079711934330620e-06	7.132309739031130448e+06	2.052115685627807677e+07
5.454271305329836335e-06	7.114003088413440622e+06	2.047137893309254199e+07
5.633142670601352205e-06	7.095096076096411794e+06	2.041996855626066774e+07
5.817880074344935696e-06	7.075569013379056007e+06	2.036687218990272656e+07
6.008675891719681185e-06	7.055401565874720924e+06	2.031203454244421795e+07
6.205728806776500758e-06	7.034572732335991226e+06	2.025539850903823599e+07
6.409244019356456972e-06	7.014152378250088543e+06	2.019934658130148426e+07
6.619433458774388568e-06	6.994236908695921302e+06	2.014408358030591533e+07
6.836516004510238809e-06	6.973668316656684503e+06	2.008700824400765449e+07
7.060717714137765353e-06	6.952425183155572973e+06	2.002806113735631108e+07
7.292272058728313350e-06	6.930485386786171235e+06	1.996718087614493817e+07
7.531420165974376510e-06	6.907826080676479265e+06	1.990430406308797747e+07
7.778411071286482598e-06	6.884423668697451241e+06	1.983936522180290520e+07
8.033501977124735881e-06	6.861202481971412897e+06	1.977455022343602031e+07
8.296958520834915102e-06	6.839010316504891962e+06	1.971186282232466340e+07
8.569055051268345481e-06	6.816090364921197295e+06	1.964711960469917208e+07
8.850074914473438512e-06	6.792418759669718333e+06	1.958025315060807765e+07
9.140310748756224233e-06	6.767970850469927303e+06	1.951119382908070087e+07
9.440064789417603028e-06	6.742721178641948849e+06	1.943986972561732307e+07
9.749649183484097127e-06	6.716643450595330447e+06	1.936620656730150059e+07
1.006938631476026946e-05	6.690404428278644569e+06	1.929186610848041251e+07
1.039960913954120295e-05	6.665890718072942458e+06	1.922156587887312472e+07
1.074066153333432437e-05	6.640573087312707677e+06	1.914896017208202928e+07
1.109289864895222712e-05	6.614425171638866886e+06	1.907397338060093299e+07
1.145668728634872662e-05	6.587419742080261931e+06	1.899652741739574820e+07
1.183240627458378028e-05	6.559528676698927768e+06	1.891654163458904997e+07
1.222044686631488820e-05	6.530722931305478327e+06	1.883393273947787285e+07
1.262121314522546164e-05	6.501273429517146200e+06	1.874940418166699633e+07
1.303512244681508904e-05	6.474444641719711944e+06	1.867151283447514474e+07
1.346260579298911035e-05	6.446736011018750258e+06	1.859106706143333018e+07
1.390410834090069648e-05	6.418118683202111162e+06	1.850798309083060548e+07
1.436008984651260800e-05	6.388562857791486196e+06	1.842217440368519351e+07
1.483102514336102853e-05	6.358037757009878755e+06	1.833355164364853874e+07
1.531740463702079875e-05	6.326511593731338158e+06	1.824202252395455539e+07
1.581973481578601704e-05	6.293951538379644975e+06	1.814749173131743073e+07
1.633853877809860416e-05	6.264617983614470810e+06	1.806157415310055390e+07
1.687435677727375848e-05	6.234586926083497703e+06	1.797356034770697728e+07
1.742774678408917511e-05	6.203571008071554825e+06	1.788266015316035971e+07
1.799928506782476860e-05	6.171537931343187578e+06	1.778877891110219806e+07
1.858956679635688644e-05	6.138454338450975716e+06	1.769181885887851939e+07
1.919920665593282809e-05	6.104285777998949401e+06	1.759167902773532644e+07
1.982883949127071257e-05	6.068996668766840361e+06	1.748825513767537847e+07
2.047912096665083489e-05	6.036803526495716535e+06	1.739341490195930377e+07
2.115072824868794552e-05	6.004587386965005659e+06	1.729837224971972033e+07
2.184436071149428344e-05	5.971314727774921805e+06	1.720021269917907566e+07
2.256074066496859061e-05	5.936950900646470487e+06	1.709883403249317035e+07
2.330061410696924993e-05	5.901460121019630693e+06	1.699413067961099371e+07
2.406475150015422205e-05	5.864805430789336562e+06	1.688599360834003612e+07
2.485394857429798490e-05	5.826948659819365479e+06	1.677431021080624312e+07
