#Parameters = {C_1=25.412767459909; C_2=94.841739321315; Conductivity=10000000; Conductivity_Mo=17900000; Conductivity_MoGr=1000000; Ip=98.18739362802; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; conductivity_copper=59500000; d=-394.84173932132; half_gap_x=4.5872325400905; half_gap_y=30; half_gap_z=150; mu_copper=0.999994; offset=1.8348930160362; offset_x=1; offset_y=5; sigma_z=5; teta=15; thcoll=25.412767459909; translate_z=-244.84173932132; wakelength=20000}
#"s / mm"	"X [Real Part / V/pC]"
#-------------------------------
849.90167891179	0.026992009796205
850.12898888991	0.027254617049419
850.35629886803	0.027512890228599
850.58360884615	0.027766958930134
850.81091882428	0.028017090885454
851.03822880240	0.028263542964067
851.26553878052	0.028506445964194
851.49284875864	0.028745841239540
851.72015873676	0.028981799080312
851.94746871488	0.029214482925770
852.17477869301	0.029444118977140
852.40208867113	0.029670929304314
852.62939864925	0.029895081602660
852.85670862737	0.030116667532651
853.08401860549	0.030335722937362
853.31132858361	0.030552304618857
853.53863856174	0.030766575931054
853.76594853986	0.030978795019151
853.99325851798	0.031189175357242
854.22056849610	0.031397757161448
854.44787847422	0.031604464613026
854.67518845234	0.031809319315339
854.90249843047	0.032012557004221
855.12980840859	0.032214467790188
855.35711838671	0.032415119340510
855.58442836483	0.032614313369641
855.81173834295	0.032811877588859
856.03904832107	0.033007967114581
856.26635829919	0.033202985815207
856.49366827732	0.033397174402886
856.72097825544	0.033590342333202
856.94828823356	0.033782087245966
857.17559821168	0.033972267910746
857.40290818980	0.034161171806832
857.63021816792	0.034349169612850
857.85752814605	0.034536267936991
858.08483812417	0.034722097972648
858.31214810229	0.034906345095103
858.53945808041	0.035089086841066
858.76676805853	0.035270629323659
858.99407803665	0.035451058151738
859.22138801478	0.035630067653624
859.44869799290	0.035807272796642
859.67600797102	0.035982604562892
859.90331794914	0.036156297520944
860.13062792726	0.036328499025450
860.35793790538	0.036498996855808
860.58524788351	0.036667395746681
860.81255786163	0.036833504230627
861.03986783975	0.036997444311780
861.26717781787	0.037159362669110
861.49448779599	0.037319120671477
861.72179777411	0.037476347282261
861.94910775224	0.037630772266010
862.17641773036	0.037782419059684
862.40372770848	0.037931433619298
862.63103768660	0.038077778839280
862.85834766472	0.038221163182798
863.08565764284	0.038361259746842
863.31296762097	0.038497930336835
863.54027759909	0.038631207456330
863.76758757721	0.038761104229211
863.99489755533	0.038887496878389
864.22220753345	0.039010177397176
864.44951751157	0.039128952564261
864.67682748969	0.039243662371205
864.90413746782	0.039354154675364
865.13144744594	0.039460312727078
865.35875742406	0.039562106912132
865.58606740218	0.039659547663819
865.81337738030	0.039752533009498
866.04068735842	0.039840766596080
866.26799733655	0.039923892379193
866.49530731467	0.040001737449121
866.72261729279	0.040074387817410
866.94992727091	0.040141984486056
867.17723724903	0.040204449386749
867.40454722715	0.040261444290054
867.63185720528	0.040312605692711
867.85916718340	0.040357790634346
868.08647716152	0.040397072560070
868.31378713964	0.040430520925392
868.54109711776	0.040458026256139
868.76840709588	0.040479344278578
868.99571707401	0.040494269476554
869.22302705213	0.040502729604931
869.45033703025	0.040504722892399
869.67764700837	0.040500204124718
869.90495698649	0.040489049365955
870.13226696461	0.040471109736927
870.35957694274	0.040446275162108
870.58688692086	0.040414494583360
870.81419689898	0.040375760144362
871.04150687710	0.040330072526873
871.26881685522	0.040277390578696
871.49612683334	0.040217591659875
871.72343681147	0.040150499494780
871.95074678959	0.040075990977518
872.17805676771	0.039994088690008
872.40536674583	0.039904922187714
872.63267672395	0.039808568966657
872.85998670207	0.039704936464350
873.08729668019	0.039593823910221
873.31460665832	0.039475104260843
873.54191663644	0.039348822741802
873.76922661456	0.039215102575755
873.99653659268	0.039073977977958
874.22384657080	0.038925359106191
874.45115654892	0.038769164542517
874.67846652705	0.038605443669286
874.90577650517	0.038434322959843
875.13308648329	0.038255836442302
875.36039646141	0.038069858251486
875.58770643953	0.037876241728815
875.81501641765	0.037675016116482
876.04232639578	0.037466408444170
876.26963637390	0.037250649452944
876.49694635202	0.037027766324989
876.72425633014	0.036797581980749
876.95156630826	0.036559918729493
877.17887628638	0.036314797266558
877.40618626451	0.036062443617302
877.63349624263	0.035803118632223
877.86080622075	0.035536942717906
878.08811619887	0.035263864520287
878.31542617699	0.034983775504520
878.54273615511	0.034696654487112
878.77004613324	0.034402622927504
878.99735611136	0.034101876801910
879.22466608948	0.033794562827823
879.45197606760	0.033480713332881
879.67928604572	0.033160304044068
879.90659602384	0.032833379832310
880.13390600197	0.032500108732793
880.36121598009	0.032160684112445
880.58852595821	0.031815167424406
880.81583593633	0.031463462981532
881.04314591445	0.031105495408539
881.27045589257	0.030741416115789
881.49776587069	0.030371583922519
881.72507584882	0.029996288557350
881.95238582694	0.029615495939434
882.17969580506	0.029228920731825
882.40700578318	0.028836392072580
882.63431576130	0.028438130361306
882.86162573942	0.028034613884684
883.08893571755	0.027626153945891
883.31624569567	0.027212634281424
883.54355567379	0.026793707118193
883.77086565191	0.026369236710268
883.99817563003	0.025939505658332
884.22548560815	0.025504963469773
884.45279558628	0.025065804114879
884.68010556440	0.024621836565006
884.90741554252	0.024172770181021
885.13472552064	0.023718577649238
885.36203549876	0.023259539799096
885.58934547688	0.022795958004588
885.81665545501	0.022327884760970
886.04396543313	0.021855164493583
886.27127541125	0.021377696656954
886.49858538937	0.020895591441313
886.72589536749	0.020409046650258
886.95320534561	0.019918118526408
887.18051532374	0.019422677024574
887.40782530186	0.018922604142990
887.63513527998	0.018418000319089
887.86244525810	0.017909148810231
888.08975523622	0.017396261017798
888.31706521434	0.016879274793212
888.54437519247	0.016357927780544
888.77168517059	0.015832040232065
888.99899514871	0.015301724288368
889.22630512683	0.014767311005429
889.45361510495	0.014229069391664
889.68092508307	0.013686993637291
889.90823506120	0.013140861407777
890.13554503932	0.012590497143230
890.36285501744	0.012035976800873
890.59016499556	0.011477576921579
890.81747497368	0.010915531042835
891.04478495180	0.010349848800367
891.27209492992	0.0097803814631500
891.49940490805	0.0092070546431575
891.72671488617	0.0086300118465506
891.95402486429	0.0080495146734807
892.18133484241	0.0074657173081752
892.40864482053	0.0068785746612042
892.63595479865	0.0062879914103947
892.86326477678	0.0056940408995782
893.09057475490	0.0050969989825637
893.31788473302	0.0044971485501223
893.54519471114	0.0038945760108842
893.77250468926	0.0032891935045945
893.99981466738	0.0026809626478439
894.22712464551	0.0020700681981011
894.45443462363	0.0014568546986091
894.68174460175	0.00084161207676447
894.90905457987	0.00022445479333207
895.13636455799	-0.00039459180242976
895.36367453611	-0.0010154281456996
895.59098451424	-0.0016378333081058
895.81829449236	-0.0022615557463878
896.04560447048	-0.0028863936360756
896.27291444860	-0.0035121590611674
896.50022442672	-0.0041385979209294
896.72753440484	-0.0047654032123596
896.95484438297	-0.0053923244294596
897.18215436109	-0.0060192267396852
897.40946433921	-0.0066459988928458
897.63677431733	-0.0072724018458788
897.86408429545	-0.0078980413045840
898.09139427357	-0.0085225104428656
898.31870425170	-0.0091455459496638
898.54601422982	-0.0097670211603805
898.77332420794	-0.010386789139052
899.00063418606	-0.011004556446944
899.22794416418	-0.011619921101922
899.45525414230	-0.012232516068183
899.68256412042	-0.012842096194377
899.90987409855	-0.013448493659306
900.13718407667	-0.014051514857691
900.36449405479	-0.014650886553873
900.59180403291	-0.015246275228964
900.81911401103	-0.015837334011713
901.04642398915	-0.016423746240455
901.27373396728	-0.017005266995096
901.50104394540	-0.017581743225217
901.72835392352	-0.018153065032363
901.95566390164	-0.018719052102276
902.18297387976	-0.019279377388590
902.41028385788	-0.019833632726959
902.63759383601	-0.020381499611446
902.86490381413	-0.020922852720072
903.09221379225	-0.021457676299622
903.31952377037	-0.021985878876047
903.54683374849	-0.022507210824842
903.77414372661	-0.023021368426611
904.00145370474	-0.023528147451479
904.22876368286	-0.024027461634316
904.45607366098	-0.024519222959345
904.68338363910	-0.025003258162138
904.91069361722	-0.025479377560619
905.13800359534	-0.025947497226882
905.36531357347	-0.026407633188155
905.59262355159	-0.026859754927466
905.81993352971	-0.027303687861422
906.04724350783	-0.027739211785382
906.27455348595	-0.028166251037159
906.50186346407	-0.028584915079697
906.72917344220	-0.028995319900872
906.95648342032	-0.029397400549481
907.18379339844	-0.029790954298252
907.41110337656	-0.030175876477999
907.63841335468	-0.030552303394425
907.86572333280	-0.030920475271215
908.09303331092	-0.031280470820407
908.32034328905	-0.031632131117513
908.54765326717	-0.031975274583521
908.77496324529	-0.032309960572506
909.00227322341	-0.032636498510195
909.22958320153	-0.032955193400157
909.45689317965	-0.033266114522250
909.68420315778	-0.033569132162858
909.91151313590	-0.033864155961959
910.13882311402	-0.034151301281282
910.36613309214	-0.034430827343591
910.59344307026	-0.034702960151406
910.82075304838	-0.034967810179375
911.04806302651	-0.035225440971207
911.27537300463	-0.035475962196381
911.50268298275	-0.035719525839197
911.72999296087	-0.035956254360716
911.95730293899	-0.036186214219755
912.18461291711	-0.036409473809286
912.41192289524	-0.036626170299693
912.63923287336	-0.036836504598781
912.86654285148	-0.037040676535858
913.09385282960	-0.037238832974876
913.32116280772	-0.037431065286221
913.54847278584	-0.037617430543829
913.77578276397	-0.037797969402503
914.00309274209	-0.037972731995075
914.23040272021	-0.038141821206275
914.45771269833	-0.038305415637291
914.68502267645	-0.038463723141496
914.91233265457	-0.038616883999580
915.13964263270	-0.038764915342872
915.36695261082	-0.038907762332668
915.59426258894	-0.039045410967180
915.82157256706	-0.039177949459755
916.04888254518	-0.039305524720310
916.27619252330	-0.039428255074899
916.50350250143	-0.039546193406322
916.73081247955	-0.039659357413236
916.95812245767	-0.039767763530284
917.18543243579	-0.039871419085576
917.41274241391	-0.039970306285583
917.64005239203	-0.040064412254715
917.86736237015	-0.040153787341541
918.09467234828	-0.040238549305589
918.32198232640	-0.040318796171390
918.54929230452	-0.040394505415421
918.77660228264	-0.040465538517504
919.00391226076	-0.040531769483330
919.23122223888	-0.040593216327383
919.45853221701	-0.040650036221761
919.68584219513	-0.040702378224571
919.91315217325	-0.040750235685166
920.14046215137	-0.040793445152479
920.36777212949	-0.040831833713516
920.59508210761	-0.040865371128853
920.82239208574	-0.040894181516183
921.04970206386	-0.040918408675272
921.27701204198	-0.040938069021788
921.50432202010	-0.040953031612963
921.73163199822	-0.040963136971075
921.95894197634	-0.040968333735927
922.18625195447	-0.040968701975794
922.41356193259	-0.040964349939790
922.64087191071	-0.040955295041880
922.86818188883	-0.040941446528776
923.09549186695	-0.040922694594945
923.32280184507	-0.040899001575895
923.55011182320	-0.040870402093995
923.77742180132	-0.040836930085986
924.00473177944	-0.040798570014590
924.23204175756	-0.040755285590076
924.45935173568	-0.040707072598313
924.68666171380	-0.040653952104129
924.91397169193	-0.040595907542280
925.14128167005	-0.040532858169709
925.36859164817	-0.040464726418611
925.59590162629	-0.040391529498382
925.82321160441	-0.040313371547262
926.05052158253	-0.040230321078379
926.27783156066	-0.040142308926797
926.50514153878	-0.040049180423234
926.73245151690	-0.039950859666638
926.95976149502	-0.039847436870515
927.18707147314	-0.039739062825844
927.41438145126	-0.039625759437594
927.64169142938	-0.039507367644468
927.86900140751	-0.039383706127938
928.09631138563	-0.039254766858797
928.32362136375	-0.039120719397837
928.55093134187	-0.038981709596279
928.77824131999	-0.038837677675385
929.00555129811	-0.038688404330620
929.23286127624	-0.038533734801905
929.46017125436	-0.038373727974760
929.68748123248	-0.038208564005083
929.91479121060	-0.038038318947029
930.14210118872	-0.037862860508618
930.36941116684	-0.037681974514784
930.59672114497	-0.037495570932545
930.82403112309	-0.037303738625758
931.05134110121	-0.037106600355533
931.27865107933	-0.036904143441227
931.50596105745	-0.036696214706354
931.73327103557	-0.036482670330358
931.96058101370	-0.036263498286964
932.18789099182	-0.036038776571594
932.41520096994	-0.035808528214036
932.64251094806	-0.035572649184621
932.86982092618	-0.035330991411665
933.09713090430	-0.035083498504970
933.32444088243	-0.034830232587744
933.55175086055	-0.034571261191403
933.77906083867	-0.034306537826393
934.00637081679	-0.034035916762923
934.23368079491	-0.033759286013290
934.46099077303	-0.033476664587111
934.68830075116	-0.033188150439678
934.91561072928	-0.032893778086446
935.14292070740	-0.032593449727403
935.37023068552	-0.032287020834239
935.59754066364	-0.031974445883260
935.82485064176	-0.031655822029226
936.05216061988	-0.031331282693367
936.27947059801	-0.031000857624920
936.50678057613	-0.030664447031363
936.73409055425	-0.030321928847293
936.96140053237	-0.029973281277663
937.18871051049	-0.029618602618693
937.41602048861	-0.029258028396440
937.64333046674	-0.028891639958336
937.87064044486	-0.028519439618753
938.09795042298	-0.028141387005519
938.32526040110	-0.027757450395780
938.55257037922	-0.027367645887829
938.77988035734	-0.026972057993678
939.00719033547	-0.026570826531676
939.23450031359	-0.026164087166633
939.46181029171	-0.025751899193260
939.68912026983	-0.025334233412888
939.91643024795	-0.024911050290689
940.14374022607	-0.024482398123839
940.37105020420	-0.024048424940324
940.59836018232	-0.023609288526941
940.82567016044	-0.023165069378482
941.05298013856	-0.022715787254992
941.28029011668	-0.022261489118137
941.50760009480	-0.021802284513296
941.73491007293	-0.021338279316436
941.96222005105	-0.020869507256202
942.18953002917	-0.020395973967472
942.41684000729	-0.019917772040079
942.64414998541	-0.019435103486619
942.87145996353	-0.018948143528140
943.09876994166	-0.018456898407687
943.32607991978	-0.017961258211281
943.55338989790	-0.017461221233492
943.78069987602	-0.016957028984329
944.00800985414	-0.016449017239138
944.23531983226	-0.015937321500111
944.46262981039	-0.015421778403855
944.68993978851	-0.014902164312673
944.91724976663	-0.014378520776438
945.14455974475	-0.013851199111625
945.37186972287	-0.013320570606017
945.59917970099	-0.012786728696961
945.82648967911	-0.012249505150495
946.05379965724	-0.011708749200024
946.28110963536	-0.011164531922649
946.50841961348	-0.010617069827512
946.73572959160	-0.010066517501170
946.96303956972	-0.0095129061048298
947.19034954784	-0.0089562689868797
947.41765952597	-0.0083967356294566
947.64496950409	-0.0078344377337828
947.87227948221	-0.0072693589608720
948.09958946033	-0.0067013676670276
948.32689943845	-0.0061304367915114
948.55420941657	-0.0055567836322123
948.78151939470	-0.0049807276085825
949.00882937282	-0.0044024080188441
949.23613935094	-0.0038216920909744
949.46344932906	-0.0032383862632497
949.69075930718	-0.0026525032014408
949.91806928530	-0.0020642805846517
950.14537926343	-0.0014739579629929
950.37268924155	-0.00088159918486016
950.59999921967	-0.00028715659498927
950.82730919779	0.00030934848662758
951.05461917591	0.00090778250461178
951.28192915403	0.0015080323322328
951.50923913216	0.0021101017488422
951.73654911028	0.0027140150738926
951.96385908840	0.0033196507747178
952.19116906652	0.0039267443536881
952.41847904464	0.0045350833791177
952.64578902276	0.0051446523546562
952.87309900088	0.0057555330714731
953.10040897901	0.0063676773602963
953.32771895713	0.0069808386984386
953.55502893525	0.0075947479558709
953.78233891337	0.0082093028054910
954.00964889149	0.0088245230222777
954.23695886961	0.0094403319158134
954.46426884774	0.010056455947830
954.69157882586	0.010672582755808
954.91888880398	0.011288575008469
955.14619878210	0.011904454437975
955.37350876022	0.012520164304275
955.60081873834	0.013135413866703
955.82812871647	0.013749815193585
956.05543869459	0.014363149031075
956.28274867271	0.014975419832735
956.51005865083	0.015586617041283
956.73736862895	0.016196474338568
956.96467860707	0.016804533684214
957.19198858520	0.017410448242263
957.41929856332	0.018014157950296
957.64660854144	0.018615720816749
957.87391851956	0.019214999885225
958.10122849768	0.019811578866258
958.32853847580	0.020404999977930
958.55584845393	0.020995034447993
958.78315843205	0.021581672188475
959.01046841017	0.022164864871943
959.23777838829	0.022744340978496
959.46508836641	0.023319697414721
959.69239834453	0.023890627876978
959.91970832266	0.024457002960890
960.14701830078	0.025018728483017
960.37432827890	0.025575586546754
960.60163825702	0.026127261214363
960.82894823514	0.026673496095136
961.05625821326	0.027214164024169
961.28356819138	0.027749155427630
961.51087816951	0.028278235514088
961.73818814763	0.028801063481150
961.96549812575	0.029317359824325
962.19280810387	0.029827017095287
962.42011808199	0.030330014489528
962.64742806011	0.030826233706385
962.87473803824	0.031315389414748
963.10204801636	0.031797149251761
963.32935799448	0.032271301160259
963.55666797260	0.032737785986497
963.78397795072	0.033196579207463
964.01128792884	0.033647566638466
964.23859790697	0.034090537726163
964.46590788509	0.034525271785984
964.69321786321	0.034951606679472
964.92052784133	0.035369435680031
965.14783781945	0.035778675428545
965.37514779757	0.036179258946822
965.60245777570	0.036571142034401
965.82976775382	0.036954279272326
966.05707773194	0.037328575897232
966.28438771006	0.037693877844814
966.51169768818	0.038050034180634
966.73900766630	0.038396979521047
966.96631764443	0.038734749515731
967.19362762255	0.039063410438386
967.42093760067	0.039382977304049
967.64824757879	0.039693401152055
967.87555755691	0.039994622133363
968.10286753503	0.040286615985566
968.33017751316	0.040569386862670
968.55748749128	0.040842938665373
968.78479746940	0.041107282558970
969.01210744752	0.041362478315060
969.23941742564	0.041608643908409
969.46672740376	0.041845893968144
969.69403738188	0.042074260590254
969.92134736001	0.042293693170114
970.14865733813	0.042504159423858
970.37596731625	0.042705750699946
970.60327729437	0.042898672326893
970.83058727249	0.043083115154718
971.05789725061	0.043259138276066
971.28520722874	0.043426691759368
971.51251720686	0.043585761104187
971.73982718498	0.043736479396420
971.96713716310	0.043879083856505
972.19444714122	0.044013763531172
972.42175711934	0.044140565935683
972.64906709747	0.044259463947523
972.87637707559	0.044370502233649
973.10368705371	0.044473853915239
973.33099703183	0.044569726086802
973.55830700995	0.044658231403119
973.78561698807	0.044739380821853
974.01292696620	0.044813203068927
974.24023694432	0.044879841125372
974.46754692244	0.044939504110361
974.69485690056	0.044992332880589
974.92216687868	0.045038347528761
975.14947685680	0.045077544833725
975.37678683493	0.045110025012963
975.60409681305	0.045135985845071
975.83140679117	0.045155587173808
976.05871676929	0.045168857071741
976.28602674741	0.045175765511223
976.51333672553	0.045176381109433
976.74064670366	0.045170912039711
976.96795668178	0.045159566617033
977.19526665990	0.045142394815991
977.42257663802	0.045119307498616
977.64988661614	0.045090261475075
977.87719659426	0.045055394862441
978.10450657239	0.045014951089629
978.33181655051	0.044969080780622
978.55912652863	0.044917754322897
978.78643650675	0.044860881136040
979.01374648487	0.044798484568109
979.24105646299	0.044730725205770
979.46836644111	0.044657760010856
979.69567641924	0.044579620436758
979.92298639736	0.044496252146757
980.15029637548	0.044407648018829
980.37760635360	0.044313898027941
980.60491633172	0.044215103392731
980.83222630984	0.044111283147383
981.05953628797	0.044002402084951
981.28684626609	0.043888477029943
981.51415624421	0.043769608393103
981.74146622233	0.043645885178526
981.96877620045	0.043517286753664
982.19608617857	0.043383718556178
982.42339615670	0.043245146724166
982.65070613482	0.043101663438091
982.87801611294	0.042953397912816
983.10532609106	0.042800383244885
983.33263606918	0.042642543925247
983.55994604730	0.042479811809317
983.78725602543	0.042312215435844
984.01456600355	0.042139830388403
984.24187598167	0.041962668586337
984.46918595979	0.041780667279303
984.69649593791	0.041593800517717
984.92380591603	0.041402158580824
985.15111589416	0.041205865822716
985.37842587228	0.041004917532946
985.60573585040	0.040799144158731
985.83304582852	0.040588377293653
986.06035580664	0.040372646116371
986.28766578476	0.040152175589070
986.51497576289	0.039927172048992
986.74228574101	0.039697621544727
986.96959571913	0.039463312520396
987.19690569725	0.039224047962567
987.42421567537	0.038979818186959
987.65152565349	0.038730772530602
987.87883563162	0.038477055282849
988.10614560974	0.038218692414778
988.33345558786	0.037955619524919
988.56076556598	0.037687775024174
988.78807554410	0.037415141830422
989.01538552222	0.037137719862042
989.24269550034	0.036855499350058
989.47000547847	0.036568478149490
989.69731545659	0.036276686393935
989.92462543471	0.035980168002728
990.15193541283	0.035678934636742
990.37924539095	0.035372953947186
990.60655536907	0.035062193085547
990.83386534720	0.034746664511483
991.06117532532	0.034426414442336
991.28848530344	0.034101465856678
991.51579528156	0.033771787140090
991.74310525968	0.033437329980002
991.97041523780	0.033098097764704
992.19772521593	0.032754167658736
992.42503519405	0.032405638382997
992.65234517217	0.032052553806072
992.87965515029	0.031694876600581
993.10696512841	0.031332536430997
993.33427510653	0.030965508168880
993.56158508466	0.030593852456022
993.78889506278	0.030217687232568
994.01620504090	0.029837117409094
994.24351501902	0.029452182032016
994.47082499714	0.029062860513624
994.69813497526	0.028669128395801
994.92544495339	0.028271011480210
995.15275493151	0.027868592137375
995.38006490963	0.027461969375135
995.60737488775	0.027051216666675
995.83468486587	0.026636376108209
996.06199484399	0.026217483116029
996.28930482212	0.025794586255648
996.51661480024	0.025367744538223
996.74392477836	0.024937019138170
996.97123475648	0.024502478561947
997.19854473460	0.024064205227800
997.42585471272	0.023622278374979
997.65316469084	0.023176743615246
997.88047466897	0.022727616002164
998.10778464709	0.022274936053616
998.33509462521	0.021818823023347
998.56240460333	0.021359445311899
998.78971458145	0.020896910862480
999.01702455957	0.020431190754428
999.24433453770	0.019962183044115
999.47164451582	0.019489878322469
999.69895449394	0.019014456997253
999.92626447206	0.018536195994346
1000.1535744502	0.018055262001891
1000.3808844283	0.017571601545909
1000.6081944064	0.017085047835090
1000.8355043845	0.016595537439350
1001.0628143627	0.016103215400519
1001.2901243408	0.015608330620140
1001.5174343189	0.015111044015898
1001.7447442970	0.014611348875767
1001.9720542752	0.014109164062833
1002.1993642533	0.013604477090659
1002.4266742314	0.013097384789774
1002.6539842095	0.012588012981195
1002.8812941876	0.012076425072695
1003.1086041658	0.011562618168700
1003.3359141439	0.011046593692203
1003.5632241220	0.010528414538686
1003.7905341001	0.010008190202641
1004.0178440783	0.0094860119271932
1004.2451540564	0.0089619022671143
1004.4724640345	0.0084358225261509
1004.6997740126	0.0079077327604446
1004.9270839907	0.0073776605112566
1005.1543939689	0.0068457221221343
1005.3817039470	0.0063120658249288
1005.6090139251	0.0057767716204740
1005.8363239032	0.0052397998487135
1006.0636338813	0.0047010548237900
1006.2909438595	0.0041605162898670
1006.5182538376	0.0036183002788692
1006.7455638157	0.0030745674328027
1006.9728737938	0.0025293662573286
1007.2001837720	0.0019825938433461
1007.4274937501	0.0014341420080859
1007.6548037282	0.00088407750890062
1007.8821137063	0.00033263951554895
1008.1094236844	-0.00021997175418068
1008.3367336626	-0.00077379399833799
1008.5640436407	-0.0013290578310128
1008.7913536188	-0.0018859261946229
1009.0186635969	-0.0024442906215318
1009.2459735750	-0.0030038422577451
1009.4732835532	-0.0035643388361022
1009.7005935313	-0.0041257838034763
1009.9279035094	-0.0046883441002121
1010.1552134875	-0.0052521196656171
1010.3825234657	-0.0058170145830473
1010.6098334438	-0.0063828171802596
1010.8371434219	-0.0069493666567528
1011.0644534000	-0.0075166250045092
1011.2917633781	-0.0080846119010609
1011.5190733563	-0.0086533033537810
1011.7463833344	-0.0092225930348311
1011.9736933125	-0.0097923208853875
1012.2010032906	-0.010362321707197
1012.4283132688	-0.010932467746539
1012.6556232469	-0.011502695566698
1012.8829332250	-0.012072988605130
1013.1102432031	-0.012643296956095
1013.3375531812	-0.013213451120665
1013.5648631594	-0.013783174775491
1013.7921731375	-0.014352217778565
1014.0194831156	-0.014920479620175
1014.2467930937	-0.015487970330387
1014.4741030718	-0.016054630992210
1014.7014130500	-0.016620217090253
1014.9287230281	-0.017184393834237
1015.1560330062	-0.017746938142224
1015.3833429843	-0.018307797456749
1015.6106529625	-0.018866922628215
1015.8379629406	-0.019424081855268
1016.0652729187	-0.019978904117991
1016.2925828968	-0.020531114498935
1016.5198928749	-0.021080660354567
1016.7472028531	-0.021627540517142
1016.9745128312	-0.022171527028427
1017.2018228093	-0.022712138771017
1017.4291327874	-0.023248941601166
1017.6564427655	-0.023781834282504
1017.8837527437	-0.024310956385509
1018.1110627218	-0.024836287826505
1018.3383726999	-0.025357394478858
1018.5656826780	-0.025873631046735
1018.7929926562	-0.026384588325950
1019.0203026343	-0.026890282939268
1019.2476126124	-0.027390879457819
1019.4749225905	-0.027886265181428
1019.7022325686	-0.028375948221743
1019.9295425468	-0.028859362491358
1020.1568525249	-0.029336211444899
1020.3841625030	-0.029806481335738
1020.6114724811	-0.030270161554367
1020.8387824593	-0.030727020748405
1021.0660924374	-0.031176664629673
1021.2934024155	-0.031618748924941
1021.5207123936	-0.032053078117931
1021.7480223717	-0.032479512910504
1021.9753323499	-0.032897850003149
1022.2026423280	-0.033307830494009
1022.4299523061	-0.033709234800446
1022.6572622842	-0.034101915787628
1022.8845722623	-0.034485726339354
1023.1118822405	-0.034860445843420
1023.3391922186	-0.035225802979607
1023.5665021967	-0.035581562159802
1023.7938121748	-0.035927572695628
1024.0211221530	-0.036263745248082
1024.2484321311	-0.036590003770215
1024.4757421092	-0.036906252740320
1024.7030520873	-0.037212349682896
1024.9303620654	-0.037508085175363
1025.1576720436	-0.037793222140903
1025.3849820217	-0.038067612443473
1025.6122919998	-0.038331288224819
1025.8396019779	-0.038584389645180
1026.0669119560	-0.038826950723906
1026.2942219342	-0.039058764888933
1026.5215319123	-0.039279517356393
1026.7488418904	-0.039489080205832
1026.9761518685	-0.039687645115458
1027.2034618467	-0.039875516718029
1027.4307718248	-0.040052776473605
1027.6580818029	-0.040219199076849
1027.8853917810	-0.040374528802433
1028.1127017591	-0.040518805291622
1028.3400117373	-0.040652363732142
1028.5673217154	-0.040775512228883
1028.7946316935	-0.040888264705987
1029.0219416716	-0.040990433694041
1029.2492516498	-0.041081958250455
1029.4765616279	-0.041163075855917
1029.7038716060	-0.041234152153547
1029.9311815841	-0.041295393547013
1030.1584915622	-0.041346784903675
1030.3858015404	-0.041388299117671
1030.6131115185	-0.041420100990646
1030.8404214966	-0.041442504253268
1031.0677314747	-0.041455762226143
1031.2950414528	-0.041459965732321
1031.5223514310	-0.041455163316457
1031.7496614091	-0.041441534820261
1031.9769713872	-0.041419398693227
1032.2042813653	-0.041389056159529
1032.4315913435	-0.041350672480032
1032.6589013216	-0.041304329032503
1032.8862112997	-0.041250161112603
1033.1135212778	-0.041188410317758
1033.3408312559	-0.041119352640013
1033.5681412341	-0.041043218449693
1033.7954512122	-0.040960200969742
1034.0227611903	-0.040870510589284
1034.2500711684	-0.040774376878723
1034.4773811465	-0.040671994270380
1034.7046911247	-0.040563503896614
1034.9320011028	-0.040449057666139
1035.1593110809	-0.040328887367391
1035.3866210590	-0.040203278390379
1035.6139310372	-0.040072466716093
1035.8412410153	-0.039936583412404
1036.0685509934	-0.039795717322982
1036.2958609715	-0.039650019550516
1036.5231709496	-0.039499721720126
1036.7504809278	-0.039345049831767
1036.9777909059	-0.039186144677966
1037.2051008840	-0.039023085299914
1037.4324108621	-0.038855979352472
1037.6597208403	-0.038685004997988
1037.8870308184	-0.038510356724247
1038.1143407965	-0.038332167447351
1038.3416507746	-0.038150498479865
1038.5689607527	-0.037965397478074
1038.7962707309	-0.037776947760256
1039.0235807090	-0.037585261268844
1039.2508906871	-0.037390445782313
1039.4782006652	-0.037192595436139
1039.7055106433	-0.036991801777912
1039.9328206215	-0.036788145730506
1040.1601305996	-0.036581665882124
1040.3874405777	-0.036372348360666
1040.6147505558	-0.036160169958456
1040.8420605340	-0.035945160064348
1041.0693705121	-0.035727415764479
1041.2966804902	-0.035507051833391
1041.5239904683	-0.035284133836977
1041.7513004464	-0.035058650349503
1041.9786104246	-0.034830534079390
1042.2059204027	-0.034599707583034
1042.4332303808	-0.034366134096081
1042.6605403589	-0.034129858788705
1042.8878503370	-0.033891005348866
1043.1151603152	-0.033649696035543
1043.3424702933	-0.033405932768485
1043.5697802714	-0.033159553291174
1043.7970902495	-0.032910342550339
1044.0244002277	-0.032658225267353
1044.2517102058	-0.032403349453008
1044.4790201839	-0.032145951677023
1044.7063301620	-0.031886119271262
1044.9336401401	-0.031623689109189
1045.1609501183	-0.031358390968887
1045.3882600964	-0.031090086620768
1045.6155700745	-0.030818859624196
1045.8428800526	-0.030544881733785
1046.0701900308	-0.030268220622614
1046.2975000089	-0.029988790683164
1046.5248099870	-0.029706462459800
