# Frequency (Hz)	Real Part (Ohm)
1000.0	0.0010379164901
1018.6101701559753	0.0010521103976334329
1037.566678745186	0.0010665684562012419
1056.875971184804	0.001081295581699122
1076.5446128423157	0.0010962967815084266
1096.5792912678098	0.001111577156198726
1116.9868184678226	0.0011271419012620586
1137.7741332214914	0.0011429963088794549
1158.9483034398106	0.0011591457697203323
1180.5165285688054	0.0011755957747753866
1202.4861420374123	0.0011923519172235815
1224.8646137509306	0.001209419894333895
1247.6595526308697	0.0012268055094024506
1270.8787092020582	0.001243910560069544
1294.529978227916	0.0012607539718586475
1318.6214013947485	0.0012779108424071524
1343.1611700460153	0.0012953870052359092
1368.1576279674719	0.0013131884024285838
1393.619274224142	0.0013313210866520268
1419.5547660501015	0.0013497912232142543
1445.9729217920194	0.0013686050921607074
1472.882723907502	0.0013877690904095465
1500.2933220192183	0.0014072897339266663
1528.2140360258693	0.0014271736599411927
1556.654359271062	0.0014474276292022195
1585.6239617711371	0.0014680231432252456
1615.132693503091	0.0014876091303156172
1645.1905877536624	0.0015075596159584124
1675.807864530767	0.0015278813835337144
1706.9949340384078	0.001548581342661464
1738.7624002162504	0.0015696665315508018
1771.1210643450886	0.0015911441193931421
1804.0819287193826	0.001613021408799767
1837.6562003881704	0.0016353058382848006
1871.8552949655793	0.0016580049847943815
1906.690840512252	0.0016811265662828988
1942.1746814890264	0.0017046784443371947
1978.3188827841643	0.0017286686268495723
2015.1357338155585	0.0017521864881408888
2052.6377527092523	0.001775344119230889
2090.8376905557498	0.0017989327177758828
2129.748535745521	0.001822960304153542
2169.3835183851843	0.001847435048002125
2209.756114795903	0.0018723652709982557
2250.880052095462	0.0018977594496863695
2292.7693128656488	0.00192362621836084
2335.438139906479	0.001949974372001729
2378.9010410788933	0.0019768128692651695
2423.1727942376006	0.002004150835529415
2468.2684522556924	0.0020319975659975546
2514.2033481427966	0.0020602605916225794
2560.9931002584594	0.002087094826828085
2608.6536176225477	0.0021144284517167684
2657.2011053245064	0.0021422707600156116
2706.652070033241	0.00217063121840943
2757.0233256095826	0.002199519469759659
2808.3319988231724	0.002228945336383026
2860.5955351757416	0.002258918823391239
2913.831704832789	0.002289450122092845
2968.0586086656026	0.002320549613458368
3023.2946844057765	0.002352227871649969
3079.5587129142264	0.0023844956676167613
3136.8698245668766	0.002417363972757052
3195.2475057592133	0.0024494677319369966
3254.711605531848	0.002481088633534318
3315.282342319423	0.002513298005490852
3376.9803108250912	0.0025461067993401147
3439.8264890229243	0.0025795261704255235
3503.8422452906757	0.0026135674816933395
3569.0493456752292	0.0026482423075561796
3635.4699612933177	0.0026835624378284567
3703.126675869927	0.002719539881735033
3772.0424934169973	0.002756186871994487
3842.240846055061	0.002793515868978375
3913.745601980384	0.002831539564947883
3986.581073580439	0.00287005332157316
4060.7720257003657	0.0029065756134996406
4136.343684063274	0.002943777591493357
4213.321743847289	0.0029816719046276787
4291.732378422157	0.0030202714373773697
4371.602248248501	0.003059589313999475
4452.958509942655	0.003099638902995691
4535.828825510186	0.0031404338216578023
4620.241371751313	0.003181987940697716
4706.224849841281	0.0032243153889636423
4793.808495089106	0.0032674305582440655
4883.02208687788	0.0033113481081611038
4973.895958790063	0.003356082971154928
5066.461008921268	0.00339961624647439
5160.7487103859075	0.003442518252818557
5256.791122018419	0.003486218672800822
5354.620899273607	0.0035307323650348482
5454.271305329836	0.003576074464655619
5555.7762223988775	0.0036222603884655596
5659.170163246242	0.003669305840176414
5764.488282925873	0.003717226815748672
5871.766390733255	0.0037660396088303725
5981.040962380945	0.0038157608162971116
6092.349152400711	0.0038664073438951646
6205.7288067765	0.003917996411989627
6321.218475812449	0.0039701370904878614
6438.8574272404185	0.004019537787129401
6558.685659571435	0.004069857839141265
6680.743915695614	0.004121114355883324
6805.073696735206	0.004173324765123556
6931.717276155407	0.004226506818963663
7060.717714137772	0.0042806785998749765
7192.118872221193	0.004335858526846707
7325.96542821523	0.004392065361648568
7462.302891391108	0.004449318215210024
7601.17761795533	0.004507636554118177
7742.636826811269	0.004567040207236621
7886.728615614156	0.0046275493724474885
8033.501977124735	0.004686211999733438
8183.00681586739	0.004744068296014166
8335.293965098195	0.0048030013078132735
8490.415204088747	0.0048630310729897664
8648.423275731726	0.004924178002310619
8809.37190447399	0.004986462886390646
8973.31581458352	0.005049906902761545
9140.310748756232	0.00511453162307249
9310.413487069076	0.005180359020424701
9483.681866285926	0.005247411476842562
9660.174799522645	0.005315711790883736
9839.952296278227	0.005385283185390921
10023.075482838643	0.005455436495870677
10209.606623060476	0.005521859365374208
10399.609139541202	0.00558951837578144
10593.1476351837	0.0056584365318849365
10790.287915161836	0.005728637266600355
10991.097009294961	0.0058001444489339015
11195.643194838794	0.005872982392098058
11403.99601970033	0.005947175861778301
11616.22632608502	0.006022750084553758
11832.40627458378	0.00609973075647447
12052.609368708414	0.0061781440517983495
12276.910479883603	0.006258016631890705
12505.385872903913	0.006339375654289368
12738.113231864783	0.006417944931199192
12975.171686575868	0.006495506451248761
13216.641839466038	0.006574511404384012
13462.60579298911	0.006654986653140282
13713.147177539455	0.00673695955996924
13968.351179887397	0.006820457996542469
14228.30457214352	0.00690551035322808
14493.09574126215	0.006992145548743777
14762.81471909391	0.00708039303998953
15037.553212997384	0.007170282832063192
15317.404637020798	0.007261845488462631
15602.46414366368	0.007355112141477596
15892.828656229764	0.007448928439663794
16188.596901781993	0.007537707336627475
16489.86944471065	0.007628138423969898
16796.74872092653	0.007720252449235152
17109.339072690134	0.007814080732184345
17427.746784089173	0.007909655175444666
