time	wake_y_dipolar
1.0150795184991503e-15	5735.640956749116
1.0153132784450764e-15	5735.641007910276
1.015547092222955e-15	5735.6410590832165
1.0157809598451826e-15	5735.641110267943
1.0160148813241551e-15	5735.641161464456
1.0162488566722833e-15	5735.641212672758
1.0164828859019682e-15	5735.641263892853
1.0167169690256138e-15	5735.641315124744
1.0169511060556397e-15	5735.641366368433
1.0171852970044558e-15	5735.641417623923
1.0174195418844788e-15	5735.6414688912155
1.0176538407081243e-15	5735.641520170315
1.0178881934878229e-15	5735.641571461223
1.018122600235996e-15	5735.641622763943
1.018357060965068e-15	5735.641674078477
1.0185915756874776e-15	5735.641725404828
1.0188261444156554e-15	5735.641776742999
1.0190607671620377e-15	5735.641828092994
1.0192954439390602e-15	5735.641879454812
1.019530174759174e-15	5735.6419308284585
1.01976495963482e-15	5735.641982213936
1.0199997985784427e-15	5735.642033611248
1.0202346916025015e-15	5735.642085020395
1.0204696387194463e-15	5735.64213644138
1.0207046399417337e-15	5735.642187874208
1.0209396952818198e-15	5735.64223931888
1.0211748047521751e-15	5735.6422907753995
1.0214099683652613e-15	5735.642342243768
1.0216451861335423e-15	5735.642393723989
1.021880458069498e-15	5735.642445216065
1.0221157841855982e-15	5735.64249672
1.02235116449432e-15	5735.642548235795
1.022586599008139e-15	5735.642599763454
1.0228220877395464e-15	5735.642651302979
1.0230576307010235e-15	5735.642702854372
1.0232932279050548e-15	5735.642754417638
1.0235288793641397e-15	5735.6428059927775
1.0237645850907688e-15	5735.642857579794
1.0240003450974387e-15	5735.642909178691
1.0242361593966456e-15	5735.64296078947
1.0244720280009005e-15	5735.643012412134
1.024707950922705e-15	5735.643064046687
1.0249439281745638e-15	5735.64311569313
1.0251799597689965e-15	5735.643167351467
1.0254160457185136e-15	5735.6432190217
1.0256521860356322e-15	5735.643270703832
1.0258883807328682e-15	5735.6433223978665
1.0261246298227534e-15	5735.6433741038045
1.026360933317809e-15	5735.64342582165
1.0265972912305602e-15	5735.643477551406
1.0268337035735465e-15	5735.643529293074
1.0270701703592988e-15	5735.643581046658
1.0273066916003546e-15	5735.64363281216
1.0275432673092496e-15	5735.643684589582
1.0277798974985358e-15	5735.643736378929
1.028016582180755e-15	5735.643788180201
1.028253321368452e-15	5735.643839993404
1.0284901150741875e-15	5735.643891818538
1.0287269633105116e-15	5735.643943655607
1.0289638660899823e-15	5735.643995504613
1.0292008234251558e-15	5735.644047365558
1.0294378353286044e-15	5735.644099238448
1.0296749018128899e-15	5735.644151123283
1.0299120228905773e-15	5735.644203020066
1.0301491985742474e-15	5735.644254928801
1.030386428876471e-15	5735.644306849489
1.0306237138098261e-15	5735.644358782134
1.0308610533868893e-15	5735.644410726739
1.0310984476202528e-15	5735.644462683305
1.031335896522499e-15	5735.644514651837
1.0315734001062133e-15	5735.644566632336
1.0318109583839965e-15	5735.644618624806
1.0320485713684397e-15	5735.644670629249
1.0322862390721414e-15	5735.6447226456685
1.0325239615076983e-15	5735.644774674066
1.032761738687723e-15	5735.644826714445
1.032999570624818e-15	5735.644878766808
1.0332374573315893e-15	5735.6449308311585
1.0334753988206579e-15	5735.644982907498
1.033713395104635e-15	5735.645034995831
1.0339514461961398e-15	5735.64508709616
1.0341895521077892e-15	5735.6451392084855
1.0344277128522159e-15	5735.645191332813
1.0346659284420432e-15	5735.645243469143
1.034904198889897e-15	5735.645295617479
1.0351425242084185e-15	5735.645347777825
1.0353809044102402e-15	5735.645399950183
1.0356193395080006e-15	5735.645452134555
1.0358578295143374e-15	5735.645504330944
1.0360963744419037e-15	5735.645556539354
1.036334974303343e-15	5735.645608759788
1.0365736291113018e-15	5735.645660992246
1.0368123388784417e-15	5735.645713236733
1.0370511036174151e-15	5735.645765493251
1.0372899233408815e-15	5735.645817761803
1.0375287980614985e-15	5735.645870042392
1.03776772779194e-15	5735.645922335021
1.0380067125448697e-15	5735.645974639692
1.0382457523329544e-15	5735.646026956409
1.0384848471688764e-15	5735.646079285171
1.0387239970653086e-15	5735.6461316259865
1.03896320203493e-15	5735.646183978854
1.0392024620904198e-15	5735.646236343779
1.0394417772444718e-15	5735.646288720762
1.0396811475097702e-15	5735.646341109807
1.039920572899002e-15	5735.646393510916
1.0401600534248703e-15	5735.646445924092
1.040399589100068e-15	5735.64649834934
1.0406391799372956e-15	5735.64655078666
1.0408788259492514e-15	5735.646603236054
1.0411185271486503e-15	5735.646655697528
1.041358283548197e-15	5735.646708171083
1.0415980951605992e-15	5735.646760656722
1.04183796199858e-15	5735.646813154449
1.0420778840748533e-15	5735.646865664264
1.042317861402139e-15	5735.646918186171
1.0425578939931574e-15	5735.646970720174
1.042797981860643e-15	5735.647023266275
1.043038125017321e-15	5735.647075824477
1.0432783234759197e-15	5735.647128394781
1.043518577249183e-15	5735.647180977193
1.0437588863498446e-15	5735.647233571713
1.043999250790646e-15	5735.647286178345
1.0442396705843273e-15	5735.647338797092
1.0444801457436433e-15	5735.647391427955
1.0447206762813405e-15	5735.64744407094
1.0449612622101673e-15	5735.647496726047
1.045201903542888e-15	5735.64754939328
1.0454426002922572e-15	5735.647602072642
1.0456833524710368e-15	5735.647654764136
1.0459241600919872e-15	5735.647707467762
1.0461650231678845e-15	5735.647760183527
1.0464059417114948e-15	5735.647812911431
1.0466469157355875e-15	5735.647865651478
1.0468879452529478e-15	5735.64791840367
1.0471290302763505e-15	5735.64797116801
1.0473701708185781e-15	5735.648023944502
1.0476113668924119e-15	5735.648076733147
1.047852618510648e-15	5735.648129533948
1.0480939256860738e-15	5735.6481823469085
1.0483352884314791e-15	5735.6482351720315
1.0485767067596692e-15	5735.64828800932
1.0488181806834402e-15	5735.648340858775
1.0490597102155949e-15	5735.648393720402
1.049301295368935e-15	5735.648446594201
1.0495429361562778e-15	5735.648499480177
1.0497846325904309e-15	5735.648552378332
1.0500263846842047e-15	5735.648605288668
1.0502681924504254e-15	5735.648658211189
1.0505100559019096e-15	5735.648711145898
1.0507519750514809e-15	5735.648764092797
1.0509939499119614e-15	5735.648817051889
1.0512359804961894e-15	5735.648870023176
1.0514780668169928e-15	5735.648923006662
1.0517202088872029e-15	5735.64897600235
1.0519624067196667e-15	5735.649029010241
1.0522046603272212e-15	5735.64908203034
1.0524469697227108e-15	5735.649135062649
1.0526893349189781e-15	5735.649188107171
1.0529317559288825e-15	5735.6492411639065
1.0531742327652724e-15	5735.649294232862
1.0534167654409997e-15	5735.649347314038
1.0536593539689323e-15	5735.649400407438
1.0539019983619276e-15	5735.649453513065
1.0541446986328511e-15	5735.649506630922
1.054387454794566e-15	5735.64955976101
1.0546302668599523e-15	5735.649612903335
1.0548731348418793e-15	5735.649666057897
1.0551160587532195e-15	5735.6497192247
1.0553590386068616e-15	5735.649772403746
1.0556020744156839e-15	5735.649825595039
1.0558451661925722e-15	5735.649878798581
1.056088313950411e-15	5735.649932014376
1.0563315177021005e-15	5735.649985242425
1.0565747774605314e-15	5735.650038482731
1.0568180932385967e-15	5735.6500917353
1.0570614650492056e-15	5735.650145000131
1.0573048929052575e-15	5735.650198277227
1.057548376819659e-15	5735.650251566593
1.0577919168053153e-15	5735.650304868232
1.0580355128751475e-15	5735.650358182144
1.0582791650420667e-15	5735.650411508334
1.058522873318987e-15	5735.650464846805
1.0587666377188388e-15	5735.650518197559
1.0590104582545417e-15	5735.650571560599
1.0592543349390232e-15	5735.650624935927
1.0594982677852096e-15	5735.650678323548
1.0597422568060427e-15	5735.650731723463
1.0599863020144545e-15	5735.650785135675
1.0602304034233798e-15	5735.6508385601865
1.0604745610457698e-15	5735.650891997002
1.0607187748945652e-15	5735.650945446123
1.0609630449827145e-15	5735.650998907553
1.0612073713231641e-15	5735.651052381294
1.0614517539288774e-15	5735.6511058673495
1.0616961928128068e-15	5735.651159365722
1.0619406879879084e-15	5735.651212876415
1.062185239467154e-15	5735.651266399431
1.0624298472635052e-15	5735.651319934772
1.0626745113899314e-15	5735.651373482442
1.0629192318594e-15	5735.651427042442
1.0631640086848953e-15	5735.651480614778
1.0634088418793904e-15	5735.65153419945
1.0636537314558625e-15	5735.651587796463
1.0638986774273041e-15	5735.651641405817
1.064143679806698e-15	5735.651695027517
1.0643887386070341e-15	5735.651748661567
1.0646338538413014e-15	5735.651802307966
1.0648790255225042e-15	5735.65185596672
1.0651242536636375e-15	5735.6519096378315
1.0653695382776988e-15	5735.651963321303
1.0656148793777018e-15	5735.652017017136
1.0658602769766504e-15	5735.652070725335
1.066105731087555e-15	5735.652124445902
1.0663512417234258e-15	5735.652178178841
1.0665968088972884e-15	5735.652231924153
1.0668424326221582e-15	5735.652285681842
1.067088112911054e-15	5735.652339451911
1.0673338497770103e-15	5735.652393234363
1.0675796432330521e-15	5735.6524470292
1.067825493292211e-15	5735.652500836425
1.0680713999675176e-15	5735.6525546560415
1.068317363272019e-15	5735.6526084880525
1.0685633832187516e-15	5735.652662332459
1.0688094598207548e-15	5735.652716189266
1.0690555930910847e-15	5735.652770058476
1.0693017830427867e-15	5735.6528239400905
1.0695480296889138e-15	5735.6528778341135
1.069794333042518e-15	5735.6529317405475
1.0700406931166664e-15	5735.652985659395
1.070287109924417e-15	5735.653039590661
1.0705335834788308e-15	5735.653093534345
1.070780113792984e-15	5735.653147490452
1.0710267008799435e-15	5735.653201458985
1.0712733447527836e-15	5735.653255439946
1.0715200454245765e-15	5735.653309433338
1.0717668029084115e-15	5735.653363439164
1.072013617217367e-15	5735.653417457427
1.072260488364525e-15	5735.65347148813
1.072507416362983e-15	5735.653525531275
1.0727544012258292e-15	5735.653579586866
1.0730014429661584e-15	5735.653633654904
1.0732485415970646e-15	5735.653687735395
1.0734956971316575e-15	5735.653741828339
1.0737429095830372e-15	5735.65379593374
1.0739901789643062e-15	5735.653850051601
1.0742375052885838e-15	5735.653904181924
1.0744848885689789e-15	5735.653958324713
1.0747323288186074e-15	5735.654012479971
1.0749798260505846e-15	5735.654066647699
1.0752273802780415e-15	5735.654120827902
1.0754749915140988e-15	5735.6541750205815
1.0757226597718807e-15	5735.654229225742
1.0759703850645274e-15	5735.654283443385
1.0762181674051688e-15	5735.6543376735135
1.0764660068069422e-15	5735.6543919161295
1.0767139032829839e-15	5735.654446171237
1.076961856846446e-15	5735.65450043884
1.077209867510471e-15	5735.65455471894
1.0774579352882034e-15	5735.654609011539
1.077706060192805e-15	5735.654663316641
1.077954242237427e-15	5735.654717634249
1.0782024814352277e-15	5735.654771964366
1.0784507777993647e-15	5735.654826306994
1.0786991313430113e-15	5735.654880662138
1.078947542079331e-15	5735.654935029797
1.07919601002149e-15	5735.654989409977
1.0794445351826706e-15	5735.655043802681
1.0796931175760458e-15	5735.655098207911
1.079941757214795e-15	5735.655152625669
1.0801904541120968e-15	5735.655207055958
1.0804392082811462e-15	5735.655261498782
1.0806880197351273e-15	5735.6553159541445
1.080936888487228e-15	5735.655370422047
1.081185814550652e-15	5735.655424902492
1.081434797938593e-15	5735.655479395484
1.0816838386642522e-15	5735.655533901026
1.0819329367408291e-15	5735.6555884191175
1.08218209218154e-15	5735.655642949765
1.0824313049995907e-15	5735.655697492971
1.0826805752081898e-15	5735.655752048736
1.0829299028205625e-15	5735.6558066170655
1.083179287849924e-15	5735.655861197962
1.0834287303094965e-15	5735.655915791427
1.0836782302125012e-15	5735.6559703974635
1.0839277875721751e-15	5735.6560250160765
1.0841774024017457e-15	5735.656079647267
1.0844270747144429e-15	5735.656134291037
1.0846768045235133e-15	5735.656188947392
1.0849265918421932e-15	5735.656243616334
1.0851764366837262e-15	5735.656298297866
1.0854263390613548e-15	5735.656352991989
1.0856762989883376e-15	5735.656407698708
1.0859263164779232e-15	5735.656462418025
1.0861763915433629e-15	5735.656517149943
1.0864265241979245e-15	5735.656571894467
1.0866767144548659e-15	5735.656626651596
1.0869269623274521e-15	5735.656681421335
1.0871772678289467e-15	5735.656736203688
1.0874276309726298e-15	5735.656790998654
1.0876780517717713e-15	5735.656845806241
1.087928530239644e-15	5735.656900626449
1.0881790663895373e-15	5735.656955459282
1.0884296602347302e-15	5735.657010304742
1.088680311788509e-15	5735.657065162831
1.088931021064159e-15	5735.657120033554
1.0891817880749815e-15	5735.6571749169125
1.089432612834268e-15	5735.65722981291
1.0896834953553126e-15	5735.65728472155
1.0899344356514259e-15	5735.657339642835
1.0901854337359087e-15	5735.657394576767
1.0904364896220686e-15	5735.657449523349
1.0906876033232123e-15	5735.657504482586
1.0909387748526626e-15	5735.657559454478
1.0911900042237324e-15	5735.65761443903
1.091441291449737e-15	5735.657669436245
1.0916926365440092e-15	5735.657724446124
1.0919440395198705e-15	5735.657779468672
1.0921955003906501e-15	5735.657834503891
1.0924470191696765e-15	5735.657889551782
1.0926985958702939e-15	5735.657944612352
1.0929502305058364e-15	5735.657999685601
1.0932019230896413e-15	5735.658054771532
1.0934536736350624e-15	5735.65810987015
1.0937054821554427e-15	5735.658164981455
1.0939573486641333e-15	5735.6582201054525
1.0942092731744838e-15	5735.658275242145
1.09446125569986e-15	5735.658330391533
1.0947132962536177e-15	5735.658385553622
1.0949653948491157e-15	5735.6584407284145
1.095217551499729e-15	5735.658495915913
1.0954697662188225e-15	5735.65855111612
1.095722039019769e-15	5735.658606329039
1.095974369915939e-15	5735.658661554673
1.0962267589207204e-15	5735.658716793025
1.0964792060474903e-15	5735.658772044097
1.096731711309629e-15	5735.658827307892
1.0969842747205334e-15	5735.658882584416
1.0972368962935895e-15	5735.658937873668
1.0974895760421918e-15	5735.658993175652
1.097742313979733e-15	5735.659048490372
1.0979951101196217e-15	5735.659103817829
1.098247964475257e-15	5735.659159158029
1.0985008770600407e-15	5735.659214510973
1.0987538478873913e-15	5735.6592698766635
1.0990068769707168e-15	5735.659325255104
1.0992599643234327e-15	5735.659380646297
1.0995131099589534e-15	5735.659436050247
1.0997663138907095e-15	5735.659491466955
1.1000195761321215e-15	5735.659546896425
1.1002728966966127e-15	5735.65960233866
1.1005262755976235e-15	5735.659657793662
1.1007797128485832e-15	5735.659713261435
1.1010332084629295e-15	5735.659768741982
1.1012867624540975e-15	5735.659824235304
1.1015403748355405e-15	5735.659879741406
1.1017940456207e-15	5735.659935260291
1.1020477748230213e-15	5735.659990791962
1.102301562455966e-15	5735.660046336419
1.1025554085329857e-15	5735.660101893669
1.1028093130675393e-15	5735.6601574637125
1.103063276073084e-15	5735.6602130465535
1.1033172975630941e-15	5735.660268642194
1.1035713775510334e-15	5735.660324250637
1.1038255160503687e-15	5735.660379871886
1.1040797130745834e-15	5735.660435505945
1.1043339686371507e-15	5735.660491152816
1.104588282751551e-15	5735.6605468125
1.1048426554312637e-15	5735.6606024850025
1.1050970866897845e-15	5735.660658170326
1.105351576540599e-15	5735.660713868473
1.1056061249971957e-15	5735.660769579446
1.10586073207308e-15	5735.66082530325
1.1061153977817462e-15	5735.660881039886
1.106370122136697e-15	5735.660936789356
1.1066249051514334e-15	5735.660992551666
1.1068797468394732e-15	5735.661048326817
1.107134647214323e-15	5735.661104114812
1.1073896062894936e-15	5735.661159915654
1.107644624078512e-15	5735.661215729347
1.1078997005948944e-15	5735.661271555892
1.1081548358521652e-15	5735.661327395294
1.1084100298638471e-15	5735.661383247555
1.1086652826434798e-15	5735.661439112679
1.108920594204592e-15	5735.661494990667
1.1091759645607157e-15	5735.661550881523
1.1094313937253999e-15	5735.66160678525
1.1096868817121828e-15	5735.66166270185
1.1099424285346106e-15	5735.661718631329
1.1101980342062278e-15	5735.661774573687
1.1104536987405955e-15	5735.661830528927
1.1107094221512647e-15	5735.661886497053
1.1109652044517893e-15	5735.661942478068
1.11122104565574e-15	5735.6619984719755
1.1114769457766768e-15	5735.662054478777
1.1117329048281678e-15	5735.662110498476
1.1119889228237792e-15	5735.662166531075
1.1122449997770941e-15	5735.662222576579
1.1125011357016855e-15	5735.662278634989
1.112757330611129e-15	5735.662334706308
1.113013584519017e-15	5735.66239079054
1.1132698974389318e-15	5735.662446887688
1.1135262693844631e-15	5735.662502997753
1.113782700369199e-15	5735.66255912074
1.1140391904067448e-15	5735.662615256652
1.114295739510695e-15	5735.662671405492
1.114552347694647e-15	5735.662727567262
1.1148090149722158e-15	5735.662783741964
1.115065741357005e-15	5735.662839929603
1.1153225268626265e-15	5735.662896130182
1.11557937150269e-15	5735.662952343702
1.1158362752908233e-15	5735.663008570169
1.1160932382406423e-15	5735.663064809583
1.1163502603657668e-15	5735.663121061949
1.1166073416798332e-15	5735.663177327268
1.1168644821964676e-15	5735.663233605545
1.1171216819293035e-15	5735.663289896782
1.117378940891973e-15	5735.663346200982
1.117636259098125e-15	5735.663402518148
1.1178936365613982e-15	5735.663458848285
1.118151073295434e-15	5735.6635151913915
1.118408569313891e-15	5735.663571547475
1.118666124630417e-15	5735.663627916536
1.1189237392586677e-15	5735.663684298577
1.1191814132122971e-15	5735.663740693603
1.1194391465049763e-15	5735.663797101616
1.1196969391503658e-15	5735.663853522619
1.1199547911621293e-15	5735.6639099566155
1.120212702553947e-15	5735.663966403607
1.120470673339489e-15	5735.664022863599
1.1207287035324328e-15	5735.664079336591
1.1209867931464546e-15	5735.66413582259
1.1212449421952476e-15	5735.664192321597
1.1215031506924943e-15	5735.664248833613
1.1217614186518801e-15	5735.664305358645
1.122019746087108e-15	5735.664361896694
1.1222781330118695e-15	5735.664418447761
1.1225365794398645e-15	5735.664475011852
1.122795085384791e-15	5735.664531588969
1.1230536508603645e-15	5735.6645881791155
1.1233122758802896e-15	5735.664644782294
1.1235709604582736e-15	5735.664701398507
1.1238297046080417e-15	5735.664758027759
1.1240885083433075e-15	5735.664814670051
1.1243473716777929e-15	5735.664871325387
1.1246062946252181e-15	5735.66492799377
1.1248652771993209e-15	5735.664984675203
1.1251243194138275e-15	5735.66504136969
1.1253834212824679e-15	5735.665098077232
1.1256425828189887e-15	5735.665154797833
1.1259018040371263e-15	5735.665211531496
1.1261610849506245e-15	5735.665268278225
1.126420425573226e-15	5735.665325038021
1.12667982591869e-15	5735.665381810889
1.1269392860007654e-15	5735.66543859683
1.1271988058332042e-15	5735.665495395849
1.1274583854297752e-15	5735.665552207947
1.127718024804237e-15	5735.665609033129
1.1279777239703555e-15	5735.665665871396
1.1282374829418953e-15	5735.665722722754
1.1284973017326383e-15	5735.665779587203
1.1287571803563552e-15	5735.665836464747
1.1290171188268203e-15	5735.665893355391
1.1292771171578249e-15	5735.665950259134
1.1295371753631493e-15	5735.666007175982
1.1297972934565818e-15	5735.666064105937
1.1300574714519095e-15	5735.666121049002
1.1303177093629359e-15	5735.666178005181
1.1305780072034546e-15	5735.666234974476
1.1308383649872616e-15	5735.666291956891
1.1310987827281707e-15	5735.666348952427
1.1313592604399845e-15	5735.666405961089
1.1316197981365134e-15	5735.666462982879
1.1318803958315668e-15	5735.666520017801
1.1321410535389703e-15	5735.666577065857
1.13240177127254e-15	5735.666634127051
1.1326625490460943e-15	5735.666691201385
1.1329233868734686e-15	5735.666748288862
1.1331842847684883e-15	5735.666805389486
1.133445242744986e-15	5735.666862503261
1.1337062608167932e-15	5735.666919630186
1.1339673389977582e-15	5735.666976770268
1.134228477301719e-15	5735.667033923509
1.1344896757425162e-15	5735.667091089911
1.1347509343340081e-15	5735.667148269478
1.1350122530900418e-15	5735.667205462212
1.1352736320244726e-15	5735.6672626681175
1.1355350711511542e-15	5735.667319887197
1.1357965704839572e-15	5735.667377119453
1.1360581300367417e-15	5735.667434364888
1.1363197498233712e-15	5735.667491623507
1.1365814298577257e-15	5735.667548895312
1.1368431701536752e-15	5735.6676061803055
1.137104970725097e-15	5735.667663478491
1.1373668315858672e-15	5735.667720789872
1.1376287527498787e-15	5735.66777811445
1.1378907342310143e-15	5735.66783545223
1.1381527760431595e-15	5735.667892803214
1.1384148782002172e-15	5735.667950167405
1.138677040716079e-15	5735.668007544807
1.1389392636046451e-15	5735.668064935422
1.1392015468798139e-15	5735.668122339253
1.1394638905555007e-15	5735.668179756303
1.1397262946456107e-15	5735.668237186576
1.1399887591640518e-15	5735.668294630074
1.140251284124749e-15	5735.668352086802
1.140513869541617e-15	5735.66840955676
1.1407765154285779e-15	5735.668467039953
1.1410392217995525e-15	5735.668524536383
1.1413019886684792e-15	5735.668582046055
1.1415648160492847e-15	5735.66863956897
1.1418277039558999e-15	5735.668697105132
1.142090652402272e-15	5735.668754654544
1.1423536614023386e-15	5735.668812217209
1.1426167309700437e-15	5735.6688697931295
1.1428798611193309e-15	5735.6689273823085
1.1431430518641607e-15	5735.668984984751
1.143406303218483e-15	5735.669042600457
1.1436696151962504e-15	5735.669100229432
1.1439329878114331e-15	5735.669157871679
1.1441964210779908e-15	5735.669215527199
1.1444599150098904e-15	5735.6692731959965
1.1447234696210976e-15	5735.669330878075
1.1449870849255958e-15	5735.669388573437
1.1452507609373572e-15	5735.669446282084
1.1455144976703568e-15	5735.669504004022
1.1457782951385874e-15	5735.669561739253
1.1460421533560314e-15	5735.6696194877795
1.146306072336678e-15	5735.669677249603
1.1465700520945158e-15	5735.6697350247305
1.1468340926435502e-15	5735.669792813162
1.147098193997776e-15	5735.669850614901
1.1473623561711916e-15	5735.669908429952
1.1476265791778116e-15	5735.669966258316
1.1478908630316406e-15	5735.670024099997
1.1481552077466914e-15	5735.670081955
1.1484196133369742e-15	5735.6701398233245
1.1486840798165177e-15	5735.670197704976
1.1489486071993392e-15	5735.670255599957
1.1492131954994588e-15	5735.670313508271
1.1494778447309149e-15	5735.670371429919
1.1497425549077342e-15	5735.670429364907
1.1500073260439517e-15	5735.670487313236
1.150272158153601e-15	5735.67054527491
1.150537051250733e-15	5735.670603249932
1.1508020053493872e-15	5735.670661238305
1.1510670204636072e-15	5735.670719240032
1.1513320966074533e-15	5735.670777255115
1.1515972337949752e-15	5735.670835283559
1.1518624320402307e-15	5735.670893325366
1.1521276913572755e-15	5735.67095138054
1.1523930117601832e-15	5735.671009449083
1.1526583932630166e-15	5735.671067530998
1.1529238358798415e-15	5735.671125626289
1.1531893396247409e-15	5735.6711837349585
1.1534549045117871e-15	5735.67124185701
1.1537205305550607e-15	5735.671299992446
1.1539862177686402e-15	5735.671358141269
1.154251966166622e-15	5735.671416303484
1.1545177757630909e-15	5735.6714744790925
1.1547836465721358e-15	5735.671532668099
1.1550495786078626e-15	5735.671590870505
1.1553155718843665e-15	5735.671649086314
1.15558162641575e-15	5735.671707315529
1.1558477422161148e-15	5735.671765558154
1.15611391929958e-15	5735.671823814191
1.1563801576802534e-15	5735.671882083645
1.1566464573722462e-15	5735.6719403665165
1.1569128183896872e-15	5735.67199866281
1.1571792407466943e-15	5735.672056972529
1.1574457244573928e-15	5735.672115295676
1.1577122695359072e-15	5735.672173632253
1.1579788759963794e-15	5735.672231982266
1.1582455438529397e-15	5735.672290345714
1.1585122731197224e-15	5735.6723487226045
1.158779063810879e-15	5735.672407112937
1.1590459159405499e-15	5735.672465516716
1.1593128295228788e-15	5735.672523933946
1.159579804572027e-15	5735.6725823646275
1.159846841102145e-15	5735.672640808765
1.160113939127391e-15	5735.6726992663625
1.1603810986619214e-15	5735.672757737421
1.1606483197199111e-15	5735.672816221945
1.160915602315523e-15	5735.672874719937
1.161182946462924e-15	5735.672933231401
1.161450352176298e-15	5735.672991756339
1.1617178194698179e-15	5735.673050294754
1.1619853483576654e-15	5735.67310884665
1.1622529388540196e-15	5735.67316741203
1.162520590973078e-15	5735.673225990897
1.1627883047290265e-15	5735.673284583254
1.1630560801360548e-15	5735.673343189103
1.1633239172083698e-15	5735.673401808449
1.1635918159601673e-15	5735.673460441295
1.1638597764056515e-15	5735.6735190876425
1.164127798559025e-15	5735.673577747496
1.1643958824345075e-15	5735.673636420857
1.1646640280463084e-15	5735.673695107732
1.16493223540864e-15	5735.67375380812
1.1652005045357319e-15	5735.673812522026
1.1654688354418033e-15	5735.673871249453
1.165737228141081e-15	5735.673929990405
1.1660056826477903e-15	5735.673988744884
1.1662741989761745e-15	5735.674047512894
1.1665427771404653e-15	5735.674106294437
1.166811417154898e-15	5735.674165089516
1.1670801190337257e-15	5735.674223898135
1.16734888279119e-15	5735.674282720297
1.1676177084415406e-15	5735.674341556005
1.1678865959990262e-15	5735.6744004052625
1.1681555454779125e-15	5735.674459268072
1.1684245568924548e-15	5735.674518144437
1.1686936302569109e-15	5735.6745770343605
1.168962765585557e-15	5735.674635937845
1.1692319628926574e-15	5735.674694854895
1.1695012221924856e-15	5735.674753785512
1.1697705434993124e-15	5735.6748127297005
1.1700399268274272e-15	5735.674871687464
1.1703093721911077e-15	5735.6749306588035
1.1705788796046351e-15	5735.674989643723
1.1708484490823084e-15	5735.675048642227
1.1711180806384152e-15	5735.675107654317
1.1713877742872516e-15	5735.675166679997
1.171657530043112e-15	5735.67522571927
1.1719273479203082e-15	5735.675284772139
1.1721972279331413e-15	5735.675343838607
1.1724671700959156e-15	5735.675402918677
1.172737174422953e-15	5735.675462012353
1.1730072409285644e-15	5735.675521119637
1.1732773696270687e-15	5735.675580240533
1.1735475605327832e-15	5735.675639375044
1.173817813660043e-15	5735.675698523172
1.1740881290231723e-15	5735.675757684921
1.1743585066364985e-15	5735.6758168602955
1.1746289465143667e-15	5735.675876049297
1.1748994486711105e-15	5735.6759352519275
1.175170013121072e-15	5735.6759944681935
1.175440639878592e-15	5735.6760536980955
