# Frequency (Hz)	Imaginary Part (Ohm/m)
1e-05	7294517413.966806
1.0054843073148261e-05	7294517412.00969
1.0109986922563737e-05	7294517410.0418415
1.016543319779595e-05	7294517408.063199
1.0221183557440998e-05	7294517406.073706
1.0277239669191254e-05	7294517404.073302
1.03336032098852e-05	7294517402.061927
1.0390275865557684e-05	7294517400.039521
1.0447259331490224e-05	7294517398.006024
1.05045553122618e-05	7294517395.961374
1.0562165521799813e-05	7294517393.080686
1.0620091683431424e-05	7294517390.129905
1.0678335529934991e-05	7294517387.162942
1.0736898803591982e-05	7294517384.179707
1.0795783256239048e-05	7294517381.180112
1.0854990649320517e-05	7294517378.164065
1.0914522753940955e-05	7294517375.131478
1.097438135091823e-05	7294517372.082259
1.103456823083674e-05	7294517369.016317
1.1095085194101066e-05	7294517366.0643
1.1155934050989693e-05	7294517363.114513
1.1217116621709254e-05	7294517360.14855
1.127863473644893e-05	7294517357.166319
1.134049023543529e-05	7294517354.167734
1.1402684968987202e-05	7294517351.152702
1.1465220797571276e-05	7294517348.121137
1.152809959185747e-05	7294517345.072946
1.1591323232775138e-05	7294517342.008035
1.1654893611569162e-05	7294517339.845172
1.1718812629856612e-05	7294517337.879311
1.1783082199683587e-05	7294517335.902667
1.1847704243582509e-05	7294517333.915183
1.1912680694629486e-05	7294517331.9168
1.1978013496502206e-05	7294517329.907457
1.2043704603538158e-05	7294517327.887094
1.2109755980792949e-05	7294517325.85565
1.2176169604099172e-05	7294517323.8130665
1.2242947460125471e-05	7294517321.060787
1.231009154643607e-05	7294517318.064411
1.2377603871550368e-05	7294517315.051602
1.2445486455003133e-05	7294517312.02227
1.251374132740485e-05	7294517308.976322
1.2582370530502579e-05	7294517305.913672
1.2651376117240868e-05	7294517302.834224
1.2720760151823269e-05	7294517299.737887
1.2790524709774036e-05	7294517296.624569
1.2860671878000315e-05	7294517293.494178
1.2931203754854411e-05	7294517290.346617
1.3002122450196667e-05	7294517287.181794
1.3073430085458519e-05	7294517283.999615
1.3145128793706067e-05	7294517280.799985
1.3217220719703721e-05	7294517277.582806
1.3289708019978464e-05	7294517274.347982
1.3362592862884308e-05	7294517271.095419
1.3435877428667269e-05	7294517267.825017
1.3509563909530415e-05	7294517264.536679
1.3583654509699565e-05	7294517261.230307
1.3658151445489154e-05	7294517257.905802
1.3733056945368653e-05	7294517254.563064
1.3808373250029063e-05	7294517251.201994
1.3884102612450019e-05	7294517247.822491
1.3960247297967276e-05	7294517244.424452
1.4036809584340299e-05	7294517241.007779
1.4113791761820519e-05	7294517237.572368
1.4191196133219775e-05	7294517234.118115
1.4269025013979325e-05	7294517230.644918
1.4347280732238928e-05	7294517227.152673
1.4425965628906611e-05	7294517223.641276
1.4505082057728624e-05	7294517220.1106205
1.4584632385359979e-05	7294517216.560603
1.4664618991435059e-05	7294517212.991115
1.4745044268638926e-05	7294517209.402051
1.4825910622778827e-05	7294517205.793304
1.4907220472856292e-05	7294517202.126498
1.4988976251139303e-05	7294517198.435582
1.5071180403235182e-05	7294517194.724424
1.5153835388163678e-05	7294517190.992914
1.5236943678430655e-05	7294517187.240939
1.5320507760101867e-05	7294517183.468387
1.5404530132877447e-05	7294517179.675144
1.5489013310166612e-05	7294517175.861098
1.5573959819163e-05	7294517172.026135
1.5659372200920045e-05	7294517168.170141
1.5745253010427136e-05	7294517164.292997
1.5831604816685976e-05	7294517160.394592
1.5918430202787564e-05	7294517156.474806
1.600573176598926e-05	7294517152.533523
1.609351211779259e-05	7294517148.570624
1.6181773884021444e-05	7294517144.585991
1.6270519704900444e-05	7294517140.579507
1.6359752235134053e-05	7294517136.551048
1.644947414398591e-05	7294517132.500498
1.6539688115358814e-05	7294517128.4277315
1.663039684787482e-05	7294517124.33263
1.672160305495608e-05	7294517120.215069
1.681330946490596e-05	7294517116.074926
1.6905518820990782e-05	7294517111.912077
1.6998233881521672e-05	7294517107.7263975
1.7091457419937227e-05	7294517103.517763
1.7185192224886395e-05	7294517099.286046
1.7279441100312033e-05	7294517095.031123
1.737420686553458e-05	7294517090.752863
1.7469492355336536e-05	7294517086.451141
1.7565300420047172e-05	7294517082.125826
1.7661633925627953e-05	7294517077.776791
1.7758495753758058e-05	7294517073.403903
1.78558888019207e-05	7294517069.007033
1.795381598348976e-05	7294517064.58605
1.8052280227817055e-05	7294517060.156289
1.8151284480319767e-05	7294517055.9558325
1.8250831702568672e-05	7294517051.73234
1.8350924872376695e-05	7294517047.485684
1.8451566983888096e-05	7294517043.215738
