# Frequency (Hz)	Imaginary Part (Ohm/m)
1e-05	-341118619.98389393
1.0054843073148261e-05	-341118619.9838922
1.0109986922563737e-05	-341118619.98389065
1.016543319779595e-05	-341118619.98388886
1.0221183557440998e-05	-341118619.98388714
1.0277239669191254e-05	-341118619.9838855
1.03336032098852e-05	-341118619.98388374
1.0390275865557684e-05	-341118619.98388195
1.0447259331490224e-05	-341118619.98388016
1.05045553122618e-05	-341118619.9838785
1.0562165521799813e-05	-341118619.9838767
1.0620091683431424e-05	-341118619.9838748
1.0678335529934991e-05	-341118619.9838732
1.0736898803591982e-05	-341118619.9838713
1.0795783256239048e-05	-341118619.9838695
1.0854990649320517e-05	-341118619.9838677
1.0914522753940955e-05	-341118619.9838659
1.097438135091823e-05	-341118619.98386407
1.103456823083674e-05	-341118619.98386204
1.1095085194101066e-05	-341118619.98386025
1.1155934050989693e-05	-341118619.98385847
1.1217116621709254e-05	-341118619.9838565
1.127863473644893e-05	-341118619.9838547
1.134049023543529e-05	-341118619.9838528
1.1402684968987202e-05	-341118619.98385084
1.1465220797571276e-05	-341118619.9838489
1.152809959185747e-05	-341118619.983847
1.1591323232775138e-05	-341118619.9838451
1.1654893611569162e-05	-341118619.98384315
1.1718812629856612e-05	-341118619.9838411
1.1783082199683587e-05	-341118619.98383915
1.1847704243582509e-05	-341118619.98383725
1.1912680694629486e-05	-341118619.9838352
1.1978013496502206e-05	-341118619.98383325
1.2043704603538158e-05	-341118619.98383117
1.2109755980792949e-05	-341118619.9838292
1.2176169604099172e-05	-341118619.9838271
1.2242947460125471e-05	-341118619.983825
1.231009154643607e-05	-341118619.9838229
1.2377603871550368e-05	-341118619.98382086
1.2445486455003133e-05	-341118619.9838188
1.251374132740485e-05	-341118619.9838167
1.2582370530502579e-05	-341118619.9838146
1.2651376117240868e-05	-341118619.9838125
1.2720760151823269e-05	-341118619.98381037
1.2790524709774036e-05	-341118619.9838082
1.2860671878000315e-05	-341118619.983806
1.2931203754854411e-05	-341118619.9838039
1.3002122450196667e-05	-341118619.9838017
1.3073430085458519e-05	-341118619.9837995
1.3145128793706067e-05	-341118619.9837974
1.3217220719703721e-05	-341118619.98379505
1.3289708019978464e-05	-341118619.98379284
1.3362592862884308e-05	-341118619.9837907
