Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
4.005000757873611052e-10	2.109266926682723715e+04	3.977120852434801782e+04
4.136343684063274911e-10	2.170896088404030888e+04	4.096548250563887996e+04
4.271993966306778827e-10	2.234546361962378069e+04	4.219892238198395353e+04
4.412092863191189219e-10	2.300284029178638957e+04	4.347281258841189992e+04
4.556786265841064474e-10	2.368177545568234564e+04	4.478847968265384407e+04
4.706224849841281415e-10	2.438297611626860817e+04	4.614729372654600593e+04
4.860564232142136024e-10	2.510717246454019914e+04	4.755066971273534728e+04
5.019965133110081441e-10	2.585511863791003998e+04	4.900006903817324928e+04
5.184593543892912175e-10	2.662759350552535034e+04	5.049700102593240445e+04
5.354620899273606527e-10	2.742540147933823027e+04	5.204302449693101516e+04
5.530224256192902378e-10	2.824937335177511341e+04	5.363974939320144767e+04
5.711586478126431938e-10	2.910036716087731111e+04	5.528883845439337892e+04
5.898896425508497150e-10	2.997926908381370231e+04	5.699200894925755711e+04
6.092349152400710261e-10	3.088699435969585102e+04	5.875103446391309262e+04
6.292146109610343618e-10	3.182448824265660733e+04	6.056774674876034260e+04
6.498495354469890483e-10	3.279272698618471622e+04	6.244403762596303568e+04
6.711611767496282870e-10	3.379271885974037286e+04	6.438186095948555885e+04
6.931717276155404727e-10	3.482550519871042343e+04	6.638323468973724812e+04
7.159041085964887260e-10	3.589216148879654793e+04	6.845024293494217272e+04
7.393819919175865964e-10	3.699379848596570810e+04	7.058503816142283904e+04
7.636298261282244400e-10	3.813156337312903634e+04	7.278984342505782843e+04
7.886728615614152294e-10	3.930664095475367503e+04	7.506695468624719069e+04
8.145371766280743462e-10	4.052025489065167494e+04	7.741874320079690369e+04
8.412497049736117954e-10	4.177366897023053752e+04	7.984765798921133683e+04
8.688382635251186617e-10	4.306818842853264505e+04	8.235622838696579856e+04
8.973315814583522479e-10	4.440516130543362669e+04	8.494706667841442686e+04
9.267593301146878953e-10	4.578597984941548202e+04	8.762287081707647303e+04
9.571521538991863169e-10	4.721208196737594699e+04	9.038642723513356759e+04
9.885417021919573871e-10	4.868495272198397288e+04	9.324061374506374705e+04
1.020960662306046580e-09	4.980379863874328294e+04	9.555803801474175998e+04
1.054442793526168950e-09	5.073218899648400111e+04	9.759556741649741889e+04
1.089022962263730067e-09	5.169102566712295811e+04	9.969991704876063159e+04
1.124737178364752061e-09	5.268130712932959432e+04	1.018732782630776928e+05
1.161622632608501755e-09	5.370406460661358869e+04	1.041179142757812951e+05
1.199717735435884489e-09	5.476036314118321752e+04	1.064361625247771153e+05
1.239062156947916503e-09	5.585130270302045392e+04	1.088304371036203956e+05
1.279696868215940940e-09	5.697801933532790281e+04	1.113032312754171435e+05
1.321664183946605026e-09	5.814168633754051552e+04	1.138571200691687700e+05
1.365007806546013663e-09	5.934351548713359807e+04	1.164947629612622404e+05
1.409772871628966933e-09	6.058475830149999092e+04	1.192189066448998929e+05
1.456005995020649598e-09	6.186670734120984707e+04	1.220323878903511213e+05
1.503755321299737753e-09	6.319069755601072393e+04	1.249381364990058937e+05
1.553070573933460069e-09	6.455810767496934568e+04	1.279391783543054189e+05
1.604003107056820079e-09	6.597036164220244973e+04	1.310386385727270099e+05
1.656605958949914401e-09	6.742893009969245759e+04	1.342397447581052256e+05
1.710933907269014249e-09	6.893533191873127362e+04	1.375458303626769630e+05
1.767043526088946692e-09	7.049113578158771270e+04	1.409603381583518058e+05
1.824993244816152494e-09	7.209796181504498236e+04	1.444868238218209299e+05
1.884843409033795523e-09	7.375748327750986209e+04	1.481289596372395172e+05
1.946656343342262358e-09	7.547142830145005428e+04	1.518905383203372476e+05
2.010496416260498236e-09	7.724158169297415589e+04	1.557754769679391466e+05
2.076430107255774870e-09	7.906978679042875592e+04	1.597878211370107892e+05
2.144526075971667793e-09	8.095794738394719025e+04	1.639317490574736730e+05
2.214855233726359314e-09	8.290802969794999808e+04	1.682115759831795585e+05
2.287490817355702788e-09	8.492206443866043992e+04	1.726317586855735281e+05
2.362508465477946229e-09	8.700214890876792197e+04	1.771969000947252498e+05
2.439986297259550245e-09	8.915044919144138112e+04	1.819117540925623034e+05
2.520004993764092080e-09	9.136920240596648364e+04	1.867812304632953310e+05
2.602647881969005809e-09	9.366071903735629166e+04	1.918104000061922416e+05
2.688001021537606561e-09	9.602738534236031410e+04	1.970044998160233954e+05
2.776153294436799262e-09	9.847166583437855297e+04	2.023689387366782466e+05
2.867196497493770032e-09	1.009961058498673083e+05	2.079093029936316307e+05
2.961225437988034610e-09	1.036033341989094188e+05	2.136313620111250493e+05
3.058338032378433485e-09	1.062960659027099027e+05	2.195410744201216730e+05
3.158635408267817403e-09	1.090771050208661618e+05	2.256445942632893275e+05
3.262222009711669644e-09	1.119493475713585067e+05	2.319482774034758040e+05
3.369205705980266915e-09	1.149157845463004196e+05	2.384586881423465966e+05
3.479697903887691433e-09	1.179795050265900063e+05	2.451826060560809274e+05
3.593813663804627762e-09	1.211436993987053429e+05	2.521270330552413070e+05
3.711671819475765297e-09	1.244116626769936120e+05	2.592992006761697994e+05
3.833395101766601886e-09	1.277867979349143861e+05	2.667065776115045301e+05
3.959110266468459240e-09	1.312726198488088266e+05	2.743568774876560783e+05
4.088948226294862618e-09	1.348727583578866324e+05	2.822580668973457068e+05
4.223044187206674123e-09	1.385909624442407221e+05	2.904183736955667846e+05
4.361537789208003199e-09	1.424311040368267568e+05	2.988462955676119891e+05
4.504573251759458750e-09	1.463971820434725378e+05	3.075506088780849241e+05
4.652299523960189308e-09	1.504933265151158266e+05	3.165403778101131902e+05
4.804870439655131104e-09	1.547238029466080188e+05	3.258249638042808510e+05
4.962444877628916452e-09	1.590930167185604223e+05	3.354140353071055142e+05
5.125186927053329472e-09	1.636055176848605042e+05	3.453175778392169741e+05
5.293266058360561204e-09	1.682660049106345687e+05	3.555459043937171227e+05
5.466857299720180771e-09	1.730793315655894694e+05	3.661096661755514797e+05
5.646141419303669251e-09	1.780505099778320291e+05	3.770198636930767680e+05
5.831305113526221869e-09	1.831847168534253433e+05	3.882878582133721793e+05
6.022541201461928965e-09	1.884872986671202234e+05	3.999253835932249203e+05
6.220048825634711276e-09	1.939637772298734344e+05	4.119445584981097491e+05
6.424033659394191079e-09	1.996198554389520432e+05	4.243578990218873369e+05
6.634708121092347870e-09	2.054614232166101283e+05	4.371783317203610204e+05
6.852291595284060743e-09	2.114945636435227352e+05	4.504192070722659118e+05
7.077010661181889919e-09	2.177255592933654552e+05	4.640943133817090420e+05
7.309099328602911004e-09	2.241608987751328386e+05	4.782178911365332315e+05
7.548799281653435948e-09	2.308072834900123416e+05	4.928046478375636507e+05
7.796360130405233414e-09	2.376716346098463982e+05	5.078697733141709468e+05
8.052039670825474778e-09	2.447611002844529867e+05	5.234289555421090918e+05
8.316104153230961616e-09	2.520830630853070179e+05	5.394983969800907653e+05
8.588828559546249041e-09	2.596451476933354279e+05	5.560948314421180403e+05
8.870496889654407999e-09	2.674552288388328161e+05	5.732355415231384104e+05
9.161402457138517586e-09	2.755214395017617499e+05	5.909383765961659374e+05
9.461848194721997291e-09	2.838521793809833471e+05	6.092217713996187085e+05
9.772146969725725887e-09	2.924561236412305734e+05	6.281047652342196088e+05
1.009262190987047331e-08	3.007333972747421358e+05	6.465714529548004502e+05
1.042360673976401127e-08	3.077352495598336100e+05	6.630126706917047268e+05
1.076544612842315905e-08	3.149667257135511027e+05	6.799930737567124888e+05
1.111849604819270880e-08	3.224353561891076388e+05	6.975303445881120861e+05
1.148312414543511117e-08	3.301489183989119483e+05	7.156427455150177702e+05
1.185971012337669343e-08	3.381154448135268176e+05	7.343491377747297520e+05
1.224864613750930795e-08	3.463432313262342941e+05	7.536690011537699029e+05
1.265033720395903769e-08	3.547418077204071451e+05	7.734424542742945487e+05
1.306520162124721228e-08	3.628454515134774847e+05	7.928277509827527683e+05
1.349367140588306343e-08	3.712148521323082387e+05	8.128487832999341190e+05
1.393619274224142065e-08	3.798587250007558032e+05	8.335264000046983128e+05
1.439322644719406651e-08	3.887860713626656798e+05	8.548821336060180329e+05
1.486524844997857277e-08	3.980061876552622416e+05	8.769382227657260373e+05
1.535275028780422776e-08	4.075286751899357769e+05	8.997176354566066293e+05
1.585623961771137302e-08	4.173519657602690859e+05	9.232226894784693141e+05
1.637624074521687477e-08	4.266920655661554774e+05	9.459976717681443552e+05
1.691329517029648562e-08	4.363384714412724716e+05	9.695195534964690451e+05
1.746796215127245689e-08	4.463012286110450514e+05	9.938128290303028189e+05
1.804081928719382751e-08	4.565907117313739145e+05	1.018902796022701776e+06
1.863246311931559514e-08	4.672176356922184932e+05	1.044815581756471773e+06
1.924350975230330612e-08	4.781930667754821479e+05	1.071578170351654291e+06
1.987459549580983990e-08	4.895284341788166203e+05	1.099218430865273578e+06
2.052637752709252173e-08	5.003644265001513413e+05	1.126097344487646827e+06
2.119953457536071000e-08	5.114334300413561286e+05	1.153623494293003809e+06
2.189476762856620985e-08	5.228654385863046045e+05	1.182052356801988790e+06
2.261280066337277307e-08	5.346723567867798265e+05	1.211413536235716427e+06
2.335438139906479724e-08	5.468664797044291627e+05	1.241737607677798485e+06
2.412028207618007283e-08	5.594605056141490350e+05	1.273056148913513636e+06
2.491130026067788373e-08	5.724675492273584241e+05	1.305401773313146550e+06
2.572825967447932303e-08	5.850104805317305727e+05	1.337053224199722288e+06
2.657201105324503850e-08	5.976514353271414293e+05	1.369125329210633179e+06
2.744343303228365032e-08	6.107069468462675577e+05	1.402249230307454010e+06
2.834343306151309448e-08	6.241906103657280328e+05	1.436459420860853978e+06
2.927294835042816131e-08	6.381164670155944768e+05	1.471791525442349259e+06
3.023294684405776334e-08	6.524990184010349913e+05	1.508282336921726819e+06
3.122442823092858392e-08	6.673532417034721002e+05	1.545969854781077011e+06
3.224842498408442807e-08	6.818177530924265739e+05	1.583112191074756207e+06
3.330600343624588813e-08	6.961800262721769977e+05	1.620301367521829437e+06
3.439826489022924478e-08	7.110133063506041653e+05	1.658710153040770674e+06
3.552634676578139226e-08	7.263330398726819549e+05	1.698378544384138426e+06
3.669142378402493899e-08	7.421551799486867385e+05	1.739347849987269146e+06
3.789470919074667737e-08	7.584962028668676503e+05	1.781660732984558912e+06
3.913745601980383687e-08	7.753731252509317128e+05	1.825361255636462476e+06
4.042095839796305955e-08	7.919868895583119011e+05	1.868782025989374146e+06
4.174655289253134782e-08	8.082149848221422872e+05	1.911675002897947794e+06
4.311561990318228626e-08	8.249752761197056388e+05	1.955974643485445296e+06
4.452958509942655287e-08	8.422852166772554629e+05	2.001727078910114244e+06
4.598992090522439315e-08	8.601628320949233603e+05	2.048979953189174645e+06
4.749814803228499868e-08	8.786267391175635858e+05	2.097782472812615801e+06
4.905583706365045989e-08	8.976961650211878587e+05	2.148185457984078210e+06
5.066461008921269181e-08	9.166966699609461939e+05	2.198735408268775325e+06
5.232614239486661694e-08	9.349241029071038356e+05	2.247914686008848716e+06
5.404216420705915059e-08	9.537492996303016553e+05	2.298706784978375770e+06
5.581446249454960394e-08	9.731918636333580362e+05	2.351164597217209637e+06
5.764488282925879445e-08	9.932720413107126951e+05	2.405342749345472548e+06
5.953533130814369715e-08	1.014010743031880120e+06	2.461297659448643681e+06
6.148777653810024108e-08	1.035429564916340518e+06	2.519087595828197896e+06
6.350425168595962148e-08	1.057059469796936959e+06	2.577669242940523196e+06
6.558685659571428548e-08	1.077401336952656042e+06	2.633686170639136340e+06
6.773775997517751128e-08	1.098410310188478790e+06	2.691540158464550506e+06
6.995920165435375620e-08	1.120108267069461988e+06	2.751291452311140485e+06
7.225349491787214948e-08	1.142517802629546029e+06	2.813002273821239360e+06
7.462302891391107044e-08	1.165662252900751075e+06	2.876736885179259814e+06
7.707027114212294845e-08	1.189565719214011915e+06	2.942561656030725222e+06
7.959777002314985573e-08	1.214066512006367557e+06	3.010110841388195753e+06
8.220815755240541849e-08	1.236610729909737362e+06	3.073450873017513659e+06
8.490415204088747078e-08	1.259894279395570746e+06	3.138868124003852718e+06
8.768856094587425811e-08	1.283941406644913601e+06	3.206430716199163347e+06
9.056428379445295063e-08	1.308777152985820547e+06	3.276209005493271630e+06
9.353431520292386860e-08	1.334427380969983526e+06	3.348275655078539625e+06
9.660174799522647250e-08	1.360918801304547349e+06	3.422705711117255036e+06
9.976977642363202159e-08	1.388279000667135231e+06	3.499576680890470743e+06
1.030416994950587396e-07	1.413319800621931674e+06	3.571204276887578890e+06
1.064209244064724761e-07	1.438930355539021781e+06	3.644573932168376166e+06
1.099109700929497372e-07	1.465380801738912240e+06	3.720349725625089835e+06
1.135154708920999096e-07	1.492698683231065283e+06	3.798610565914161969e+06
1.172381803286598596e-07	1.520912447323346511e+06	3.879437949480266310e+06
1.210829750232039531e-07	1.550051474245459074e+06	3.962916045422131196e+06
1.250538587290391570e-07	1.580146107743862551e+06	4.049131783141517080e+06
1.291549665014884007e-07	1.608022997950901743e+06	4.130151805624001659e+06
1.333905690039058854e-07	1.635963246004930930e+06	4.211698683950414881e+06
1.377650769549053468e-07	1.664819787003641017e+06	4.295919870290368795e+06
1.422830457214352017e-07	1.694622670528511982e+06	4.382903067858239636e+06
1.469491800624817218e-07	1.725402931628993712e+06	4.472738856071802787e+06
1.517683390283405561e-07	1.757192623140660347e+06	4.565520784876556136e+06
1.567455410205594968e-07	1.790024849063238129e+06	4.661345472163383849e+06
1.618859690178197646e-07	1.820856325412658276e+06	4.752324030481701717e+06
1.671949759731990056e-07	1.851067180098592304e+06	4.842050468164037913e+06
1.726780903884356132e-07	1.882268791664992925e+06	4.934719460316205397e+06
1.783410220710008120e-07	1.914493651718152687e+06	5.030427507223201916e+06
1.841896680799711039e-07	1.947775317417881684e+06	5.129274273871000856e+06
1.902301188668944219e-07	1.982148446422049543e+06	5.231362693732069805e+06
1.964686646180446931e-07	2.017648832977125654e+06	5.336799075954514556e+06
2.029118018046678038e-07	2.051505768418612890e+06	5.438142776620648801e+06
2.095662399480432992e-07	2.083854216188816587e+06	5.535767461955640465e+06
2.164389086064020114e-07	2.117263522631638683e+06	5.636593722674864344e+06
2.235369645909794139e-07	2.151768478322851006e+06	5.740726553584765643e+06
2.308677994187169850e-07	2.187405014785832725e+06	5.848274392768321559e+06
2.384390470093720426e-07	2.224210241908637341e+06	5.959349234506362118e+06
2.462585916350547006e-07	2.262222486588150263e+06	6.074066745902141556e+06
2.543345761304648365e-07	2.299113174185808282e+06	6.185958520110580139e+06
2.626754103723835758e-07	2.333380788697243202e+06	6.290857211746070534e+06
2.712897800372467241e-07	2.368772200440084562e+06	6.399196027852397412e+06
2.801866556459195443e-07	2.405324264043264091e+06	6.511087786389346235e+06
2.893753019050950594e-07	2.443075042773394380e+06	6.626649005151454359e+06
2.988652873550382326e-07	2.482063848171710968e+06	6.746000023103091866e+06
3.086664943337274455e-07	2.522331280990906991e+06	6.869265125692712143e+06
3.187891292677645596e-07	2.562184989370319061e+06	6.991592361310120672e+06
3.292437333007768907e-07	2.598058097607419360e+06	7.102747001969022676e+06
3.400411932703706463e-07	2.635107654812254943e+06	7.217546929269881919e+06
3.511927530450727317e-07	2.673372242313338909e+06	7.336111689410886727e+06
3.627100252330649086e-07	2.712891706703511532e+06	7.458564749075754546e+06
3.746050032748993774e-07	2.753707201333939098e+06	7.585033624004984275e+06
3.868900739327976195e-07	2.795861229168910999e+06	7.715650011783607304e+06
3.995780301895269929e-07	2.838510783372891601e+06	7.847927921684804372e+06
4.126820845702951630e-07	2.875573480467241257e+06	7.963892079678967595e+06
4.262158829015325345e-07	2.913851638776994310e+06	8.083659251146759838e+06
4.401935185208874400e-07	2.953385119026865810e+06	8.207354154895526357e+06
4.546295469532399562e-07	2.994215089163355064e+06	8.335105599852472544e+06
4.695390010680058238e-07	3.036384067224728875e+06	8.467046619199041277e+06
4.849374067335232931e-07	3.079935965616921894e+06	8.603314608904194087e+06
5.008407989848212921e-07	3.124916136841449887e+06	8.744051470800867304e+06
5.172657387216018967e-07	3.162831524636644870e+06	8.863498710938191041e+06
5.342293299538352136e-07	3.201800298415785655e+06	8.986286724146291614e+06
5.517492376129122323e-07	3.242047042684223969e+06	9.113101537330411375e+06
5.698437059469141914e-07	3.283613668141556904e+06	9.244075208316260949e+06
5.885315775191450570e-07	3.326543459937538020e+06	9.379344125730527565e+06
6.078323128297229089e-07	3.370881122746804263e+06	9.519049151028361171e+06
6.277660105806500796e-07	3.416672827321813442e+06	9.663335765178570524e+06
6.483534286054720147e-07	3.455925012398978230e+06	9.787423512749740854e+06
6.696160054853222944e-07	3.494940907699993346e+06	9.910857126384662464e+06
6.915758828738524922e-07	3.535236318827981129e+06	1.003833871228852309e+07
7.142559285543126448e-07	3.576853207161475439e+06	1.017000102262670547e+07
7.376797602527731619e-07	3.619834910191168077e+06	1.030598116313625686e+07
7.618717702322991504e-07	3.664226186649139039e+06	1.044642073590012081e+07
7.868571506936852863e-07	3.710073263118090574e+06	1.059146598680359125e+07
8.126619200091945450e-07	3.750146205092423595e+06	1.071830781838220544e+07
8.393129498166364485e-07	3.788470373098804615e+06	1.083964616180978715e+07
8.668379930019773693e-07	3.828051371920971200e+06	1.096496376368156634e+07
8.952657125996391396e-07	3.868930418988594785e+06	1.109439112271145545e+07
9.246257116405743783e-07	3.911150083445905708e+06	1.122806301728371345e+07
9.549485639791965964e-07	3.954754330480800010e+06	1.136611864580356330e+07
9.862658461312820294e-07	3.999788567107731476e+06	1.150870177165062167e+07
1.018610170155975315e-06	4.040049079870883841e+06	1.163599025521217845e+07
1.052015217616159169e-06	4.076865747656510677e+06	1.175223164364357293e+07
1.086515774652537176e-06	4.114889808192313649e+06	1.187228513724644855e+07
1.122147768207980340e-06	4.154160857599861454e+06	1.199627575298797339e+07
1.158948303439811928e-06	4.194719790544905700e+06	1.212433260773320682e+07
1.196955702359042833e-06	4.236608842822797596e+06	1.225658905270018615e+07
1.236209543736769070e-06	4.279871635340484791e+06	1.239318281232442148e+07
1.276750704319264407e-06	4.319570932279988192e+06	1.251821716297378018e+07
1.318621401394748678e-06	4.354014701225102879e+06	1.262624223895242438e+07
1.361865236756082925e-06	4.389588044339050539e+06	1.273780996833831258e+07
1.406527242105236574e-06	4.426328005703878589e+06	1.285303653150020726e+07
1.452653925946781372e-06	4.464272844252381474e+06	1.297204191891095042e+07
1.500293322019216825e-06	4.503462073608786799e+06	1.309495005609872751e+07
1.549495039314631713e-06	4.543936503236049786e+06	1.322188893269624747e+07
1.600310313738701654e-06	4.582218746266820468e+06	1.334163473826880194e+07
1.652792061464893799e-06	4.613410481777992100e+06	1.343837880549374968e+07
1.706994934038407828e-06	4.645625141893341206e+06	1.353829556846809573e+07
1.762975375287203917e-06	4.678896273151030764e+06	1.364148907489839010e+07
1.820791680099462520e-06	4.713258522238959558e+06	1.374806678470784985e+07
1.880504055128583443e-06	4.748747672073858790e+06	1.385813968193904497e+07
1.942174681489024486e-06	4.785400679063622840e+06	1.397182239032647386e+07
2.005867779508234000e-06	4.821320009218772873e+06	1.408300661689182930e+07
2.071649675602067297e-06	4.848410024851181544e+06	1.416564615791545995e+07
2.139588871343421664e-06	4.876388450283938088e+06	1.425099584053286910e+07
2.209756114795903333e-06	4.905284420678274706e+06	1.433914454311108589e+07
2.282224474186896537e-06	4.935128026675230823e+06	1.443018405875935405e+07
2.357069413996727979e-06	4.965950345730354078e+06	1.452420919091734104e+07
2.434368873543112862e-06	4.997783474476010539e+06	1.462131785207809694e+07
2.514203348142796913e-06	5.030330686093389988e+06	1.472055891287575848e+07
2.596655972934872394e-06	5.052546604660557583e+06	1.478669458750583045e+07
2.681812609453013329e-06	5.075491088321465999e+06	1.485499916385567375e+07
2.769761935036891063e-06	5.099188030173053965e+06	1.492554377047574893e+07
2.860595535175745131e-06	5.123662106879964471e+06	1.499840186855825782e+07
2.954407998880380251e-06	5.148938804371439852e+06	1.507364932843550481e+07
3.051297017182871440e-06	5.175044444380947389e+06	1.515136450858700834e+07
3.151363484866476280e-06	5.202006211856137030e+06	1.523162833723761141e+07
3.254711605531848180e-06	5.219879338822185062e+06	1.528314900597421825e+07
3.361449000108768764e-06	5.237122445236225612e+06	1.533253312602317892e+07
3.471686818926559579e-06	5.254931034702564590e+06	1.538353678505019657e+07
3.585539857459816780e-06	5.273323652086306363e+06	1.543621309540189430e+07
3.703126675869923221e-06	5.292319450426436029e+06	1.549061691123005003e+07
3.824569722466998750e-06	5.311938210880717263e+06	1.554680488561366312e+07
3.949995461220647668e-06	5.332200363324678503e+06	1.560483552955425717e+07
4.079534503452449404e-06	5.345353808005572297e+06	1.564078657402421907e+07
4.213321743847289341e-06	5.356404828398984857e+06	1.567009911228181422e+07
4.351496500925044872e-06	5.367818264043629169e+06	1.570037294737343118e+07
4.494202662119142613e-06	5.379606000250514597e+06	1.573163960477103852e+07
4.641588833612781958e-06	5.391780312106235884e+06	1.576393164381600358e+07
4.793808495089106764e-06	5.404353877255562693e+06	1.579728269162455946e+07
4.951020159556351225e-06	5.417339789103227668e+06	1.583172747810521722e+07
5.113387538414320594e-06	5.425140131878460757e+06	1.585043558353106119e+07
5.281079711934330620e-06	5.429722256890980527e+06	1.585931533818667196e+07
5.454271305329836335e-06	5.434454651464905590e+06	1.586848630201571621e+07
5.633142670601352205e-06	5.439342243650217541e+06	1.587795802514497377e+07
5.817880074344935696e-06	5.444390123110976070e+06	1.588774037089506723e+07
6.008675891719681185e-06	5.449603546425407752e+06	1.589784352605157346e+07
6.205728806776500758e-06	5.454987942559817806e+06	1.590827801147297211e+07
6.409244019356456972e-06	5.456911793901917525e+06	1.590850294521547668e+07
6.619433458774388568e-06	5.454985021775374189e+06	1.589738108300039358e+07
6.836516004510238809e-06	5.452995061673473567e+06	1.588589448229552992e+07
7.060717714137765353e-06	5.450939841363501735e+06	1.587403118159989268e+07
7.292272058728313350e-06	5.448817220654428937e+06	1.586177882713826187e+07
7.531420165974376510e-06	5.446624989168236963e+06	1.584912465999669023e+07
7.778411071286482598e-06	5.444360864038151689e+06	1.583605550283605233e+07
8.033501977124735881e-06	5.440029858276191168e+06	1.581707233133283444e+07
8.296958520834915102e-06	5.431795981481940486e+06	1.578711358188427798e+07
8.569055051268345481e-06	5.423292076905569993e+06	1.575617234327893332e+07
8.850074914473438512e-06	5.414509289058350958e+06	1.572421639504828118e+07
9.140310748756224233e-06	5.405438472038183361e+06	1.569121246006219275e+07
9.440064789417603028e-06	5.396070180005552247e+06	1.565712616987596266e+07
9.749649183484097127e-06	5.386394657347171567e+06	1.562192202894096263e+07
1.006938631476026946e-05	5.375605206758076325e+06	1.558357608924282715e+07
1.039960913954120295e-05	5.361493389531022869e+06	1.553656717779390514e+07
1.074066153333432437e-05	5.346918779041120782e+06	1.548801662169621885e+07
1.109289864895222712e-05	5.331866198107378557e+06	1.543787386312678829e+07
1.145668728634872662e-05	5.316319971817224286e+06	1.538608668623239920e+07
1.183240627458378028e-05	5.300263911203534342e+06	1.533260116275491938e+07
1.222044686631488820e-05	5.283681296386343427e+06	1.527736159587344714e+07
1.262121314522546164e-05	5.266425313233708031e+06	1.522008827349797636e+07
1.303512244681508904e-05	5.247059438538210467e+06	1.515828854367263615e+07
1.346260579298911035e-05	5.227058465173698962e+06	1.509446210827500932e+07
1.390410834090069648e-05	5.206401565249580890e+06	1.502854250203918107e+07
1.436008984651260800e-05	5.185067227830173448e+06	1.496046107998864166e+07
1.483102514336102853e-05	5.163033236534429714e+06	1.489014694595329463e+07
1.531740463702079875e-05	5.140276646401035599e+06	1.481752687874214537e+07
1.581973481578601704e-05	5.116773759994827211e+06	1.474252525589486770e+07
1.633853877809860416e-05	5.092901444992217235e+06	1.466830417401088215e+07
1.687435677727375848e-05	5.068270962248703465e+06	1.459184859356686287e+07
1.742774678408917511e-05	5.042832729426581413e+06	1.451288567285848036e+07
1.799928506782476860e-05	5.016560256578564644e+06	1.443133318433392048e+07
1.858956679635688644e-05	4.989426185026649386e+06	1.434710620381087810e+07
1.919920665593282809e-05	4.961402258872321807e+06	1.426011702204124443e+07
1.982883949127071257e-05	4.932459295572444797e+06	1.417027505337561853e+07
2.047912096665083489e-05	4.904530455078771338e+06	1.408495799198473804e+07
2.115072824868794552e-05	4.876162419840360992e+06	1.399865713313509710e+07
2.184436071149428344e-05	4.846864062491239049e+06	1.390952606075510196e+07
2.256074066496859061e-05	4.816604873367189430e+06	1.381747195875076391e+07
2.330061410696924993e-05	4.785353342247729190e+06	1.372239896714914590e+07
2.406475150015422205e-05	4.753076925543152727e+06	1.362420808227522857e+07
2.485394857429798490e-05	4.719742012405443005e+06	1.352279705365497991e+07
