Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
8.870496889654407999e-09	1.258457832675950522e+04	2.336996600808068979e+04
9.161402457138517586e-09	1.297822018583304089e+04	2.410886810131521997e+04
9.461848194721997291e-09	1.338477142414697482e+04	2.487200229061173377e+04
9.772146969725725887e-09	1.380465540133273680e+04	2.566016326106442648e+04
1.009262190987047331e-08	1.422053077392392515e+04	2.644795395768942763e+04
1.042360673976401127e-08	1.460487443456793335e+04	2.719496820934660354e+04
1.076544612842315905e-08	1.500182254252752500e+04	2.796648059312654004e+04
1.111849604819270880e-08	1.541178845727337102e+04	2.876329451870466073e+04
1.148312414543511117e-08	1.583519909428921892e+04	2.958623974336141328e+04
1.185971012337669343e-08	1.627249536963763239e+04	3.043617323604475678e+04
1.224864613750930795e-08	1.672413265910525297e+04	3.131398006976959005e+04
1.265033720395903769e-08	1.718751098707790879e+04	3.221596730579815994e+04
1.306520162124721228e-08	1.764840388407529099e+04	3.312100300381320994e+04
1.349367140588306343e-08	1.812441164007305269e+04	3.405571910492174356e+04
1.393619274224142065e-08	1.861602994282010332e+04	3.502108896998645650e+04
1.439322644719406651e-08	1.912377073601218945e+04	3.601811788097859971e+04
1.486524844997857277e-08	1.964816275240134564e+04	3.704784408782220999e+04
1.535275028780422776e-08	2.018975206438840542e+04	3.811133988956914982e+04
1.585623961771137302e-08	2.074873805549550525e+04	3.920916174808517826e+04
1.637624074521687477e-08	2.130048846278175915e+04	4.030434729473063635e+04
1.691329517029648562e-08	2.187033337676115843e+04	4.143544915777987626e+04
1.746796215127245689e-08	2.245886620192987175e+04	4.260364520320081647e+04
1.804081928719382751e-08	2.306669980332549312e+04	4.381015192476010998e+04
1.863246311931559514e-08	2.369446714473021711e+04	4.505622571081135538e+04
1.924350975230330612e-08	2.434282194780378268e+04	4.634316415262738155e+04
1.987459549580983990e-08	2.501243937283253399e+04	4.767230739563901443e+04
2.052637752709252173e-08	2.567562732260209305e+04	4.900179432757104223e+04
2.119953457536071000e-08	2.635657691921335208e+04	5.036880743494766648e+04
2.189476762856620985e-08	2.705985807529580052e+04	5.178065137071039499e+04
2.261280066337277307e-08	2.778620314835562021e+04	5.323879634985786106e+04
