Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
1.020960662306046580e-09	8.950760266092425445e+05	6.319193182001756504e+05
1.054442793526168950e-09	8.950641857111663558e+05	6.319056178067770088e+05
1.089022962263730067e-09	8.950519564940122655e+05	6.318914681126496289e+05
1.124737178364752061e-09	8.950393262229599059e+05	6.318768543830965646e+05
1.161622632608501755e-09	8.950262817455542972e+05	6.318617614002004266e+05
1.199717735435884489e-09	8.950128094780091196e+05	6.318461734469764633e+05
1.239062156947916503e-09	8.949988953910614364e+05	6.318300742910053814e+05
1.279696868215940940e-09	8.949845249953625025e+05	6.318134471675300738e+05
1.321664183946605026e-09	8.949696833263890585e+05	6.317962747619977454e+05
1.365007806546013663e-09	8.949543549288604409e+05	6.317785391920296242e+05
1.409772871628966933e-09	8.949385238406439312e+05	6.317602219887989340e+05
1.456005995020649598e-09	8.949221735761335585e+05	6.317413040777988499e+05
1.503755321299737753e-09	8.949052871090817498e+05	6.317217657589790178e+05
1.553070573933460069e-09	8.948878468548698584e+05	6.317015866862314288e+05
1.604003107056820079e-09	8.948698346521964995e+05	6.316807458462025970e+05
1.656605958949914401e-09	8.948512317441651830e+05	6.316592215364121366e+05
1.710933907269014249e-09	8.948320187587521505e+05	6.316369913426522398e+05
1.767043526088946692e-09	8.948121756886329968e+05	6.316140321156475693e+05
1.824993244816152494e-09	8.947916818703489844e+05	6.315903199469482061e+05
1.884843409033795523e-09	8.947705159627881367e+05	6.315658301440331852e+05
1.946656343342262358e-09	8.947486559249631828e+05	6.315405372045966797e+05
2.010496416260498236e-09	8.947260789930579485e+05	6.315144147899920354e+05
2.076430107255774870e-09	8.947027616567234509e+05	6.314874356978032738e+05
2.144526075971667793e-09	8.946786796345947077e+05	6.314595718335187994e+05
2.214855233726359314e-09	8.946538078490061453e+05	6.314307941812748322e+05
2.287490817355702788e-09	8.946281203998769633e+05	6.314010727736403933e+05
2.362508465477946229e-09	8.946015905377399176e+05	6.313703766604101984e+05
2.439986297259550245e-09	8.945741906358861597e+05	6.313386738763756584e+05
2.520004993764092080e-09	8.945458921615964500e+05	6.313059314080377808e+05
2.602647881969005809e-09	8.945166656464288244e+05	6.312721151592282113e+05
2.688001021537606561e-09	8.944864806555312825e+05	6.312371899156045401e+05
2.776153294436799262e-09	8.944553057559492299e+05	6.312011193079790100e+05
2.867196497493770032e-09	8.944231084838929819e+05	6.311638657744462835e+05
2.961225437988034610e-09	8.943898553109308705e+05	6.311253905212682439e+05
3.058338032378433485e-09	8.943555116090761730e+05	6.310856534824767150e+05
3.158635408267817403e-09	8.943200416147259530e+05	6.310446132781509077e+05
3.262222009711669644e-09	8.942834083914199146e+05	6.310022271713261725e+05
3.369205705980266915e-09	8.942455737913761986e+05	6.309584510234910995e+05
3.479697903887691433e-09	8.942064984157668659e+05	6.309132392486233730e+05
3.593813663804627762e-09	8.941661415736896452e+05	6.308665447657192126e+05
3.711671819475765297e-09	8.941244612397955498e+05	6.308183189497661078e+05
3.833395101766601886e-09	8.940814140105249826e+05	6.307685115811072756e+05
3.959110266468459240e-09	8.940369550589107675e+05	6.307170707931455690e+05
4.088948226294862618e-09	8.939910380878968863e+05	6.306639430183331715e+05
4.223044187206674123e-09	8.939436152821280994e+05	6.306090729323882842e+05
4.361537789208003199e-09	8.938946372581572505e+05	6.305524033966843272e+05
4.504573251759458750e-09	8.938440530130204279e+05	6.304938753987491364e+05
4.652299523960189308e-09	8.937918098711249186e+05	6.304334279908118770e+05
4.804870439655131104e-09	8.937378534293964040e+05	6.303709982263360871e+05
4.962444877628916452e-09	8.936821275006261421e+05	6.303065210944706341e+05
5.125186927053329472e-09	8.936245740549608599e+05	6.302399294523507124e+05
5.293266058360561204e-09	8.935651331594738876e+05	6.301711539551792666e+05
5.466857299720180771e-09	8.935037429157545557e+05	6.301001229840157321e+05
5.646141419303669251e-09	8.934403393954499625e+05	6.300267625711947912e+05
5.831305113526221869e-09	8.933748565736942692e+05	6.299509963233020389e+05
6.022541201461928965e-09	8.933072262603536947e+05	6.298727453416209901e+05
6.220048825634711276e-09	8.932373780290177092e+05	6.297919281399734318e+05
6.424033659394191079e-09	8.931652391436598264e+05	6.297084605598633643e+05
6.634708121092347870e-09	8.930907344828959322e+05	6.296222556828396628e+05
6.852291595284060743e-09	8.930137864617554005e+05	6.295332237399838632e+05
7.077010661181889919e-09	8.929343149508899078e+05	6.294412720184299396e+05
7.309099328602911004e-09	8.928522371931304224e+05	6.293463047648180509e+05
7.548799281653435948e-09	8.927674677173086675e+05	6.292482230855829548e+05
7.796360130405233414e-09	8.926799182492524851e+05	6.291469248439711519e+05
8.052039670825474778e-09	8.925894976198617369e+05	6.290423045536818681e+05
8.316104153230961616e-09	8.924961116701700957e+05	6.289342532690191874e+05
8.588828559546249041e-09	8.923996631532935426e+05	6.288226584714426426e+05
8.870496889654407999e-09	8.923000516331618419e+05	6.287074039523960091e+05
9.161402457138517586e-09	8.921971733799313661e+05	6.285883696922946256e+05
9.461848194721997291e-09	8.920909212619659957e+05	6.284654317355442327e+05
9.772146969725725887e-09	8.919811846342760837e+05	6.283384620614594314e+05
1.009262190987047331e-08	8.918686273949136958e+05	6.282108358180671930e+05
1.042360673976401127e-08	8.917543559794350294e+05	6.280879353088171920e+05
1.076544612842315905e-08	8.916363370635198662e+05	6.279610043103137286e+05
1.111849604819270880e-08	8.915144477488958510e+05	6.278299106437420705e+05
1.148312414543511117e-08	8.913885611068750732e+05	6.276945177955189720e+05
1.185971012337669343e-08	8.912585460461769253e+05	6.275546847751346650e+05
1.224864613750930795e-08	8.911242671764177503e+05	6.274102659683333477e+05
1.265033720395903769e-08	8.909858062654567184e+05	6.272618624268509448e+05
1.306520162124721228e-08	8.908440807527091820e+05	6.271129195881895721e+05
1.349367140588306343e-08	8.906977073897651862e+05	6.269590922090630047e+05
1.393619274224142065e-08	8.905465337516232394e+05	6.268002201022763038e+05
1.439322644719406651e-08	8.903904024145453004e+05	6.266361378273380687e+05
1.486524844997857277e-08	8.902291507921236334e+05	6.264666745181805454e+05
1.535275028780422776e-08	8.900626109659732319e+05	6.262916537052290514e+05
1.585623961771137302e-08	8.898906405407921411e+05	6.261109879946201108e+05
1.637624074521687477e-08	8.897152063650883501e+05	6.259310496678334894e+05
1.691329517029648562e-08	8.895340188726229826e+05	6.257452103118579835e+05
1.746796215127245689e-08	8.893468893849151209e+05	6.255532764040232869e+05
1.804081928719382751e-08	8.891536230358236935e+05	6.253550480751349824e+05
1.863246311931559514e-08	8.889540185686249752e+05	6.251503189013419906e+05
1.924350975230330612e-08	8.887478681264346233e+05	6.249388756891784724e+05
1.987459549580983990e-08	8.885349570357576013e+05	6.247204982535559684e+05
2.052637752709252173e-08	8.883179020543439547e+05	6.245027835016762838e+05
2.119953457536071000e-08	8.880941274896165123e+05	6.242790278143365867e+05
2.189476762856620985e-08	8.878630142980284290e+05	6.240479341192152351e+05
2.261280066337277307e-08	8.876243218112792820e+05	6.238092617683142889e+05
2.335438139906479724e-08	8.873778014684162335e+05	6.235627622216490563e+05
2.412028207618007283e-08	8.871231965569962049e+05	6.233081787884327350e+05
2.491130026067788373e-08	8.868602419457611395e+05	6.230452463597732130e+05
2.572825967447932303e-08	8.865921615085648373e+05	6.227823805269368459e+05
2.657201105324503850e-08	8.863165198543964652e+05	6.225139508053687168e+05
2.744343303228365032e-08	8.860318386060741032e+05	6.222367180030426243e+05
2.834343306151309448e-08	8.857378213125305483e+05	6.219503934252852341e+05
2.927294835042816131e-08	8.854341618006656645e+05	6.216546789097583387e+05
3.023294684405776334e-08	8.851205438565147342e+05	6.213492665159702301e+05
3.122442823092858392e-08	8.847966408959601540e+05	6.210338382046031766e+05
3.224842498408442807e-08	8.844662535379190231e+05	6.207173472070568241e+05
3.330600343624588813e-08	8.841277522123623639e+05	6.203965804066387936e+05
3.439826489022924478e-08	8.837781498265798436e+05	6.200652941449927166e+05
3.552634676578139226e-08	8.834170823242773768e+05	6.197231434392074589e+05
3.669142378402493899e-08	8.830441737100322498e+05	6.193697719927501166e+05
3.789470919074667737e-08	8.826590356577527709e+05	6.190048118244383950e+05
3.913745601980383687e-08	8.822612671062968438e+05	6.186278828852457227e+05
4.042095839796305955e-08	8.818550790591081604e+05	6.182479626103108749e+05
4.174655289253134782e-08	8.814408403955877293e+05	6.178662595549167600e+05
4.311561990318228626e-08	8.810130168861466227e+05	6.174720386501485482e+05
4.452958509942655287e-08	8.805711630194047466e+05	6.170648893764914246e+05
4.598992090522439315e-08	8.801148186735558556e+05	6.166443877515537897e+05
4.749814803228499868e-08	8.796435086372219957e+05	6.162100958885549335e+05
4.905583706365045989e-08	8.791567421145958360e+05	6.157615615403343691e+05
5.066461008921269181e-08	8.786587178483583266e+05	6.153069449035837315e+05
5.232614239486661694e-08	8.781538237404847750e+05	6.148547681377138942e+05
5.404216420705915059e-08	8.776323717656962108e+05	6.143877623560276115e+05
5.581446249454960394e-08	8.770938189131857362e+05	6.139054412449261872e+05
5.764488282925879445e-08	8.765376043642531149e+05	6.134073025422871578e+05
5.953533130814369715e-08	8.759631489082988119e+05	6.128928275144369109e+05
6.148777653810024108e-08	8.753698543396670138e+05	6.123614804159691557e+05
6.350425168595962148e-08	8.747610784899535356e+05	6.118193146055482794e+05
6.558685659571428548e-08	8.741484996963039739e+05	6.112862258352176286e+05
6.773775997517751128e-08	8.735158315453374526e+05	6.107356545615748037e+05
6.995920165435375620e-08	8.728624152119664941e+05	6.101670274506106507e+05
7.225349491787214948e-08	8.721875702651110478e+05	6.095797523659805302e+05
7.462302891391107044e-08	8.714905939591365168e+05	6.089732177523872815e+05
7.707027114212294845e-08	8.707707605020538904e+05	6.083467919987417990e+05
7.959777002314985573e-08	8.700291170648005791e+05	6.077025358567455551e+05
8.220815755240541849e-08	8.692897309329005657e+05	6.070772856785026379e+05
8.490415204088747078e-08	8.685260968310204335e+05	6.064315305882821558e+05
8.768856094587425811e-08	8.677374195534848841e+05	6.057645981329925125e+05
9.056428379445295063e-08	8.669228778160619549e+05	6.050757938066235511e+05
9.353431520292386860e-08	8.660816234007235616e+05	6.043644003270267276e+05
9.660174799522647250e-08	8.652127802723585628e+05	6.036296768889776431e+05
9.976977642363202159e-08	8.643154436665190151e+05	6.028708583927432774e+05
1.030416994950587396e-07	8.634254214340776671e+05	6.021377110685020452e+05
1.064209244064724761e-07	8.625090833545724163e+05	6.013844724370174808e+05
1.099109700929497372e-07	8.615626942134025740e+05	6.006065315465424210e+05
1.135154708920999096e-07	8.605852684940571198e+05	5.998030782931154827e+05
1.172381803286598596e-07	8.595757883602749789e+05	5.989732760056329425e+05
1.210829750232039531e-07	8.585332025961279869e+05	5.981162605745866895e+05
1.250538587290391570e-07	8.574564255113432882e+05	5.972311395522288512e+05
1.291549665014884007e-07	8.563875892570009455e+05	5.963714160790253663e+05
1.333905690039058854e-07	8.552951847620724002e+05	5.954979482154157013e+05
1.377650769549053468e-07	8.541669551545857685e+05	5.945958352073791903e+05
1.422830457214352017e-07	8.530017255595783936e+05	5.936641376450835960e+05
1.469491800624817218e-07	8.517982825723789865e+05	5.927018853110028431e+05
1.517683390283405561e-07	8.505553729950343259e+05	5.917080761695876718e+05
1.567455410205594968e-07	8.492717025313014165e+05	5.906816753238011152e+05
1.618859690178197646e-07	8.479948164876047522e+05	5.896780820554946549e+05
1.671949759731990056e-07	8.467019734466850059e+05	5.886715166231583571e+05
1.726780903884356132e-07	8.453667319648250705e+05	5.876319411473097280e+05
1.783410220710008120e-07	8.439877015965206083e+05	5.865582730724210851e+05
1.841896680799711039e-07	8.425634462969794404e+05	5.854493943408465711e+05
1.902301188668944219e-07	8.410924829267057357e+05	5.843041502285394818e+05
1.964686646180446931e-07	8.395732797070411034e+05	5.831213481425873470e+05
2.029118018046678038e-07	8.380564942357618129e+05	5.819554192805492785e+05
2.095662399480432992e-07	8.365386918750420446e+05	5.808031727984520840e+05
2.164389086064020114e-07	8.349711135927963769e+05	5.796131387018699897e+05
2.235369645909794139e-07	8.333521270010223379e+05	5.783840777561160503e+05
2.308677994187169850e-07	8.316800461779909674e+05	5.771147100861339131e+05
2.384390470093720426e-07	8.299531299126212252e+05	5.758037138437082758e+05
2.462585916350547006e-07	8.281695798912823666e+05	5.744497238309655804e+05
2.543345761304648365e-07	8.263789271959789330e+05	5.731021039953370346e+05
2.626754103723835758e-07	8.246127232295183931e+05	5.717924675307362340e+05
2.712897800372467241e-07	8.227885970774634043e+05	5.704398818893673597e+05
2.801866556459195443e-07	8.209046491972655058e+05	5.690429385644925060e+05
2.893753019050950594e-07	8.189589177513872273e+05	5.676001828577724518e+05
2.988652873550382326e-07	8.169493765643552179e+05	5.661101123644259060e+05
3.086664943337274455e-07	8.148739330128141446e+05	5.645711754087097943e+05
3.187891292677645596e-07	8.127740750698734773e+05	5.630219857298589777e+05
3.292437333007768907e-07	8.107384332803162979e+05	5.615446047200482571e+05
3.400411932703706463e-07	8.086360331639875658e+05	5.600187733960784972e+05
3.511927530450727317e-07	8.064646853994575795e+05	5.584429028428856982e+05
3.627100252330649086e-07	8.042221288670868380e+05	5.568153520373619394e+05
3.746050032748993774e-07	8.019060282944239443e+05	5.551344261394866044e+05
3.868900739327976195e-07	7.995139718243832467e+05	5.533983747274148045e+05
3.995780301895269929e-07	7.970692350215924671e+05	5.516276699005003320e+05
4.126820845702951630e-07	7.947472690905525815e+05	5.499743791255294345e+05
4.262158829015325345e-07	7.923491549092791975e+05	5.482668691228091484e+05
4.401935185208874400e-07	7.898723952163201757e+05	5.465033617873009061e+05
4.546295469532399562e-07	7.873144108532026876e+05	5.446820207014874322e+05
4.695390010680058238e-07	7.846725380786439637e+05	5.428009492230318720e+05
4.849374067335232931e-07	7.819440257946796482e+05	5.408581885097199120e+05
5.008407989848212921e-07	7.791260326818251051e+05	5.388517154796321411e+05
5.172657387216018967e-07	7.765005511192465201e+05	5.370122112528553698e+05
5.342293299538352136e-07	7.737953080934169702e+05	5.351175608398319455e+05
5.517492376129122323e-07	7.710013473477796651e+05	5.331607758744332241e+05
5.698437059469141914e-07	7.681157594084969023e+05	5.311398186706712004e+05
5.885315775191450570e-07	7.651355393863170175e+05	5.290525847171921050e+05
6.078323128297229089e-07	7.620575838474502089e+05	5.268969004857565742e+05
6.277660105806500796e-07	7.588786875818278641e+05	5.246705211678491905e+05
6.483534286054720147e-07	7.559021849158878904e+05	5.226094774829976377e+05
6.696160054853222944e-07	7.528861678327007685e+05	5.205260018354966887e+05
6.915758828738524922e-07	7.497712412778075086e+05	5.183741991626763484e+05
7.142559285543126448e-07	7.465541615415994311e+05	5.161518286980583798e+05
7.376797602527731619e-07	7.432315785378804430e+05	5.138565761898286873e+05
7.618717702322991504e-07	7.398000323152760975e+05	5.114860514909053454e+05
7.868571506936852863e-07	7.362559494542337488e+05	5.090377860699733719e+05
8.126619200091945450e-07	7.329115019522712100e+05	5.067445109218736761e+05
8.393129498166364485e-07	7.295903112604398048e+05	5.044750509068994434e+05
8.668379930019773693e-07	7.261602030102181016e+05	5.021311645591334091e+05
8.952657125996391396e-07	7.226176052794774296e+05	4.997104110869438155e+05
9.246257116405743783e-07	7.189588290058602579e+05	4.972102696535919094e+05
9.549485639791965964e-07	7.151800641451985575e+05	4.946281367521737702e+05
9.862658461312820294e-07	7.112773757039466873e+05	4.919613234944745200e+05
1.018610170155975315e-06	7.075544231395494426e+05	4.894283078122934094e+05
1.052015217616159169e-06	7.039439223763520131e+05	4.869808618149731774e+05
1.086515774652537176e-06	7.002150162085324991e+05	4.844531524822848151e+05
1.122147768207980340e-06	6.963638215625882149e+05	4.818425475996618043e+05
1.158948303439811928e-06	6.923863280206624186e+05	4.791463286297668237e+05
1.196955702359042833e-06	6.882783936443200801e+05	4.763616878815595410e+05
1.236209543736769070e-06	6.840357406613648636e+05	4.734857255865240586e+05
1.276750704319264407e-06	6.799315991425567772e+05	4.707095099921651417e+05
1.318621401394748678e-06	6.760582910172528354e+05	4.680976660353475017e+05
1.361865236756082925e-06	6.720579587903401116e+05	4.654001673561519128e+05
1.406527242105236574e-06	6.679264367404592922e+05	4.626142049309206777e+05
1.452653925946781372e-06	6.636594225325350417e+05	4.597368776148174657e+05
1.500293322019216825e-06	6.592524727375679649e+05	4.567651891207396984e+05
1.549495039314631713e-06	6.547009982054943684e+05	4.536960448991518933e+05
1.600310313738701654e-06	6.502222057738106232e+05	4.506780746899551596e+05
1.652792061464893799e-06	6.461228399808523245e+05	4.479211593352515483e+05
1.706994934038407828e-06	6.418890365856760181e+05	4.450738316805670038e+05
1.762975375287203917e-06	6.375163867431575200e+05	4.421331266787618515e+05
1.820791680099462520e-06	6.330003370212779846e+05	4.390959820447695674e+05
1.880504055128583443e-06	6.283361846594368108e+05	4.359592350667064311e+05
1.942174681489024486e-06	6.235190726712601027e+05	4.327196193124002893e+05
2.005867779508234000e-06	6.186824121906488435e+05	4.294670205748831504e+05
2.071649675602067297e-06	6.144027828113610158e+05	4.265898900104524218e+05
2.139588871343421664e-06	6.099828041338669136e+05	4.236184047204651870e+05
2.209756114795903333e-06	6.054178734405566938e+05	4.205494703669916489e+05
2.282224474186896537e-06	6.007032370689312229e+05	4.173798911341193016e+05
2.357069413996727979e-06	5.958339854614024516e+05	4.141063664000087883e+05
2.434368873543112862e-06	5.908050480527590262e+05	4.107254872998130741e+05
2.514203348142796913e-06	5.856380849026092328e+05	4.072516804207257228e+05
2.596655972934872394e-06	5.812310793484823080e+05	4.042841073131097364e+05
2.681812609453013329e-06	5.766795472286427394e+05	4.012192134409797727e+05
2.769761935036891063e-06	5.719787488331124187e+05	3.980538071959530935e+05
2.860595535175745131e-06	5.671237890143954428e+05	3.947845923017061432e+05
2.954407998880380251e-06	5.621096120899467496e+05	3.914081643814172130e+05
3.051297017182871440e-06	5.569309965774663724e+05	3.879210074126384570e+05
3.151363484866476280e-06	5.515825497575431364e+05	3.843194900659095147e+05
3.254711605531848180e-06	5.469950456631809939e+05	3.812217099935712176e+05
3.361449000108768764e-06	5.423712805055662757e+05	3.780981719660083181e+05
3.471686818926559579e-06	5.375958802091514226e+05	3.748721983461930649e+05
3.585539857459816780e-06	5.326638719402098795e+05	3.715404297863380634e+05
3.703126675869923221e-06	5.275701197822664399e+05	3.680993967697468470e+05
3.824569722466998750e-06	5.223093193878414459e+05	3.645455159978520824e+05
3.949995461220647668e-06	5.168759924548022100e+05	3.608750866587710916e+05
4.079534503452449404e-06	5.121186197640183964e+05	3.576511801567283110e+05
4.213321743847289341e-06	5.074836493129228475e+05	3.545063337507606484e+05
4.351496500925044872e-06	5.026966762484316714e+05	3.512583529499831493e+05
4.494202662119142613e-06	4.977527156855869107e+05	3.479038554895661073e+05
4.641588833612781958e-06	4.926466192614658503e+05	3.444393481842118199e+05
4.793808495089106764e-06	4.873730697739636526e+05	3.408612232905474957e+05
4.951020159556351225e-06	4.819265756447571912e+05	3.371657547502226080e+05
5.113387538414320594e-06	4.770418761815627222e+05	3.338417745157927275e+05
5.281079711934330620e-06	4.724553709387789131e+05	3.307138023528300691e+05
5.454271305329836335e-06	4.677184524861131795e+05	3.274832491813330562e+05
5.633142670601352205e-06	4.628261880626706406e+05	3.241467508846271085e+05
5.817880074344935696e-06	4.577734831389843603e+05	3.207008330207324470e+05
6.008675891719681185e-06	4.525550761118605151e+05	3.171419072042768821e+05
6.205728806776500758e-06	4.471655328252378968e+05	3.134662673697509454e+05
6.409244019356456972e-06	4.421996974684670568e+05	3.100716124428536859e+05
6.619433458774388568e-06	4.377171281217545620e+05	3.069976919842073694e+05
6.836516004510238809e-06	4.330875541150082718e+05	3.038229631281793118e+05
7.060717714137765353e-06	4.283061544698121143e+05	3.005441198904027115e+05
7.292272058728313350e-06	4.233679501050540130e+05	2.971577478676387691e+05
7.531420165974376510e-06	4.182677986519926344e+05	2.936603206822103821e+05
7.778411071286482598e-06	4.130003890992824454e+05	2.900481963098301203e+05
8.033501977124735881e-06	4.080015920726674376e+05	2.866146638141715084e+05
8.296958520834915102e-06	4.036718643655677442e+05	2.836291750139798969e+05
8.569055051268345481e-06	3.992001443990319967e+05	2.805457779089392279e+05
8.850074914473438512e-06	3.945817755749767530e+05	2.773612616224388476e+05
9.140310748756224233e-06	3.898119485834341031e+05	2.740723099780313787e+05
9.440064789417603028e-06	3.848856963944037561e+05	2.706754980461509549e+05
9.749649183484097127e-06	3.797978890854689525e+05	2.671672885775853647e+05
1.006938631476026946e-05	3.748144374891701154e+05	2.637278959612055914e+05
1.039960913954120295e-05	3.706781874907287420e+05	2.608608733432060981e+05
1.074066153333432437e-05	3.664062902824388584e+05	2.578998274870438909e+05
1.109289864895222712e-05	3.619942973504176480e+05	2.548416749258289055e+05
1.145668728634872662e-05	3.574376142929624184e+05	2.516832310712016479e+05
1.183240627458378028e-05	3.527314960361986305e+05	2.484212068970810215e+05
1.222044686631488820e-05	3.478710418928251020e+05	2.450522055146567291e+05
1.262121314522546164e-05	3.429494909666685271e+05	2.416398614471349283e+05
1.303512244681508904e-05	3.390381284328273032e+05	2.389158484786562622e+05
1.346260579298911035e-05	3.349984938132509124e+05	2.361025022351325315e+05
1.390410834090069648e-05	3.308263804592752713e+05	2.331968930557575077e+05
1.436008984651260800e-05	3.265174437663202989e+05	2.301959952022833750e+05
1.483102514336102853e-05	3.220671966496643145e+05	2.270966837081886479e+05
1.531740463702079875e-05	3.174710048718443140e+05	2.238957311245115416e+05
1.581973481578601704e-05	3.127240822168225423e+05	2.205898041589674249e+05
1.633853877809860416e-05	3.089898984813778079e+05	2.179792704007479770e+05
1.687435677727375848e-05	3.052052150476665702e+05	2.153326310769284901e+05
1.742774678408917511e-05	3.012964139353490318e+05	2.125991959259983560e+05
1.799928506782476860e-05	2.972594247384282062e+05	2.097761185020754638e+05
1.858956679635688644e-05	2.930900435630346765e+05	2.068604590108486009e+05
1.919920665593282809e-05	2.887839286497264402e+05	2.038491812482402020e+05
1.982883949127071257e-05	2.843365958522238070e+05	2.007391494386733393e+05
2.047912096665083489e-05	2.807056718557805871e+05	1.981934410243359744e+05
2.115072824868794552e-05	2.771893260333325597e+05	1.957260401902278827e+05
2.184436071149428344e-05	2.735576625923030078e+05	1.931777216072285955e+05
2.256074066496859061e-05	2.698068997223052429e+05	1.905458315994559380e+05
2.330061410696924993e-05	2.659331315894941217e+05	1.878276294644379814e+05
2.406475150015422205e-05	2.619323242692515487e+05	1.850202846191008284e+05
2.485394857429798490e-05	2.578003115454820218e+05	1.821208736521566170e+05
