Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
1.804081928719382751e-08	2.384257571364405885e+04	4.495771645903938042e+04
1.863246311931559514e-08	2.449521232135715400e+04	4.624139702709937410e+04
1.924350975230330612e-08	2.516925197166070211e+04	4.756717555525846547e+04
1.987459549580983990e-08	2.586539657159871422e+04	4.893643263483248302e+04
2.052637752709252173e-08	2.655578076711986796e+04	5.030733516749587579e+04
2.119953457536071000e-08	2.726479028842882326e+04	5.171712015670273831e+04
2.189476762856620985e-08	2.799705158691708857e+04	5.317313866669401614e+04
2.261280066337277307e-08	2.875332719838390403e+04	5.467690691338947363e+04
2.335438139906479724e-08	2.953440466578563792e+04	5.622999083660360338e+04
2.412028207618007283e-08	3.034109735933872071e+04	5.783400773072711308e+04
2.491130026067788373e-08	3.117424532351784728e+04	5.949062792888686818e+04
2.572825967447932303e-08	3.200460503056249217e+04	6.115564802695494291e+04
2.657201105324503850e-08	3.285160377306895680e+04	6.285911543478048407e+04
2.744343303228365032e-08	3.372637961227163760e+04	6.461844759957837960e+04
2.834343306151309448e-08	3.462984349061012472e+04	6.643547659107716754e+04
2.927294835042816131e-08	3.556293622463717475e+04	6.831209456124111603e+04
3.023294684405776334e-08	3.652662948473216238e+04	7.025025571465089160e+04
3.122442823092858392e-08	3.752192680694410228e+04	7.225197834350251651e+04
3.224842498408442807e-08	3.851924015736933507e+04	7.427221619018963247e+04
3.330600343624588813e-08	3.952912217228573718e+04	7.632771509715577122e+04
3.439826489022924478e-08	4.057212299715109111e+04	7.845062353973557765e+04
3.552634676578139226e-08	4.164932875445915124e+04	8.064315219557825185e+04
3.669142378402493899e-08	4.276186118579971662e+04	8.290758424091398774e+04
3.789470919074667737e-08	4.391087881997719523e+04	8.524627772812511830e+04
3.913745601980383687e-08	4.509757817943766713e+04	8.766166804128992953e+04
4.042095839796305955e-08	4.629363675835969480e+04	9.011032814471598249e+04
4.174655289253134782e-08	4.749523953852527484e+04	9.258694238121880335e+04
4.311561990318228626e-08	4.873624855973948434e+04	9.514477651767447242e+04
4.452958509942655287e-08	5.001795613911336113e+04	9.778649413892824668e+04
4.598992090522439315e-08	5.134169697495131550e+04	1.005148461813766480e+05
4.749814803228499868e-08	5.270884953663072520e+04	1.033326737976376462e+05
4.905583706365045989e-08	5.412083750006273476e+04	1.062429113151677448e+05
5.066461008921269181e-08	5.555299783413491241e+04	1.092075231842115172e+05
5.232614239486661694e-08	5.697957288519798749e+04	1.121867773743367434e+05
5.404216420705915059e-08	5.845293208262294502e+04	1.152637354069455469e+05
5.581446249454960394e-08	5.997460969994777406e+04	1.184416014533596317e+05
5.764488282925879445e-08	6.154619032679989323e+04	1.217236847648403054e+05
5.953533130814369715e-08	6.316931051899858721e+04	1.251134031186565553e+05
6.148777653810024108e-08	6.484566050277268369e+04	1.286142863771669508e+05
6.350425168595962148e-08	6.655768222176814743e+04	1.321992773172944435e+05
6.558685659571428548e-08	6.824737644405970059e+04	1.357770249202057312e+05
6.773775997517751128e-08	6.999248373539635213e+04	1.394721037966282747e+05
6.995920165435375620e-08	7.179482135252217995e+04	1.432883617942224082e+05
7.225349491787214948e-08	7.365626614862907445e+04	1.472297729497811815e+05
7.462302891391107044e-08	7.557875652780621022e+04	1.513004416275688272e+05
7.707027114212294845e-08	7.756429446358521818e+04	1.555046067933754239e+05
7.959777002314985573e-08	7.960726568788336590e+04	1.598342643908507016e+05
8.220815755240541849e-08	8.160359835922632192e+04	1.641227461351543898e+05
8.490415204088747078e-08	8.366540022534700984e+04	1.685518674886018271e+05
8.768856094587425811e-08	8.579481833093710884e+04	1.731262406894720334e+05
9.056428379445295063e-08	8.799407013244347763e+04	1.778506292331622390e+05
9.353431520292386860e-08	9.026544580720244267e+04	1.827299528326235595e+05
9.660174799522647250e-08	9.261131063830235507e+04	1.877692925414750061e+05
9.976977642363202159e-08	9.503410747765628912e+04	1.929738960451267485e+05
1.030416994950587396e-07	9.739696994848997565e+04	1.981211927584383811e+05
1.064209244064724761e-07	9.982642561032946105e+04	2.034194713772175601e+05
1.099109700929497372e-07	1.023355546193078480e+05	2.088915056229313486e+05
1.135154708920999096e-07	1.049269698414857266e+05	2.145429937647846236e+05
1.172381803286598596e-07	1.076033698311656481e+05	2.203798209451930888e+05
1.210829750232039531e-07	1.103675416410150065e+05	2.264080653082403296e+05
1.250538587290391570e-07	1.132223637243463745e+05	2.326340043291158509e+05
1.291549665014884007e-07	1.160239640643673047e+05	2.388200435361713753e+05
1.333905690039058854e-07	1.188784542541099945e+05	2.451441486335950030e+05
1.377650769549053468e-07	1.218265566843905253e+05	2.516756510623158538e+05
1.422830457214352017e-07	1.248713413435417606e+05	2.584213523622146458e+05
1.469491800624817218e-07	1.280159788993408583e+05	2.653882771278491127e+05
1.517683390283405561e-07	1.312637440007645928e+05	2.725836803234718973e+05
1.567455410205594968e-07	1.346180186880252149e+05	2.800150548379438696e+05
1.618859690178197646e-07	1.379324267666411470e+05	2.874366128270695335e+05
1.671949759731990056e-07	1.412760666616994422e+05	2.949671345481519238e+05
1.726780903884356132e-07	1.447293603307495941e+05	3.027446177102867514e+05
1.783410220710008120e-07	1.482959038399136334e+05	3.107771613477279898e+05
1.841896680799711039e-07	1.519794111873380316e+05	3.190731301003863919e+05
1.902301188668944219e-07	1.557837181707427080e+05	3.276411629242962226e+05
1.964686646180446931e-07	1.597127863818056358e+05	3.364901820877392311e+05
2.029118018046678038e-07	1.636245946761934902e+05	3.453774393674627063e+05
2.095662399480432992e-07	1.675284053707392595e+05	3.543211372136579012e+05
2.164389086064020114e-07	1.715602404904750001e+05	3.635581412330832100e+05
2.235369645909794139e-07	1.757242985621038824e+05	3.730980703230598010e+05
2.308677994187169850e-07	1.800249158018869348e+05	3.829508588300682604e+05
2.384390470093720426e-07	1.844665706311345566e+05	3.931267668948179344e+05
2.462585916350547006e-07	1.890538883397838508e+05	4.036363911365828826e+05
2.543345761304648365e-07	1.936591640910137503e+05	4.142573974087758688e+05
2.626754103723835758e-07	1.982010452002035163e+05	4.248491529990808922e+05
2.712897800372467241e-07	2.028918760827770748e+05	4.357882623745213496e+05
2.801866556459195443e-07	2.077365415066216083e+05	4.470861169093611534e+05
2.893753019050950594e-07	2.127400864342781424e+05	4.587544815549304476e+05
2.988652873550382326e-07	2.179077212764815486e+05	4.708055070909835049e+05
3.086664943337274455e-07	2.232448273179902753e+05	4.832517427788404166e+05
3.187891292677645596e-07	2.286519876509866444e+05	4.959170764038643683e+05
3.292437333007768907e-07	2.339164211393394507e+05	5.084213088042582967e+05
3.400411932703706463e-07	2.393535003126479860e+05	5.213356141540754470e+05
3.511927530450727317e-07	2.449688870398672589e+05	5.346734406857591821e+05
3.627100252330649086e-07	2.507684288694271818e+05	5.484486776629317319e+05
3.746050032748993774e-07	2.567581651185399969e+05	5.626756698438900057e+05
3.868900739327976195e-07	2.629443331622077385e+05	5.773692324194358662e+05
3.995780301895269929e-07	2.692748777067709598e+05	5.924367004794048844e+05
4.126820845702951630e-07	2.753522878813199350e+05	6.071479275745266350e+05
4.262158829015325345e-07	2.816290050933049642e+05	6.223416054184322711e+05
4.401935185208874400e-07	2.881115655635878793e+05	6.380335558540911879e+05
4.546295469532399562e-07	2.948067198666420882e+05	6.542401195975729497e+05
4.695390010680058238e-07	3.017214399602210615e+05	6.709781732543496182e+05
4.849374067335232931e-07	3.088629264455633820e+05	6.882651468936452875e+05
5.008407989848212921e-07	3.162386160656957072e+05	7.061190421991323819e+05
5.172657387216018967e-07	3.232376222491747467e+05	7.233864358081431128e+05
5.342293299538352136e-07	3.304523939384820987e+05	7.411940280083989492e+05
5.517492376129122323e-07	3.379037721311966889e+05	7.595856154209845699e+05
5.698437059469141914e-07	3.455995162741683307e+05	7.785803500123303384e+05
5.885315775191450570e-07	3.535476402832253370e+05	7.981980118324701907e+05
6.078323128297229089e-07	3.617564208884178661e+05	8.184590296128782211e+05
6.277660105806500796e-07	3.702344062529392540e+05	8.393845020398001652e+05
6.483534286054720147e-07	3.783452639496118645e+05	8.597390474586670753e+05
6.696160054853222944e-07	3.865998780342499958e+05	8.805229214743477060e+05
6.915758828738524922e-07	3.951251999748879462e+05	9.019883970666091191e+05
7.142559285543126448e-07	4.039301075630918494e+05	9.241578271764316596e+05
7.376797602527731619e-07	4.130237697352221003e+05	9.470542978035018314e+05
7.618717702322991504e-07	4.224156561204488389e+05	9.707016520466767251e+05
7.868571506936852863e-07	4.321155469018925796e+05	9.951245149328497937e+05
8.126619200091945450e-07	4.414805604455515859e+05	1.019037397706866730e+06
8.393129498166364485e-07	4.508778763829160598e+05	1.043182769697952666e+06
8.668379930019773693e-07	4.605833747772041243e+05	1.068119982690569712e+06
8.952657125996391396e-07	4.706071623894727090e+05	1.093875004898085492e+06
9.246257116405743783e-07	4.809596774292984628e+05	1.120474656154463999e+06
9.549485639791965964e-07	4.916517004245418939e+05	1.147946635842932388e+06
9.862658461312820294e-07	5.026943654475855874e+05	1.176319551740566967e+06
1.018610170155975315e-06	5.134652287642530282e+05	1.204309561351281591e+06
1.052015217616159169e-06	5.241061320875720121e+05	1.232216438899410423e+06
1.086515774652537176e-06	5.350960009827538161e+05	1.261038515015423065e+06
1.122147768207980340e-06	5.464462796821783995e+05	1.290805803391010268e+06
1.158948303439811928e-06	5.581687877287559677e+05	1.321549302008828847e+06
1.196955702359042833e-06	5.702757322841380956e+05	1.353301025422067614e+06
1.236209543736769070e-06	5.827797208405722631e+05	1.386094038092609961e+06
1.276750704319264407e-06	5.951156300438547041e+05	1.418724479281143984e+06
1.318621401394748678e-06	6.070951653173377272e+05	1.450795616206832696e+06
1.361865236756082925e-06	6.194675662386283511e+05	1.483918517470335122e+06
1.406527242105236574e-06	6.322457167313254904e+05	1.518127675401149783e+06
1.452653925946781372e-06	6.454429232438515173e+05	1.553458713495481061e+06
1.500293322019216825e-06	6.590729286060340237e+05	1.589948423512531677e+06
1.549495039314631713e-06	6.731499263401241042e+05	1.627634803787394194e+06
1.600310313738701654e-06	6.872147869164732983e+05	1.665507096906997031e+06
1.652792061464893799e-06	7.006173938645267626e+05	1.702131505128825782e+06
1.706994934038407828e-06	7.144595357144575100e+05	1.739957000999981770e+06
1.762975375287203917e-06	7.287556268955401611e+05	1.779022973867931403e+06
1.820791680099462520e-06	7.435205545543959597e+05	1.819370104843240930e+06
1.880504055128583443e-06	7.587696940576268826e+05	1.861040409162584692e+06
1.942174681489024486e-06	7.745189250028599054e+05	1.904077279941059882e+06
2.005867779508234000e-06	7.904774717721323250e+05	1.947820226824614685e+06
2.071649675602067297e-06	8.053713228888064623e+05	1.989351387157702819e+06
2.139588871343421664e-06	8.207536138600936392e+05	2.032244550760200014e+06
2.209756114795903333e-06	8.366403629400833743e+05	2.076544384164197370e+06
2.282224474186896537e-06	8.530481136972141685e+05	2.122297018728729803e+06
2.357069413996727979e-06	8.699939522418190027e+05	2.169550098678394686e+06
2.434368873543112862e-06	8.874955250186359044e+05	2.218352830717354082e+06
2.514203348142796913e-06	9.055081732944299001e+05	2.268606330015879590e+06
2.596655972934872394e-06	9.219386263002600754e+05	2.315334903608355671e+06
2.681812609453013329e-06	9.389079116077221697e+05	2.363595928244749084e+06
2.769761935036891063e-06	9.564337000776997302e+05	2.413439660246230196e+06
2.860595535175745131e-06	9.745342420822186396e+05	2.464918004076539539e+06
2.954407998880380251e-06	9.932283865093621425e+05	2.518084566392392851e+06
3.051297017182871440e-06	1.012535600391449290e+06	2.572994711866450030e+06
3.151363484866476280e-06	1.032475989176899893e+06	2.629705620840955060e+06
3.254711605531848180e-06	1.050734128697661683e+06	2.682507868799636140e+06
3.361449000108768764e-06	1.069306146250965307e+06	2.736338299726979807e+06
3.471686818926559579e-06	1.088487228141122265e+06	2.791934085205664393e+06
3.585539857459816780e-06	1.108297348469783785e+06	2.849353119564948604e+06
3.703126675869923221e-06	1.128757136383904610e+06	2.908655195763087366e+06
3.824569722466998750e-06	1.149887897557788761e+06	2.969902067652385682e+06
3.949995461220647668e-06	1.171711636379614007e+06	3.033157514286167454e+06
4.079534503452449404e-06	1.191949447751007508e+06	3.092593674769359175e+06
4.213321743847289341e-06	1.212100702433269471e+06	3.152057880293148570e+06
4.351496500925044872e-06	1.232912812110665254e+06	3.213472198495858815e+06
4.494202662119142613e-06	1.254407449345600558e+06	3.276900582800018135e+06
4.641588833612781958e-06	1.276606997446350288e+06	3.342409083963483572e+06
4.793808495089106764e-06	1.299534573775785044e+06	3.410065918861012440e+06
4.951020159556351225e-06	1.323214053824496223e+06	3.479941541521496139e+06
5.113387538414320594e-06	1.345491579811210046e+06	3.546327324477038812e+06
5.281079711934330620e-06	1.367150977193580009e+06	3.611310965710668359e+06
5.454271305329836335e-06	1.389520688706630841e+06	3.678425728037671652e+06
5.633142670601352205e-06	1.412624008911855286e+06	3.747741501002989709e+06
5.817880074344935696e-06	1.436484996309649199e+06	3.819330466160464101e+06
6.008675891719681185e-06	1.461128498392473441e+06	3.893267172238628380e+06
6.205728806776500758e-06	1.486580177519649733e+06	3.969628612771601416e+06
6.409244019356456972e-06	1.510918695000281790e+06	4.043143648260367103e+06
6.619433458774388568e-06	1.533959418145511998e+06	4.113312032152274624e+06
6.836516004510238809e-06	1.557755755629510852e+06	4.185781569383108523e+06
7.060717714137765353e-06	1.582332487621948589e+06	4.260627725659712218e+06
7.292272058728313350e-06	1.607715206951523898e+06	4.337928441566577181e+06
7.531420165974376510e-06	1.633930345756886527e+06	4.417764213728750125e+06
7.778411071286482598e-06	1.661005203011587495e+06	4.500218178636519238e+06
8.033501977124735881e-06	1.687376431923053460e+06	4.580859211189609021e+06
8.296958520834915102e-06	1.711608664890726795e+06	4.655619598542380147e+06
8.569055051268345481e-06	1.736635587442370830e+06	4.732831732756538317e+06
8.850074914473438512e-06	1.762483261209854390e+06	4.812576018213144504e+06
9.140310748756224233e-06	1.789178602509269258e+06	4.894935496133363806e+06
9.440064789417603028e-06	1.816749410370084923e+06	4.979995931052966043e+06
9.749649183484097127e-06	1.845224395483485423e+06	5.067845900132667273e+06
1.006938631476026946e-05	1.873538913091590861e+06	5.155376019708948210e+06
1.039960913954120295e-05	1.898704211847581202e+06	5.233848967519983649e+06
1.074066153333432437e-05	1.924694799829932861e+06	5.314895414617366157e+06
1.109289864895222712e-05	1.951537742177583277e+06	5.398599758220296353e+06
1.145668728634872662e-05	1.979260991623440757e+06	5.485049163332136348e+06
1.183240627458378028e-05	2.007893417602795409e+06	5.574333653509167023e+06
1.222044686631488820e-05	2.037464836316334317e+06	5.666546204606079496e+06
1.262121314522546164e-05	2.067560167708381079e+06	5.760442865390014835e+06
1.303512244681508904e-05	2.093328341205710312e+06	5.841448407384699211e+06
1.346260579298911035e-05	2.119941575044926256e+06	5.925110504413047805e+06
1.390410834090069648e-05	2.147427582753392868e+06	6.011516277485213242e+06
1.436008984651260800e-05	2.175814986716183368e+06	6.100755704721535556e+06
1.483102514336102853e-05	2.205133347981806844e+06	6.192921715050669387e+06
1.531740463702079875e-05	2.235413197045440320e+06	6.288110284980591387e+06
1.581973481578601704e-05	2.266686065641663037e+06	6.386420538543114439e+06
1.633853877809860416e-05	2.293011736849363893e+06	6.469580550998307765e+06
1.687435677727375848e-05	2.319832891271161381e+06	6.554336111651643179e+06
1.742774678408917511e-05	2.347533638261976186e+06	6.641871208195239305e+06
1.799928506782476860e-05	2.376142823824312072e+06	6.732276994763488881e+06
1.858956679635688644e-05	2.405690239957584068e+06	6.825647614866167307e+06
1.919920665593282809e-05	2.436206655681842007e+06	6.922080299424210563e+06
1.982883949127071257e-05	2.467723849078906700e+06	7.021675468020567670e+06
2.047912096665083489e-05	2.494730123176356778e+06	7.107150221460298635e+06
2.115072824868794552e-05	2.521275753266572952e+06	7.191206317471614107e+06
2.184436071149428344e-05	2.548691940179217607e+06	7.278019010617776774e+06
2.256074066496859061e-05	2.577007233591900207e+06	7.367678702762823552e+06
2.330061410696924993e-05	2.606251119461260270e+06	7.460278760475710034e+06
2.406475150015422205e-05	2.636454050727972295e+06	7.555915612256961875e+06
2.485394857429798490e-05	2.667647479028744623e+06	7.654688848953958601e+06
