#Parameters = {offset=2.6683138333226; C_1=23.329215416694; C_2=87.065817235819; Conductivity_MoGr=1000000; Ip=90.137166712181; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; d=-337.06581723582; half_gap_x=6.6707845833065; half_gap_y=30; half_gap_z=125; offset_x=1; offset_y=5; sigma_z=5; teta=15; thcoll=23.329215416694; translate_z=-212.06581723582; wakelength=20000}
#"Frequency / GHz"	"X [Re / Ohm]"	"X [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	1.4195893569022e-12	24.671060146849
0.0020478289222872	20.870607860604	17.670141381688
0.0040956578445743	32.951439622529	-0.051128185201819
0.0061434867668615	31.829115029008	-20.371895772932
0.0081913156891487	19.471047018439	-34.538825434850
0.010239144611436	2.8379992124433	-37.525386838297
0.012286973533723	-10.007765725294	-30.193066704278
0.014334802456010	-14.061846980768	-18.216283963913
0.016382631378297	-9.5381814064798	-8.5808237721081
0.018430460300585	-1.0212139868736	-5.7626877296624
0.020478289222872	5.6424937414033	-9.7166138543902
0.022526118145159	6.7534852214485	-16.607385205448
0.024573947067446	2.5147988957065	-21.572891037900
0.026621775989733	-3.6836458008982	-21.707512131417
0.028669604912020	-7.7501621814681	-17.506207587668
0.030717433834308	-7.4737744169635	-12.095101459214
0.032765262756595	-3.6455168258518	-8.9630560819326
0.034813091678882	0.79907818869834	-9.7399059457502
0.036860920601169	2.8744254248823	-13.382523939886
0.038908749523456	1.4451682594729	-17.127478987273
0.040956578445743	-2.2403074062452	-18.435167284500
0.043004407368031	-5.5886218825573	-16.600380445076
0.045052236290318	-6.4652841077301	-13.034734225516
0.047100065212605	-4.5399918628017	-10.158390260763
0.049147894134892	-1.3462835402713	-9.7340691770282
0.051195723057179	0.87688006592611	-11.767459154292
0.053243551979466	0.71182357805518	-14.643519756494
0.055291380901754	-1.5671126090181	-16.314856389285
0.057339209824041	-4.3002093520889	-15.686202677964
0.059387038746328	-5.6406558625732	-13.271757382341
0.061434867668615	-4.7935227845531	-10.742843936096
0.063482696590902	-2.4745829420880	-9.7390159105165
0.065530525513189	-0.33599623977967	-10.777404100880
0.067578354435477	0.19505051043554	-12.977600412391
0.069626183357764	-1.1431159718958	-14.735063157928
0.071674012280051	-3.3401672604020	-14.838241508008
0.073721841202338	-4.8642177111689	-13.258558542089
0.075769670124625	-4.7196419956305	-11.103772342602
0.077817499046912	-3.0875863768095	-9.8116563359651
0.079865327969200	-1.1421667399802	-10.164778598381
0.081913156891487	-0.20845389744537	-11.796751518278
0.083960985813774	-0.86124047504340	-13.496804047027
0.086008814736061	-2.5736904450864	-14.068409724005
0.088056643658348	-4.1259502754946	-13.137120260544
0.090104472580635	-4.4625323619578	-11.365490386316
0.092152301502923	-3.3993636180888	-9.9573616523610
0.094200130425210	-1.7097884238863	-9.8182251193051
0.096247959347497	-0.55871853131873	-10.954295093168
0.098295788269784	-0.69575881756854	-12.506512247016
0.10034361719207	-1.9637003606277	-13.369698948182
0.10239144611436	-3.4423495507792	-12.953251677737
0.10443927503665	-4.1044919232999	-11.561931400997
0.10648710395893	-3.5186794229428	-10.153476727117
0.10853493288122	-2.1199373699788	-9.6618007643085
0.11058276180351	-0.88098005495432	-10.362056389634
0.11263059072579	-0.62981658141080	-11.707542832134
0.11467841964808	-1.4907812142040	-12.732043680912
0.11672624857037	-2.8248647068514	-12.723467334765
0.11877407749266	-3.6922945247115	-11.700606055339
0.12082190641494	-3.5041489101498	-10.375145201264
0.12286973533723	-2.4125318166668	-9.6423971107009
0.12491756425952	-1.1821005787112	-9.9637614328390
0.12696539318180	-0.64769156606750	-11.065656592104
0.12901322210409	-1.1415452386990	-12.150063833941
0.13106105102638	-2.2820618968735	-12.456629424767
0.13310887994867	-3.2569700431415	-11.781451317840
0.13515670887095	-3.3921833403895	-10.599511781806
0.13720453779324	-2.6089255700201	-9.7191633433046
0.13925236671553	-1.4599954809160	-9.7188838402872
0.14130019563781	-0.73280237202556	-10.557878901502
0.14334802456010	-0.90330892854552	-11.621831662427
0.14539585348239	-1.8187881868324	-12.160023220077
0.14744368240468	-2.8200670825071	-11.803583346231
0.14949151132696	-3.2073266409705	-10.807793757975
0.15153934024925	-2.7210293491667	-9.8600788082790
0.15358716917154	-1.7081143785037	-9.5969704456647
0.15563499809382	-0.86798215517414	-10.168797535917
0.15768282701611	-0.76343152329072	-11.149201149921
0.15973065593840	-1.4379382339087	-11.842552443839
0.16177848486069	-2.3989934512264	-11.768269580969
0.16382631378297	-2.9696720908311	-10.985369697963
0.16587414270526	-2.7580447388246	-10.038584634528
0.16792197162755	-1.9194160441578	-9.5723417395421
0.16996980054984	-1.0364412909005	-9.8856368492855
0.17201762947212	-0.70860137389623	-10.734799693517
0.17406545839441	-1.1398159717005	-11.513700176573
0.17611328731670	-2.0074581411440	-11.678788457763
0.17816111623898	-2.6962323596594	-11.121334588121
0.18020894516127	-2.7278866712170	-10.232329158521
0.18225677408356	-2.0870465788293	-9.6223917773951
0.18430460300585	-1.2215451897333	-9.6968976665409
0.18635243192813	-0.72420651495043	-10.381583993271
0.18840026085042	-0.92181706899660	-11.184009187647
0.19044808977271	-1.6559322760828	-11.541359570075
0.19249591869499	-2.4021812208961	-11.209288329417
0.19454374761728	-2.6388663009988	-10.423448853341
0.19659157653957	-2.2060697723714	-9.7273292978000
0.19863940546186	-1.4083658304846	-9.5917342938132
0.20068723438414	-0.79568186081752	-10.092032630232
0.20273506330643	-0.77963361861253	-10.864153379033
0.20478289222872	-1.3527293108377	-11.364058873993
