#Parameters = {Conductivity_Mo=17900000; offset=1.0022162318482; C_1=27.494459420379; C_2=102.6107194835; Ip=106.230433736; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; d=-402.6107194835; half_gap_x=30; half_gap_y=2.5055405796205; half_gap_z=150; mu_copper=0.999994; offset_x=5; offset_y=1; sigma_z=5; teta=15; thcoll=27.494459420379; translate_z=-252.6107194835; wakelength=20000}
#"Frequency / GHz"	"Y [Re / Ohm]"	"Y [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	-7.2870259938154e-12	-265.97526034495
0.0020478289222872	-88.223529919891	-236.90982547118
0.0040956578445743	-139.97457170199	-163.33967482287
0.0061434867668615	-136.96257131225	-78.978933523374
0.0081913156891487	-87.398518510903	-20.145732845839
0.010239144611436	-20.214537935899	-7.6519423275857
0.012286973533723	31.121386962245	-37.839010647768
0.014334802456010	45.889781090724	-87.071322717804
0.016382631378297	25.079313940776	-126.31074445026
0.018430460300585	-12.168645078764	-137.00349086244
0.020478289222872	-41.509322269555	-119.42364661031
0.022526118145159	-47.577355529765	-89.600319147103
0.024573947067446	-31.270986310363	-67.798905529630
0.026621775989733	-6.7460121542739	-66.102787057602
0.028669604912020	8.9487247626873	-82.418779322269
0.030717433834308	6.6254463574279	-103.70437780973
0.032765262756595	-10.387603475053	-115.43068168396
0.034813091678882	-29.838017184358	-110.83698831732
0.036860920601169	-39.287696718316	-94.308210737408
0.038908749523456	-34.029887374923	-77.387899837554
0.040956578445743	-19.299869657096	-70.665572809438
0.043004407368031	-5.9297385069901	-77.065572690445
0.045052236290318	-2.8195659921718	-90.681745519206
0.047100065212605	-11.330887705246	-101.41238085162
0.049147894134892	-25.049527943436	-101.91487218442
0.051195723057179	-34.629869622559	-92.188466629050
0.053243551979466	-34.169434682795	-78.994336511107
0.055291380901754	-24.837540173060	-70.885692011518
0.057339209824041	-13.584482836418	-72.425642901925
0.059387038746328	-8.1293295874007	-81.448569664045
0.061434867668615	-11.784090381431	-90.959524306546
0.063482696590902	-21.543506354600	-94.108306057451
0.065530525513189	-30.494393693802	-88.746896295446
0.067578354435477	-32.675850228070	-78.572502709142
0.069626183357764	-27.010372640355	-70.303393010737
0.071674012280051	-17.742075839339	-69.002312134148
0.073721841202338	-11.289401279217	-74.773973696538
0.075769670124625	-11.815169513416	-82.967462999593
0.077817499046912	-18.548582339187	-87.558515363879
0.079865327969200	-26.562024167351	-85.277120213411
0.081913156891487	-30.304153816968	-77.671835691841
0.083960985813774	-27.377263606691	-69.826641704204
0.086008814736061	-20.005587108217	-66.756710085728
0.088056643658348	-13.315321408271	-70.020990793111
0.090104472580635	-11.733908821496	-76.825474943084
0.092152301502923	-16.023847995063	-82.109537601674
0.094200130425210	-22.926653958510	-82.074033722898
0.096247959347497	-27.544816173963	-76.703468578587
0.098295788269784	-26.734224795444	-69.618143234567
0.10034361719207	-21.167981652858	-65.466839566678
0.10239144611436	-14.726762982340	-66.726536793727
0.10443927503665	-11.735108270316	-72.102974701666
0.10648710395893	-14.002741104015	-77.555351345930
0.10853493288122	-19.687445374214	-79.149564869896
0.11058276180351	-24.684276197559	-75.733174759844
0.11263059072579	-25.504352522291	-69.619968437194
0.11467841964808	-21.631580772535	-64.889744449728
0.11672624857037	-15.771628893334	-64.544289242404
0.11877407749266	-11.896265025635	-68.495657626592
0.12082190641494	-12.490041308695	-73.729186148814
0.12286973533723	-16.902538993666	-76.457898789681
0.12491756425952	-21.893777035712	-74.734203054722
0.12696539318180	-23.930440018147	-69.722455798790
0.12901322210409	-21.610622189965	-64.805998923218
0.13106105102638	-16.557530670601	-63.205340071825
0.13310887994867	-12.218245061867	-65.779639621382
0.13515670887095	-11.450957725245	-70.508279540953
0.13720453779324	-14.585543025717	-73.957510065008
0.13925236671553	-19.269929633825	-73.671917025020
0.14130019563781	-22.156573274990	-69.828608943719
0.14334802456010	-21.223591930086	-65.042901122223
0.14539585348239	-17.124383897809	-62.509405364462
0.14744368240468	-12.668041153456	-63.796367817302
0.14949151132696	-10.836289993808	-67.813074014488
0.15153934024925	-12.733919037297	-71.626873074758
0.15358716917154	-16.878865468214	-72.522091402664
0.15563499809382	-20.284398763038	-69.857950221187
0.15768282701611	-20.546451323851	-65.456747571002
0.15973065593840	-17.479795046217	-62.292467862457
0.16177848486069	-13.191751192902	-62.420790333228
0.16382631378297	-10.580409200235	-65.588942379986
0.16587414270526	-11.325276733201	-69.463287315894
0.16792197162755	-14.761442306708	-71.280651962152
0.16996980054984	-18.389854870973	-69.756890463672
0.17201762947212	-19.636167046109	-65.936241987566
0.17406545839441	-17.622150966935	-62.421831829337
0.17611328731670	-13.732501167488	-61.551692650358
0.17816111623898	-10.613820298673	-63.796537536737
0.18020894516127	-10.327415538720	-67.475613792430
0.18225677408356	-12.943535261372	-69.957988465010
0.18430460300585	-16.534232599187	-69.492319893627
0.18635243192813	-18.540870154001	-66.393993658567
0.18840026085042	-17.547792092435	-62.786322496528
0.19044808977271	-14.234018849093	-61.102921405938
0.19249591869499	-10.864596574648	-62.406136829976
0.19454374761728	-9.7002215988777	-65.682124544566
0.19659157653957	-11.440500295263	-68.578745749663
0.19863940546186	-14.771621092651	-69.050829497935
0.20068723438414	-17.308934839442	-66.763152285105
0.20273506330643	-17.259507360441	-63.289783172945
0.20478289222872	-14.646646908430	-60.994716613537
0.20683072115100	-11.261132131471	-61.388626243299
0.20887855007329	-9.3956259102220	-64.102897740024
0.21092637899558	-10.255638335481	-67.176671066699
0.21297420791787	-13.147396379231	-68.436104840023
0.21502203684015	-15.988688103741	-66.996635840613
0.21706986576244	-16.768005915816	-63.850976124888
0.21911769468473	-14.930371572275	-61.153118040280
0.22116552360701	-11.735931249056	-60.713651878685
0.22321335252930	-9.3611365338567	-62.756617160962
0.22526118145159	-9.3826945072270	-65.790602489955
0.22730901037388	-11.699498160779	-67.664951103855
0.22935683929616	-14.628884924763	-67.063861018705
0.23140466821845	-16.092290202861	-64.401148715726
0.23345249714074	-15.055584527588	-61.507960076559
0.23550032606302	-12.226726297275	-60.347466541508
0.23754815498531	-9.5408407199398	-61.657997351773
0.23959598390760	-8.8062607505351	-64.461729359819
0.24164381282989	-10.458183042645	-66.764968460938
0.24369164175217	-13.278300872559	-66.949239323216
0.24573947067446	-15.259764568892	-64.883181968707
0.24778729959675	-15.004008507889	-61.991970385771
0.24983512851903	-12.677810358640	-60.251245244479
0.25188295744132	-9.8762241811349	-60.815171105472
0.25393078636361	-8.5013053454109	-63.230748329928
0.25597861528590	-9.4442920769369	-65.772647693392
0.25802644420818	-11.983729287274	-66.652063971448
0.26007427313047	-14.305391646533	-65.253118114178
0.26212210205276	-14.769972812840	-62.542722975541
0.26416993097504	-13.043241310340	-60.381846804652
0.26621775989733	-10.309999631082	-60.228220907110
0.26826558881962	-8.4359756997931	-62.134346665563
0.27031341774191	-8.6700308447721	-64.729065336688
0.27236124666419	-10.788951166940	-66.182914125620
0.27440907558648	-13.270008980973	-65.478045183012
0.27645690450877	-14.359285304426	-63.101629496176
0.27850473343106	-13.286646517973	-60.690804286978
0.28055256235334	-10.786149703252	-59.887263630078
0.28260039127563	-8.5706899411343	-61.202456885935
0.28464822019792	-8.1364036358486	-63.677406746279
0.28669604912020	-9.7309544389139	-65.562822249226
0.28874387804249	-12.196772237183	-65.537549357710
0.29079170696478	-13.787440591237	-63.617031178489
0.29283953588707	-13.381816149933	-61.127452337885
0.29488736480935	-11.252174609673	-59.774054956527
0.29693519373164	-8.8604374831362	-60.457820764248
0.29898302265393	-7.8341655172667	-62.661305574131
0.30103085157621	-8.8392582574445	-64.821921488335
0.30307868049850	-11.129828508096	-65.423822379561
0.30512650942079	-13.079132932217	-64.045728196651
0.30717433834308	-13.313969129999	-61.640691360059
0.30922216726536	-11.661778632331	-59.862506816392
0.31126999618765	-9.2575292737819	-59.914540439641
0.31331782510994	-7.7452018906639	-61.721977745645
0.31536565403222	-8.1354006876019	-63.996581767046
0.31741348295451	-10.112630081725	-65.140077490105
0.31946131187680	-12.266783511105	-64.352919303392
0.32150914079909	-13.079500712919	-62.179534828480
0.32355696972137	-11.975699278214	-60.118502876489
0.32560479864366	-9.7123120901095	-59.576468329171
0.32765262756595	-7.8417717495922	-60.895758780151
0.32970045648823	-7.6302713402788	-63.127632625998
0.33174828541052	-9.1843095511392	-64.700915795248
0.33379611433281	-11.387807868905	-64.515018351341
0.33584394325510	-12.685728141059	-62.697190950389
0.33789177217738	-12.164209181053	-60.503222425361
0.33993960109967	-10.177184345147	-59.438138049855
