# Frequency (Hz)	Real Part (Ohm)
1000.0	0.0009627794985
1018.6101701559753	0.0009755558280504637
1037.566678745186	0.000988569927267831
1056.875971184804	0.0010018262210860595
1076.5446128423157	0.0010153292167878836
1096.5792912678098	0.0010290835055373332
1116.9868184678226	0.0010430937639407847
1137.7741332214914	0.0010573647556370543
1158.9483034398106	0.0010719013329170853
1180.5165285688054	0.0010867084383737835
1202.4861420374123	0.001101791106582548
1224.8646137509306	0.0011171544658130836
1247.6595526308697	0.0011328037397730678
1270.8787092020582	0.0011481276710141835
1294.529978227916	0.0011631448499517369
1318.6214013947485	0.0011784415011445802
1343.1611700460153	0.0011940228256189385
1368.1576279674719	0.0012098941211930213
1393.619274224142	0.0012260607842783326
1419.5547660501015	0.0012425283117145165
1445.9729217920194	0.0012593023026383353
1472.882723907502	0.0012763884603874415
1500.2933220192183	0.0012937925944395707
1528.2140360258693	0.0013115206223878267
1556.654359271062	0.0013295785719527305
1585.6239617711371	0.0013479364945071554
1615.132693503091	0.0013652155583634162
1645.1905877536624	0.0013828161885381775
1675.807864530767	0.0014007443694353434
1706.9949340384078	0.0014190061968295934
1738.7624002162504	0.0014376078799390086
1771.1210643450886	0.0014565557435362786
1804.0819287193826	0.001475856230099185
1837.6562003881704	0.00149551590200112
1871.8552949655793	0.001515541443742362
1906.690840512252	0.0015359396642228732
1942.1746814890264	0.0015567174990574063
1978.3188827841643	0.001577882012933682
2015.1357338155585	0.0015985054116770614
2052.6377527092523	0.0016187006384359816
2090.8376905557498	0.0016392717018012231
2129.748535745521	0.0016602255961559826
2169.3835183851843	0.0016815694460501135
2209.756114795903	0.0017033105086225592
2250.880052095462	0.001725456176068848
2292.7693128656488	0.0017480139781545301
2335.438139906479	0.0017709915847753726
2378.9010410788933	0.0017943968085652052
2423.1727942376006	0.0018182376075523065
2468.2684522556924	0.001842522087865211
2514.2033481427966	0.0018671551645941678
2560.9931002584594	0.0018902649608910213
2608.6536176225477	0.0019138048344292276
2657.2011053245064	0.0019377827890194313
2706.652070033241	0.0019622069774245495
2757.0233256095826	0.0019870857041318084
2808.3319988231724	0.0020124274281763553
2860.5955351757416	0.0020382407660174155
2913.831704832789	0.002064534494467993
2968.0586086656026	0.002091317553679069
3023.2946844057765	0.0021185990501793608
3079.5587129142264	0.0021463882599716344
3136.8698245668766	0.0021746946316866405
3195.2475057592133	0.0022021403051874556
3254.711605531848	0.002229007599251407
3315.282342319423	0.00225637489822952
3376.9803108250912	0.002284251507298326
3439.8264890229243	0.002312646904805272
3503.8422452906757	0.0023415707454914714
3569.0493456752292	0.0023710328637744026
3635.4699612933177	0.002401043277091736
3703.126675869927	0.002431612189307357
3772.0424934169973	0.0024627499941807926
3842.240846055061	0.002494467278901208
3913.745601980384	0.002526774827687153
3986.581073580439	0.0025594658985179327
4060.7720257003657	0.0025900551501071875
4136.343684063274	0.00262121367287346
4213.321743847289	0.0026529520610502227
4291.732378422157	0.0026852811060314305
4371.602248248501	0.0027182118000407176
4452.958509942655	0.002751755339868875
4535.828825510186	0.002785923130680866
4620.241371751313	0.0028207267898937237
4706.224849841281	0.0028561781511265813
4793.808495089106	0.002892289268224243
4883.02208687788	0.002929072419355618
4973.895958790063	0.002966540111188418
5066.461008921268	0.0030026884856869025
5160.7487103859075	0.00303808056762127
5256.791122018419	0.0030741313022226106
5354.620899273607	0.0031108529471291324
5454.271305329836	0.0031482579880957712
5555.7762223988775	0.0031863591432394886
5659.170163246242	0.0032251693673635696
5764.488282925873	0.003264701856362392
5871.766390733255	0.003304970051708173
5981.040962380945	0.0033459876450212143
6092.349152400711	0.0033877685827251964
6205.7288067765	0.0034303270707891262
6321.218475812449	0.003473277230758685
6438.8574272404185	0.0035133901488144264
6558.685659571435	0.003554249575100638
6680.743915695614	0.0035958694022625096
6805.073696735206	0.0036382637814897263
6931.717276155407	0.00368144712732802
7060.717714137772	0.0037254341225802664
7192.118872221193	0.0037702397232988105
7325.96542821523	0.003815879163870664
7462.302891391108	0.0038623679621973836
7601.17761795533	0.003909721924971313
7742.636826811269	0.003957957153050021
7886.728615614156	0.004007090046930791
8033.501977124735	0.004054262960081262
8183.00681586739	0.0041004784641338644
8335.293965098195	0.0041475540465807335
8490.415204088747	0.004195505713627126
8648.423275731726	0.004244349769356519
8809.37190447399	0.004294102821274139
8973.31581458352	0.004344781785953727
9140.310748756232	0.004396403894789333
9310.413487069076	0.004448986699854178
9483.681866285926	0.00450254807986856
9660.174799522645	0.004557106246278796
9839.952296278227	0.004612679749449324
10023.075482838643	0.004668608914741046
10209.606623060476	0.004720784893446861
10399.609139541202	0.00477393187599444
10593.1476351837	0.0048280679329305055
10790.287915161836	0.004883211471097724
10991.097009294961	0.004939381239893238
11195.643194838794	0.0049965963376436655
11403.99601970033	0.005054876218098711
11616.22632608502	0.0051142406970456945
11832.40627458378	0.005174709959047104
12052.609368708414	0.005236304564303566
12276.910479883603	0.005299045455644547
12505.385872903913	0.005362953965649114
12738.113231864783	0.005424026448109065
12975.171686575868	0.005483925369865372
13216.641839466038	0.0055449390207477234
13462.60579298911	0.00560708814605484
13713.147177539455	0.0056703938771589584
13968.351179887397	0.005734877738690775
14228.30457214352	0.005800561655858012
14493.09574126215	0.005867467961900241
14762.81471909391	0.0059356194056824334
15037.553212997384	0.00600503915942978
15317.404637020798	0.00607575082660655
15602.46414366368	0.006147778449941493
15892.828656229764	0.006220058687917863
16188.596901781993	0.0062874625406269405
16489.86944471065	0.006356120790504095
16796.74872092653	0.006426056782094072
17109.339072690134	0.006497294294387569
