Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
4.556786265841064474e-10	1.574614831876666285e+07	4.384868392122153193e+07
4.706224849841281415e-10	1.574614304194054939e+07	4.384867646886695921e+07
4.860564232142136024e-10	1.574613759206233732e+07	4.384866877211441100e+07
5.019965133110081441e-10	1.574613196345683187e+07	4.384866082294892520e+07
5.184593543892912175e-10	1.574612615026271716e+07	4.384865261309269816e+07
5.354620899273606527e-10	1.574612014642645977e+07	4.384864413399642706e+07
5.530224256192902378e-10	1.574611394569600001e+07	4.384863537683046609e+07
5.711586478126431938e-10	1.574610754161424935e+07	4.384862633247560263e+07
5.898896425508497150e-10	1.574610092751235515e+07	4.384861699151354283e+07
6.092349152400710261e-10	1.574609409650276229e+07	4.384860734421713650e+07
6.292146109610343618e-10	1.574608704147204012e+07	4.384859738054022938e+07
6.498495354469890483e-10	1.574607975507347472e+07	4.384858709010720998e+07
6.711611767496282870e-10	1.574607222971942462e+07	4.384857646220219880e+07
6.931717276155404727e-10	1.574606445757340454e+07	4.384856548575788736e+07
7.159041085964887260e-10	1.574605643054194003e+07	4.384855414934403449e+07
7.393819919175865964e-10	1.574604814026613161e+07	4.384854244115552306e+07
7.636298261282244400e-10	1.574603957811294869e+07	4.384853034900011122e+07
7.886728615614152294e-10	1.574603073516624607e+07	4.384851786028569937e+07
8.145371766280743462e-10	1.574602160221748054e+07	4.384850496200725436e+07
8.412497049736117954e-10	1.574601216975610703e+07	4.384849164073321968e+07
8.688382635251186617e-10	1.574600242795969173e+07	4.384847788259157538e+07
8.973315814583522479e-10	1.574599236668367311e+07	4.384846367325536907e+07
9.267593301146878953e-10	1.574598197545080632e+07	4.384844899792778492e+07
9.571521538991863169e-10	1.574597124344024248e+07	4.384843384132676572e+07
9.885417021919573871e-10	1.574596015947626904e+07	4.384841818766908348e+07
1.020960662306046580e-09	1.574594892851223797e+07	4.384840203265145421e+07
1.054442793526168950e-09	1.574593745146184415e+07	4.384838535460799187e+07
1.089022962263730067e-09	1.574592559802465886e+07	4.384836812961256504e+07
1.124737178364752061e-09	1.574591335585717857e+07	4.384835033972803503e+07
1.161622632608501755e-09	1.574590071221109666e+07	4.384833196642900258e+07
1.199717735435884489e-09	1.574588765392003208e+07	4.384831299058256298e+07
1.239062156947916503e-09	1.574587416738581285e+07	4.384829339242832363e+07
1.279696868215940940e-09	1.574586023856431805e+07	4.384827315155786276e+07
1.321664183946605026e-09	1.574584585295085795e+07	4.384825224689348787e+07
1.365007806546013663e-09	1.574583099556506053e+07	4.384823065666624904e+07
1.409772871628966933e-09	1.574581565093527921e+07	4.384820835839329660e+07
1.456005995020649598e-09	1.574579980308247730e+07	4.384818532885446399e+07
1.503755321299737753e-09	1.574578343550359085e+07	4.384816154406806827e+07
1.553070573933460069e-09	1.574576653115434386e+07	4.384813697926598042e+07
1.604003107056820079e-09	1.574574907243149355e+07	4.384811160886780173e+07
1.656605958949914401e-09	1.574573104115450941e+07	4.384808540645421296e+07
1.710933907269014249e-09	1.574571241854662821e+07	4.384805834473948926e+07
1.767043526088946692e-09	1.574569318521531671e+07	4.384803039554309845e+07
1.824993244816152494e-09	1.574567332113205828e+07	4.384800152976029366e+07
1.884843409033795523e-09	1.574565280561151542e+07	4.384797171733188629e+07
1.946656343342262358e-09	1.574563161728997715e+07	4.384794092721287161e+07
2.010496416260498236e-09	1.574560973410311341e+07	4.384790912734016776e+07
2.076430107255774870e-09	1.574558713326300308e+07	4.384787628459916264e+07
2.144526075971667793e-09	1.574556379123440012e+07	4.384784236478926241e+07
2.214855233726359314e-09	1.574553968371022679e+07	4.384780733258830011e+07
2.287490817355702788e-09	1.574551478558626026e+07	4.384777115151569247e+07
2.362508465477946229e-09	1.574548907093499415e+07	4.384773378389451653e+07
2.439986297259550245e-09	1.574546251297863200e+07	4.384769519081221521e+07
2.520004993764092080e-09	1.574543508406121284e+07	4.384765533208012581e+07
2.602647881969005809e-09	1.574540675561979786e+07	4.384761416619160026e+07
2.688001021537606561e-09	1.574537749815474264e+07	4.384757165027879924e+07
2.776153294436799262e-09	1.574534728119896352e+07	4.384752774006804079e+07
2.867196497493770032e-09	1.574531607328622043e+07	4.384748238983368129e+07
2.961225437988034610e-09	1.574528384191834368e+07	4.384743555235055089e+07
3.058338032378433485e-09	1.574525055353139900e+07	4.384738717884471267e+07
3.158635408267817403e-09	1.574521617346072942e+07	4.384733721894272417e+07
3.262222009711669644e-09	1.574518066590485722e+07	4.384728562061914057e+07
3.369205705980266915e-09	1.574514399388821051e+07	4.384723233014237136e+07
3.479697903887691433e-09	1.574510611922260933e+07	4.384717729201869667e+07
3.593813663804627762e-09	1.574506700246750377e+07	4.384712044893451780e+07
3.711671819475765297e-09	1.574502660288889892e+07	4.384706174169661850e+07
3.833395101766601886e-09	1.574498487841694430e+07	4.384700110917060822e+07
3.959110266468459240e-09	1.574494178560211696e+07	4.384693848821714520e+07
4.088948226294862618e-09	1.574489727956998162e+07	4.384687381362631172e+07
4.223044187206674123e-09	1.574485131397445127e+07	4.384680701804960519e+07
4.361537789208003199e-09	1.574480384094954096e+07	4.384673803192987293e+07
4.504573251759458750e-09	1.574475481105950288e+07	4.384666678342882544e+07
4.652299523960189308e-09	1.574470417324736714e+07	4.384659319835229963e+07
4.804870439655131104e-09	1.574465187478175573e+07	4.384651720007291436e+07
4.962444877628916452e-09	1.574459786120198481e+07	4.384643870945031941e+07
5.125186927053329472e-09	1.574454207626134716e+07	4.384635764474880695e+07
5.293266058360561204e-09	1.574448446186853573e+07	4.384627392155214399e+07
5.466857299720180771e-09	1.574442495802715421e+07	4.384618745267568529e+07
5.646141419303669251e-09	1.574436350277324952e+07	4.384609814807560295e+07
5.831305113526221869e-09	1.574430003211076744e+07	4.384600591475510597e+07
6.022541201461928965e-09	1.574423447994492389e+07	4.384591065666759014e+07
6.220048825634711276e-09	1.574416677801337652e+07	4.384581227461662889e+07
6.424033659394191079e-09	1.574409685581513308e+07	4.384571066615267098e+07
6.634708121092347870e-09	1.574402464053714089e+07	4.384560572546638548e+07
6.852291595284060743e-09	1.574395005697846785e+07	4.384549734327843040e+07
7.077010661181889919e-09	1.574387302747198381e+07	4.384538540672566742e+07
7.309099328602911004e-09	1.574379347180348262e+07	4.384526979924367368e+07
7.548799281653435948e-09	1.574371130712816305e+07	4.384515040044529736e+07
7.796360130405233414e-09	1.574362644788433984e+07	4.384502708599533886e+07
8.052039670825474778e-09	1.574353880570436642e+07	4.384489972748104483e+07
8.316104153230961616e-09	1.574344828932259604e+07	4.384476819227841496e+07
8.588828559546249041e-09	1.574335480448035151e+07	4.384463234341409057e+07
8.870496889654407999e-09	1.574325825382776558e+07	4.384449203942266852e+07
9.161402457138517586e-09	1.574315853682241216e+07	4.384434713419946283e+07
9.461848194721997291e-09	1.574305554962460138e+07	4.384419747684831172e+07
9.772146969725725887e-09	1.574294918498924561e+07	4.384404291152444482e+07
1.009262190987047331e-08	1.574283996825675108e+07	4.384388334096795321e+07
1.042360673976401127e-08	1.574272878594290279e+07	4.384371869917023927e+07
1.076544612842315905e-08	1.574261395743487962e+07	4.384354865798890591e+07
1.111849604819270880e-08	1.574249536315671727e+07	4.384337304035262018e+07
1.148312414543511117e-08	1.574237287961099669e+07	4.384319166338302195e+07
1.185971012337669343e-08	1.574224637925023027e+07	4.384300433820433170e+07
1.224864613750930795e-08	1.574211573034404404e+07	4.384281086974662542e+07
1.265033720395903769e-08	1.574198094664647058e+07	4.384261106934129447e+07
1.306520162124721228e-08	1.574184260547885485e+07	4.384240479024236649e+07
1.349367140588306343e-08	1.574169972744973190e+07	4.384219174627569318e+07
1.393619274224142065e-08	1.574155216377394646e+07	4.384197171558924019e+07
1.439322644719406651e-08	1.574139976078697294e+07	4.384174446905540675e+07
1.486524844997857277e-08	1.574124235978489928e+07	4.384150977003242075e+07
1.535275028780422776e-08	1.574107979685915634e+07	4.384126737411789596e+07
1.585623961771137302e-08	1.574091192281616107e+07	4.384101703181678057e+07
1.637624074521687477e-08	1.574073995222245343e+07	4.384075868454340845e+07
1.691329517029648562e-08	1.574056234189922735e+07	4.384049186484047025e+07
1.746796215127245689e-08	1.574037890689306334e+07	4.384021629485689849e+07
1.804081928719382751e-08	1.574018945618505031e+07	4.383993168762959540e+07
1.863246311931559514e-08	1.573999379249185510e+07	4.383963774678456783e+07
1.924350975230330612e-08	1.573979171206029318e+07	4.383933416622832417e+07
1.987459549580983990e-08	1.573958300445515476e+07	4.383902062982912362e+07
2.052637752709252173e-08	1.573936916355041042e+07	4.383869705907916278e+07
2.119953457536071000e-08	1.573914855013803579e+07	4.383836291174474359e+07
2.189476762856620985e-08	1.573892070176794566e+07	4.383801780613807589e+07
2.261280066337277307e-08	1.573868538117164001e+07	4.383766138288555294e+07
2.335438139906479724e-08	1.573844234329946339e+07	4.383729327082801610e+07
2.412028207618007283e-08	1.573819133506542258e+07	4.383691308663423359e+07
2.491130026067788373e-08	1.573793209508363716e+07	4.383652043440174311e+07
2.572825967447932303e-08	1.573766635793038085e+07	4.383611522725500166e+07
2.657201105324503850e-08	1.573739261114670150e+07	4.383569684472426772e+07
2.744343303228365032e-08	1.573710988691063784e+07	4.383526474145060033e+07
2.834343306151309448e-08	1.573681789080904610e+07	4.383481846746591479e+07
2.927294835042816131e-08	1.573651631877358258e+07	4.383435755804553628e+07
3.023294684405776334e-08	1.573620485676406138e+07	4.383388153322426975e+07
3.122442823092858392e-08	1.573588318044143543e+07	4.383338989729660749e+07
3.224842498408442807e-08	1.573555320671964064e+07	4.383288254594147205e+07
3.330600343624588813e-08	1.573521389238930121e+07	4.383235882419005781e+07
3.439826489022924478e-08	1.573486345033646002e+07	4.383181792712420225e+07
3.552634676578139226e-08	1.573450151563044451e+07	4.383125929148407280e+07
3.669142378402493899e-08	1.573412771137277223e+07	4.383068233553789556e+07
3.789470919074667737e-08	1.573374164830468036e+07	4.383008645847612619e+07
3.913745601980383687e-08	1.573334292440176569e+07	4.382947103978586197e+07
4.042095839796305955e-08	1.573293352329094522e+07	4.382883590534042567e+07
4.174655289253134782e-08	1.573251342933779769e+07	4.382818047365403175e+07
4.311561990318228626e-08	1.573207955851607583e+07	4.382750354726118594e+07
4.452958509942655287e-08	1.573163145901706815e+07	4.382680442124875635e+07
4.598992090522439315e-08	1.573116866421511769e+07	4.382608236758617312e+07
4.749814803228499868e-08	1.573069069218170457e+07	4.382533663436729461e+07
4.905583706365045989e-08	1.573019704518358968e+07	4.382456644502741843e+07
5.066461008921269181e-08	1.572968955510031991e+07	4.382377150482617319e+07
5.232614239486661694e-08	1.572917013954351097e+07	4.382295151490516216e+07
5.404216420705915059e-08	1.572863368989276327e+07	4.382210463363451511e+07
5.581446249454960394e-08	1.572807964751953073e+07	4.382122997911963612e+07
5.764488282925879445e-08	1.572750743547519669e+07	4.382032664054441452e+07
5.953533130814369715e-08	1.572691645789026842e+07	4.381939367722278833e+07
6.148777653810024108e-08	1.572630609935387038e+07	4.381843011761914194e+07
6.350425168595962148e-08	1.572567763338419609e+07	4.381743541755077988e+07
6.558685659571428548e-08	1.572503631789505668e+07	4.381640996334198117e+07
6.773775997517751128e-08	1.572437397063637339e+07	4.381535087963731587e+07
6.995920165435375620e-08	1.572368990187690780e+07	4.381425706356647611e+07
7.225349491787214948e-08	1.572298339926585928e+07	4.381312737609081715e+07
7.462302891391107044e-08	1.572225372709108144e+07	4.381196064081725478e+07
7.707027114212294845e-08	1.572150012551294267e+07	4.381075564277316630e+07
7.959777002314985573e-08	1.572072264711067453e+07	4.380951134963073581e+07
8.220815755240541849e-08	1.571993205813459121e+07	4.380822954148498923e+07
8.490415204088747078e-08	1.571911554200498015e+07	4.380690569678474218e+07
8.768856094587425811e-08	1.571827224844779074e+07	4.380553843695244193e+07
9.056428379445295063e-08	1.571740129930446483e+07	4.380412633820047230e+07
9.353431520292386860e-08	1.571650178761746734e+07	4.380266793004849553e+07
9.660174799522647250e-08	1.571557277668583766e+07	4.380116169379214197e+07
9.976977642363202159e-08	1.571461329908975586e+07	4.379960606092156470e+07
1.030416994950587396e-07	1.571363907579847984e+07	4.379800434932988137e+07
1.064209244064724761e-07	1.571263421014920436e+07	4.379635049603360891e+07
1.099109700929497372e-07	1.571159639020034671e+07	4.379464240506185591e+07
1.135154708920999096e-07	1.571052453522448614e+07	4.379287829770457745e+07
1.172381803286598596e-07	1.570941752905203588e+07	4.379105633691945672e+07
1.210829750232039531e-07	1.570827421890892647e+07	4.378917462541881204e+07
1.250538587290391570e-07	1.570709341421617381e+07	4.378723120369396359e+07
1.291549665014884007e-07	1.570589325880210474e+07	4.378523036530171335e+07
1.333905690039058854e-07	1.570465888833966665e+07	4.378316558722564578e+07
1.377650769549053468e-07	1.570338403702882305e+07	4.378103309530609101e+07
1.422830457214352017e-07	1.570206737731100433e+07	4.377883066888571531e+07
1.469491800624817218e-07	1.570070753809071332e+07	4.377655601448132098e+07
1.517683390283405561e-07	1.569930310330773704e+07	4.377420676339551806e+07
1.567455410205594968e-07	1.569785261046255752e+07	4.377178046925015002e+07
1.618859690178197646e-07	1.569637627274439856e+07	4.376928246711762249e+07
1.671949759731990056e-07	1.569486303719563782e+07	4.376670671207787097e+07
1.726780903884356132e-07	1.569330017549272440e+07	4.376404648584209383e+07
1.783410220710008120e-07	1.569168606015923619e+07	4.376129901820006967e+07
1.841896680799711039e-07	1.569001901034610160e+07	4.375846144809327275e+07
1.902301188668944219e-07	1.568829729008124955e+07	4.375553082063552737e+07
1.964686646180446931e-07	1.568651910646187142e+07	4.375250408403594047e+07
2.029118018046678038e-07	1.568470584307257831e+07	4.374938742139025778e+07
2.095662399480432992e-07	1.568285478654699586e+07	4.374617725567584485e+07
2.164389086064020114e-07	1.568094302511889115e+07	4.374286181343741715e+07
2.235369645909794139e-07	1.567896856798726134e+07	4.373943764215958118e+07
2.308677994187169850e-07	1.567692935906331055e+07	4.373590117610264570e+07
2.384390470093720426e-07	1.567482327482937463e+07	4.373224873258943856e+07
2.462585916350547006e-07	1.567264812212758511e+07	4.372847650817035884e+07
2.543345761304648365e-07	1.567042473871882632e+07	4.372459086829210073e+07
2.626754103723835758e-07	1.566816583227955550e+07	4.372059446026019752e+07
2.712897800372467241e-07	1.566583284560917690e+07	4.371646699109826237e+07
2.801866556459195443e-07	1.566342334926637262e+07	4.371220416269163787e+07
2.893753019050950594e-07	1.566093483413694613e+07	4.370780153597021848e+07
2.988652873550382326e-07	1.565836470882097259e+07	4.370325452628572285e+07
3.086664943337274455e-07	1.565571029693426564e+07	4.369855839863759279e+07
3.187891292677645596e-07	1.565298888509759679e+07	4.369371816713815928e+07
3.292437333007768907e-07	1.565023935732666217e+07	4.368874939867462218e+07
3.400411932703706463e-07	1.564739965952957794e+07	4.368361768078136444e+07
3.511927530450727317e-07	1.564446683460450545e+07	4.367831766957550496e+07
3.627100252330649086e-07	1.564143782847225107e+07	4.367284384592299163e+07
3.746050032748993774e-07	1.563830948689590767e+07	4.366719050969122350e+07
3.868900739327976195e-07	1.563507855219621770e+07	4.366135177381327748e+07
3.995780301895269929e-07	1.563175388588143513e+07	4.365532826578518748e+07
4.126820845702951630e-07	1.562841648409876414e+07	4.364916004985345900e+07
4.262158829015325345e-07	1.562496963311932236e+07	4.364278954893384129e+07
4.401935185208874400e-07	1.562140974358604476e+07	4.363621012914437056e+07
4.546295469532399562e-07	1.561773310842986219e+07	4.362941493904672563e+07
4.695390010680058238e-07	1.561393589900937118e+07	4.362239690251148492e+07
4.849374067335232931e-07	1.561001416112389229e+07	4.361514871134947240e+07
5.008407989848212921e-07	1.560596381089580432e+07	4.360766281770140678e+07
5.172657387216018967e-07	1.560192197940686159e+07	4.360001747861456126e+07
5.342293299538352136e-07	1.559775074258597009e+07	4.359212332761372626e+07
5.517492376129122323e-07	1.559344271117176861e+07	4.358397029004708678e+07
5.698437059469141914e-07	1.558899339902224205e+07	4.357554987579913437e+07
5.885315775191450570e-07	1.558439817287354358e+07	4.356685331632326543e+07
6.078323128297229089e-07	1.557965224751519598e+07	4.355787155551076680e+07
6.277660105806500796e-07	1.557475068080701120e+07	4.354859524026026577e+07
6.483534286054720147e-07	1.556984942395683192e+07	4.353912345903247595e+07
6.696160054853222944e-07	1.556481794646783732e+07	4.352936165754404664e+07
6.915758828738524922e-07	1.555962146302343346e+07	4.351927972039275616e+07
7.142559285543126448e-07	1.555425456229754910e+07	4.350886714881537110e+07
7.376797602527731619e-07	1.554871165550112352e+07	4.349811309974451363e+07
7.618717702322991504e-07	1.554298697056225874e+07	4.348700637451733649e+07
7.868571506936852863e-07	1.553707454611550085e+07	4.347553540721382946e+07
8.126619200091945450e-07	1.553114613581487909e+07	4.346382149341925234e+07
8.393129498166364485e-07	1.552509818207413331e+07	4.345177950200941414e+07
8.668379930019773693e-07	1.551885188731180504e+07	4.343934259671951830e+07
8.952657125996391396e-07	1.551240074698725529e+07	4.342649782645473629e+07
9.246257116405743783e-07	1.550573804324519075e+07	4.341323181539255381e+07
9.549485639791965964e-07	1.549885683792005107e+07	4.339953074905396998e+07
9.862658461312820294e-07	1.549174996531099454e+07	4.338538035991779715e+07
1.018610170155975315e-06	1.548459843696178682e+07	4.337092238223130256e+07
1.052015217616159169e-06	1.547735598285534605e+07	4.335610951929914206e+07
1.086515774652537176e-06	1.546987601440805010e+07	4.334081087249816954e+07
1.122147768207980340e-06	1.546215074240075983e+07	4.332501051067662984e+07
1.158948303439811928e-06	1.545417212216899358e+07	4.330869198022493720e+07
1.196955702359042833e-06	1.544593184522563964e+07	4.329183828794176877e+07
1.236209543736769070e-06	1.543742133060899191e+07	4.327443188333833218e+07
1.276750704319264407e-06	1.542881901891158521e+07	4.325662681780551374e+07
1.318621401394748678e-06	1.542018111619735509e+07	4.323846445190012455e+07
1.361865236756082925e-06	1.541125993577927165e+07	4.321970645607385784e+07
1.406527242105236574e-06	1.540204618764097802e+07	4.320033329680313915e+07
1.452653925946781372e-06	1.539253027710251696e+07	4.318032479996769875e+07
1.500293322019216825e-06	1.538270229482898489e+07	4.315966012984245270e+07
1.549495039314631713e-06	1.537255200651148707e+07	4.313831776740024984e+07
1.600310313738701654e-06	1.536223607974972576e+07	4.311644576991175115e+07
1.652792061464893799e-06	1.535197841963152960e+07	4.309426028025206178e+07
1.706994934038407828e-06	1.534138436229964159e+07	4.307134722340650111e+07
1.762975375287203917e-06	1.533044287569762021e+07	4.304768273900423944e+07
1.820791680099462520e-06	1.531914256597569026e+07	4.302324218418000638e+07
1.880504055128583443e-06	1.530747166562582739e+07	4.299800010791236162e+07
1.942174681489024486e-06	1.529541802122773975e+07	4.297193022452044487e+07
2.005867779508234000e-06	1.528308717826204188e+07	4.294513802810075879e+07
2.071649675602067297e-06	1.527096249410052598e+07	4.291815292624548078e+07
2.139588871343421664e-06	1.525844018417233042e+07	4.289028285520905256e+07
2.209756114795903333e-06	1.524550720844703540e+07	4.286149879266442358e+07
2.282224474186896537e-06	1.523215009924991615e+07	4.283177076450511068e+07
2.357069413996727979e-06	1.521835494723746181e+07	4.280106781363183260e+07
2.434368873543112862e-06	1.520410738691298105e+07	4.276935796771553159e+07
2.514203348142796913e-06	1.518941890809224732e+07	4.273664080020665377e+07
2.596655972934872394e-06	1.517515841845647432e+07	4.270397695866622031e+07
2.681812609453013329e-06	1.516043025988606364e+07	4.267024191519902647e+07
2.769761935036891063e-06	1.514521909530367516e+07	4.263540054002505541e+07
2.860595535175745131e-06	1.512950908465663344e+07	4.259941655129256099e+07
2.954407998880380251e-06	1.511328386842197739e+07	4.256225247729621083e+07
3.051297017182871440e-06	1.509652655057057925e+07	4.252386961745613813e+07
3.151363484866476280e-06	1.507921968097256310e+07	4.248422800201732665e+07
3.254711605531848180e-06	1.506241027055361122e+07	4.244473569504614174e+07
3.361449000108768764e-06	1.504517947833941132e+07	4.240412499262752384e+07
3.471686818926559579e-06	1.502738360691379756e+07	4.236218247311004996e+07
3.585539857459816780e-06	1.500900412465551496e+07	4.231886445990899950e+07
3.703126675869923221e-06	1.499002189220376313e+07	4.227412584407775849e+07
3.824569722466998750e-06	1.497041714252753183e+07	4.222792003733389825e+07
3.949995461220647668e-06	1.495016946034133248e+07	4.218019892354477197e+07
4.079534503452449404e-06	1.493040061393477581e+07	4.213261681226894259e+07
4.213321743847289341e-06	1.491035598317091912e+07	4.208402970329318196e+07
4.351496500925044872e-06	1.488965399411474913e+07	4.203384919310384244e+07
4.494202662119142613e-06	1.486827308887729049e+07	4.198202302653528750e+07
4.641588833612781958e-06	1.484619100258438475e+07	4.192849723472772539e+07
4.793808495089106764e-06	1.482338474019129574e+07	4.187321607892708480e+07
4.951020159556351225e-06	1.479983055253694952e+07	4.181612199244179577e+07
5.113387538414320594e-06	1.477668263486444391e+07	4.175907405340806395e+07
5.281079711934330620e-06	1.475350533212338574e+07	4.170134300142317265e+07
5.454271305329836335e-06	1.472956793595233187e+07	4.164171867506504059e+07
5.633142670601352205e-06	1.470484551929100975e+07	4.158013898490814865e+07
5.817880074344935696e-06	1.467931233760289103e+07	4.151653980532091111e+07
6.008675891719681185e-06	1.465294180206627212e+07	4.145085490768884122e+07
6.205728806776500758e-06	1.462570645188616961e+07	4.138301589144780487e+07
6.409244019356456972e-06	1.459872725890895724e+07	4.131498535085695982e+07
6.619433458774388568e-06	1.457210002664853260e+07	4.124691162580634654e+07
6.836516004510238809e-06	1.454459956144438125e+07	4.117660544119197130e+07
7.060717714137765353e-06	1.451619722585621476e+07	4.110399358410092443e+07
7.292272058728313350e-06	1.448686344328656048e+07	4.102900044062243402e+07
7.531420165974376510e-06	1.445656766718136705e+07	4.095154791710781306e+07
7.778411071286482598e-06	1.442527834922052734e+07	4.087155535884808749e+07
8.033501977124735881e-06	1.439398816107268631e+07	4.079090119650050998e+07
8.296958520834915102e-06	1.436360685859114304e+07	4.071130452171058208e+07
8.569055051268345481e-06	1.433222920943937264e+07	4.062909749530928582e+07
8.850074914473438512e-06	1.429982253869541734e+07	4.054419451151529700e+07
9.140310748756224233e-06	1.426635309987203218e+07	4.045650715712866932e+07
9.440064789417603028e-06	1.423178603977495432e+07	4.036594411946224421e+07
9.749649183484097127e-06	1.419608536220876686e+07	4.027241109125378728e+07
1.006938631476026946e-05	1.415998467854066752e+07	4.017739710748010129e+07
1.039960913954120295e-05	1.412557234544728324e+07	4.008517885340726376e+07
1.074066153333432437e-05	1.409003146911539882e+07	3.998993632641407847e+07
1.109289864895222712e-05	1.405332503927204199e+07	3.989157034628085792e+07
1.145668728634872662e-05	1.401541483190226927e+07	3.978997848019922525e+07
1.183240627458378028e-05	1.397626136944481730e+07	3.968505493610430509e+07
1.222044686631488820e-05	1.393582387968237139e+07	3.957669045250879228e+07
1.262121314522546164e-05	1.389440435346723907e+07	3.946552941460781544e+07
1.303512244681508904e-05	1.385572762459319271e+07	3.935974788406138122e+07
1.346260579298911035e-05	1.381578250276421756e+07	3.925049727657870203e+07
1.390410834090069648e-05	1.377452739137339592e+07	3.913766382471165061e+07
1.436008984651260800e-05	1.373191932966422103e+07	3.902113003003912419e+07
1.483102514336102853e-05	1.368791394799371064e+07	3.890077454081082344e+07
1.531740463702079875e-05	1.364246542162832059e+07	3.877647202557829022e+07
1.581973481578601704e-05	1.359552642302466929e+07	3.864809304268186539e+07
1.633853877809860416e-05	1.355211154466038384e+07	3.852734061549975723e+07
1.687435677727375848e-05	1.350758474321769923e+07	3.840335716073101759e+07
1.742774678408917511e-05	1.346159769725849479e+07	3.827530770180077106e+07
1.799928506782476860e-05	1.341410251845531166e+07	3.814305889519253373e+07
1.858956679635688644e-05	1.336504974799583666e+07	3.800647302442497015e+07
1.919920665593282809e-05	1.331438830507926270e+07	3.786540785664168000e+07
1.982883949127071257e-05	1.326206543372360989e+07	3.771971649449782819e+07
2.047912096665083489e-05	1.321320718956701830e+07	3.758202376282455027e+07
2.115072824868794552e-05	1.316400458019123785e+07	3.744291780630345643e+07
2.184436071149428344e-05	1.311318838443126529e+07	3.729924990722992271e+07
2.256074066496859061e-05	1.306070568515420705e+07	3.715087045792091638e+07
2.330061410696924993e-05	1.300650182982397266e+07	3.699762494434954226e+07
2.406475150015422205e-05	1.295052037358921021e+07	3.683935378524281830e+07
2.485394857429798490e-05	1.289270302050479501e+07	3.667589216590267420e+07
