# Frequency (Hz)	Real Part (Ohm)
1000000000.0	3894.053516992478
1000299648.0731912	3894.6345462454815
1000599385.9353502	3895.2157496027817
1000899213.613382	3895.7971271165475
1001199131.1341999	3896.3786788389657
1001499138.524729	3896.9604048222445
1001799235.8118906	3897.5423051185853
1002099423.0226262	3898.124379780229
1002399700.1838809	3898.7066288594237
1002700067.3226085	3899.2890524084323
1003000524.4657704	3899.8716504795357
1003301071.6403363	3900.454423125029
1003601708.873284	3901.037370397222
1003902436.1916034	3901.6204923484497
1004203253.6222801	3902.2037890310385
1004504161.1923205	3902.787260497355
1004805158.9287343	3903.370906799772
1005106246.8585398	3903.9547279906783
1005407425.0087634	3904.53872412248
1005708693.4064394	3905.122895247597
1006010052.0786104	3905.7072414184668
1006311501.0523309	3906.2917626875487
1006613040.3546513	3906.876459107294
1006914670.0126427	3907.461330730195
1007216390.05338	3908.0463776087513
1007518200.5039461	3908.631599795477
1007820101.3914322	3909.2169973429036
1008122092.7429374	3909.8025703035773
1008424174.5855694	3910.3883187300603
1008726346.9464434	3910.974242674931
1009028609.8526872	3911.5603421907904
1009330963.3314245	3912.146617330233
1009633407.4097989	3912.7330681458907
1009935942.1149588	3913.3196946904054
1010238567.47406	3913.906497016434
1010541283.5142671	3914.493475176649
1010844090.2627523	3915.0806292237394
1011146987.7466962	3915.667959210408
1011449975.9932919	3916.2554651893834
1011753055.0297275	3916.8431472133852
1012056224.8832124	3917.4310053351737
1012359485.5809599	3918.0190396075154
1012662837.1501911	3918.6072500831942
1012966279.6181355	3919.1956368150077
1013269813.0120307	3919.7841998557724
1013573437.3591226	3920.372939258318
1013877152.686665	3920.9618550754917
1014180959.0219244	3921.5509473601624
1014484856.3921626	3922.140216165194
1014788844.8246621	3922.7296615434875
1015092924.3467097	3923.319283547952
1015397094.9856002	3923.9090822315147
1015701356.7686367	3924.499057647117
1016005709.7231301	3925.0892098477148
1016310153.8763999	3925.679538886283
1016614689.2557777	3926.270044815818
1016919315.8885912	3926.860727689309
1017224033.802188	3927.451587559785
1017528843.0239207	3928.042624480282
1017833743.5811493	3928.6338385038543
1018138735.5012424	3929.2252296835695
1018443818.8115767	3929.816798072512
1018748993.5395371	3930.4085437237827
1019054259.7125208	3931.000466690505
1019359617.357921	3931.592567025796
1019665066.5031512	3932.184844782812
1019970607.1756293	3932.7773000147167
1020276239.4027811	3933.3699327746895
1020581963.212041	3933.9627431159274
1020887778.6308511	3934.555731091641
1021193685.6866623	3935.14889675506
1021499684.4069334	3935.7422401594267
1021805774.8191355	3936.335761358009
1022111956.9507358	3936.929460404068
1022418230.8292217	3937.5233373509013
1022724596.4820852	3938.117392251817
1023031053.9368263	3938.7116251601396
1023337603.2209533	3939.306036129208
1023644244.3619826	3939.9006252123786
1023950977.387439	3940.4953924630217
1024257802.3248595	3941.0903379345336
1024564719.2017772	3941.6854616803016
1024871728.0457457	3942.280763753754
