# Frequency (Hz)	Real Part (Ohm)
1000000000.0	1.1156009178467545
1000299648.0731912	1.1157516611642515
1000599385.9353502	1.1159023751842614
1000899213.613382	1.1160531343654367
1001199131.1341999	1.1162039387213099
1001499138.524729	1.1163547882654203
1001799235.8118906	1.1165056830113036
1002099423.0226262	1.1166566229725068
1002399700.1838809	1.1168073820718123
1002700067.3226085	1.1169581857514936
1003000524.4657704	1.1171090346192067
1003301071.6403363	1.1172599286884928
1003601708.873284	1.1174108679728958
1003902436.1916034	1.1175618524859665
1004203253.6222801	1.1177128043176006
1004504161.1923205	1.1178636513337135
1004805158.9287343	1.1180145435508446
1005106246.8585398	1.1181654809825372
1005407425.0087634	1.118316463642341
1005708693.4064394	1.1184674915438075
1006010052.0786104	1.1186185647004936
1006311501.0523309	1.1187695266423807
1006613040.3546513	1.1189204666045043
1006914670.0126427	1.1190714517954963
1007216390.05338	1.11922248222891
1007518200.5039461	1.119373557918302
1007820101.3914322	1.1195246788772333
1008122092.7429374	1.1196758300095884
1008424174.5855694	1.1198268270845226
1008726346.9464434	1.1199778694054396
1009028609.8526872	1.1201289569858988
1009330963.3314245	1.1202800898394585
1009633407.4097989	1.1204312679796862
1009935942.1149588	1.1205824914201528
1010238567.47406	1.1207336673020165
1010541283.5142671	1.1208847770037313
1010844090.2627523	1.1210359319851773
1011146987.7466962	1.1211871322599216
1011449975.9932919	1.1213383778415396
1011753055.0297275	1.1214896687436022
1012056224.8832124	1.1216410049796923
1012359485.5809599	1.1217922176333328
1012662837.1501911	1.1219434461652718
1012966279.6181355	1.1220947200125488
1013269813.0120307	1.122246039188743
1013573437.3591226	1.1223974037074365
1013877152.686665	1.1225488135822168
1014180959.0219244	1.1227002166903473
1014484856.3921626	1.1228515181437704
1014788844.8246621	1.1230028649343824
1015092924.3467097	1.1231542570757687
1015397094.9856002	1.1233056945815185
1015701356.7686367	1.123457177465225
1016005709.7231301	1.123608705740486
1016310153.8763999	1.123760138726679
1016614689.2557777	1.1239115523707641
1016919315.8885912	1.1240630113856542
1017224033.802188	1.1242145157849466
1017528843.0239207	1.1243660655822398
1017833743.5811493	1.1245176607911382
1018138735.5012424	1.1246692756756724
1018443818.8115767	1.124820749001205
1018748993.5395371	1.1249722677154277
1019054259.7125208	1.125123831831943
1019359617.357921	1.125275441364352
1019665066.5031512	1.1254270963262651
1019970607.1756293	1.1255787967312951
1020276239.4027811	1.125730419125274
1020581963.212041	1.125881993805756
1020887778.6308511	1.1260336139052993
1021193685.6866623	1.1261852794375131
1021499684.4069334	1.1263369904160114
1021805774.8191355	1.1264887468544147
1022111956.9507358	1.1266405419138061
1022418230.8292217	1.1267921739840425
1022724596.4820852	1.1269438514905368
1023031053.9368263	1.1270955744469031
1023337603.2209533	1.1272473428667613
1023644244.3619826	1.1273991567637343
1023950977.387439	1.1275510161514486
1024257802.3248595	1.1277028141920407
1024564719.2017772	1.1278545535583877
1024871728.0457457	1.1280063383931436
1025178828.8843229	1.128158168709933
1025486021.7450744	1.1283100445223837
1025793306.6555749	1.1284619658441293
1026100683.6434066	1.128613932688806
1026408152.7361606	1.128765738282453
1026715713.96144	1.128917588060052
1027023367.3468436	1.1290694833391424
1027331112.9199915	1.1292214241333607
1027638950.7085073	1.1293734104563449
1027946880.7400234	1.1295254423217385
1028254903.0421801	1.129677415973179
1028563017.642626	1.1298293287435828
1028871224.5690184	1.1299812870343553
1029179523.8490224	1.1301332908591373
1029487915.5103158	1.1302853402315742
1029796399.5805721	1.1304374351653106
1030104976.0874857	1.1305895742882544
1030413645.0587549	1.1307415427948384
1030722406.5220867	1.1308935568384924
1031031260.5051961	1.1310456164328617
1031340207.0358064	1.1311977215915956
1031649246.1416492	1.131349872328347
1031958377.850469	1.1315020686567758
1032267602.1900054	1.1316541899430246
1032576919.1880194	1.1318062504874393
1032886328.8722758	1.131958356596503
1033195831.270548	1.1321105082838694
1033505426.4106174	1.1322627055631957
1033815114.320274	1.1324149484481436
1034124895.027316	1.1325672207557966
1034434768.5595499	1.1327193212897646
1034744734.9447951	1.1328714674003666
1035054794.2108661	1.1330236591012552
1035364946.3855987	1.1331758964060938
1035675191.4968328	1.133328179328548
1035985529.5724168	1.1334805078822858
1036295960.6402072	1.1336327367863388
1036606484.7280688	1.1337849220846843
1036917101.8638752	1.133937152985061
1037227812.0755119	1.1340894295011357
1037538615.3908607	1.1342417516465733
1037849511.837824	1.1343941194350478
1038160501.4443086	1.1345464908515277
1038471584.2382296	1.1346987193415512
1038782760.2475104	1.134850993446549
1039094029.5000829	1.1350033131801887
1039405392.023887	1.1351556785561432
1039716847.8468758	1.1353080895880907
1040028396.9969976	1.1354605462897085
1040340039.502222	1.1356128774169312
1040651775.3905224	1.1357651993099471
1040963604.6898812	1.135917566845925
1041275527.4282887	1.136069980038541
1041587543.6337438	1.136222438901477
1041899653.3342535	1.1363749434484174
1042211856.5578338	1.1365274158032819
1042524153.3325126	1.1366797857899893
1042836543.686314	1.1368322014340673
1043149027.647283	1.1369846627491997
1043461605.2434688	1.1371371697490715
1043774276.502929	1.137289722447372
1044087041.4537296	1.1374423208577942
1044399900.1239452	1.1375947456079285
1044712852.5416584	1.1377472031323894
1045025898.7349648	1.1378997063404557
1045339038.7319558	1.138052255245812
1045652272.5607433	1.1382048498621542
1045965600.2494441	1.1383574902031792
1046279021.8261832	1.1385100409468527
1046592537.3190938	1.1386625295037816
1046906146.7563177	1.1388150637536125
1047219850.1660054	1.1389676437100376
1047533647.5763195	1.1391202693867546
1047847539.0154186	1.1392729407974596
1048161524.5114828	1.1394256121161168
1048475604.0926958	1.1395781211776264
1048789777.7872502	1.1397306759381824
1049104045.6233468	1.1398832764114788
1049418407.629195	1.1400359226112124
1049732863.8330125	1.140188614551086
1050047414.2630255	1.1403413522448052
1050362058.947473	1.1404939239062124
1050676797.9145899	1.140646493813705
1050991631.1926317	1.1407991094384764
1051306558.8098587	1.1409517707942258
1051621580.7945393	1.141104477894656
1051936697.1749507	1.141257230753475
1052251907.9793782	1.1414099094085364
1052567213.236116	1.141562495954283
1052882612.9734708	1.1417151282222955
1053198107.2197449	1.1418678062262717
1053513696.0032619	1.1420205299799173
1053829379.3523499	1.1421732994969416
1054145157.2953451	1.1423260830775457
1054461029.8605925	1.1424786921311185
1054776997.0764453	1.1426313469137004
1055093058.9712658	1.1427840474389936
1055409215.573424	1.1429367937207051
1055725466.911303	1.1430895857725476
1056041813.013282	1.143242423608232
1056358253.9077607	1.1433951102299336
1056674789.6231438	1.1435477928395854
1056991420.1878442	1.1437005212002875
1057308145.630283	1.1438532953257479
1057624965.9788905	1.1440061152296812
1057941881.262105	1.144158980925804
1058258891.5083778	1.1443117735561543
1058575996.7461557	1.1444644846366063
1058893197.0039072	1.1446172414766393
