time	wake_longitudinal
1.549597909785088e-11	1849.3647217484513
1.551740452342813e-11	1867.1467974870252
1.5538859572745723e-11	1884.9534595094306
1.5560344286762755e-11	1902.7847418097522
1.5581858706494948e-11	1920.6339315745522
1.5603402873014735e-11	1938.498237804552
1.5624976827451343e-11	1956.387244013892
1.5646580610990858e-11	1974.3009843538575
1.566821426487632e-11	1992.239493022958
1.5689877830407786e-11	2010.2028042669654
1.5711571348942424e-11	2028.1909523790282
1.5733294861894574e-11	2046.2039716996915
1.5755048410735848e-11	2064.2418966169907
1.5776832036995194e-11	2082.3047615665064
1.579864578225898e-11	2100.3926010314253
1.5820489688171067e-11	2118.5054495426175
1.5842363796432905e-11	2136.6433416786936
1.5864268148803597e-11	2154.80631206608
1.5886202787099987e-11	2172.994395379076
1.590816775319673e-11	2191.0487873322586
1.5930163089026384e-11	2209.103890652526
1.5952188836579488e-11	2227.1839577566348
1.597424503790463e-11	2245.289023160601
1.5996331735108542e-11	2263.4191214281896
1.6018448970356176e-11	2281.5742871709335
1.604059678587078e-11	2299.754555048243
1.6062775223933983e-11	2317.959959767434
1.6084984326885873e-11	2336.187113271004
1.610722413712508e-11	2354.4211488626374
1.612949469710886e-11	2372.6803956377707
1.6151796049353166e-11	2390.964888454498
1.617412823643274e-11	2409.2746622191153
1.6196491300981185e-11	2427.6097518861743
1.6218885285691126e-11	2445.970192458623
1.6241310233314005e-11	2464.356018987629
1.6263766186660585e-11	2482.767266572994
1.6286253188600748e-11	2501.203970362991
1.6308771282063653e-11	2519.666165554495
1.6331320510037814e-11	2538.153887393048
1.635390091557118e-11	2556.652032981661
1.6376512541771227e-11	2575.0456161693455
1.6399155431805023e-11	2593.4646311380884
1.6421829628899328e-11	2611.909113050987
1.6444535176340668e-11	2630.3790971197745
1.646727211747542e-11	2648.874618604854
1.649004049570989e-11	2667.3957128153834
1.6512840354510402e-11	2685.94241510935
1.653567173740338e-11	2704.5147608936145
1.6558534687975424e-11	2723.1127856240055
1.6581429249873405e-11	2741.736524805365
1.6604355466804534e-11	2760.368838569453
1.6627313382536468e-11	2779.016614101124
1.6650303040897363e-11	2797.677366532518
1.6673324485775985e-11	2816.2995659264543
1.6696377761121772e-11	2834.9475131963127
1.6719462910944942e-11	2853.6212439422566
1.6742579979316554e-11	2872.3207938136575
1.67657290103686e-11	2891.0461985091665
1.67889100482941e-11	2909.7974937768195
1.6812123137347165e-11	2928.5747154140613
1.6835368321843108e-11	2947.2183042641723
1.6858645646158504e-11	2965.8771621755627
1.6881955154731286e-11	2984.5618186485735
1.6905296892060836e-11	3003.2723093534264
1.692867090270805e-11	3022.008670009678
1.695207723129545e-11	3040.770936386264
1.6975515922507312e-11	3059.5591443016383
1.6998987021089496e-11	3078.3733296235987
1.7022490571849932e-11	3097.2135282697172
1.7046026619658437e-11	3116.0797762071666
1.706959520944687e-11	3134.972109452849
1.7093196386209202e-11	3153.8905640734592
1.711683019500163e-11	3172.809250381135
1.714049668094264e-11	3191.7464931619234
1.7164195889213097e-11	3210.70991941155
1.7187927865056347e-11	3229.6995653324348
1.721169265377828e-11	3248.715467177059
1.7235490300747436e-11	3267.7576612480184
1.7259320851395077e-11	3286.8261838981093
1.728318435121528e-11	3305.858885797592
1.7307080845765032e-11	3324.785027288456
1.7331010380664306e-11	3343.7373368990307
1.7354973001596144e-11	3362.715850810504
1.7378968754306758e-11	3381.720605254108
1.7402997684605614e-11	3400.751636511163
1.742705983836551e-11	3419.7212578306553
1.7451155261522666e-11	3438.710387764015
1.747528400007683e-11	3457.725772907687
1.7499446100091337e-11	3476.7674495632764
1.7523641607693216e-11	3495.835454082599
1.7547870569073276e-11	3514.929822867725
1.757213303048619e-11	3534.050592371046
1.7596429038250582e-11	3553.1977990953596
1.7620758638749122e-11	3572.3491019183616
1.7645121878428606e-11	3591.509431295519
1.7669518803800054e-11	3610.696252590904
1.7693949461438793e-11	3629.909602433413
1.771841389798455e-11	3649.1495175025957
1.7742912160141526e-11	3668.3681703170846
1.7767444294678513e-11	3687.4410426089876
1.7792010348429032e-11	3706.5402858971465
1.781661036829114e-11	3725.665936643153
1.7841244401227957e-11	3744.818031359173
1.7865912494267465e-11	3763.9966066078127
1.789061469450267e-11	3783.201699002226
1.791535104909168e-11	3802.4333452061996
1.794012160525782e-11	3821.691581934188
1.79649264102897e-11	3840.97644595144
1.7989765511541316e-11	3860.287974074012
1.801463895643214e-11	3879.6262031688866
1.80395467924472e-11	3898.9911701539954
1.806448906713719e-11	3918.382911998331
1.808946582811854e-11	3937.801465721994
1.811447712307352e-11	3957.246868396289
1.8139522999750334e-11	3976.67494732259
1.8164603505963193e-11	3996.120289480161
1.8189718689592426e-11	4015.4874237509625
1.8214868598584562e-11	4034.731757445595
1.8240053280952423e-11	4053.9058616408906
1.8265272784775214e-11	4073.106476800082
1.8290527158198618e-11	4092.333639578403
1.831581644943489e-11	4111.587386681767
1.834114070676293e-11	4130.867754866839
1.8366499978528413e-11	4150.174780941098
1.8391894313143844e-11	4169.508501762915
1.841732375908867e-11	4188.868954241643
1.8442788364909364e-11	4208.25617533763
1.8468288179219526e-11	4227.670202062372
1.849382325069997e-11	4247.1110714785
1.8519393628098818e-11	4266.578820699918
1.8544999360231594e-11	4286.073486891824
1.8570640495981313e-11	4305.595107270815
1.8596317084298583e-11	4325.143719104937
1.8622029174201766e-11	4344.719359713833
1.864777681477677e-11	4364.273400639001
1.8673560055177605e-11	4383.724136342611
1.8699378944626162e-11	4403.05582549772
1.8725233532412388e-11	4422.414243500659
1.8751123867894383e-11	4441.7994273079075
1.877705000049849e-11	4461.211413927059
1.88030119797194e-11	4480.6502404168605
1.882900985512022e-11	4500.11594388731
1.8855043676332597e-11	4519.608561499707
1.8881113493056804e-11	4539.1281304667245
1.890721935506182e-11	4558.674688052506
1.8933361312185448e-11	4578.1869641793055
1.895953941433439e-11	4597.656113247735
1.898575371148436e-11	4617.15218122215
1.9012004253680165e-11	4636.675205321816
1.9038291091035804e-11	4656.225222817457
1.9064614273734574e-11	4675.802271031344
1.909097385202915e-11	4695.406387337343
1.911736987624169e-11	4715.037609160985
1.9143802396763933e-11	4734.443393871667
1.917027146405729e-11	4753.7707797265375
1.919677712865294e-11	4773.124888479305
1.9223319441151938e-11	4792.505757078233
1.9249898452225283e-11	4811.913422522654
1.9276514212614053e-11	4831.347921863086
1.9303166773129477e-11	4850.8092922012565
1.932985618465303e-11	4870.297570690184
1.9356582498136552e-11	4889.812794534278
1.938334576460232e-11	4909.355000989377
1.941014603514316e-11	4928.9242273628215
1.9436983360922543e-11	4948.520511013559
1.946385779317468e-11	4968.143889352167
1.9490769383204618e-11	4987.794399840959
1.9517718182388425e-11	5007.472079994109
1.9544704242172963e-11	5027.176967377477
1.957172761407646e-11	5046.909099609039
1.9598788349688307e-11	5066.5113958636775
1.9625886500669213e-11	5085.974549384454
1.9653022118751326e-11	5105.435468278726
1.9680195255738312e-11	5124.880914925696
1.9707405963505468e-11	5144.207063383844
1.9734654293999817e-11	5163.559933029015
1.9761940299240203e-11	5182.9395608071
1.9789264031317396e-11	5202.345983715066
1.9816625542394185e-11	5221.779238801053
1.984402488470549e-11	5241.239363164421
1.9871462110558443e-11	5260.726393955806
1.9898937272332506e-11	5280.240368377239
1.992645042247956e-11	5299.781323682162
1.9954001613524005e-11	5319.349297175546
1.9981590898062868e-11	5338.944326213919
2.0009218328765902e-11	5358.566448205494
2.0036883958375674e-11	5378.215700610168
2.006458783970769e-11	5397.679008246945
2.009233002565046e-11	5417.0337297343685
2.0120110569165637e-11	5436.415211915149
2.0147929523288097e-11	5455.823491789788
2.0175786941126043e-11	5475.189204088474
2.0203682875861107e-11	5494.576850283939
2.0231617380748458e-11	5513.991302695915
2.0259590509116883e-11	5533.432598387855
2.0287602314368923e-11	5552.900774474467
2.0315652849980943e-11	5572.395868121768
2.034374216950325e-11	5591.917916547179
2.0371870326560195e-11	5611.466957019557
2.0400037374850353e-11	5631.043026859358
2.042824336814629e-11	5650.64616343847
2.0456488360295184e-11	5670.162722330395
2.0484772405218565e-11	5689.649825182459
2.051309555691253e-11	5709.118582317712
2.0541457869447828e-11	5728.286268488285
2.0569859396969966e-11	5747.480456748913
2.059830019369932e-11	5766.701183742557
2.062678031393123e-11	5785.948486162848
2.0655299812036115e-11	5805.222400754136
2.0683858742459554e-11	5824.449849634781
2.0712457159722416e-11	5843.695364172192
2.0741095118420953e-11	5862.967488408594
2.0769772673226898e-11	5882.266259135731
2.0798489878887584e-11	5901.591713196234
2.082724679022603e-11	5920.943887483639
2.0856043462141065e-11	5940.322818942531
2.0884879949607413e-11	5959.728544568547
2.0913756307675825e-11	5979.161101408492
2.094267259147315e-11	5998.620526560376
2.097162885620247e-11	6018.106857173535
2.1000625157143182e-11	6037.222099195177
2.1029661549651128e-11	6056.3632432851555
2.1058738089158678e-11	6075.530852766941
2.1087854831174848e-11	6094.724964232738
2.1117011831285406e-11	6113.945614325386
2.1146209145152967e-11	6133.192839738334
2.117544682851712e-11	6152.440396773331
2.1204724937194508e-11	6171.594263343685
2.123404352707896e-11	6190.642572983821
2.1263402654141584e-11	6209.717219658745
2.129280237443087e-11	6228.818239783198
2.1322242744072806e-11	6247.94566982229
2.135172381927099e-11	6267.0995462915325
2.1381245656306808e-11	6286.279905756976
2.14108083115392e-11	6305.486784835083
2.14404118414053e-11	6324.624292890946
2.147005630242018e-11	6343.461932150544
2.1499741751177057e-11	6362.325617162762
2.1529468244347394e-11	6381.215383939594
2.1559235838681013e-11	6400.131268542837
2.15890445910062e-11	6419.073307084168
2.1618894558229806e-11	6438.041535725159
2.1648785797337378e-11	6457.03599067742
2.1678718365393245e-11	6476.045828296778
2.1708692319540636e-11	6494.996273179096
2.173870771700179e-11	6513.972919784066
2.176876461507807e-11	6532.975804339341
2.1798863071150055e-11	6552.004963122682
2.1829003142677667e-11	6571.0604324619835
2.1859184887200276e-11	6590.142248735385
2.1889408362336805e-11	6609.250448371339
2.191967362578585e-11	6628.031637315769
2.194998073532577e-11	6646.746067857583
2.1980329748814827e-11	6665.305460637432
2.201072072419127e-11	6683.862427882616
2.2041153719473463e-11	6702.445052810876
2.2071628792759977e-11	6721.053370897656
2.2102146002229728e-11	6739.687417667463
2.213270540614206e-11	6758.347228693896
2.2163307062836882e-11	6777.03283959976
2.219395103073475e-11	6795.710133368518
2.2224637368337006e-11	6814.343450657713
2.2255366134225877e-11	6833.002531194943
2.228613738706459e-11	6851.687410601591
2.2316951185597472e-11	6870.398124548325
2.2347807588650084e-11	6889.134708755115
2.2378706655129414e-11	6907.577999054071
2.2409648444023613e-11	6925.896179660294
2.244063301440267e-11	6944.239687792629
2.247166042541816e-11	6962.608558470035
2.2502730736303444e-11	6981.002826759892
2.2533844006373773e-11	6999.422527778059
2.2565000295026414e-11	7017.867696688946
2.2596199661740766e-11	7036.338368705594
2.262744216607845e-11	7054.8345790897265
2.2658727867683464e-11	7073.356363151801
2.2690056826282254e-11	7091.903756251145
2.2721429101683847e-11	7110.3074469799185
2.275284475377997e-11	7128.56662656147
2.2784303842545163e-11	7146.851052091714
2.2815806428036884e-11	7165.160758476816
2.2847352570395623e-11	7183.065320511236
2.2878942329845035e-11	7200.93365905019
2.2910575766692036e-11	7218.826703143738
2.2942252941326928e-11	7236.744486950871
2.2973973914223505e-11	7254.687044677801
2.3005738745939184e-11	7272.654410578057
2.3037547497115106e-11	7290.646618952504
2.3069400228476255e-11	7308.663704149456
2.310129700083158e-11	7326.705700564713
2.3133237875074108e-11	7344.772642641609
2.3165222912181056e-11	7362.86456487112
2.319725217321395e-11	7380.981501791919
2.322932571931875e-11	7399.018614255366
2.3261443611725953e-11	7417.06702617014
2.329360591175071e-11	7434.9508627500445
2.332581268079296e-11	7452.53530080046
2.3358063980337533e-11	7470.1440518720965
2.339035987195427e-11	7487.777149581233
2.3422700417298136e-11	7505.43462759059
2.345508567810945e-11	7523.116519609497
2.3487515716213598e-11	7540.693659201194
2.3519990593521742e-11	7558.17785166412
2.3552510372030546e-11	7575.686218544281
2.358507511382239e-11	7593.21879326632
2.3617684881065506e-11	7610.77560930106
2.3650339736014067e-11	7628.356700165602
2.3683039741008328e-11	7645.962099423397
2.3715784958474735e-11	7663.56764875164
2.3748575450926057e-11	7681.017387313878
2.3781411280961483e-11	7698.035398720974
2.381429251126676e-11	7715.07693998278
2.3847219204614315e-11	7732.142043632731
2.3880191423863356e-11	7749.2307422492095
2.3913209231960003e-11	7766.343068455663
2.3946272691937415e-11	7783.479054920644
2.3979381866915896e-11	7800.6387343578635
2.4012536820103035e-11	7817.8221395262935
2.4045737614793798e-11	7835.029303230167
2.407898431437068e-11	7852.26025831907
2.4112276982303803e-11	7869.5150376880465
2.4145615682151046e-11	7886.79367427758
2.417900047755817e-11	7904.096201073736
2.4212431432258933e-11	7921.312146625018
2.424590861007522e-11	7937.862894237054
2.427943207491714e-11	7954.285958536749
2.4313001890783197e-11	7970.731730091008
2.434661812176035e-11	7987.200240295864
2.4380280832024195e-11	8003.691520590798
2.4413990085839042e-11	8020.205602458727
2.4447745947558065e-11	8036.742517426125
2.448154848162341e-11	8053.302297063041
2.4515397752566422e-11	8069.884972983211
2.454929382500738e-11	8086.490576843975
2.45832367636562e-11	8103.119140346561
2.4617226633312175e-11	8119.770695235975
2.465126349886419e-11	8136.445273301124
2.4685347425290844e-11	8152.847502184114
2.4719478477660584e-11	8168.994786994276
2.4753656721131824e-11	8185.053797344081
2.4787882220953065e-11	8201.10618840498
2.4822155042463024e-11	8217.180774211241
2.485647525109076e-11	8233.277585450278
2.4890842912355797e-11	8249.396652851963
2.4925258091868247e-11	8265.538007188652
2.4959720855328942e-11	8281.701679275247
2.499423126852955e-11	8297.828768092171
2.5028789397352707e-11	8313.757382751193
2.506339530777214e-11	8329.708021016851
2.5098049065852802e-11	8345.680713339945
2.513275073775098e-11	8361.624959757393
2.5167500389714436e-11	8377.051361566359
2.5202298088082527e-11	8392.499092600277
2.5237143899286338e-11	8407.959499992843
2.52720378898488e-11	8423.30396938231
2.5306980126384828e-11	8438.669654713338
2.5341970675601432e-11	8454.05658532002
2.5377009604297862e-11	8469.46479057701
2.541209697936573e-11	8484.894299899586
2.5447232867789117e-11	8500.345142743694
2.5482417336644746e-11	8515.817348606
2.5517650453102065e-11	8531.310947023956
2.5552932284423395e-11	8546.825967575855
2.5588262897964064e-11	8562.362439880895
2.5623642361172524e-11	8577.374763493803
2.5659070741590485e-11	8592.347354619984
2.569454810685304e-11	8607.3406475124
2.5730074524688904e-11	8622.354670794264
2.5765650062920128e-11	8637.125880293057
