#Parameters = {C_1=27.494459420379; C_2=629.72665244523; Conductivity=10000; Conductivity_Mo=17900000; Conductivity_MoGr=1000000; Ip=630.32658368396; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=30; conductivity_copper=59500000; d=-929.72665244523; half_gap_x=30; half_gap_y=2.5055405796205; half_gap_z=150; mu_copper=0.999994; offset_x=5; offset_y=1; sigma_z=5; teta=2.5; thcoll=27.494459420379; translate_z=-779.72665244523; wakelength=20000}
#"Frequency / GHz"	"Y [Re / Ohm]"	"Y [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	-4.8793706330573e-12	-58.700405388308
0.020478289222872	-14.205694137093	-65.975386934533
0.040956578445743	-23.687299501026	-58.257553246259
0.061434867668615	-25.919744074161	-46.050161435670
0.081913156891487	-22.086245494379	-39.692443032686
0.10239144611436	-20.979897699350	-36.998208316178
0.12286973533723	-19.490167099312	-32.968507940473
0.14334802456010	-16.705358530634	-31.557625409971
0.16382631378297	-16.337013008828	-30.823265145244
0.18430460300585	-15.128148204277	-28.775110538396
0.20478289222872	-13.526681716808	-28.671453621029
0.22526118145159	-13.689830951630	-28.122205975025
0.24573947067446	-12.557687996631	-26.832651444430
0.26621775989733	-11.747434021095	-27.185977598839
0.28669604912020	-12.038366430743	-26.458991272018
0.30717433834308	-10.894805052972	-25.717185736220
0.32765262756595	-10.693012568965	-26.169162946258
0.34813091678882	-10.832504067139	-25.246714133010
0.36860920601169	-9.7573084012923	-25.017914318480
0.38908749523456	-10.011269029806	-25.318899430182
0.40956578445743	-9.8315888830372	-24.332892234537
0.43004407368031	-8.9856750238770	-24.551132156663
0.45052236290318	-9.4947180025886	-24.528701654283
0.47100065212605	-8.9555693820035	-23.680362106518
0.49147894134892	-8.4931195632815	-24.190890176304
0.51195723057179	-9.0127131524084	-23.782786925624
0.53243551979466	-8.2074489727388	-23.265496905915
0.55291380901754	-8.1997827400117	-23.838864275736
0.57339209824041	-8.4937061472092	-23.116249445006
0.59387038746328	-7.6218073483276	-23.041951163445
0.61434867668615	-8.0132241675565	-23.433363202677
0.63482696590902	-7.9241659201816	-22.584886698741
0.65530525513189	-7.2274198532682	-22.934262198678
0.67578354435477	-7.8377459953968	-22.960071625019
0.69626183357764	-7.3414087525344	-22.232872090282
0.71674012280051	-7.0189396680631	-22.849921752116
0.73721841202338	-7.5937215074015	-22.454123831879
