Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
1.089022962263730067e-09	8.882223637140812352e+06	2.167845527946438268e+07
1.124737178364752061e-09	8.882215347107106820e+06	2.167844468049280345e+07
1.161622632608501755e-09	8.882206785203972831e+06	2.167843373393079638e+07
1.199717735435884489e-09	8.882197942515516654e+06	2.167842242837921903e+07
1.239062156947916503e-09	8.882188809833465144e+06	2.167841075206511468e+07
1.279696868215940940e-09	8.882179377647550777e+06	2.167839869282941148e+07
1.321664183946605026e-09	8.882169636135630310e+06	2.167838623811430857e+07
1.365007806546013663e-09	8.882159575153438374e+06	2.167837337495016307e+07
1.409772871628966933e-09	8.882149184224031866e+06	2.167836008994200081e+07
1.456005995020649598e-09	8.882138452526882291e+06	2.167834636925555393e+07
1.503755321299737753e-09	8.882127368886601180e+06	2.167833219860287756e+07
1.553070573933460069e-09	8.882115921761307865e+06	2.167831756322744489e+07
1.604003107056820079e-09	8.882104099230607972e+06	2.167830244788879529e+07
1.656605958949914401e-09	8.882091888983184472e+06	2.167828683684666455e+07
1.710933907269014249e-09	8.882079278303971514e+06	2.167827071384459734e+07
1.767043526088946692e-09	8.882066254060912877e+06	2.167825406209299713e+07
1.824993244816152494e-09	8.882052802691293880e+06	2.167823686425166950e+07
1.884843409033795523e-09	8.882038910187616944e+06	2.167821910241174325e+07
1.946656343342262358e-09	8.882024562083004043e+06	2.167820075807703659e+07
2.010496416260498236e-09	8.882009743436146528e+06	2.167818181214479730e+07
2.076430107255774870e-09	8.881994438815739006e+06	2.167816224488578364e+07
2.144526075971667793e-09	8.881978632284406573e+06	2.167814203592376038e+07
2.214855233726359314e-09	8.881962307382119820e+06	2.167812116421424225e+07
2.287490817355702788e-09	8.881945447109036148e+06	2.167809960802260786e+07
2.362508465477946229e-09	8.881928033907817677e+06	2.167807734490144625e+07
2.439986297259550245e-09	8.881910049645332620e+06	2.167805435166719183e+07
2.520004993764092080e-09	8.881891475593781099e+06	2.167803060437598825e+07
2.602647881969005809e-09	8.881872292411189526e+06	2.167800607829873264e+07
2.688001021537606561e-09	8.881852480121266097e+06	2.167798074789534882e+07
2.776153294436799262e-09	8.881832018092606217e+06	2.167795458678817749e+07
2.867196497493770032e-09	8.881810885017201304e+06	2.167792756773451343e+07
2.961225437988034610e-09	8.881789058888254687e+06	2.167789966259822249e+07
3.058338032378433485e-09	8.881766516977259889e+06	2.167787084232047200e+07
3.158635408267817403e-09	8.881743235810337588e+06	2.167784107688943669e+07
3.262222009711669644e-09	8.881719191143786535e+06	2.167781033530906960e+07
3.369205705980266915e-09	8.881694357938840985e+06	2.167777858556681871e+07
3.479697903887691433e-09	8.881668710335599259e+06	2.167774579460027441e+07
3.593813663804627762e-09	8.881642221626084298e+06	2.167771192826278135e+07
3.711671819475765297e-09	8.881614864226441830e+06	2.167767695128782466e+07
3.833395101766601886e-09	8.881586609648209065e+06	2.167764082725235075e+07
3.959110266468459240e-09	8.881557428468661383e+06	2.167760351853881776e+07
4.088948226294862618e-09	8.881527290300151333e+06	2.167756498629603162e+07
4.223044187206674123e-09	8.881496163758486509e+06	2.167752519039866701e+07
4.361537789208003199e-09	8.881464016430228949e+06	2.167748408940551803e+07
4.504573251759458750e-09	8.881430814838960767e+06	2.167744164051631838e+07
4.652299523960189308e-09	8.881396524410407990e+06	2.167739779952717572e+07
4.804870439655131104e-09	8.881361109436444938e+06	2.167735252078454942e+07
4.962444877628916452e-09	8.881324533037902787e+06	2.167730575713769346e+07
5.125186927053329472e-09	8.881286757126176730e+06	2.167725745988957956e+07
5.293266058360561204e-09	8.881247742363553494e+06	2.167720757874615863e+07
5.466857299720180771e-09	8.881207448122248054e+06	2.167715606176401302e+07
5.646141419303669251e-09	8.881165832442099229e+06	2.167710285529624671e+07
5.831305113526221869e-09	8.881122851986879483e+06	2.167704790393663570e+07
6.022541201461928965e-09	8.881078461999151856e+06	2.167699115046191588e+07
6.220048825634711276e-09	8.881032616253675893e+06	2.167693253577220812e+07
6.424033659394191079e-09	8.880985267009269446e+06	2.167687199882946163e+07
6.634708121092347870e-09	8.880936364959085360e+06	2.167680947659391537e+07
6.852291595284060743e-09	8.880885859179273248e+06	2.167674490395840630e+07
7.077010661181889919e-09	8.880833697075953707e+06	2.167667821368062869e+07
7.309099328602911004e-09	8.880779824330437928e+06	2.167660933631307259e+07
7.548799281653435948e-09	8.880724184842677787e+06	2.167653820013070852e+07
7.796360130405233414e-09	8.880666720672830939e+06	2.167646473105631769e+07
8.052039670825474778e-09	8.880607371980939060e+06	2.167638885258332640e+07
8.316104153230961616e-09	8.880546076964607462e+06	2.167631048569615185e+07
8.588828559546249041e-09	8.880482771794646978e+06	2.167622954878792539e+07
8.870496889654407999e-09	8.880417390548607334e+06	2.167614595757549256e+07
9.161402457138517586e-09	8.880349865142133087e+06	2.167605962501165271e+07
9.461848194721997291e-09	8.880280125258054584e+06	2.167597046119452640e+07
9.772146969725725887e-09	8.880208098273174837e+06	2.167587837327392027e+07
1.009262190987047331e-08	8.880134178235048428e+06	2.167578330773183703e+07
1.042360673976401127e-08	8.880059025735236704e+06	2.167568523220894113e+07
1.076544612842315905e-08	8.879981408629339188e+06	2.167558394032556191e+07
1.111849604819270880e-08	8.879901246091263369e+06	2.167547932660202309e+07
1.148312414543511117e-08	8.879818454644240439e+06	2.167537128209946305e+07
1.185971012337669343e-08	8.879732948073906824e+06	2.167525969430640712e+07
1.224864613750930795e-08	8.879644637338520959e+06	2.167514444702159613e+07
1.265033720395903769e-08	8.879553542228385806e+06	2.167502543070302531e+07
1.306520162124721228e-08	8.879460103260053322e+06	2.167490257157330588e+07
1.349367140588306343e-08	8.879363599985804409e+06	2.167477568331136554e+07
1.393619274224142065e-08	8.879263931912545115e+06	2.167464463378289342e+07
1.439322644719406651e-08	8.879160995251543820e+06	2.167450928652026132e+07
1.486524844997857277e-08	8.879054682810338214e+06	2.167436950058043748e+07
1.535275028780422776e-08	8.878944883881127462e+06	2.167422513039819524e+07
1.585623961771137302e-08	8.878831498594351113e+06	2.167407602761408314e+07
1.637624074521687477e-08	8.878715409498220310e+06	2.167392217386049032e+07
1.691329517029648562e-08	8.878595513291299343e+06	2.167376327451430261e+07
1.746796215127245689e-08	8.878471685120416805e+06	2.167359916410664842e+07
1.804081928719382751e-08	8.878343796037865803e+06	2.167342967174217105e+07
1.863246311931559514e-08	8.878211712867137045e+06	2.167325462092104182e+07
1.924350975230330612e-08	8.878075298064235598e+06	2.167307382935516164e+07
1.987459549580983990e-08	8.877934409574439749e+06	2.167288710877833888e+07
2.052637752709252173e-08	8.877790161921946332e+06	2.167269444071767107e+07
2.119953457536071000e-08	8.877641360853087157e+06	2.167249547887505591e+07
2.189476762856620985e-08	8.877487679893063381e+06	2.167228999213214591e+07
2.261280066337277307e-08	8.877328959007157013e+06	2.167207776650658995e+07
2.335438139906479724e-08	8.877165032912343740e+06	2.167185858099853992e+07
2.412028207618007283e-08	8.876995730905199423e+06	2.167163220736050978e+07
2.491130026067788373e-08	8.876820876684116200e+06	2.167139840985970944e+07
2.572825967447932303e-08	8.876641757183561102e+06	2.167115717129966244e+07
2.657201105324503850e-08	8.876457280273135751e+06	2.167090810098119453e+07
2.744343303228365032e-08	8.876266753491885960e+06	2.167065086246839911e+07
2.834343306151309448e-08	8.876069978435922414e+06	2.167038518788754568e+07
2.927294835042816131e-08	8.875866750194748864e+06	2.167011080058003217e+07
3.023294684405776334e-08	8.875656857137890533e+06	2.166982741481431946e+07
3.122442823092858392e-08	8.875440080694498494e+06	2.166953473548839986e+07
3.224842498408442807e-08	8.875217844408594072e+06	2.166923273440853506e+07
3.330600343624588813e-08	8.874989404474014416e+06	2.166892101116091758e+07
3.439826489022924478e-08	8.874753472913021222e+06	2.166859906503295898e+07
3.552634676578139226e-08	8.874509804039735347e+06	2.166826656076804176e+07
3.669142378402493899e-08	8.874258144111070782e+06	2.166792315211489424e+07
3.789470919074667737e-08	8.873998231062512845e+06	2.166756848146703094e+07
3.913745601980383687e-08	8.873729794235205278e+06	2.166720217949035391e+07
4.042095839796305955e-08	8.873454304638996720e+06	2.166682419211844355e+07
4.174655289253134782e-08	8.873171775096716359e+06	2.166643418178559467e+07
4.311561990318228626e-08	8.872879980073839426e+06	2.166603138116843626e+07
4.452958509942655287e-08	8.872578615711411461e+06	2.166561537081301957e+07
4.598992090522439315e-08	8.872267368185507134e+06	2.166518571750952303e+07
4.749814803228499868e-08	8.871945913380431011e+06	2.166474197384111583e+07
4.905583706365045989e-08	8.871613916551196948e+06	2.166428367771806940e+07
5.066461008921269181e-08	8.871272740923389792e+06	2.166381070496121794e+07
5.232614239486661694e-08	8.870923813118936494e+06	2.166332293118024245e+07
5.404216420705915059e-08	8.870563442320678383e+06	2.166281916098888218e+07
5.581446249454960394e-08	8.870191253258697689e+06	2.166229886978914961e+07
5.764488282925879445e-08	8.869806858356207609e+06	2.166176151577900350e+07
5.953533130814369715e-08	8.869409857325939462e+06	2.166120653938814625e+07
6.148777653810024108e-08	8.868999836753310636e+06	2.166063336269533262e+07
6.350425168595962148e-08	8.868577756364867091e+06	2.166004170705162361e+07
6.558685659571428548e-08	8.868147471124045551e+06	2.165943194185738638e+07
6.773775997517751128e-08	8.867703074794106185e+06	2.165880217957707122e+07
6.995920165435375620e-08	8.867244104605659842e+06	2.165815176441160217e+07
7.225349491787214948e-08	8.866770082612924278e+06	2.165748001905514300e+07
7.462302891391107044e-08	8.866280515196012333e+06	2.165678624398979917e+07
7.707027114212294845e-08	8.865774892546907067e+06	2.165606971675717831e+07
7.959777002314985573e-08	8.865253296558462083e+06	2.165532984415792674e+07
8.220815755240541849e-08	8.864723595242617652e+06	2.165456797023154050e+07
8.490415204088747078e-08	8.864176522514123470e+06	2.165378111085398123e+07
8.768856094587425811e-08	8.863611508682157844e+06	2.165296844663408026e+07
9.056428379445295063e-08	8.863027965373042971e+06	2.165212913130894303e+07
9.353431520292386860e-08	8.862425284917542711e+06	2.165126229086272046e+07
9.660174799522647250e-08	8.861802839718071744e+06	2.165036702261645347e+07
