#Parameters = {C_1=27.534904321902; C_2=630.65299298732; Conductivity=10000; Conductivity_MoGr=1000000; Ip=631.25380673694; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=30; conductivity_copper=59500000; d=-880.65299298732; half_gap_x=30; half_gap_y=2.4650956780985; half_gap_z=125; mu_copper=0.999994; offset_x=5; offset_y=1; sigma_z=5; teta=2.5; thcoll=27.534904321902; translate_z=-755.65299298732; wakelength=20000}
#"Frequency / GHz"	"Y [Re / Ohm]"	"Y [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	3.8822048387827e-11	-332.62349511585
0.020478289222872	-77.942556615836	-224.87536345041
0.040956578445743	-88.168710148064	-157.26824126823
0.061434867668615	-84.895788489271	-138.25143605394
0.081913156891487	-90.399732197172	-110.87313830464
0.10239144611436	-74.797529961173	-91.283011124916
0.12286973533723	-69.525291472630	-88.724359757559
0.14334802456010	-67.376403178967	-76.582558370327
0.16382631378297	-56.968772205383	-72.210710482377
0.18430460300585	-56.653444623773	-71.642660521230
0.20478289222872	-53.214724362664	-64.221423568600
0.22526118145159	-47.497440933171	-64.529949514473
0.24573947067446	-48.776233991730	-62.733179879892
0.26621775989733	-44.626522692488	-58.296958907193
0.28669604912020	-42.336339450888	-59.855258479295
0.30717433834308	-43.246193699553	-56.858633756511
0.32765262756595	-39.173596838716	-54.915419804115
0.34813091678882	-39.160191797999	-56.092251704368
0.36860920601169	-38.873141631611	-52.707155360759
0.38908749523456	-35.672552202859	-52.659512224014
0.40956578445743	-36.787849600197	-52.709567534427
0.43004407368031	-35.268591690241	-49.814961374584
0.45052236290318	-33.434814738038	-50.835225061593
0.47100065212605	-34.641736967919	-49.669369683393
0.49147894134892	-32.366461659424	-47.874858879023
0.51195723057179	-31.953597034547	-49.076456416261
0.53243551979466	-32.504453779710	-47.084965273543
0.55291380901754	-30.171886036331	-46.575704513743
0.57339209824041	-30.820737073450	-47.241841780073
0.59387038746328	-30.385244063224	-45.065322435319
0.61434867668615	-28.639707816386	-45.602238360088
0.63482696590902	-29.734138315737	-45.358935082727
0.65530525513189	-28.414301703481	-43.634791368973
0.67578354435477	-27.634136626137	-44.684867178808
0.69626183357764	-28.523016180145	-43.560613378547
0.71674012280051	-26.747630174998	-42.708553038105
0.73721841202338	-26.947045105270	-43.652474318779
0.75769670124625	-27.157035505674	-42.010979696091
0.77817499046912	-25.491232297914	-42.112790166515
0.79865327969200	-26.351572691642	-42.458880991959
0.81913156891487	-25.723307580337	-40.833253688837
0.83960985813774	-24.655298511381	-41.635448807523
0.86008814736061	-25.663308499331	-41.173051694778
0.88056643658348	-24.373409554495	-40.061415609972
0.90104472580636	-24.147244698108	-41.090546021843
0.92152301502923	-24.788678678558	-39.937882891008
0.94200130425210	-23.258688661785	-39.627558580702
0.96247959347497	-23.803399780688	-40.371328098182
0.98295788269784	-23.743751461904	-38.907986442160
1.0034361719207	-22.471340145591	-39.384037606962
1.0239144611436	-23.443022421285	-39.475131961730
1.0443927503665	-22.635533496867	-38.189267163624
1.0648710395893	-22.009245875235	-39.154134566310
1.0853493288122	-22.926931659227	-38.494924713967
1.1058276180351	-21.615888333813	-37.800367189127
1.1263059072579	-21.777391865783	-38.791712477891
1.1467841964808	-22.202047794167	-37.578584002329
1.1672624857037	-20.823169738044	-37.664477586261
1.1877407749266	-21.620830033181	-38.227475555321
1.2082190641494	-21.313653442632	-36.870679665383
1.2286973533723	-20.328824045349	-37.636171312616
1.2491756425952	-21.377472247713	-37.490195113689
1.2696539318180	-20.384522458586	-36.459707367975
1.2901322210409	-20.111108519840	-37.553346292413
1.3106105102638	-20.935328803169	-36.693492762183
