Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
2.834343306151309448e-08	2.231194616767304251e+04	3.729858312518023013e+04
2.927294835042816131e-08	2.290918158594724446e+04	3.834747450593755639e+04
3.023294684405776334e-08	2.352600317965625072e+04	3.943076399833893083e+04
3.122442823092858392e-08	2.416305327217278682e+04	4.054957967923424440e+04
3.224842498408442807e-08	2.480073140334023628e+04	4.167790207904608542e+04
3.330600343624588813e-08	2.544599697371280126e+04	4.282535157553286990e+04
3.439826489022924478e-08	2.611242385548226594e+04	4.401043137064747862e+04
3.552634676578139226e-08	2.680070602818293992e+04	4.523437553994543123e+04
3.669142378402493899e-08	2.751156023022195222e+04	4.649845863015931536e+04
3.789470919074667737e-08	2.824572670525027206e+04	4.780399698644001182e+04
3.913745601980383687e-08	2.900396997301102601e+04	4.915235012312483741e+04
4.042095839796305955e-08	2.976754096780785403e+04	5.051842646402009268e+04
4.174655289253134782e-08	3.053388971159541688e+04	5.189911236933304463e+04
4.311561990318228626e-08	3.132537065699194500e+04	5.332507749877504830e+04
4.452958509942655287e-08	3.214280800781167636e+04	5.479780677236282645e+04
4.598992090522439315e-08	3.298705299741210183e+04	5.631883380766712071e+04
4.749814803228499868e-08	3.385898477512036334e+04	5.788974251683567127e+04
4.905583706365045989e-08	3.475951132173019869e+04	5.951216875599057676e+04
5.066461008921269181e-08	3.567231490602363192e+04	6.116412229464946722e+04
5.232614239486661694e-08	3.658035394838374486e+04	6.282263276778106228e+04
5.404216420705915059e-08	3.751817188770999201e+04	6.453553364726377185e+04
5.581446249454960394e-08	3.848674531494524126e+04	6.630460865189286415e+04
5.764488282925879445e-08	3.948708284807051677e+04	6.813169999704333895e+04
5.953533130814369715e-08	4.052022618242306635e+04	7.001871031304940698e+04
6.148777653810024108e-08	4.158725117545956891e+04	7.196760462649719557e+04
6.350425168595962148e-08	4.267653874595960951e+04	7.396271195549222466e+04
6.558685659571428548e-08	4.374979875356243429e+04	7.595129303036756755e+04
6.773775997517751128e-08	4.485825603539397707e+04	7.800508908849260479e+04
6.995920165435375620e-08	4.600306487662675499e+04	8.012623883776001458e+04
