Frequency [GHz]	Zx imag [Ohm/m]	Zy imag [Ohm/m]
3.086664943337274455e-07	2.148961479351483658e+07	6.175405896351681650e+07
3.187891292677645596e-07	2.144017994561165944e+07	6.162408034119744599e+07
3.292437333007768907e-07	2.139271473377291486e+07	6.149698793104248494e+07
3.400411932703706463e-07	2.134369291303644329e+07	6.136572755936755985e+07
3.511927530450727317e-07	2.129306343483074382e+07	6.123016253899196535e+07
3.627100252330649086e-07	2.124077357646008581e+07	6.109015170011557639e+07
3.746050032748993774e-07	2.118676888620208576e+07	6.094554924331247807e+07
3.868900739327976195e-07	2.113099312660470977e+07	6.079620458770371228e+07
3.995780301895269929e-07	2.107404743345871568e+07	6.064337104593691975e+07
4.126820845702951630e-07	2.102042643032305688e+07	6.049662178017406166e+07
4.262158829015325345e-07	2.096504694076433033e+07	6.034505991158120334e+07
4.401935185208874400e-07	2.090785129569172114e+07	6.018852761213870347e+07
4.546295469532399562e-07	2.084877993477202579e+07	6.002686187789932638e+07
4.695390010680058238e-07	2.078777134440688044e+07	5.985989435924510658e+07
4.849374067335232931e-07	2.072476199367595837e+07	5.968745118557743728e+07
5.008407989848212921e-07	2.065968626817942411e+07	5.950935278425807506e+07
5.172657387216018967e-07	2.059943936156648025e+07	5.934128912792812288e+07
5.342293299538352136e-07	2.053737162110786512e+07	5.916806714636007696e+07
5.517492376129122323e-07	2.047326838574009016e+07	5.898916439634402841e+07
5.698437059469141914e-07	2.040706290195329115e+07	5.880439457860164344e+07
5.885315775191450570e-07	2.033868622707414255e+07	5.861356528421968222e+07
6.078323128297229089e-07	2.026806715747282282e+07	5.841647779428618401e+07
6.277660105806500796e-07	2.019513215441555902e+07	5.821292687295573950e+07
6.483534286054720147e-07	2.012701801049855351e+07	5.802012865679320693e+07
6.696160054853222944e-07	2.005803666174742207e+07	5.782430973361733556e+07
6.915758828738524922e-07	1.998679308815658465e+07	5.762206898135125637e+07
7.142559285543126448e-07	1.991321310066889226e+07	5.741319579783152789e+07
7.376797602527731619e-07	1.983722007721693814e+07	5.719747267425321788e+07
7.618717702322991504e-07	1.975873488293316960e+07	5.697467496866842359e+07
7.868571506936852863e-07	1.967767578774325177e+07	5.674457067205682397e+07
8.126619200091945450e-07	1.960116591020324454e+07	5.652524853518225253e+07
8.393129498166364485e-07	1.952518034385944530e+07	5.630644764656173438e+07
8.668379930019773693e-07	1.944670285123768821e+07	5.608047124145527929e+07
8.952657125996391396e-07	1.936565171028373018e+07	5.584708400072333962e+07
9.246257116405743783e-07	1.928194251889045909e+07	5.560604288799829036e+07
9.549485639791965964e-07	1.919548810700629279e+07	5.535709689659999311e+07
9.862658461312820294e-07	1.910619844586117938e+07	5.509998678815147281e+07
1.018610170155975315e-06	1.902084673307687044e+07	5.485268900455159694e+07
1.052015217616159169e-06	1.893792929472259805e+07	5.461118676413255185e+07
1.086515774652537176e-06	1.885229260120609775e+07	5.436176452248115838e+07
1.122147768207980340e-06	1.876384747528329119e+07	5.410416254528016597e+07
1.158948303439811928e-06	1.867250181516630948e+07	5.383811258029507101e+07
1.196955702359042833e-06	1.857816049861383438e+07	5.356333757803125679e+07
1.236209543736769070e-06	1.848072528387613595e+07	5.327955140323016793e+07
1.276750704319264407e-06	1.838620006689454988e+07	5.300328737494872510e+07
1.318621401394748678e-06	1.829661051224002242e+07	5.274011267931927741e+07
1.361865236756082925e-06	1.820408289215786383e+07	5.246830724009882659e+07
1.406527242105236574e-06	1.810852085358001292e+07	5.218758801436503977e+07
1.452653925946781372e-06	1.800982488356537372e+07	5.189766267687879503e+07
1.500293322019216825e-06	1.790789220567262173e+07	5.159822931567320228e+07
1.549495039314631713e-06	1.780261667293459922e+07	5.128897611765926331e+07
1.600310313738701654e-06	1.769873477479813993e+07	5.098333995234946907e+07
1.652792061464893799e-06	1.760293782114320248e+07	5.070030738570471108e+07
1.706994934038407828e-06	1.750399923207449168e+07	5.040799284191249311e+07
1.762975375287203917e-06	1.740181597850084305e+07	5.010609192102061957e+07
1.820791680099462520e-06	1.729628165251962841e+07	4.979429024036199600e+07
1.880504055128583443e-06	1.718728635660962015e+07	4.947226310717428476e+07
1.942174681489024486e-06	1.707471658918981627e+07	4.913967518048307300e+07
2.005867779508234000e-06	1.696147768252763897e+07	4.880495899273408949e+07
2.071649675602067297e-06	1.686015127985231206e+07	4.850465127019097656e+07
2.139588871343421664e-06	1.675550190496492945e+07	4.819449503639384359e+07
2.209756114795903333e-06	1.664742058188263327e+07	4.787416731205635518e+07
2.282224474186896537e-06	1.653579476078441180e+07	4.754333452587302029e+07
2.357069413996727979e-06	1.642050820080803335e+07	4.720165216715680063e+07
2.434368873543112862e-06	1.630144084900337271e+07	4.684876442708502710e+07
2.514203348142796913e-06	1.617905977057803608e+07	4.648604889128519595e+07
2.596655972934872394e-06	1.607308879939651117e+07	4.617173781105712801e+07
2.681812609453013329e-06	1.596364253862390481e+07	4.584711898321384937e+07
2.769761935036891063e-06	1.585060701706971973e+07	4.551185436793558300e+07
2.860595535175745131e-06	1.573386452588884905e+07	4.516559483947735280e+07
2.954407998880380251e-06	1.561329349600615725e+07	4.480797982260897011e+07
