time	wake_x_dipolar
1e-11	1346.4440764652043
1.00138264419705e-11	1346.8296632090041
1.0027672000990756e-11	1347.2157830820777
1.0041536703492846e-11	1347.602436821553
1.0055420575945395e-11	1347.9896251655775
1.0069323644853623e-11	1348.3773488533193
1.0083245936759398e-11	1348.7656086249679
1.0097187478241287e-11	1349.1544052217366
1.0111148295914602e-11	1349.5437393858638
1.012512841643146e-11	1349.9336118606136
1.0139127866480825e-11	1350.3240233902784
1.0153146672788562e-11	1350.7149747201788
1.016718486211749e-11	1351.1064665966671
1.0181242461267432e-11	1351.4984997671265
1.0195319497075263e-11	1351.8910749799743
1.0209415996414964e-11	1352.2841929846618
1.0223531986197675e-11	1352.6778545316772
1.0237667493371788e-11	1353.0720603725474
1.0251822544922826e-11	1353.4606713986238
1.026599716787375e-11	1353.8493517189804
1.0280191389284843e-11	1354.238569445926
1.02944052362538e-11	1354.6283253225033
1.0308638735915787e-11	1355.0186200927815
1.0322891915443486e-11	1355.4094545018593
1.0337164802047148e-11	1355.8008292958646
1.0351457422974647e-11	1356.1927452219577
1.0365769805511533e-11	1356.5852030283318
1.038010197698108e-11	1356.9782034642144
1.0394453964744339e-11	1357.371747279869
1.0408825796200196e-11	1357.765835226597
1.0423217498785417e-11	1358.1587090351443
1.0437629099974703e-11	1358.5513364065937
1.0452060627280742e-11	1358.9445066419996
1.0466512108254266e-11	1359.3382204919503
1.0480983570484097e-11	1359.7324787080709
1.0495475041597203e-11	1360.1272820430258
1.050998654925875e-11	1360.522631250521
1.0524518121172156e-11	1360.9166935022804
1.0539069785079143e-11	1361.3063864259816
1.0553641568759786e-11	1361.6966181563428
1.0568233500032578e-11	1362.087389438341
1.0582845606754468e-11	1362.478701017985
1.0597477916820922e-11	1362.8705536423138
1.061213045816598e-11	1363.2629480593994
1.0626803258762301e-11	1363.655885018349
1.064149634662122e-11	1364.0493652693049
1.0656209749792804e-11	1364.443389563446
1.0670943496365902e-11	1364.8379586529913
1.06856976144682e-11	1365.2330732911983
1.0700472132266276e-11	1365.6287342323672
1.0715267077965693e-11	1366.0249422318414
1.0730082479810882e-11	1366.4156880654903
1.0744918366085461e-11	1366.8057764074624
1.0759774765112105e-11	1367.196404102817
1.0774651705252652e-11	1367.5875718972877
1.0789549214908154e-11	1367.9792805376396
1.0804467322518932e-11	1368.37153077167
1.0819406056564629e-11	1368.7643233482104
1.0834365445564264e-11	1369.1576590171271
1.0849345518076294e-11	1369.5515385293243
1.0864346302698651e-11	1369.945962636743
1.0879367828068819e-11	1370.339781130942
1.089441012286387e-11	1370.7326916920006
1.0909473215800532e-11	1371.1261455085667
1.092455713563523e-11	1371.520143331769
1.0939661911164156e-11	1371.9146859137752
1.0954787571223317e-11	1372.3097740077928
1.0969934144688584e-11	1372.7054083680712
1.0985101660475758e-11	1373.101589749902
1.100029014754062e-11	1373.498318909621
1.1015499634878981e-11	1373.8955966046108
1.1030730151526754e-11	1374.2934235933
1.1045981726559986e-11	1374.6918006351666
1.1061254389094934e-11	1375.0907284907385
1.107654816828811e-11	1375.490207921595
1.1091863093336338e-11	1375.8902396903682
1.1107199193476811e-11	1376.290824560745
1.1122556497987152e-11	1376.6919632974686
1.1137935036185454e-11	1377.0936566663386
1.1153334837430355e-11	1377.495905434214
1.1168755931121083e-11	1377.8987103690142
1.1184198346697516e-11	1378.30207223972
1.1199662113640232e-11	1378.7045356134877
1.1215147261470578e-11	1379.1011797858773
1.1230653819750757e-11	1379.4983723760315
1.1246181818083712e-11	1379.8961141422142
1.1261731286113455e-11	1380.294405843742
1.1277302253524935e-11	1380.6932482409793
1.129289475004415e-11	1381.0926420953433
1.1308508805438195e-11	1381.492588169302
1.1324144449515323e-11	1381.893087226379
1.1339801712125e-11	1382.292869988974
1.1355480623157968e-11	1382.6861018933164
1.1371181212546291e-11	1383.0779723213957
1.1386903510263421e-11	1383.4703845668482
1.1402647546324256e-11	1383.863339378815
1.1418413350785186e-11	1384.256837507472
1.1434200953744168e-11	1384.650879704033
1.1450010385340766e-11	1385.0454667207507
1.1465841675756219e-11	1385.4405993109174
1.1481694855213498e-11	1385.8362782288668
1.1497569953977356e-11	1386.232504229976
1.1513467002354399e-11	1386.6292780706665
1.1529386030693132e-11	1387.0266005084052
1.1545327069384018e-11	1387.4244723017068
1.1561290148859546e-11	1387.8228942101346
1.1577275299594277e-11	1388.221866994302
1.1593282552104912e-11	1388.6213914158743
1.160931193695034e-11	1389.0214682375697
1.1625363484731708e-11	1389.422098223161
1.1641437226092468e-11	1389.8232821374768
1.1657533191718446e-11	1390.225020746404
1.1673651412337894e-11	1390.6273148168875
1.1689791918721546e-11	1391.0228416655689
1.170595474168269e-11	1391.4177643285313
1.1722139912077206e-11	1391.8132330290223
1.1738347460803648e-11	1392.2092485220169
1.1754577418803333e-11	1392.6058115635358
1.1770829817060215e-11	1393.0029229106417
1.1787104686601236e-11	1393.4005833214474
1.1803402058496187e-11	1393.7968922630457
1.1819721963857814e-11	1394.193023030968
1.1836064433841886e-11	1394.5897015067985
1.1852429499647248e-11	1394.9869284478214
1.1868817192515879e-11	1395.384704612369
1.1885227543732957e-11	1395.7830307598224
1.1901660584626919e-11	1396.1819076506122
1.1918116346569512e-11	1396.5813360462203
1.1934594860975862e-11	1396.9813167091818
1.1951096159304532e-11	1397.3818504030858
1.1967620273057582e-11	1397.7829378925771
1.1984167233780622e-11	1398.1845799433588
1.2000737073062886e-11	1398.586777322191
1.2017329822537278e-11	1398.989530796895
1.2033945513880445e-11	1399.392841136354
1.2050584178812828e-11	1399.7967091105133
1.2067245849098725e-11	1400.2011354903834
1.2083930556546357e-11	1400.606121048041
1.2100638333007921e-11	1401.0116665566293
1.2117369210379654e-11	1401.4177727903618
1.2134123220601897e-11	1401.8244405245218
1.2150900395659153e-11	1402.231670535465
1.2167700767580143e-11	1402.632055284312
1.2184524368437878e-11	1403.0226552967488
1.2201371230349713e-11	1403.4137953700258
1.2218241385477408e-11	1403.8054762508555
1.2235134866027195e-11	1404.1976986869822
1.2252051704249831e-11	1404.5903007555428
1.2268991932440668e-11	1404.980869946527
1.228595558293971e-11	1405.3719791557364
1.2302942688131725e-11	1405.7636291298256
1.2319953280446109e-11	1406.155820616478
1.2336987392357246e-11	1406.5485543644131
1.2354045056384366e-11	1406.9418311233858
1.237112630509167e-11	1407.3356516441872
1.2388231171088377e-11	1407.7300166786465
1.2405359687028797e-11	1408.1249269796322
1.2422511885612384e-11	1408.5203833010537
1.243968779958381e-11	1408.9163863978633
1.2456887461733019e-11	1409.3129370260567
1.2474110904895289e-11	1409.710035942675
1.24913581619513e-11	1410.107683905806
1.2508629265827194e-11	1410.5058816745857
1.252592424949464e-11	1410.9046300091995
1.2543243145970891e-11	1411.3039296708846
1.2560585988318855e-11	1411.7037814219298
1.2577952809647152e-11	1412.104186025678
1.259534364311018e-11	1412.5051442465283
1.2612758521908176e-11	1412.9066568499359
1.2630197479287285e-11	1413.3087246024143
1.2647660548539616e-11	1413.703663338686
1.2665147763003312e-11	1414.097037613764
1.2682659156062609e-11	1414.4909557855008
1.2700194761147902e-11	1414.8854186059116
1.2717754611735808e-11	1415.279194107424
1.2735338741349229e-11	1415.6717660116021
1.2752947183557421e-11	1416.0648807030452
1.2770579971976052e-11	1416.4585389322356
1.2788237140267267e-11	1416.852741450692
1.2805918722139757e-11	1417.2474890109731
1.2823624751348818e-11	1417.6427823666777
1.2841355261696416e-11	1418.0386222724467
1.2859110287031257e-11	1418.4350094839642
1.2876889861248847e-11	1418.8319447579597
1.2894694018291607e-11	1419.2294288522094
1.2912522792148734e-11	1419.6274625255346
1.2930376216856574e-11	1420.026046537808
1.2948254326498484e-11	1420.4251816499532
1.2966157155204943e-11	1420.8248686239451
1.2984084737153626e-11	1421.2251082228122
1.3002037106569456e-11	1421.619444793002
1.3020014297724682e-11	1422.0111972365457
1.303801634493894e-11	1422.4034913343319
1.3056043282579311e-11	1422.7963278352759
1.3074095145060404e-11	1423.1897074893284
1.3092171966844401e-11	1423.583631047477
1.3110273782441138e-11	1423.9780992617468
1.3128400626408168e-11	1424.3642261924335
1.3146552533350817e-11	1424.7493025643187
1.3164729537922268e-11	1425.1349113598149
1.3182931674823609e-11	1425.5186659431292
1.320115897880391e-11	1425.90199541624
1.3219411484660288e-11	1426.2858548976224
1.3237689227237969e-11	1426.6702451200895
1.325599224143036e-11	1427.0551668174667
1.3274320562179113e-11	1427.4406207245954
1.3292674224474191e-11	1427.8266075773322
1.3311053263353937e-11	1428.2131281125507
1.3329457713905135e-11	1428.6001830681444
1.334788761126309e-11	1428.9877731830263
1.3366342990611678e-11	1429.3758991971315
1.3384823887183427e-11	1429.7645618514177
1.3403330336259577e-11	1430.1537618878676
1.342186237317015e-11	1430.5435000494892
1.3440420033294017e-11	1430.9337770803186
1.3459003352058965e-11	1431.3245937254198
1.3477612364941765e-11	1431.7159507308872
1.3496247107468297e-11	1432.1078488438488
1.351490761521339e-11	1432.5002888124607
1.3533593923801231e-11	1432.8932713859178
1.3552306068905206e-11	1433.2867973144498
1.3571044086248024e-11	1433.6808673493233
1.3589808011601784e-11	1434.0754822428435
1.3608597880788047e-11	1434.460832638005
1.3627413729677906e-11	1434.8453707917517
1.3646255594192045e-11	1435.2270762357593
1.3665123510300815e-11	1435.6089193001064
1.3684017514024303e-11	1435.9912903175505
1.3702937641432399e-11	1436.374190018063
1.3721883928644863e-11	1436.7576191326245
1.3740856411831398e-11	1437.1415783932262
1.3759855127211714e-11	1437.5260685328717
1.3778880111055601e-11	1437.9110902855773
1.3797931399682999e-11	1438.2966443863752
1.3817009029464065e-11	1438.680548114043
1.383611303681924e-11	1439.0565934005665
1.3855243458219326e-11	1439.4331586239232
1.3874400330185548e-11	1439.8102445030006
1.3893583689289627e-11	1440.1878517576808
1.391279357215385e-11	1440.5659811088403
1.3932030015451144e-11	1440.944633278353
1.3951293055905134e-11	1441.3238089890904
1.3970582730290225e-11	1441.703508964924
1.3989899075431666e-11	1442.0837339307259
1.4009242128205627e-11	1442.4644846123701
1.4028611925539259e-11	1442.845761736735
1.4048008504410771e-11	1443.2275660317034
1.4067431901849503e-11	1443.6098982261647
1.4086882154935992e-11	1443.9831658368862
1.4106359300802041e-11	1444.3509878256218
1.4125863376630854e-11	1444.7189104079057
1.4145394419656874e-11	1445.0873416962118
1.4164952467166195e-11	1445.4562823939007
1.4184537556496412e-11	1445.8257332053042
1.4204149725036739e-11	1446.195694835728
1.422378901022809e-11	1446.5661679914538
1.4243455449563145e-11	1446.937153379738
1.4263149080586423e-11	1447.3086517088168
1.4282869940894354e-11	1447.6806636879046
1.4302618068135352e-11	1448.0531900271963
1.4322393500009882e-11	1448.4262314378693
1.4342196274270536e-11	1448.799788632084
1.4362026428722108e-11	1449.1738623229858
1.438188400122166e-11	1449.5484532247056
1.4401769029678594e-11	1449.9235620523614
1.4421681552054733e-11	1450.2991895220614
1.4441621606364386e-11	1450.6753363509029
1.4461589230674415e-11	1451.0520032569739
1.4481584463104328e-11	1451.4291909593571
1.4501607341826328e-11	1451.8069001781282
1.4521657905065403e-11	1452.1851316343589
1.4541736191099386e-11	1452.5638860501176
1.4561842238259042e-11	1452.9329724059044
1.4581976084928126e-11	1453.2958892430913
1.4602137769543475e-11	1453.6593078651372
1.4622327330595058e-11	1454.023228965832
1.464254480662607e-11	1454.3840272413695
1.4662790236232995e-11	1454.7374041139428
1.4683063658065684e-11	1455.091269580998
1.4703365110827425e-11	1455.445624318088
1.4723694633275016e-11	1455.8004690016987
1.474405226421885e-11	1456.1558043092525
1.4764438042522976e-11	1456.5116309191071
1.4784852007105174e-11	1456.867949510559
1.48052941969371e-11	1457.2247607638444
1.4825764651044113e-11	1457.582065360138
1.4846263408505708e-11	1457.939863981558
1.4866790508455354e-11	1458.2981573111656
1.4887345990080627e-11	1458.6569460329663
1.4907929892623288e-11	1459.016230831911
1.492854225537935e-11	1459.376012393898
1.4949183117699165e-11	1459.7362914057742
1.496985251898749e-11	1460.0970685553352
1.4990550498703562e-11	1460.458344531329
1.501127709636118e-11	1460.8193684438147
1.5032032351528773e-11	1461.1755131868015
1.505281630382948e-11	1461.5206774229787
1.507362899294123e-11	1461.8663188984838
1.5094470458596804e-11	1462.2124382731697
1.5115340740583927e-11	1462.5590362078003
1.513623987874533e-11	1462.906113364054
1.515716791297883e-11	1463.2536704045235
1.5178124883237424e-11	1463.6017079927183
1.519911082952933e-11	1463.9502267930648
1.5220125791918098e-11	1464.2992274709081
1.5241169810522665e-11	1464.6487106925135
1.526224292551744e-11	1464.9986771250672
1.5283345177132372e-11	1465.349127436678
1.5304476605653047e-11	1465.7000622963783
1.5325637251420738e-11	1466.0514823741262
1.5346827154832508e-11	1466.4033883408051
1.5368046356341266e-11	1466.7557808682268
1.538929489645586e-11	1467.108660629132
1.5410572815741133e-11	1467.4620282971903
1.5431880154818033e-11	1467.8158845470045
1.5453216954363662e-11	1468.170230054109
1.547458325511137e-11	1468.514659215813
1.549597909785088e-11	1468.853214358362
1.551740452342813e-11	1469.1863118481222
1.5538859572745723e-11	1469.5118386650774
1.5560344286762755e-11	1469.8378155697974
1.5581858706494948e-11	1470.164243184593
1.5603402873014735e-11	1470.491122132636
1.5624976827451343e-11	1470.8184530379594
1.5646580610990858e-11	1471.1462365254597
1.566821426487632e-11	1471.474473220897
1.5689877830407786e-11	1471.8031637508961
1.5711571348942424e-11	1472.1323087429496
1.5733294861894574e-11	1472.4619088254162
1.5755048410735848e-11	1472.791964627524
1.5776832036995194e-11	1473.1224767793715
1.579864578225898e-11	1473.4534459119277
1.5820489688171067e-11	1473.7848726570346
1.5842363796432905e-11	1474.1167576474072
1.5864268148803597e-11	1474.4491015166357
1.5886202787099987e-11	1474.7819048991867
1.590816775319673e-11	1475.1151684304032
1.5930163089026384e-11	1475.4482073103725
1.5952188836579488e-11	1475.7781849132803
1.597424503790463e-11	1476.1086187578057
1.5996331735108542e-11	1476.4335581094529
1.6018448970356176e-11	1476.7502380857072
1.604059678587078e-11	1477.067355917693
