#Parameters = {offset=0.98603827123941; C_1=27.534904321902; C_2=102.76166191088; Conductivity_MoGr=1000000; Ip=106.38670083569; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; d=-352.76166191088; half_gap_x=30; half_gap_y=2.4650956780985; half_gap_z=125; offset_x=5; offset_y=1; sigma_z=5; teta=15; thcoll=27.534904321902; translate_z=-227.76166191089; wakelength=20000}
#"Frequency / GHz"	"Y [Re / Ohm]"	"Y [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	6.7556295454945e-12	-305.43797250840
0.0020002000200020	-31.005086356452	-298.59670263353
0.0040004000400040	-55.132644837228	-280.09254298641
0.0060006000600060	-67.761708507405	-255.26541237948
0.0080008000800080	-67.936824715803	-230.90305795991
0.010001000100010	-58.429758241000	-212.94776856640
0.012001200120012	-44.497832174059	-204.65326822063
0.014001400140014	-31.887227197783	-205.84221789896
0.016001600160016	-24.884672572448	-213.44285400519
0.018001800180018	-25.133698058478	-222.97181069171
0.020002000200020	-31.562050204916	-230.29600183363
0.022002200220022	-41.292884384039	-232.97512737432
0.024002400240024	-51.042761739446	-230.74258161925
0.026002600260026	-58.388959076462	-225.08781128343
0.028002800280028	-62.438862372056	-218.26832644732
0.030003000300030	-63.756331818150	-212.25413040275
0.032003200320032	-63.731552851475	-208.04286762985
0.034003400340034	-63.776782342889	-205.54413896201
0.036003600360036	-64.726206968489	-203.94915259370
0.038003800380038	-66.649135731440	-202.30950991454
0.040004000400040	-69.056736550500	-200.01726661703
0.042004200420042	-71.308878301438	-196.99275249590
0.044004400440044	-72.979469600778	-193.56666960085
0.046004600460046	-74.014631235637	-190.19130988188
0.048004800480048	-74.657488268161	-187.16745533145
0.050005000500050	-75.235792004222	-184.52249097181
0.052005200520052	-75.956610509400	-182.06717762056
0.054005400540054	-76.816452587068	-179.55926688089
0.056005600560056	-77.650343154661	-176.86091879323
0.058005800580058	-78.263328659451	-174.00391562376
0.060006000600060	-78.554111801360	-171.14458045649
0.062006200620062	-78.562442030441	-168.45498922692
0.064006400640064	-78.427384164315	-166.02396528098
0.066006600660066	-78.296151368520	-163.82246620119
0.068006800680068	-78.244180577232	-161.74180098238
0.070007000700070	-78.250203843874	-159.67015204096
0.072007200720072	-78.231111302357	-157.55681206497
0.074007400740074	-78.106142527082	-155.42910551988
