#Parameters = {C_1=25.412767459909; C_2=94.841739321315; Conductivity=10000000; Conductivity_Mo=17900000; Conductivity_MoGr=1000000; Ip=98.18739362802; Pipe_lenght=40; Pipe_r=30; beta=1; cells_wave=20; conductivity_copper=59500000; d=-394.84173932132; half_gap_x=4.5872325400905; half_gap_y=30; half_gap_z=150; mu_copper=0.999994; offset=1.8348930160362; offset_x=1; offset_y=5; sigma_z=5; teta=15; thcoll=25.412767459909; translate_z=-244.84173932132; wakelength=20000}
#"Frequency / GHz"	"X [Re / Ohm]"	"X [Im / Ohm]"
#-----------------------------------------------
0.0000000000000	3.2267304320642e-12	-49.410967097650
0.0020002000200020	-8.1283870339688	-47.418818273411
0.0040004000400040	-14.228577573167	-42.039447068279
0.0060006000600060	-16.939949149816	-34.851276712200
0.0080008000800080	-15.986111415014	-27.859955234301
0.010001000100010	-12.192779301771	-22.819809356209
0.012001200120012	-7.1199420228113	-20.688734892234
0.014001400140014	-2.4707529264143	-21.409010423585
0.016001600160016	0.48495523720277	-24.066748268601
0.018001800180018	1.2605525648265	-27.331246135726
0.020002000200020	0.17342657937140	-29.976613139804
0.022002200220022	-1.9253499622807	-31.278879482896
0.024002400240024	-4.0651794876336	-31.157780472086
0.026002600260026	-5.5310266886403	-30.052483035043
0.028002800280028	-6.0611568297404	-28.628645697959
0.030003000300030	-5.8247376607233	-27.465809921547
0.032003200320032	-5.2347500209283	-26.854901269355
0.034003400340034	-4.7096080049107	-26.764473387531
0.036003600360036	-4.4955353279411	-26.950676149878
0.038003800380038	-4.6115781909572	-27.128983772102
0.040004000400040	-4.9112380654864	-27.116431396921
0.042004200420042	-5.2032779905332	-26.887081227827
0.044004400440044	-5.3600523398195	-26.536839945158
0.046004600460046	-5.3642951127664	-26.197698009752
0.048004800480048	-5.2866805825463	-25.956740094475
0.050005000500050	-5.2227600744228	-25.820087051965
0.052005200520052	-5.2320808765474	-25.729847918144
0.054005400540054	-5.3116106187960	-25.612725768511
0.056005600560056	-5.4104002886272	-25.426723167511
0.058005800580058	-5.4686789183557	-25.180443545191
0.060006000600060	-5.4545720540372	-24.919650226537
0.062006200620062	-5.3781638118690	-24.694932846837
0.064006400640064	-5.2791001244602	-24.532298296776
0.066006600660066	-5.1995259026358	-24.422886369517
0.068006800680068	-5.1603677140310	-24.334302291116
0.070007000700070	-5.1539412529434	-24.233311549486
0.072007200720072	-5.1542982900324	-24.104883210882
0.074007400740074	-5.1362679115117	-23.957192369352
0.076007600760076	-5.0905963341281	-23.812052996410
0.078007800780078	-5.0269086391476	-23.688852223766
0.080008000800080	-4.9646947629162	-23.592608122151
0.082008200820082	-4.9195953706921	-23.512696613122
0.084008400840084	-4.8939911688162	-23.431450406861
0.086008600860086	-4.8770285610502	-23.336018101703
0.088008800880088	-4.8528187039218	-23.225814783859
0.090009000900090	-4.8107733662496	-23.111577720883
0.092009200920092	-4.7515240165268	-23.007634828019
0.094009400940094	-4.6853681537430	-22.922901283969
0.096009600960096	-4.6250893446282	-22.856207843651
0.098009800980098	-4.5781783356320	-22.798254757025
0.10001000100010	-4.5432325346226	-22.738190057637
0.10201020102010	-4.5121936851241	-22.670246836746
0.10401040104010	-4.4763283530724	-22.596390766664
0.10601060106011	-4.4318199813788	-22.523853156843
0.10801080108011	-4.3815681293056	-22.459697441080
0.11001100110011	-4.3325236760582	-22.406148473503
0.11201120112011	-4.2907302759890	-22.359522556871
0.11401140114011	-4.2574338345923	-22.313048624341
0.11601160116012	-4.2286046596420	-22.261413596757
0.11801180118012	-4.1978494023389	-22.204005953734
0.12001200120012	-4.1605744292851	-22.144939620158
0.12201220122012	-4.1166845549263	-22.090132459162
0.12401240124012	-4.0702688809694	-22.043523858256
0.12601260126013	-4.0267454998679	-22.004856933304
0.12801280128013	-3.9894727448591	-21.970250501351
0.13001300130013	-3.9579767669102	-21.934935625569
0.13201320132013	-3.9287347502748	-21.896243640241
0.13401340134013	-3.8977692447197	-21.854958024564
0.13601360136014	-3.8632462127116	-21.814345543151
0.13801380138014	-3.8264360782829	-21.777704193099
0.14001400140014	-3.7905795115615	-21.746124719981
0.14201420142014	-3.7585668099803	-21.717877469925
0.14401440144014	-3.7310160089855	-21.689684580550
0.14601460146015	-3.7059524456920	-21.658917280764
0.14801480148015	-3.6801797285111	-21.625244501686
0.15001500150015	-3.6513502016428	-21.590719250180
0.15201520152015	-3.6193728032582	-21.558355505024
0.15401540154015	-3.5863160658279	-21.530199961900
0.15601560156016	-3.5549769540295	-21.506147485245
0.15801580158016	-3.5271147040925	-21.484186111437
0.16001600160016	-3.5024833465932	-21.461803904426
0.16201620162016	-3.4792045541520	-21.437578115836
0.16401640164016	-3.4551329746872	-21.411929022443
0.16601660166017	-3.4292646970031	-21.386630219768
0.16801680168017	-3.4022858968691	-21.363489677471
0.17001700170017	-3.3759760247051	-21.343113700635
0.17201720172017	-3.3519343497390	-21.324546059293
0.17401740174017	-3.3305001808499	-21.305957180456
0.17601760176018	-3.3105543127861	-21.285871652408
0.17801780178018	-3.2902787224667	-21.264109179341
0.18001800180018	-3.2683316509511	-21.241849384915
0.18201820182018	-3.2446623522385	-21.220828153839
0.18401840184018	-3.2204674703376	-21.202227644564
0.18601860186019	-3.1973690839454	-21.185982545360
0.18801880188019	-3.1763847551315	-21.170914422890
0.19001900190019	-3.1573551426638	-21.155552518743
0.19201920192019	-3.1391593073067	-21.139071864784
0.19401940194019	-3.1205233762550	-21.121743087188
0.19601960196020	-3.1008619304388	-21.104641277092
0.19801980198020	-3.0806077217465	-21.088853428668
