Frequency [GHz]	Zx real [Ohm/m]	Zy real [Ohm/m]
1.804081928719382751e-08	2.536277492126241123e+04	4.719278612256330234e+04
1.863246311931559514e-08	2.606428309582958173e+04	4.854972468874599872e+04
1.924350975230330612e-08	2.678879704292064707e+04	4.995116369143714110e+04
1.987459549580983990e-08	2.753707123067812063e+04	5.139856251052234438e+04
2.052637752709252173e-08	2.828094990458810207e+04	5.285014904047435994e+04
2.119953457536071000e-08	2.904515982869947038e+04	5.434326117461769172e+04
2.189476762856620985e-08	2.983443181240188278e+04	5.588533952092519758e+04
2.261280066337277307e-08	3.064958775922094355e+04	5.747798991319787456e+04
2.335438139906479724e-08	3.149147652678811210e+04	5.912287084812580724e+04
2.412028207618007283e-08	3.236097481079318823e+04	6.082169521235323919e+04
2.491130026067788373e-08	3.325898805792619532e+04	6.257623206618288532e+04
2.572825967447932303e-08	3.415593462899390579e+04	6.434235285171766009e+04
2.657201105324503850e-08	3.507156123270290118e+04	6.615022697723585588e+04
2.744343303228365032e-08	3.601721556541841710e+04	6.801738985004369169e+04
2.834343306151309448e-08	3.699388237846330594e+04	6.994578582871421531e+04
2.927294835042816131e-08	3.800257871781614813e+04	7.193742303653883573e+04
3.023294684405776334e-08	3.904435498320568877e+04	7.399437545267386304e+04
3.122442823092858392e-08	4.012029602193823666e+04	7.611878507186616480e+04
3.224842498408442807e-08	4.120043694624577620e+04	7.826569846938260889e+04
3.330600343624588813e-08	4.229555981071625865e+04	8.045200425105907198e+04
3.439826489022924478e-08	4.342659693594535929e+04	8.271000934473847155e+04
3.552634676578139226e-08	4.459472612048673909e+04	8.504206511013671116e+04
3.669142378402493899e-08	4.580116378848188469e+04	8.745060001918130729e+04
3.789470919074667737e-08	4.704716625637582911e+04	8.993812218488538929e+04
3.913745601980383687e-08	4.833403104117470502e+04	9.250722197315617814e+04
4.042095839796305955e-08	4.963304334136511170e+04	9.511458969585289015e+04
4.174655289253134782e-08	5.094041032809569879e+04	9.775506765164875833e+04
4.311561990318228626e-08	5.229065206467585813e+04	1.004821393741429201e+05
4.452958509942655287e-08	5.368517461703287699e+04	1.032986446826999163e+05
4.598992090522439315e-08	5.512543016264939797e+04	1.062075165277993947e+05
4.749814803228499868e-08	5.661291850277918275e+04	1.092117840452454548e+05
4.905583706365045989e-08	5.814918862425609404e+04	1.123145757105389930e+05
5.066461008921269181e-08	5.970921694602375646e+04	1.154780085959015996e+05
5.232614239486661694e-08	6.126686808184210531e+04	1.186625077742972353e+05
5.404216420705915059e-08	6.287560196908286889e+04	1.219514417495444795e+05
5.581446249454960394e-08	6.453709385288462363e+04	1.253482354328091023e+05
5.764488282925879445e-08	6.625307391760124301e+04	1.288564260543004784e+05
5.953533130814369715e-08	6.802532908851843968e+04	1.324796668467441341e+05
6.148777653810024108e-08	6.985570489265785727e+04	1.362217308496537735e+05
6.350425168595962148e-08	7.172640000465224148e+04	1.400557671319223009e+05
6.558685659571428548e-08	7.357833031499020581e+04	1.438905450884112797e+05
6.773775997517751128e-08	7.549099418338834948e+04	1.478510835599521815e+05
6.995920165435375620e-08	7.746638335060160898e+04	1.519415068289218470e+05
7.225349491787214948e-08	7.950655487598922628e+04	1.561660744324323896e+05
7.462302891391107044e-08	8.161363327962061157e+04	1.605291855979735265e+05
7.707027114212294845e-08	8.378981275463128986e+04	1.650353838245212100e+05
7.959777002314985573e-08	8.602949847644263355e+04	1.696769568641784135e+05
8.220815755240541849e-08	8.822634773989113455e+04	1.742872472611349949e+05
8.490415204088747078e-08	9.049524208600076963e+04	1.790487308957282803e+05
8.768856094587425811e-08	9.283854421394348901e+04	1.839663661096544820e+05
9.056428379445295063e-08	9.525869430697729695e+04	1.890452738520967832e+05
9.353431520292386860e-08	9.775821257351567328e+04	1.942907430123934173e+05
9.660174799522647250e-08	1.003397018715317099e+05	1.997082359275910421e+05
9.976977642363202159e-08	1.030058504190278036e+05	2.053033940706154390e+05
1.030416994950587396e-07	1.056164254154787195e+05	2.108535303309567971e+05
1.064209244064724761e-07	1.083014343013658654e+05	2.165678186103629414e+05
1.099109700929497372e-07	1.110744973338655836e+05	2.224695054419995577e+05
1.135154708920999096e-07	1.139385022251104820e+05	2.285647365111493273e+05
1.172381803286598596e-07	1.168964313889783225e+05	2.348598590491959185e+05
1.210829750232039531e-07	1.199513650468104752e+05	2.413614284432747518e+05
1.250538587290391570e-07	1.231064844349814957e+05	2.480762150626850489e+05
1.291549665014884007e-07	1.262139842774396966e+05	2.547664320447469363e+05
1.333905690039058854e-07	1.293832785397499829e+05	2.616110630545909808e+05
1.377650769549053468e-07	1.326565089577649487e+05	2.686801619034868781e+05
1.422830457214352017e-07	1.360370840898477472e+05	2.759810899540410028e+05
1.469491800624817218e-07	1.395285242771191115e+05	2.835214499827727559e+05
1.517683390283405561e-07	1.431344653093430679e+05	2.913090940972190001e+05
1.567455410205594968e-07	1.468586622110343014e+05	2.993521319126785966e+05
1.618859690178197646e-07	1.505503025751387177e+05	3.074045015452625230e+05
1.671949759731990056e-07	1.542809895794072945e+05	3.155860391845172271e+05
1.726780903884356132e-07	1.581340234638542461e+05	3.240358881573358085e+05
1.783410220710008120e-07	1.621134165616162645e+05	3.327628476619735011e+05
1.841896680799711039e-07	1.662233127892195480e+05	3.417760054640334565e+05
1.902301188668944219e-07	1.704679919618217391e+05	3.510847473599551013e+05
1.964686646180446931e-07	1.748518742499715590e+05	3.606987669508565450e+05
2.029118018046678038e-07	1.792281856928209600e+05	3.703749814853226417e+05
2.095662399480432992e-07	1.836068579167918360e+05	3.801324551591710770e+05
2.164389086064020114e-07	1.881291275225087593e+05	3.902099225663595134e+05
2.235369645909794139e-07	1.927997037476104160e+05	4.006178778155887267e+05
2.308677994187169850e-07	1.976234502679214638e+05	4.113671591670411872e+05
2.384390470093720426e-07	2.026053902622109163e+05	4.224689603187355096e+05
2.462585916350547006e-07	2.077507116430494061e+05	4.339348420630171895e+05
2.543345761304648365e-07	2.129270255386295321e+05	4.455421593753074412e+05
2.626754103723835758e-07	2.180501501925232005e+05	4.571504569491613074e+05
2.712897800372467241e-07	2.233412863460288791e+05	4.691394455299855326e+05
2.801866556459195443e-07	2.288059438912352198e+05	4.815216097772968351e+05
2.893753019050950594e-07	2.344498134156655578e+05	4.943098437816752121e+05
2.988652873550382326e-07	2.402787721281350532e+05	5.075174644919437706e+05
3.086664943337274455e-07	2.462988899789468560e+05	5.211582255826934124e+05
3.187891292677645596e-07	2.524068297007490764e+05	5.350559392351952847e+05
3.292437333007768907e-07	2.583809033142217959e+05	5.488289442150120158e+05
3.400411932703706463e-07	2.645508950703124865e+05	5.630536312008602545e+05
3.511927530450727317e-07	2.709232300519862911e+05	5.777448129830403486e+05
3.627100252330649086e-07	2.775045440510821063e+05	5.929177881333401892e+05
3.746050032748993774e-07	2.843016904784524231e+05	6.085883569361064583e+05
3.868900739327976195e-07	2.913217475007222965e+05	6.247728378417770145e+05
3.995780301895269929e-07	2.985106649873585557e+05	6.413791813143247273e+05
4.126820845702951630e-07	3.054520467169153853e+05	6.576723692629470024e+05
4.262158829015325345e-07	3.126210691994403605e+05	6.744998879424500046e+05
4.401935185208874400e-07	3.200251978524004808e+05	6.918792605859077303e+05
4.546295469532399562e-07	3.276721429196278332e+05	7.098285850961273536e+05
4.695390010680058238e-07	3.355698675003338722e+05	7.283665528917858610e+05
4.849374067335232931e-07	3.437265958414338529e+05	7.475124683716250584e+05
