# Frequency (Hz)	Real Part (Ohm)
1000.0	1731865224.9557495
1018.6101701559753	1710245369.479985
1037.566678745186	1688223164.8150678
1056.875971184804	1665791123.1741278
1076.544612842316	1642941617.4213026
1096.5792912678098	1619666878.478439
1116.9868184678226	1595958992.6835127
1137.7741332214914	1571809899.0999029
1158.9483034398106	1547211386.7755911
1180.5165285688056	1522155091.9513385
1202.4861420374123	1496632495.21693
1224.8646137509306	1470634918.6144714
1247.6595526308697	1444153522.6877966
1270.8787092020582	1422658798.4025612
1294.529978227916	1406024529.0556095
1318.6214013947485	1389080693.1256914
1343.1611700460153	1371821529.5260227
1368.1576279674719	1354241169.9550133
1393.6192742241421	1336333636.900985
1419.5547660501015	1318092841.609747
1445.9729217920196	1299512582.0143595
1472.8827239075017	1280586540.6263597
1500.2933220192183	1261308282.387749
1528.2140360258693	1241671252.4830081
1556.654359271062	1221668774.1103806
1585.6239617711371	1201502803.1253905
1615.1326935030913	1189178550.130022
1645.1905877536624	1176624940.6893651
1675.8078645307671	1163837706.440946
1706.994934038408	1150812499.587339
1738.7624002162504	1137544891.4178696
1771.1210643450886	1124030370.8028035
1804.0819287193829	1110264342.659515
1837.6562003881704	1096242126.390108
1871.8552949655793	1081958954.2899628
1906.690840512252	1067409969.9266676
1942.1746814890264	1052590226.488774
1978.3188827841643	1037494685.1038339
2015.1357338155585	1025569610.0440414
2052.6377527092523	1016419916.0627671
2090.83769055575	1007099944.7196264
2129.748535745521	997606527.1239406
2169.3835183851843	987936435.4114379
2209.756114795903	978086381.6467408
2250.880052095462	968053016.7054378
2292.7693128656488	957832929.1353403
2335.438139906479	947422643.9965538
2378.9010410788933	936818621.6799626
2423.1727942376006	926017256.7037215
2468.2684522556924	915014876.4873563
2514.2033481427966	904042328.7809168
2560.9931002584594	897364102.5410167
2608.6536176225477	890561593.374452
2657.201105324507	883632488.3548096
2706.652070033241	876574431.5117235
2757.0233256095826	869385023.0298171
2808.3319988231724	862061818.4327413
2860.595535175742	854602327.7520269
2913.8317048327885	847004014.6804675
