# Frequency (Hz)	Real Part (Ohm)
1000.0	81176.5341834514
1018.6101701559753	82687.24329704311
1037.566678745186	84226.06696429508
1056.875971184804	85793.52840183451
1076.544612842316	87390.16056343958
1096.5792912678098	89016.50632124853
1116.9868184678226	90673.11865034276
1137.7741332214914	92360.56081676405
1158.9483034398106	94079.40656903063
1180.5165285688056	95830.2403332189
1202.4861420374123	97613.6574116735
1224.8646137509306	99430.26418541714
1247.6595526308697	101280.6783203268
1270.8787092020582	103165.52897714602
1294.529978227916	105085.45702540733
1318.6214013947485	107041.11526133395
1343.1611700460153	109033.1686297981
1368.1576279674719	111062.29445040926
1393.6192742241421	113129.18264780974
1419.5547660501015	115234.53598625737
1445.9729217920196	117379.07030857184
1472.8827239075017	119563.5147795299
1500.2933220192183	121788.61213378888
1528.2140360258693	124055.11892842413
1556.654359271062	126363.8058001673
1585.6239617711371	128715.45772743037
1615.1326935030913	131110.8742972076
1645.1905877536624	133550.86997694266
1675.8078645307671	136036.27439145744
1706.994934038408	138567.93260503287
1738.7624002162504	141146.7054087396
1771.1210643450886	143773.46961311705
1804.0819287193829	146449.11834629744
1837.6562003881704	149174.56135767995
1871.8552949655793	151950.72532725483
1906.690840512252	154778.55418068427
1942.1746814890264	157659.00941024814
1978.3188827841643	160593.07040176075
2015.1357338155585	163581.73476757354
2052.6377527092523	166626.01868577304
2090.83769055575	169726.95724569334
2129.748535745521	172885.6047998571
2169.3835183851843	176103.03532246652
2209.756114795903	179380.34277456687
2250.880052095462	182718.6414760041
2292.7693128656488	186119.06648430647
2335.438139906479	189582.77398061624
2378.9010410788933	193110.94166280268
2423.1727942376006	196704.7691458936
2468.2684522556924	200365.47836995588
2514.2033481427966	204094.31401556954
2560.9931002584594	207892.54392703183
2608.6536176225477	211761.45954343778
2657.201105324507	215702.37633778452
2706.652070033241	219716.63426424415
2757.0233256095826	223805.59821376533
2808.3319988231724	227970.6584781489
2860.595535175742	232213.2312227623
2913.8317048327885	236534.7589680524
2968.058608665602	240936.71108001575
3023.2946844057765	245420.5842698013
3079.5587129142264	249987.90310260674
3136.8698245668766	254640.22051604706
3195.2475057592137	259379.11834817138
3254.711605531848	264206.207875303
3315.282342319423	269123.13035989273
3376.9803108250912	274131.5576085647
3439.8264890229248	279233.19254054787
3503.8422452906757	284429.76976668934
3569.0493456752297	289723.0561792377
3635.4699612933177	295114.85155260784
3703.126675869927	300606.98915532284
3772.0424934169973	306201.33637334424
3842.240846055061	311899.79534500476
3913.745601980384	317704.30360775464
3986.581073580439	323616.83475694584
4060.7720257003652	329639.39911687636
4136.343684063274	335774.0444243202
4213.321743847289	342022.8565247826
4291.732378422157	348387.9600817068
4371.602248248502	354871.51929888583
4452.958509942656	361475.73865631333
4535.828825510186	368202.8636597294
4620.241371751313	375055.1816041201
4706.224849841282	382035.0223514183
4793.808495089107	389144.7591226853
4883.02208687788	396386.8093050304
4973.895958790063	403763.63527354645
5066.461008921268	411277.7452285479
5160.7487103859075	418931.6940483825
5256.791122018419	426728.08415811916
5354.620899273607	434669.56641440094
5454.271305329837	442758.8410067627
5555.7762223988775	450998.6583757262
5659.170163246243	459391.8201479806
5764.488282925873	467941.1800889629
5871.766390733255	476649.6450731723
5981.040962380944	485520.17607253505
6092.349152400711	494555.7891631693
6205.7288067765	503759.55655088404
6321.218475812449	513134.6076157598
6438.857427240419	522684.1299761747
6558.685659571435	532411.3705726252
6680.743915695614	542319.6367717229
6805.073696735207	552412.2974907368
6931.7172761554075	562692.7843430586
7060.717714137772	573164.5928049877
7192.118872221193	583831.2834042347
7325.9654282152305	594696.4829305343
7462.302891391108	605763.8856687968
7601.17761795533	617037.254655204
7742.63682681127	628520.4229566786
7886.728615614156	640217.2949741739
8033.501977124734	652131.8477702066
8183.006815867389	664268.1324211063
8335.293965098195	676630.275394421
8490.415204088747	689222.479951961
8648.423275731726	702049.027578956
8809.37190447399	715114.2794398029
8973.31581458352	728422.6778609107
9140.310748756232	741978.7478411393
9310.413487069076	755787.0985903459
9483.681866285928	769852.425096569
9660.174799522645	784179.5097223717
9839.952296278227	798773.2238308997
10023.075482838643	813638.5294421951
10209.606623060476	828780.4809203385
10399.609139541202	844204.2266919824
10593.147635183701	859915.0109968793
10790.287915161836	875918.1756709742
10991.097009294961	892219.1619626876
11195.643194838794	908823.5123830022
11403.996019700331	925736.8725899662
11616.226326085018	942964.9933082911
11832.40627458378	960513.7322846522
12052.609368708414	978389.0562793859
12276.910479883603	996597.0430952568
12505.385872903913	1015143.8836439665
12738.113231864785	1034035.8840511435
12975.171686575868	1053279.4678004847
13216.641839466038	1072881.1779178123
13462.60579298911	1092847.6791957738
13713.147177539457	1113185.760459935
13968.351179887397	1133902.3368770683
14228.30457214352	1155004.4523063737
14493.095741262152	1176499.2816944702
14762.81471909391	1198394.1335149542
15037.553212997384	1220696.4522533556
15317.404637020798	1243413.8209383509
15602.46414366368	1266553.9637200707
15892.828656229764	1290124.7484963913
16188.596901781992	1314134.189588112
16489.86944471065	1338590.450463897
