# Frequency (Hz)	Imaginary Part (Ohm)
1000.0	681432991.5062457
1018.6101701559753	679108989.3354963
1037.566678745186	676741737.0889062
1056.875971184804	674330429.875205
1076.544612842316	671874247.8239585
1096.5792912678098	669372355.8068043
1116.9868184678226	666823903.153499
1137.7741332214914	664228023.362681
1158.9483034398106	661583833.8072517
1180.5165285688056	658890435.434271
1202.4861420374123	656146912.4592716
1224.8646137509306	653352332.0548805
1247.6595526308697	650505744.033649
1270.8787092020582	648126115.3352109
1294.529978227916	646201353.9687358
1318.6214013947485	644240772.465721
1343.1611700460153	642243704.2073306
1368.1576279674719	640209470.1688383
1393.6192742241421	638137378.6887525
1419.5547660501015	636026725.2336437
1445.9729217920196	633876792.158595
1472.8827239075017	631686848.4631957
1500.2933220192183	629456149.5429928
1528.2140360258693	627183936.9363185
1556.654359271062	624869438.0664032
1585.6239617711371	622525829.1099033
1615.1326935030913	620688216.6454054
1645.1905877536624	618816405.9002625
1675.8078645307671	616909760.4386528
1706.994934038408	614967631.9805752
1738.7624002162504	612989360.1814282
1771.1210643450886	610974272.4074842
1804.0819287193829	608921683.507188
1837.6562003881704	606830895.578197
1871.8552949655793	604701197.7300872
1906.690840512252	602531865.8426435
1942.1746814890264	600322162.3196496
1978.3188827841643	598071335.8380985
2015.1357338155585	595928021.6620997
2052.6377527092523	593874564.5060357
2090.83769055575	591782892.1628892
2129.748535745521	589652293.4415263
2169.3835183851843	587482043.9154246
2209.756114795903	585271405.6763612
2250.880052095462	583019627.0835156
2292.7693128656488	580725942.5079037
2335.438139906479	578389572.0720553
2378.9010410788933	576009721.3848485
2423.1727942376006	573585581.2714069
2468.2684522556924	571116327.4979722
2514.2033481427966	568608372.3791499
2560.9931002584594	566192807.5278168
2608.6536176225477	563732288.6035777
2657.201105324507	561225979.0034865
2706.652070033241	558673026.555274
2757.0233256095826	556072563.2276003
2808.3319988231724	553423704.8349141
2860.595535175742	550725550.7368209
2913.8317048327885	547977183.5318552
2968.058608665602	545177668.7455541
3023.2946844057765	542326054.5127256
3079.5587129142264	539421371.253805
3136.8698245668766	536462631.34518665
3195.2475057592137	533547862.09698325
3254.711605531848	530656587.69777226
3315.282342319423	527711506.19002444
3376.9803108250912	524711616.2142939
3439.8264890229248	521655897.77566594
3503.8422452906757	518543311.8969463
3569.0493456752297	515372800.26539874
3635.4699612933177	512143284.8729065
3703.126675869927	508853667.64943856
3772.0424934169973	505502830.0896941
3842.240846055061	502089632.87279737
3913.745601980384	498612915.47491866
3986.581073580439	495099413.9995645
4060.7720257003652	491868044.12865436
4136.343684063274	488576537.91460997
4213.321743847289	485223776.20985246
4291.732378422157	481808619.0392773
4371.602248248502	478329905.2126482
4452.958509942656	474786451.92978156
4535.828825510186	471177054.37838113
4620.241371751313	467500485.3243883
4706.224849841282	463755494.6947108
4793.808495089107	459940809.15218234
4883.02208687788	456055131.6626158
4973.895958790063	452097141.05379736
5066.461008921268	448468504.3849294
5160.7487103859075	445057924.8461483
5256.791122018419	441583873.84182
5354.620899273607	438045170.1571704
5454.271305329837	434440610.5948179
5555.7762223988775	430768969.56567293
5659.170163246243	427028998.67222375
5764.488282925873	423219426.2840693
5871.766390733255	419338957.1055494
5981.040962380944	415386271.7353323
6092.349152400711	411360026.21780264
6205.7288067765	407258851.586102
6321.218475812449	403179651.4913746
6438.857427240419	399917423.452565
6558.685659571435	396594484.7948655
6680.743915695614	393209705.68332857
6805.073696735207	389761935.25658554
6931.7172761554075	386250001.2355419
7060.717714137772	382672709.5247902
7192.118872221193	379028843.80660367
7325.9654282152305	375317165.12737644
7462.302891391108	371536411.47636443
7601.17761795533	367685297.3565891
7742.63682681127	363762513.34775484
7886.728615614156	359766725.66103077
8033.501977124734	356401599.8637964
8183.006815867389	353424014.0761641
8335.293965098195	350391014.9103698
8490.415204088747	347301571.11401725
8648.423275731726	344154632.2429272
8809.37190447399	340949128.30397576
8973.31581458352	337683969.3912848
9140.310748756232	334358045.3156423
9310.413487069076	330970225.2270262
9483.681866285928	327519357.23010314
9660.174799522645	324004267.99257165
9839.952296278227	320423762.34621626
10023.075482838643	316918008.2226512
10209.606623060476	314345886.1924062
10399.609139541202	311725896.53351665
10593.147635183701	309057148.4212683
10790.287915161836	306338734.45254755
10991.097009294961	303569730.3373146
11195.643194838794	300749194.58433414
11403.996019700331	297876168.1810601
11616.226326085018	294949674.2675585
11832.40627458378	291968717.80436623
12052.609368708414	288932285.2341663
12276.910479883603	285839344.1371676
12505.385872903913	282688842.88007164
12738.113231864785	280119066.31214756
12975.171686575868	277868386.9354727
13216.641839466038	275575822.03263146
13462.60579298911	273240592.1068544
13713.147177539457	270861903.15480566
13968.351179887397	268438946.3966111
14228.30457214352	265970898.00086597
14493.095741262152	263456918.80452284
14762.81471909391	260896154.02756688
15037.553212997384	258287732.98238263
15317.404637020798	255630768.77770907
15602.46414366368	252924358.0170883
15892.828656229764	250293598.6762742
16188.596901781992	248334604.33231035
16489.86944471065	246339152.77027094
16796.74872092653	244306565.515124
17109.339072690134	242236151.4653019
17427.746784089173	240127206.65771928
17752.08011717636	237979014.0284178
18082.44934877952	235790843.16875732
18418.96680799711	233561950.07706836
18761.746914391195	231291576.9056835
19110.90621689136	228978951.70326164
19466.563433422634	226623288.15231538
19828.839491270715	224223785.30185613
20197.857568198782	222255649.56228516
20573.743134329117	220495633.21573612
20956.623994804308	218702862.66550055
21346.630333242454	216876728.35027424
21743.8947560008	215016609.36471415
22148.552337263594	213121873.2483224
22560.74066496859	211191875.77040392
22980.599887588487	209225960.71102083
23408.272761782944	207223459.63787013
23843.904700937204	205183691.67901084
24287.643824604504	203105963.29135847
24739.641008868115	200989568.024874
25200.049937640895	198944052.06369376
25669.02715491952	197385112.52561584
26146.73211801092	195797160.8574716
26633.327251749808	194179657.1385837
27128.978003724646	192532051.40025938
27633.85290053167	190853783.43879488
28148.123605075813	189144282.62500003
28671.9649749377	187402967.71017885
29205.555121827452	185629246.62849772
29749.075472144435	183822516.29567707
30302.71082866393	181982162.40393707
30866.649433372746	180107559.21312416
31441.083031472648	178198069.3379555
32026.206936576502	176643372.76123658
32622.220097116733	175238807.76017922
33229.325163989684	173808103.5654574
33847.72855945983	172350773.72222862
34477.64054734464	170866322.72264412
35119.275304507275	169354245.83736914
35772.850993678774	167814028.94397005
36438.58983763541	166245148.35210812
37116.71819475767	164647070.62547687
37807.46663599349	163019252.40043068
38511.07002325569	161361140.20123342
39227.76758927724	159672170.2518712
39957.803018952654	158052992.03621256
40701.42453219439	156812329.48958814
41458.88496832911	155548578.001865
42230.44187206672	154261307.8839205
43016.357581068	152950081.4500442
43816.89931514195	151614452.86912063
44632.33926710398	150253968.01304084
45462.95469532399	148868164.30229482
46309.02801799737	147456570.548689
47170.84690917022	146018706.79513732
48048.70439655134	144554084.15247107
48942.898961145314	143062204.63321054
49853.73463873893	141542560.98224434
50781.5211232767	140317652.69954643
51726.57387216025	139201495.00014746
52689.21421350677	138064565.4160419
53669.76945540476	136906477.37892076
54668.57299720181	135726837.12637323
55685.96444286409	134525243.5680029
56722.28971644549	133301288.14905289
57777.90117970507	132054554.711493
58853.15775191451	130784619.35252099
59948.42503189409	129491050.2804314
61064.07542232036	128173407.66780175
62200.48825634718	126831243.50194614
63358.04992658254	125554572.21713853
64537.15401646702	124568652.12852462
65738.20143409586	123564383.89930138
66961.60054853215	122541426.06745008
68207.76732865692	121499430.81628554
69477.1254846024	120438043.85619521
70770.10661181889	119356904.30417626
72087.15033782135	118255644.56113191
73428.70447166757	117133890.18688355
74795.2251562183	115991259.77285708
76187.17702322999	114827364.81240034
77605.0333513357	113641809.56868583
79049.2762269642	112434190.94015646
80520.3967082547	111469659.2428657
82018.89499202212	110582573.97495927
83545.28058382872	109678979.89927435
85100.07247122246	108758569.78408901
86683.79930019774	107821030.68004677
88296.99955494083	106866043.81375045
89940.22174092053	105893284.47937548
91614.0245713852	104902421.92826712
93318.97715733238	103893119.25648145
95055.6592010119	102865033.29023495
96824.66119303113	101817814.46922167
98626.5846131283	100751106.72775865
100462.04213468131	99744424.47326495
102331.6578330245	98960860.21332875
104236.06739764012	98162713.68918702
106175.9183482999	97349713.5224216
108151.87025522892	96521583.28421575
110164.59496336569	95678041.40136568
112214.77682079803	94818801.06054208
114303.11291144787	93943570.11077085
116430.31329208757	93052050.96409862
118597.10123376705	92143940.49440941
120804.21346773289	91218929.93435897
123052.40043592616	90276704.77038988
125342.42654613995	89316944.63579412
127675.07043192645	88557494.07746372
130051.12521734099	87852493.74948715
132471.39878661174	87134373.245447
134936.71405883064	86402888.39663418
137447.90926775365	85657790.49031842
140005.8382468096	84898826.18518326
142611.37071941298	84125737.42518714
145265.39259467812	83338261.35182191
147968.80626863963	82536130.21473758
150722.53093107554	81719071.28070474
153527.5028780421	80886806.74088207
156384.6758302248	80039053.61635838
159295.0212572123	79245338.92994334
162259.5287078087	78622617.40213957
165279.2061464897	77988306.92074351
168355.08029612005	77342191.81335711
171488.19698705408	76684052.39388175
174679.62151272458	76013664.88782366
177930.43899185772	75330801.35620742
181241.75473742394	74635229.61807437
184614.69463245457	73926713.17153917
188050.40551285836	73205011.11337547
191550.05555735278	72469878.05710751
195114.83468466165	71721064.04957512
198745.9549580986	70958314.48594727
202444.65099768018	70360404.35455409
206212.18039991445	69800124.89301237
210049.82416539153	69229418.53535655
213958.88713434216	68648091.23527563
217940.6984302958	68055945.33522385
221996.61191199525	67452779.49921505
226128.00663372796	66838388.644365735
230336.28731421314	66212563.87116546
234622.88481422624	65575092.39244811
238989.25662310526	64925757.46104217
243436.8873543108	64264338.2960747
247967.289250216	63590610.007902615
252582.00269627848	62964858.35016199
257282.5967447932	62469971.2326617
262070.66964838552	61965874.18169667
266947.8494034318	61452395.79883816
271915.7943036019	60929361.49590314
276976.1935036891	60396593.435593136
282130.76759394706	59853910.4710271
287381.2691851069	59301128.084149666
292729.4835042813	58738058.32299335
298177.22900196735	58164509.7377721
303726.35797033116	57580287.31578724
309378.7571730137	56985192.415120296
315136.34848664823	56379022.69709292
321001.08955431683	55908338.747321434
326974.9744511768	55463077.92529959
333060.03436245886	55009530.723616175
339258.33827409917	54547542.93133568
345571.9936762143	54076957.467630796
352003.14727966755	53597614.32837354
358553.9857459817	53109350.5317315
365226.7364308176	52612000.06275301
372023.6681413066	52105393.81691967
378947.09190746717	51589359.54264924
385999.3617679763	51063721.78272843
393182.87557057705	50528301.814654976
400500.07578736113	50035005.666880965
407953.4503452449	49641714.70563729
415545.53347188793	49241104.53268403
423278.90655735444	48833038.93624598
431156.19903182285	48417379.16962332
439180.0892596086	47993983.904016875
447353.3054498463	47562709.18047426
455678.6265841069	47123408.3609425
464158.8833612772	46675932.07840969
472796.9591600391	46220128.18611807
481595.7910192351	45755841.705833204
490558.37063650455	45282914.775149114
499687.7453854889	44801186.593813606
508987.01935196744	44430692.30750788
518459.3543892913	44076841.037977204
528107.971193433	43716404.53611069
537936.1503980698	43349260.24961402
547947.2336900292	42975283.34547381
558144.6249454955	42594346.66751324
568531.7913873753	42206320.69315707
579112.2647641759	41811073.48939324
589889.6425508494	41408470.6679137
600867.5891719693	40998375.33942109
612049.837247669	40580648.06708517
623440.1888627864	40155146.81913219
635042.5168595962	39766295.87915825
646860.7661546321	39453746.26012795
